Comp,Squad,Number,Player,Pos,Age,Born,Nation,Value,LastClub
La Liga,Atlético de Madrid,-,André Moreira,GK,22,1995,PRT,800000,True
Bundesliga,Borussia Dortmund,14,André Schürrle,FW,27,1990,DEU,12000000,True
Premier League,Fulham FC,14,André Schürrle,FW,27,1990,DEU,12000000,False
La Liga,Sevilla FC,12,André Silva,FW,22,1995,PRT,22000000,False
Serie A,AC Milan,-,André Silva,FW,22,1995,PRT,22000000,True
Premier League,Fulham FC,29,André Zambo Anguissa,MF,22,1995,CMR,25000000,False
La Liga,Villarreal CF,13,Andrés Fernández,GK,31,1986,ESP,1500000,False
La Liga,Real Betis Balompié,18,Andrés Guardado,MF,31,1986,MEX,5000000,False
Serie A,AC Milan,-,Andrés Llamas,DF,20,1998,ITA,75000,True
La Liga,CD Leganés,13,Andrés Prieto,GK,24,1993,ESP,200000,True
Serie A,ACF Fiorentina,-,Andrés Schetino,MF,24,1994,URY,200000,True
La Liga,Atlético de Madrid,33,Andrés Solano,DF,20,1998,COL,200000,False
Premier League,West Ham United,9,Andy Carroll,FW,29,1989,ENG,8000000,False
Ligue 1,Montpellier HSC,-,Andy Delort,FW,26,1991,DZA,12500000,False
Ligue 1,FC Toulouse,-,Andy Delort,FW,26,1991,DZA,12500000,True
Premier League,Leicester City,37,Andy King,MF,29,1988,WAL,2500000,True
Ligue 1,OGC Nice,-,Andy Pelmard,DF,18,2000,FRA,0,False
Premier League,Manchester United,47,Angel Gomes,MF,17,2000,ENG,0,False
Ligue 1,SCO Angers,10,Angelo Fulgini,MF,21,1996,FRA,5000000,False
Serie A,Chievo Verona,-,Angelo Ndrecka,DF,16,2001,ALB,0,False
Premier League,West Ham United,21,Angelo Ogbonna,DF,30,1988,ITA,8000000,False
Serie A,Bologna FC 1909,1,Angelo da Costa,GK,34,1983,BRA,200000,False
Premier League,Southampton FC,28,Angus Gunn,GK,22,1996,ENG,10000000,False
Serie A,Chievo Verona,-,Ansoumana Sané,DF,22,1996,SEN,200000,True
Serie A,AS Roma,19,Ante Coric,MF,21,1997,HRV,6000000,False
Bundesliga,Eintracht Frankfurt,4,Ante Rebic,FW,24,1993,HRV,40000000,False
Ligue 1,Nîmes Olympique,23,Anthony Briancon,DF,23,1994,FRA,5000000,False
Ligue 1,RC Strasbourg Alsace,19,Anthony Caci,DF,21,1997,FRA,3000000,False
Premier League,Manchester City,-,Anthony Cáceres,MF,25,1992,AUS,350000,True
Premier League,Burnley FC,45,Anthony Driscoll-Glennon,DF,18,1999,ENG,0,False
Ligue 1,RC Strasbourg Alsace,17,Anthony Gonçalves,MF,32,1986,FRA,500000,False
Premier League,Brighton & Hove Albion,11,Anthony Knockaert,FW,26,1991,FRA,8000000,False
Ligue 1,FC Nantes,22,Anthony Limbombe,FW,23,1994,BEL,6000000,False
Ligue 1,Olympique Lyon,1,Anthony Lopes,GK,27,1990,PRT,25000000,False
Ligue 1,SCO Angers,40,Anthony Mandréa,GK,21,1996,FRA,200000,False
Premier League,Manchester United,11,Anthony Martial,FW,22,1995,FRA,60000000,False
Ligue 1,Olympique Lyon,16,Anthony Racioppi,GK,19,1998,CHE,500000,False
Bundesliga,1.FSV Mainz 05,20,Anthony Ujah,FW,27,1990,NGA,1500000,False
Ligue 1,FC Nantes,26,Anthony Walongwa,DF,24,1993,COD,400000,True
Bundesliga,VfB Stuttgart,-,Anto Grgic,MF,21,1996,CHE,2250000,True
Ligue 1,Paris Saint-Germain,-,Antoine Bernede,MF,19,1999,FRA,3000000,False
La Liga,Atlético de Madrid,7,Antoine Griezmann,FW,27,1991,FRA,130000000,False
Serie A,Atalanta BC,-,Anton Kresic,DF,22,1996,HRV,300000,True
Serie A,Udinese Calcio,72,Antonin Barak,MF,23,1994,CZE,12000000,False
Ligue 1,Nîmes Olympique,14,Antonin Bobichon,MF,22,1995,FRA,5000000,False
Serie A,Parma Calcio 1913,17,Antonino Barillà,MF,30,1988,ITA,1000000,False
Serie A,FC Empoli,20,Antonino La Gumina,FW,22,1996,ITA,6000000,False
Serie A,US Sassuolo,-,Antonino Ragusa,FW,28,1990,ITA,1000000,True
La Liga,Atlético de Madrid,1,Antonio Adán,GK,31,1987,ESP,1500000,False
La Liga,Real Betis Balompié,19,Antonio Barragán,DF,31,1987,ESP,2000000,False
Ligue 1,AS Monaco,-,Antonio Barreca,DF,23,1995,ITA,7000000,True
Premier League,Newcastle United,23,Antonio Barreca,DF,23,1995,ITA,7000000,False
Serie A,Genoa CFC,20,Antonio Candela,DF,18,2000,ITA,500000,False
Serie A,Inter Milan,87,Antonio Candreva,MF,31,1987,ITA,5000000,False
Bundesliga,TSG 1899 Hoffenheim,-,Antonio Colak,FW,24,1993,HRV,2000000,True
La Liga,Real Valladolid CF,-,Antonio Cotán,MF,22,1995,ESP,500000,False
Serie A,Parma Calcio 1913,20,Antonio Di Gaudio,FW,28,1989,ITA,1400000,True
Serie A,UC Sampdoria,-,Antonio Di Nardo,FW,19,1998,ITA,125000,True
La Liga,Real Valladolid CF,-,Antonio Domínguez,MF,25,1993,ESP,150000,True
Serie A,AC Milan,90,Antonio Donnarumma,GK,27,1990,ITA,500000,False
Serie A,Parma Calcio 1913,70,Antonio Junior Vacca,MF,28,1990,ITA,375000,True
La Liga,Levante UD,22,Antonio Luna,DF,27,1991,ESP,1500000,False
Ligue 1,FC Nantes,-,Antonio Mance,FW,22,1995,HRV,500000,False
Serie A,AS Roma,83,Antonio Mirante,GK,34,1983,ITA,800000,False
Serie A,UC Sampdoria,-,Antonio Palumbo,MF,21,1996,ITA,450000,True
La Liga,Deportivo Alavés,-,Antonio Perera,MF,21,1997,ESP,0,False
Serie A,SSC Napoli,-,Antonio Pio Daniele,GK,15,2002,ITA,0,False
Serie A,SSC Napoli,-,Antonio Romano,MF,22,1996,ITA,200000,True
Serie A,Torino FC,25,Antonio Rosati,GK,35,1983,ITA,200000,False
Premier League,Chelsea FC,2,Antonio Rüdiger,DF,25,1993,DEU,50000000,False
Serie A,Genoa CFC,9,Antonio Sanabria,FW,22,1996,PRY,9000000,False
La Liga,Real Betis Balompié,-,Antonio Sanabria,FW,22,1996,PRY,9000000,False
Serie A,Bologna FC 1909,29,Antonio Santurro,GK,26,1992,ITA,100000,False
La Liga,Deportivo Alavés,13,Antonio Sivera,GK,21,1996,ESP,1500000,False
Premier League,Manchester United,25,Antonio Valencia,DF,32,1985,ECU,5000000,False
La Liga,SD Huesca,-,Antonio Valera,GK,21,1996,ESP,200000,True
Bundesliga,VfB Stuttgart,23,Antonis Aidonis,DF,17,2001,DEU,500000,False
La Liga,Real Valladolid CF,18,Antoñito,DF,30,1987,ESP,2000000,False
La Liga,Real Valladolid CF,23,Anuar,MF,23,1995,MAR,1500000,False
Ligue 1,LOSC Lille,-,Anwar El Ghazi,FW,23,1995,NLD,7500000,True
Ligue 1,Stade Reims,17,Arbër Zeneli,FW,23,1995,XXK,6000000,True
Premier League,Manchester City,49,Arijanet Muric,GK,19,1998,XXK,2000000,True
La Liga,Athletic Bilbao,20,Aritz Aduriz,FW,37,1981,ESP,1000000,False
La Liga,Real Sociedad,15,Aritz Elustondo,DF,24,1994,ESP,10000000,False
Bundesliga,Bayern Munich,10,Arjen Robben,FW,34,1984,NLD,4000000,False
Serie A,SSC Napoli,99,Arkadiusz Milik,FW,24,1994,POL,40000000,False
Serie A,Atalanta BC,7,Arkadiusz Reca,MF,23,1995,POL,3500000,False
Ligue 1,Stade Rennais FC,19,Armand Laurienté,FW,19,1998,FRA,300000,False
Serie A,SSC Napoli,-,Armando Anastasio,DF,21,1996,ITA,250000,True
Serie A,Torino FC,5,Armando Izzo,DF,26,1992,ITA,20000000,False
La Liga,Levante UD,-,Armando Sadiku,FW,27,1991,ALB,700000,True
Ligue 1,OGC Nice,34,Arnaud Lusamba,MF,21,1997,FRA,2000000,True
Ligue 1,AS Saint-Étienne,18,Arnaud Nordin,FW,20,1998,FRA,3500000,True
Bundesliga,Hertha BSC,23,Arne Maier,MF,19,1999,DEU,24000000,False
Serie A,FC Empoli,19,Arnel Jakupovic,FW,20,1998,AUT,400000,True
Ligue 1,Dijon FCO,3,Arnold Bouka Moutou,DF,29,1988,COG,750000,False
Premier League,Cardiff City,17,Aron Gunnarsson,MF,29,1989,ISL,2500000,False
Bundesliga,SV Werder Bremen,20,Aron Jóhannsson,FW,27,1990,USA,750000,False
La Liga,FC Barcelona,8,Arthur,MF,21,1996,BRA,70000000,False
Premier League,West Ham United,26,Arthur Masuaku,DF,24,1993,COD,7000000,False
Ligue 1,Paris Saint-Germain,-,Arthur Zagre,DF,16,2001,FRA,0,False
Ligue 1,LOSC Lille,21,Arton Zekaj,MF,18,2000,XXK,250000,False
Premier League,AFC Bournemouth,1,Artur Boruc,GK,38,1980,POL,1000000,False
Serie A,Cagliari Calcio,21,Artur Ionita,MF,27,1990,MDA,4500000,False
Serie A,Bologna FC 1909,33,Arturo Calabresi,DF,22,1996,ITA,1800000,False
La Liga,Levante UD,31,Arturo Molina,MF,21,1996,ESP,250000,False
La Liga,FC Barcelona,22,Arturo Vidal,MF,31,1987,CHL,15000000,False
Premier League,Burnley FC,10,Ashley Barnes,FW,28,1989,ENG,10000000,False
Premier League,Burnley FC,18,Ashley Westwood,MF,28,1990,ENG,7000000,False
Premier League,Everton FC,-,Ashley Williams,DF,33,1984,WAL,2000000,True
Premier League,Manchester United,18,Ashley Young,DF,32,1985,ENG,5000000,False
La Liga,Real Sociedad,4,Asier Illarramendi,MF,28,1990,ESP,25000000,False
La Liga,SD Eibar,13,Asier Riesgo,GK,34,1983,ESP,400000,False
Premier League,AFC Bournemouth,27,Asmir Begovic,GK,31,1987,BIH,7000000,False
Serie A,Chievo Verona,8,Assane Dioussé,MF,20,1997,SEN,4500000,False
Ligue 1,AS Saint-Étienne,-,Assane Dioussé,MF,20,1997,SEN,4500000,True
Ligue 1,OGC Nice,33,Assil Jaziri,MF,18,1999,TUN,0,False
Bundesliga,RB Leipzig,33,Atinc Nukan,DF,24,1993,TUR,500000,True
Ligue 1,FC Girondins Bordeaux,17,Aurélien Tchouaméni,MF,18,2000,FRA,7000000,False
Serie A,Inter Milan,-,Axel Bakayoko,DF,20,1998,FRA,1750000,True
Ligue 1,Stade Reims,6,Axel Disasi,DF,20,1998,FRA,400000,False
Premier League,Manchester United,38,Axel Tuanzebe,DF,20,1997,ENG,7000000,True
La Liga,Atlético de Madrid,-,Axel Werner,GK,22,1996,ARG,600000,True
La Liga,SD Huesca,-,Axel Werner,GK,22,1996,ARG,600000,False
Bundesliga,Borussia Dortmund,28,Axel Witsel,MF,29,1989,BEL,32000000,False
Ligue 1,Olympique Marseille,-,Aymen Abdennour,DF,28,1989,TUN,2000000,False
La Liga,Valencia CF,-,Aymen Abdennour,DF,28,1989,TUN,2000000,True
Bundesliga,Fortuna Düsseldorf,8,Aymen Barkok,MF,20,1998,MAR,2000000,False
Premier League,Manchester City,14,Aymeric Laporte,DF,24,1994,ESP,75000000,False
Premier League,Newcastle United,17,Ayoze Pérez,FW,24,1993,ESP,20000000,False
Ligue 1,Paris Saint-Germain,-,Azzeddine Toufiqui,MF,19,1999,FRA,250000,False
Bundesliga,VfB Stuttgart,-,Aílton,DF,23,1995,BRA,1000000,True
La Liga,Real Betis Balompié,23,Aïssa Mandi,DF,26,1991,DZA,16000000,False
Ligue 1,Amiens SC,-,Bachibou Koita,FW,24,1994,NER,200000,False
Ligue 1,FC Toulouse,19,Bafodé Diakité,DF,17,2001,FRA,2000000,False
Ligue 1,SM Caen,5,Baissama Sankoh,MF,26,1992,GIN,1250000,False
Premier League,Crystal Palace,26,Bakary Sako,FW,30,1988,MLI,4000000,True
Ligue 1,Amiens SC,12,Bakaye Dibassy,DF,28,1989,MLI,3000000,False
Ligue 1,SCO Angers,-,Baptiste Guillaume,FW,23,1995,BEL,3000000,True
Ligue 1,Nîmes Olympique,25,Baptiste Guillaume,FW,23,1995,BEL,3000000,False
Ligue 1,FC Toulouse,30,Baptiste Reynet,GK,27,1990,FRA,5000000,False
Ligue 1,SCO Angers,18,Baptiste Santamaria,MF,23,1995,FRA,6000000,False
Ligue 1,Nîmes Olympique,1,Baptiste Valette,GK,25,1992,FRA,1000000,False
Serie A,FC Empoli,69,Bartlomiej Dragowski,GK,20,1997,POL,10000000,False
Serie A,ACF Fiorentina,69,Bartlomiej Dragowski,GK,20,1997,POL,10000000,True
Serie A,UC Sampdoria,24,Bartosz Bereszynski,DF,25,1992,POL,10000000,False
Premier League,Leicester City,33,Bartosz Kapustka,MF,21,1996,POL,2500000,True
Serie A,SPAL,-,Bartosz Salamon,DF,27,1991,POL,800000,True
Serie A,Frosinone Calcio,27,Bartosz Salamon,DF,27,1991,POL,800000,False
Ligue 1,OGC Nice,11,Bassem Srarfi,FW,21,1997,TUN,3000000,False
Bundesliga,FC Schalke 04,24,Bastian Oczipka,DF,29,1989,DEU,4000000,False
Serie A,SS Lazio,15,Bastos,DF,27,1991,AGO,4000000,False
La Liga,SD Eibar,-,Bebé,FW,27,1990,PRT,2000000,True
La Liga,Rayo Vallecano,14,Bebé,FW,27,1990,PRT,2000000,False
Premier League,Brighton & Hove Albion,35,Ben Barclay,DF,21,1996,ENG,0,False
Premier League,Leicester City,3,Ben Chilwell,DF,21,1996,ENG,35000000,False
Premier League,Tottenham Hotspur,33,Ben Davies,DF,25,1993,WAL,25000000,False
Premier League,Watford FC,26,Ben Foster,GK,35,1983,ENG,3000000,False
Premier League,Burnley FC,14,Ben Gibson,DF,25,1993,ENG,10000000,False
Premier League,Huddersfield Town,12,Ben Hamer,GK,30,1987,ENG,500000,False
Premier League,West Ham United,53,Ben Johnson,DF,18,2000,ENG,0,False
Serie A,Torino FC,50,Ben Lhassine Kone,MF,18,2000,CIV,200000,False
Premier League,Burnley FC,6,Ben Mee,DF,28,1989,ENG,10000000,False
Premier League,Brighton & Hove Albion,28,Ben White,DF,20,1997,ENG,0,True
Serie A,Udinese Calcio,24,Ben Wilmot,DF,18,1999,ENG,1500000,False
Premier League,Watford FC,24,Ben Wilmot,DF,18,1999,ENG,1500000,True
Premier League,Liverpool FC,58,Ben Woodburn,MF,18,1999,WAL,5000000,True
Premier League,Everton FC,34,Beni Baningime,MF,19,1998,COD,2000000,True
Bundesliga,Fortuna Düsseldorf,9,Benito Raman,FW,23,1994,BEL,12000000,False
Ligue 1,Stade Rennais FC,21,Benjamin André,MF,27,1990,FRA,10000000,False
Ligue 1,Stade Rennais FC,14,Benjamin Bourigeaud,MF,24,1994,FRA,12000000,False
Ligue 1,RC Strasbourg Alsace,10,Benjamin Corgnet,MF,31,1987,FRA,800000,False
Bundesliga,FC Schalke 04,39,Benjamin Goller,FW,19,1999,DEU,400000,False
Bundesliga,Hannover 96,-,Benjamin Hadzic,FW,19,1999,BIH,100000,False
Ligue 1,AS Monaco,39,Benjamin Henrichs,DF,21,1997,DEU,15000000,False
Bundesliga,Bayer 04 Leverkusen,-,Benjamin Henrichs,DF,21,1997,DEU,15000000,False
Bundesliga,TSG 1899 Hoffenheim,21,Benjamin Hübner,DF,28,1989,DEU,7000000,False
Ligue 1,Dijon FCO,29,Benjamin Jeannot,FW,26,1992,FRA,2500000,False
Ligue 1,Montpellier HSC,40,Benjamin Lecomte,GK,27,1991,FRA,17000000,False
Bundesliga,FC Augsburg,39,Benjamin Leneis,GK,19,1999,DEU,300000,False
Premier League,Manchester City,22,Benjamin Mendy,DF,23,1994,FRA,35000000,False
Bundesliga,VfB Stuttgart,21,Benjamin Pavard,DF,22,1996,FRA,30000000,False
Bundesliga,FC Schalke 04,17,Benjamin Stambouli,MF,27,1990,FRA,10000000,False
Premier League,Wolverhampton Wanderers,24,Benny Ashley-Seal,FW,19,1998,ENG,150000,False
Ligue 1,AS Monaco,32,Benoît Badiashile,DF,17,2001,FRA,9000000,False
Ligue 1,FC Girondins Bordeaux,1,Benoît Costil,GK,30,1987,FRA,5500000,False
Premier League,Brighton & Hove Albion,7,Beram Kayal,MF,30,1988,ISR,1500000,False
Serie A,Atalanta BC,19,Berat Djimsiti,DF,25,1993,ALB,7500000,True
Bundesliga,VfB Stuttgart,-,Berkay Özcan,MF,20,1998,TUR,2500000,True
Premier League,Everton FC,20,Bernard,FW,25,1992,BRA,20000000,False
La Liga,Atlético de Madrid,-,Bernard Mensah,MF,23,1994,GHA,2300000,True
Premier League,Brighton & Hove Albion,30,Bernardo,DF,23,1995,BRA,9000000,False
La Liga,Girona FC,2,Bernardo Espinosa,DF,28,1989,COL,6000000,False
Premier League,Manchester City,20,Bernardo Silva,MF,23,1994,PRT,100000000,False
Premier League,Arsenal FC,19,Bernd Leno,GK,26,1992,DEU,30000000,False
Ligue 1,Olympique Lyon,10,Bertrand Traoré,FW,22,1995,BFA,15000000,False
La Liga,Athletic Bilbao,7,Beñat Etxebarria,MF,31,1987,ESP,4000000,False
Ligue 1,AS Saint-Étienne,-,Bilal Benkhedim,MF,17,2001,FRA,0,False
Ligue 1,Montpellier HSC,-,Bilal Boutobba,FW,19,1998,FRA,500000,False
Ligue 1,SCO Angers,-,Billy Ketkeophomphone,FW,28,1990,FRA,600000,False
Ligue 1,RC Strasbourg Alsace,30,Bingourou Kamara,GK,21,1996,SEN,2500000,False
Ligue 1,Stade Reims,-,Björn Engels,DF,23,1994,BEL,6000000,False
Serie A,Juventus FC,14,Blaise Matuidi,MF,31,1987,FRA,22000000,False
Serie A,Bologna FC 1909,31,Blerim Dzemaili,MF,32,1986,CHE,1000000,False
Ligue 1,Dijon FCO,16,Bobby Allain,GK,26,1991,FRA,800000,False
Premier League,Cardiff City,14,Bobby Reid,MF,25,1993,JAM,10000000,False
Bundesliga,Hannover 96,-,Bobby Wood,FW,25,1992,USA,1500000,False
Ligue 1,Amiens SC,34,Bongani Zungu,MF,25,1992,ZAF,2500000,False
La Liga,Girona FC,13,Bono,GK,27,1991,MAR,5000000,False
Serie A,Atalanta BC,-,Boris Radunović,GK,22,1996,SRB,900000,True
La Liga,Deportivo Alavés,-,Borja Bastón,FW,25,1992,ESP,2000000,False
La Liga,Real Valladolid CF,8,Borja Fernández,MF,37,1981,ESP,100000,False
La Liga,Atlético de Madrid,32,Borja Garcés,FW,18,1999,ESP,3000000,False
La Liga,Girona FC,10,Borja García,MF,27,1990,ESP,7000000,False
La Liga,RCD Espanyol Barcelona,7,Borja Iglesias,FW,25,1993,ESP,28000000,False
La Liga,Sevilla FC,20,Borja Lasso,MF,24,1994,ESP,700000,True
La Liga,Real Madrid,21,Borja Mayoral,FW,21,1997,ESP,4000000,True
La Liga,Levante UD,2,Borja Mayoral,FW,21,1997,ESP,4000000,False
Serie A,Inter Milan,20,Borja Valero,MF,33,1985,ESP,2500000,False
Bundesliga,VfB Stuttgart,24,Borna Sosa,MF,20,1998,HRV,4000000,False
Serie A,Chievo Verona,12,Bostjan Cesar,DF,35,1982,SVN,200000,False
Ligue 1,Olympique Marseille,4,Boubacar Kamara,MF,18,1999,FRA,18000000,False
Ligue 1,LOSC Lille,24,Boubakary Soumaré,MF,19,1999,FRA,7500000,False
Ligue 1,Stade Reims,31,Boulaye Dia,FW,21,1996,SEN,2000000,False
Ligue 1,Olympique Marseille,17,Bouna Sarr,DF,26,1992,FRA,6000000,False
Premier League,AFC Bournemouth,14,Brad Smith,DF,24,1994,AUS,1000000,False
La Liga,Real Madrid,21,Brahim Díaz,MF,18,1999,ESP,17000000,True
Premier League,Manchester City,55,Brahim Díaz,MF,18,1999,ESP,17000000,False
La Liga,Celta de Vigo,23,Brais Méndez,FW,21,1997,ESP,20000000,False
Serie A,Udinese Calcio,17,Bram Nuytinck,DF,28,1990,NLD,3500000,False
Bundesliga,SC Freiburg,21,Brandon Borrello,FW,22,1995,AUS,800000,False
Ligue 1,Stade Rennais FC,-,Brandon Thomas,FW,23,1995,ESP,2000000,True
Premier League,Manchester United,53,Brandon Williams,DF,17,2000,ENG,0,False
Bundesliga,Eintracht Frankfurt,34,Branimir Hrgota,FW,25,1993,SWE,600000,False
Bundesliga,FC Schalke 04,36,Breel Embolo,FW,21,1997,CHE,14000000,False
Serie A,Torino FC,36,Bremer,DF,21,1997,BRA,2000000,False
Premier League,Everton FC,36,Brendan Galloway,DF,22,1996,ZWE,1500000,False
Premier League,Cardiff City,28,Brian Murphy,GK,35,1983,IRL,250000,False
Ligue 1,SM Caen,30,Brice Samba,GK,24,1994,COG,4000000,False
Ligue 1,SM Caen,-,Brice Tutu,FW,20,1998,FRA,0,False
Premier League,Wolverhampton Wanderers,14,Bright Enobakhare,FW,20,1998,NGA,500000,True
Ligue 1,Amiens SC,-,Brighton Labeau,FW,22,1996,FRA,250000,True
Bundesliga,RB Leipzig,17,Bruma,FW,23,1994,PRT,10000000,False
Premier League,Brighton & Hove Albion,2,Bruno,DF,37,1980,ESP,750000,False
Serie A,Parma Calcio 1913,22,Bruno Alves,DF,36,1981,PRT,1000000,False
Premier League,Cardiff City,5,Bruno Ecuele Manga,DF,29,1988,GAB,3000000,False
La Liga,Getafe CF,4,Bruno González,DF,28,1990,ESP,2000000,False
Serie A,SS Lazio,66,Bruno Jordão,MF,19,1998,PRT,1000000,False
La Liga,Villarreal CF,21,Bruno Soriano,MF,34,1984,ESP,800000,False
Serie A,Atalanta BC,-,Bryan Cristante,MF,23,1995,ITA,25000000,True
Serie A,AS Roma,4,Bryan Cristante,MF,23,1995,ITA,25000000,False
Serie A,ACF Fiorentina,14,Bryan Dabo,MF,26,1992,BFA,3500000,False
La Liga,Sevilla FC,41,Bryan Gil,FW,17,2001,ESP,10000000,False
Ligue 1,Montpellier HSC,15,Bryan Passi,DF,20,1997,FRA,150000,False
Premier League,Arsenal FC,87,Bukayo Saka,MF,16,2001,ENG,0,False
La Liga,Deportivo Alavés,14,Burgui,FW,24,1993,ESP,1500000,False
Premier League,Leicester City,4,Caglar Söyüncü,DF,22,1996,TUR,15000000,False
Serie A,Bologna FC 1909,99,Caio Vinicius Pirana,GK,19,1999,BRA,75000,False
Bundesliga,FC Augsburg,-,Caiuby,FW,29,1988,BRA,1500000,True
Serie A,Atalanta BC,55,Caleb Okoli,DF,16,2001,ITA,0,False
Premier League,Leicester City,35,Callum Elder,DF,23,1995,AUS,250000,True
Premier League,Chelsea FC,20,Callum Hudson-Odoi,FW,17,2000,ENG,35000000,False
Premier League,Cardiff City,13,Callum Paterson,FW,23,1994,SCO,5000000,False
Premier League,Newcastle United,37,Callum Roberts,FW,21,1997,ENG,75000,False
Premier League,Southampton FC,55,Callum Slattery,MF,19,1999,ENG,0,False
Premier League,AFC Bournemouth,13,Callum Wilson,FW,26,1992,ENG,30000000,False
Premier League,Arsenal FC,-,Calum Chambers,DF,23,1995,ENG,14000000,True
Premier League,Fulham FC,5,Calum Chambers,DF,23,1995,ENG,14000000,False
Premier League,Manchester United,-,Cameron Borthwick-Jackson,DF,21,1997,ENG,1000000,True
Premier League,Tottenham Hotspur,38,Cameron Carter-Vickers,DF,20,1997,USA,1500000,True
Premier League,Cardiff City,36,Cameron Coxe,DF,19,1998,WAL,0,False
Premier League,Manchester City,77,Cameron Humphreys,DF,19,1998,ENG,0,False
Premier League,Wolverhampton Wanderers,47,Cameron John,DF,18,1999,ENG,0,False
Serie A,Frosinone Calcio,28,Camillo Ciano,FW,28,1990,ITA,3000000,False
Premier League,Liverpool FC,62,Caoimhin Kelleher,GK,19,1998,IRL,0,False
Serie A,Parma Calcio 1913,52,Carl Davordzie,FW,18,2000,GHA,25000,False
Premier League,Arsenal FC,25,Carl Jenkinson,DF,26,1992,ENG,2000000,False
La Liga,FC Barcelona,21,Carles Aleñá,MF,20,1998,ESP,30000000,False
La Liga,Girona FC,21,Carles Planas,DF,27,1991,ESP,800000,False
La Liga,FC Barcelona,43,Carles Pérez,FW,20,1998,ESP,1500000,False
Serie A,Juventus FC,21,Carlo Pinsoglio,GK,28,1990,ITA,500000,False
Serie A,UC Sampdoria,-,Carlo Romei,DF,18,1999,ITA,25000,False
La Liga,SD Huesca,15,Carlos Akapo,DF,25,1993,GNQ,800000,False
La Liga,Villarreal CF,9,Carlos Bacca,FW,31,1986,COL,5000000,False
La Liga,RCD Espanyol Barcelona,-,Carlos Doncel,FW,21,1996,ESP,200000,False
La Liga,Sevilla FC,-,Carlos Fernández,FW,22,1996,ESP,2000000,True
La Liga,Atlético de Madrid,38,Carlos Isaac,DF,20,1998,ESP,200000,False
Bundesliga,Eintracht Frankfurt,-,Carlos Salcedo,DF,24,1993,MEX,10000000,False
La Liga,Valencia CF,8,Carlos Soler,MF,21,1997,ESP,50000000,False
Premier League,West Ham United,15,Carlos Sánchez,MF,32,1986,COL,1500000,False
La Liga,Deportivo Alavés,2,Carlos Vigaray,DF,23,1994,ESP,600000,False
Ligue 1,AS Monaco,-,Carlos Vinícius,FW,23,1995,BRA,7000000,False
Serie A,SSC Napoli,95,Carlos Vinícius,FW,23,1995,BRA,7000000,True
Serie A,Torino FC,-,Carlão,DF,32,1986,BRA,500000,True
La Liga,Real Madrid,14,Casemiro,MF,26,1992,BRA,60000000,False
Ligue 1,SM Caen,11,Casimir Ninga,FW,25,1993,TCD,3000000,False
Bundesliga,FC Schalke 04,23,Cedric Teuchert,FW,21,1997,DEU,1500000,False
Serie A,AS Roma,17,Cengiz Ünder,FW,20,1997,TUR,35000000,False
Premier League,Everton FC,14,Cenk Tosun,FW,27,1991,TUR,18000000,False
Serie A,Chievo Verona,-,Cesare Pogliano,DF,20,1998,ITA,50000,True
Ligue 1,AS Monaco,44,Cesc Fàbregas,MF,31,1987,ESP,15000000,True
Premier League,Chelsea FC,4,Cesc Fàbregas,MF,31,1987,ESP,15000000,False
Bundesliga,VfB Stuttgart,19,Chadrac Akolo,FW,23,1995,COD,2000000,False
Ligue 1,Dijon FCO,22,Chang-hoon Kwon,FW,24,1994,KOR,5500000,False
Serie A,Cagliari Calcio,22,Charalampos Lykogiannis,DF,24,1993,GRC,1500000,False
La Liga,SD Eibar,19,Charles,FW,34,1984,BRA,2000000,False
Ligue 1,AS Saint-Étienne,34,Charles Abi,FW,18,2000,FRA,500000,False
Bundesliga,Bayer 04 Leverkusen,20,Charles Aránguiz,MF,29,1989,CHL,15000000,False
Ligue 1,FC Nantes,14,Charles Traoré,DF,26,1992,MLI,3000000,False
Premier League,Southampton FC,10,Charlie Austin,FW,28,1989,ENG,8000000,False
Premier League,AFC Bournemouth,11,Charlie Daniels,DF,31,1986,ENG,3000000,False
Premier League,Arsenal FC,43,Charlie Gilmour,MF,19,1999,SCO,0,False
Premier League,Burnley FC,3,Charlie Taylor,DF,24,1993,ENG,7000000,False
Premier League,Chelsea FC,32,Charly Musonda Jr.,MF,21,1996,BEL,2000000,False
La Liga,Rayo Vallecano,-,Chechu Dorado,DF,35,1982,ESP,200000,False
La Liga,Levante UD,5,Cheick Doukouré,MF,25,1992,CIV,1000000,False
Ligue 1,Amiens SC,20,Cheick Timite,FW,20,1997,CIV,2000000,False
Ligue 1,EA Guingamp,25,Cheick Traoré,DF,23,1995,MLI,1500000,True
Ligue 1,SCO Angers,-,Cheikh N'Doye,MF,32,1986,SEN,2000000,False
Ligue 1,LOSC Lille,-,Cheikh Niasse,MF,18,2000,FRA,0,False
Premier League,Crystal Palace,8,Cheikhou Kouyaté,DF,28,1989,SEN,10000000,False
La Liga,Levante UD,6,Chema,DF,26,1992,ESP,2500000,False
Premier League,West Ham United,17,Chicharito,FW,30,1988,MEX,12000000,False
