Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
303,Yves Bissouma,MLI,MF,LOSC Lille,Ligue 1,20,1996,17.4,2,43,7,16.3,2.48,0.40,0.05,0.29,25.0,2,0,0,2.3,2.3,0.06,-0.3,-0.3
304,Leonardo Bittencourt,DEU,MF,1. FC Köln,Bundesliga,23,1993,17.9,5,32,10,31.3,1.79,0.56,0.16,0.50,15.4,0,0,0,3.3,3.3,0.10,+1.7,+1.7
305,Albano Bizzarri,ARG,GK,Udinese Calcio,Serie A,39,1977,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
306,Rubén Blanco,ESP,GK,Celta de Vigo,La Liga,22,1995,21.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
307,Ludovic Blas,FRA,MF,EA Guingamp,Ligue 1,19,1997,19.9,3,42,16,38.1,2.11,0.80,0.07,0.19,20.9,0,0,0,3.4,3.4,0.08,-0.4,-0.4
308,Pablo de Blasis,ARG,FW,1.FSV Mainz 05,Bundesliga,29,1988,18.4,5,28,10,35.7,1.53,0.54,0.07,0.20,21.1,1,3,3,4.5,2.2,0.08,+0.5,-0.2
309,Jérémy Blayac,FRA,FW,RC Strasbourg Alsace,Ligue 1,34,1983,10.2,3,33,9,27.3,3.24,0.88,0.09,0.33,11.1,0,0,0,4.7,4.7,0.14,-1.7,-1.7
310,Alexis Blin,FRA,MF,FC Toulouse,Ligue 1,20,1996,21.0,1,14,4,28.6,0.67,0.19,0.07,0.25,15.4,0,0,0,1.0,1.0,0.07,0.0,0.0
311,Daley Blind,NLD,DF,Manchester United,Premier League,27,1990,4.0,0,3,0,0.0,0.75,0.00,0.00,,20.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1
312,Danny Blum,DEU,FW,Eintracht Frankfurt,Bundesliga,26,1991,0.3,1,2,1,50.0,6.21,3.10,0.50,1.00,14.3,0,0,0,0.8,0.8,0.38,+0.2,+0.2
313,Emmanuel Boateng,GHA,FW,Levante UD,La Liga,21,1996,14.2,6,41,15,36.6,2.88,1.05,0.15,0.40,12.4,0,0,0,6.7,6.7,0.16,-0.7,-0.7
314,Jérôme Boateng,DEU,DF,Bayern Munich,Bundesliga,28,1988,18.2,1,15,3,20.0,0.82,0.16,0.07,0.33,19.0,0,0,0,0.9,0.9,0.06,+0.1,+0.1
315,Kevin-Prince Boateng,GHA,MF,Eintracht Frankfurt,Bundesliga,30,1987,26.2,6,45,14,31.1,1.72,0.53,0.13,0.43,15.1,1,0,0,4.5,4.5,0.10,+1.5,+1.5
316,Raúl Bobadilla,PRY,FW,Borussia Mönchengladbach,Bundesliga,30,1987,5.0,0,15,7,46.7,3.01,1.40,0.00,0.00,17.2,0,0,0,1.7,1.7,0.11,-1.7,-1.7
317,Yann Bodiger,FRA,MF,FC Toulouse,Ligue 1,22,1995,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
318,Mathieu Bodmer,FRA,DF,Amiens SC,Ligue 1,34,1982,4.4,1,8,1,12.5,1.81,0.23,0.13,1.00,14.6,0,0,0,0.9,0.9,0.12,+0.1,+0.1
319,Jérémie Boga,CIV,MF,Chelsea FC,Premier League,20,1997,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
320,Quentin Boisgard,FRA,MF,FC Toulouse,Ligue 1,20,1997,2.0,0,1,1,100.0,0.50,0.50,0.00,0.00,31.8,1,0,0,0.0,0.0,0.02,0.0,0.0
321,Yannick Bolasie,COD,FW,Everton FC,Premier League,28,1989,9.5,1,20,6,30.0,2.12,0.63,0.05,0.17,16.0,0,0,0,1.4,1.4,0.07,-0.4,-0.4
322,Deian Boldor,ROU,DF,Hellas Verona,Serie A,22,1995,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
323,Giacomo Bonaventura,ITA,MF,AC Milan,Serie A,27,1989,28.2,8,67,30,44.8,2.37,1.06,0.12,0.27,18.6,1,0,0,5.3,5.3,0.08,+3.7,+3.7
324,Federico Bonazzoli,ITA,FW,SPAL,Serie A,20,1997,2.0,0,8,2,25.0,4.09,1.02,0.00,0.00,16.9,0,0,0,0.5,0.5,0.06,-0.5,-0.5
325,Federico Bonazzoli,ITA,FW,UC Sampdoria,Serie A,20,1997,0.3,0,1,0,0.0,3.21,0.00,0.00,,16.5,0,0,0,0.0,0.0,0.05,0.0,0.0
326,Daniele Bonera,ITA,DF,Villarreal CF,La Liga,36,1981,13.2,0,3,1,33.3,0.23,0.08,0.00,0.00,21.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
327,Gaëtan Bong,CMR,DF,Brighton & Hove Albion,Premier League,29,1988,24.8,0,4,1,25.0,0.16,0.04,0.00,0.00,23.7,0,0,0,0.3,0.3,0.08,-0.3,-0.3
328,Kevin Bonifazi,ITA,DF,Torino FC,Serie A,21,1996,4.5,0,1,0,0.0,0.22,0.00,0.00,,23.8,0,0,0,0.0,0.0,0.03,0.0,0.0
329,Landry Bonnefoi,FRA,GK,RC Strasbourg Alsace,Ligue 1,33,1983,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
330,Leonardo Bonucci,ITA,DF,AC Milan,Serie A,30,1987,34.3,2,27,8,29.6,0.79,0.23,0.07,0.25,17.3,0,0,0,2.7,2.7,0.10,-0.7,-0.7
331,Wilfried Bony,CIV,FW,Swansea City,Premier League,28,1988,7.9,2,20,7,35.0,2.55,0.89,0.10,0.29,16.9,0,0,0,1.5,1.5,0.08,+0.5,+0.5
332,Celso Borges,CRI,MF,Deportivo de La Coruña,La Liga,29,1988,25.5,3,31,8,25.8,1.22,0.31,0.10,0.38,13.5,1,0,0,3.5,3.5,0.11,-0.5,-0.5
333,Fabio Borini,ITA,FW,AC Milan,Serie A,26,1991,17.9,2,36,14,38.9,2.01,0.78,0.06,0.14,18.7,0,0,0,2.1,2.1,0.06,-0.1,-0.1
334,Marco Borriello,ITA,FW,SPAL,Serie A,35,1982,8.6,1,12,4,33.3,1.40,0.47,0.08,0.25,19.8,3,0,0,1.2,1.2,0.10,-0.2,-0.2
335,Gabriel Boschilia,BRA,FW,AS Monaco,Ligue 1,21,1996,0.9,0,4,1,25.0,4.24,1.06,0.00,0.00,21.0,1,0,0,0.4,0.4,0.10,-0.4,-0.4
336,Ryad Boudebouz,DZA,MF,Real Betis Balompié,La Liga,27,1990,15.2,2,19,12,63.2,1.25,0.79,0.11,0.17,23.8,2,0,0,1.0,1.0,0.05,+1.0,+1.0
337,Jean-Christophe Bouet,FRA,GK,Amiens SC,Ligue 1,34,1983,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
338,Sofiane Boufal,MAR,FW,Southampton FC,Premier League,23,1993,13.5,2,28,6,21.4,2.07,0.44,0.07,0.33,17.3,0,0,0,1.8,1.8,0.06,+0.2,+0.2
339,Arnold Bouka Moutou,COG,DF,Dijon FCO,Ligue 1,28,1988,3.7,0,2,0,0.0,0.54,0.00,0.00,,37.6,0,0,0,0.0,0.0,0.02,0.0,0.0
340,Farid Boulaya,DZA,FW,FC Metz,Ligue 1,24,1993,2.0,0,3,0,0.0,1.51,0.00,0.00,,23.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
341,Bono,MAR,GK,Girona FC,La Liga,26,1991,29.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
342,Emmanuel Bourgaud,FRA,MF,Amiens SC,Ligue 1,29,1987,6.0,0,11,1,9.1,1.82,0.17,0.00,0.00,26.0,2,0,0,0.4,0.4,0.04,-0.4,-0.4
343,Benjamin Bourigeaud,FRA,MF,Stade Rennais FC,Ligue 1,23,1994,34.5,10,66,25,37.9,1.91,0.73,0.11,0.28,22.6,17,3,3,7.6,5.3,0.08,+2.4,+1.7
344,Eneko Bóveda,ESP,DF,Deportivo de La Coruña,La Liga,28,1988,7.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
345,Eneko Bóveda,ESP,DF,Athletic Bilbao,La Liga,28,1988,5.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
346,Lucas Boyé,ARG,FW,Torino FC,Serie A,21,1996,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
347,Lucas Boyé,ARG,FW,Celta de Vigo,La Liga,21,1996,3.2,0,8,1,12.5,2.51,0.31,0.00,0.00,13.0,0,0,0,1.1,1.1,0.13,-1.1,-1.1
348,Robbie Brady,IRL,MF,Burnley FC,Premier League,25,1992,14.2,1,24,6,25.0,1.69,0.42,0.04,0.17,22.1,5,0,0,1.3,1.3,0.05,-0.3,-0.3
349,Martin Braithwaite,DNK,FW,FC Girondins Bordeaux,Ligue 1,26,1991,10.2,4,23,11,47.8,2.26,1.08,0.17,0.36,13.8,1,0,0,3.5,3.5,0.15,+0.5,+0.5
350,Brandon Thomas,ESP,MF,Stade Rennais FC,Ligue 1,22,1995,4.0,1,6,4,66.7,1.51,1.01,0.17,0.25,14.9,0,0,0,0.4,0.4,0.06,+0.6,+0.6
351,Julian Brandt,DEU,FW,Bayer 04 Leverkusen,Bundesliga,21,1996,25.8,9,43,22,51.2,1.66,0.85,0.21,0.41,16.2,1,0,0,6.0,6.0,0.14,+3.0,+3.0
352,Darko Brasanac,SRB,MF,CD Leganés,La Liga,25,1992,13.4,2,10,4,40.0,0.75,0.30,0.20,0.50,14.0,0,0,0,1.9,1.9,0.19,+0.1,+0.1
353,Claudio Bravo,CHL,GK,Manchester City,Premier League,34,1983,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
354,Josip Brekalo,HRV,FW,VfL Wolfsburg,Bundesliga,19,1998,9.7,3,15,6,40.0,1.55,0.62,0.20,0.50,18.0,2,0,0,1.8,1.8,0.12,+1.2,+1.2
355,Josip Brekalo,HRV,MF,VfB Stuttgart,Bundesliga,19,1998,8.1,1,18,5,27.8,2.23,0.62,0.06,0.20,19.5,0,0,0,1.3,1.3,0.07,-0.3,-0.3
356,Jimmy Briand,FRA,FW,EA Guingamp,Ligue 1,31,1985,35.7,11,75,23,30.7,2.10,0.65,0.11,0.35,14.4,0,3,4,11.2,8.2,0.11,-0.2,-0.2
357,Enrico Brignola,ITA,FW,Benevento Calcio,Serie A,18,1999,15.0,3,33,9,27.3,2.20,0.60,0.09,0.33,18.6,0,0,0,2.8,2.8,0.09,+0.2,+0.2
358,Alberto Brignoli,ITA,GK,Benevento Calcio,Serie A,25,1991,12.5,1,1,1,100.0,0.08,0.08,1.00,1.00,9.0,0,0,0,0.1,0.1,0.08,+0.9,+0.9
359,Miguel Britos,URY,DF,Watford FC,Premier League,32,1985,8.9,1,3,2,66.7,0.34,0.23,0.33,0.50,18.8,0,0,0,0.9,0.9,0.30,+0.1,+0.1
360,Leon Britton,ENG,MF,Swansea City,Premier League,34,1982,3.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
361,Petar Brlek,HRV,MF,Genoa CFC,Serie A,23,1994,2.6,0,3,1,33.3,1.16,0.39,0.00,0.00,19.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1
362,John Anthony Brooks,USA,DF,VfL Wolfsburg,Bundesliga,24,1993,8.1,0,1,0,0.0,0.12,0.00,0.00,,13.0,0,0,0,0.0,0.0,0.03,0.0,0.0
363,Daniel Brosinski,DEU,DF,1.FSV Mainz 05,Bundesliga,29,1988,27.8,1,30,4,13.3,1.08,0.14,0.00,0.00,26.8,7,1,1,1.7,0.9,0.03,-0.7,-0.9
364,Izzy Brown,ENG,MF,Brighton & Hove Albion,Premier League,20,1997,3.5,0,2,1,50.0,0.58,0.29,0.00,0.00,16.6,0,0,0,0.2,0.2,0.10,-0.2,-0.2
365,Marcelo Brozovic,HRV,MF,Inter Milan,Serie A,24,1992,21.4,4,47,16,34.0,2.20,0.75,0.09,0.25,21.4,4,0,0,2.4,2.4,0.05,+1.6,+1.6
