Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,CrdY,CrdR,2CrdY,FlsCom,FlsRec,Off,Crs,Int,TklW,PKRec,PKCom,OG,Recov,AWon,ALost,AWon%
2115,Rodri,ESP,MF,Villarreal CF,La Liga,21,1996,35.9,8,0,0,79,37,2,6,36,65,0,0,0,500,51,18,73.9
2116,Rodrigo,ESP,FW,Valencia CF,La Liga,26,1991,29.7,4,0,0,28,40,20,34,19,12,2,0,0,100,19,33,36.5
2117,Kévin Rodrigues,PRT,DF,Real Sociedad,La Liga,23,1994,18.2,2,0,0,21,15,0,64,24,22,0,0,1,155,13,14,48.1
2118,Ángel Rodríguez,ESP,FW,Getafe CF,La Liga,30,1987,25.4,6,0,0,49,36,33,18,11,13,2,0,0,75,18,48,27.3
2119,Iván Rodríguez,ESP,DF,Málaga CF,La Liga,21,1996,0.2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,
2120,James Rodríguez,COL,MF,Bayern Munich,Bundesliga,26,1991,18.0,2,0,0,20,33,4,61,12,22,0,0,0,183,6,15,28.6
2121,Jay Rodríguez,ENG,FW,West Bromwich Albion,Premier League,28,1989,31.2,2,0,0,43,29,18,22,15,18,0,0,0,154,44,38,53.7
2122,Ricardo Rodríguez,CHE,DF,AC Milan,Serie A,24,1992,33.4,4,2,1,33,27,2,91,31,27,0,1,0,306,29,28,50.9
2123,Marko Rog,HRV,FW,SSC Napoli,Serie A,22,1995,3.2,2,0,0,9,6,0,4,2,10,0,0,0,35,8,8,50.0
2124,Rogério,BRA,DF,US Sassuolo,Serie A,19,1998,10.1,4,0,0,11,17,0,21,7,14,0,0,0,102,1,3,25.0
2125,Marcus Rohdén,SWE,MF,FC Crotone,Serie A,26,1991,18.1,2,0,0,19,25,2,14,11,14,0,0,0,176,12,32,27.3
2126,Marcos Rojo,ARG,DF,Manchester United,Premier League,27,1990,7.1,6,0,0,8,4,0,1,4,4,0,1,0,83,7,5,58.3
2127,Diego Rolán,URY,FW,Málaga CF,La Liga,24,1993,21.6,0,0,0,26,48,19,21,14,20,1,0,0,124,8,26,23.5
2128,Rolando,PRT,DF,Olympique Marseille,Ligue 1,31,1985,27.9,5,0,0,20,16,1,2,26,21,0,1,1,301,23,18,56.1
2129,Esteban Rolón,ARG,MF,Málaga CF,La Liga,22,1995,4.6,1,0,0,9,4,0,0,4,4,0,0,0,51,2,4,33.3
2130,Filippo Romagna,ITA,DF,Cagliari Calcio,Serie A,20,1997,21.0,0,0,0,13,15,0,5,18,25,0,1,0,247,37,23,61.7
2131,Alessio Romagnoli,ITA,DF,AC Milan,Serie A,22,1995,26.1,8,2,1,26,10,2,4,21,18,0,0,0,251,45,24,65.2
2132,Simone Romagnoli,ITA,DF,Bologna FC 1909,Serie A,27,1990,6.2,1,0,0,7,1,0,0,3,9,0,0,0,72,14,10,58.3
2133,Aristóteles Romero,VEN,MF,FC Crotone,Serie A,21,1995,1.0,2,0,0,4,0,0,0,2,4,0,0,0,18,1,4,20.0
2134,Óscar Romero,PRY,MF,Deportivo Alavés,La Liga,25,1992,2.8,0,0,0,8,10,1,2,4,2,0,0,0,22,5,0,100.0
2135,Sergio Romero,ARG,GK,Manchester United,Premier League,30,1987,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
2136,Oriol Romeu,ESP,MF,Southampton FC,Premier League,25,1991,32.2,11,0,0,53,37,3,6,51,64,0,0,0,513,56,44,56.0
2137,Rômulo,ITA,MF,Hellas Verona,Serie A,30,1987,35.2,7,0,0,31,29,7,95,22,40,0,0,0,331,7,24,22.6
2138,Cristiano Ronaldo,PRT,FW,Real Madrid,La Liga,32,1985,25.4,1,0,0,19,18,41,44,6,3,1,0,0,72,22,15,59.5
2139,Facundo Roncaglia,ARG,DF,Celta de Vigo,La Liga,30,1987,16.8,2,0,0,14,9,1,5,14,18,0,0,0,210,14,6,70.0
2140,Salomón Rondón,VEN,FW,West Bromwich Albion,Premier League,27,1989,30.7,4,0,0,41,58,29,29,14,11,0,0,0,176,75,119,38.7
2141,Valentin Rongier,FRA,MF,FC Nantes,Ligue 1,22,1994,26.1,1,0,0,34,21,4,14,43,49,0,0,0,244,2,13,13.3
2142,Marten de Roon,NLD,MF,Atalanta BC,Serie A,26,1991,28.6,9,2,1,57,20,0,9,29,53,0,0,0,369,45,42,51.7
2143,Wayne Rooney,ENG,MF,Everton FC,Premier League,31,1985,25.2,5,0,0,35,19,8,39,16,24,0,1,0,207,17,21,44.7
2144,Roberto Rosales,VEN,DF,Málaga CF,La Liga,28,1988,34.7,10,0,0,46,22,3,82,42,56,1,2,0,363,29,28,50.9
2145,Danny Rose,ENG,DF,Tottenham Hotspur,Premier League,27,1990,8.9,4,0,0,12,24,0,37,6,7,0,0,0,89,3,3,50.0
2146,Liam Rosenior,ENG,DF,Brighton & Hove Albion,Premier League,33,1984,1.8,0,0,0,1,0,0,0,2,0,0,0,0,13,1,2,33.3
2147,Aleandro Rosi,ITA,DF,Genoa CFC,Serie A,30,1987,18.9,5,0,0,44,23,2,35,14,22,0,0,0,167,47,47,50.0
2148,Valentin Rosier,FRA,DF,Dijon FCO,Ligue 1,20,1996,30.9,5,0,0,58,20,3,46,53,43,0,0,2,277,22,19,53.7
2149,Luca Rossettini,ITA,DF,Genoa CFC,Serie A,32,1985,22.5,7,0,0,19,8,0,3,21,12,0,0,0,248,51,37,58.0
2150,Francesco Rossi,ITA,GK,Atalanta BC,Serie A,26,1991,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2151,Giuseppe Rossi,ITA,FW,Genoa CFC,Serie A,30,1987,2.9,0,0,0,3,5,0,1,1,3,0,0,0,14,0,5,0.0
2152,Jérôme Roussillon,FRA,DF,Montpellier HSC,Ligue 1,24,1993,20.9,2,0,0,8,29,5,69,14,21,0,0,0,158,8,4,66.7
2153,Wayne Routledge,ENG,MF,Swansea City,Premier League,32,1985,4.8,1,0,0,9,0,0,12,3,5,0,0,0,41,3,7,30.0
2154,Nolan Roux,FRA,FW,FC Metz,Ligue 1,29,1988,31.5,8,0,0,45,60,19,23,27,16,0,0,0,136,27,48,36.0
2155,Rubén Martínez,ESP,GK,Deportivo de La Coruña,La Liga,33,1984,27.6,3,0,0,0,5,0,0,0,0,0,0,0,95,0,0,
2156,Antonio Rüdiger,DEU,DF,Chelsea FC,Premier League,24,1993,26.0,4,0,0,26,15,2,10,16,29,0,0,0,307,39,27,59.1
2157,Sebastian Rudy,DEU,MF,Bayern Munich,Bundesliga,27,1990,16.8,2,0,0,21,15,0,14,22,27,0,0,0,167,9,16,36.0
2158,Stéphane Ruffier,FRA,GK,AS Saint-Étienne,Ligue 1,30,1986,34.6,1,1,0,2,1,0,0,0,0,0,0,0,130,0,0,
2159,Vincent Rüfli,CHE,MF,Dijon FCO,Ligue 1,29,1988,0.3,0,0,0,3,0,0,0,1,1,0,0,0,2,0,0,
2160,Daniele Rugani,ITA,DF,Juventus FC,Serie A,23,1994,21.5,3,0,0,21,16,1,0,15,8,0,2,0,215,43,28,60.6
2161,Mário Rui,PRT,DF,SSC Napoli,Serie A,26,1991,23.2,9,2,1,37,41,2,58,10,34,0,0,0,213,10,34,22.7
2162,Aitor Ruibal,ESP,FW,Real Betis Balompié,La Liga,21,1996,0.1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0.0
2163,Fabián Ruiz,ESP,MF,Real Betis Balompié,La Liga,21,1996,29.5,3,0,0,27,36,2,15,36,53,0,0,0,316,16,12,57.1
2164,Víctor Ruiz,ESP,DF,Villarreal CF,La Liga,28,1989,26.8,10,2,1,26,6,0,1,32,14,0,0,0,329,41,19,68.3
2165,Antonio Rukavina,SRB,DF,Villarreal CF,La Liga,33,1984,14.2,5,0,0,16,4,0,21,11,9,0,0,0,126,5,5,50.0
2166,Gerónimo Rulli,ARG,GK,Real Sociedad,La Liga,25,1992,26.0,3,0,0,0,4,0,0,0,0,0,0,0,128,0,0,
2167,Lukas Rupp,DEU,MF,TSG 1899 Hoffenheim,Bundesliga,26,1991,12.9,1,0,0,32,24,0,17,16,22,0,0,0,128,2,30,6.3
2168,Marco Russ,DEU,DF,Eintracht Frankfurt,Bundesliga,31,1985,12.7,3,0,0,11,14,0,0,19,11,0,0,1,148,52,27,65.8
2169,Mathew Ryan,AUS,GK,Brighton & Hove Albion,Premier League,25,1992,38.0,0,0,0,0,1,0,0,0,0,0,0,0,169,1,0,100.0
2170,Idriss Saadi,DZA,FW,RC Strasbourg Alsace,Ligue 1,25,1992,10.4,1,0,0,10,6,7,17,2,4,1,0,0,35,2,7,22.2
2171,Youssouf Sabaly,SEN,DF,FC Girondins Bordeaux,Ligue 1,24,1993,34.4,3,0,0,40,32,2,88,54,58,0,0,0,352,18,15,54.5
2172,Abdelhamid Sabiri,DEU,MF,Huddersfield Town,Premier League,20,1996,2.4,1,0,0,4,4,1,2,1,2,0,0,0,17,7,8,46.7
2173,Marcel Sabitzer,AUT,MF,RB Leipzig,Bundesliga,23,1994,19.9,4,0,0,14,34,5,46,17,20,1,0,0,190,14,17,45.2
2174,Enric Saborit,ESP,DF,Athletic Bilbao,La Liga,25,1992,15.9,5,0,0,20,13,1,28,19,20,0,0,0,161,9,5,64.3
2175,Ihsan Sacko,FRA,FW,OGC Nice,Ligue 1,20,1997,2.9,1,0,0,3,10,1,2,1,1,0,0,0,17,1,3,25.0
2176,Ihsan Sacko,FRA,FW,RC Strasbourg Alsace,Ligue 1,20,1997,7.9,1,0,0,8,14,2,7,6,7,0,0,0,66,2,12,14.3
2177,Mujaid Sadick,ESP,DF,Deportivo de La Coruña,La Liga,17,2000,1.2,0,0,0,0,0,0,1,0,2,0,0,0,8,0,0,
2178,Armando Sadiku,ALB,FW,Levante UD,La Liga,26,1991,3.0,1,0,0,3,2,2,0,1,0,0,0,0,12,2,11,15.4
2179,Umar Sadiq,NGA,FW,Torino FC,Serie A,20,1997,2.5,0,0,0,12,9,6,0,1,0,0,0,0,12,5,6,45.5
2180,Bacary Sagna,FRA,DF,Benevento Calcio,Serie A,34,1983,10.6,1,0,0,4,11,0,19,9,2,0,0,0,111,25,9,73.5
2181,Adrián Sahibeddine,FRA,FW,Dijon FCO,Ligue 1,22,1994,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
2182,Nuri Sahin,TUR,MF,Borussia Dortmund,Bundesliga,28,1988,13.6,2,0,0,21,20,0,9,9,30,0,0,0,200,26,11,70.3
2183,Wesley Saïd,FRA,FW,Dijon FCO,Ligue 1,22,1995,20.4,4,0,0,35,18,7,17,15,22,1,0,0,101,0,5,0.0
2184,Allan Saint-Maximin,FRA,MF,AS Monaco,Ligue 1,20,1997,0.2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0.0
2185,Allan Saint-Maximin,FRA,FW,OGC Nice,Ligue 1,20,1997,25.0,1,0,0,8,39,5,78,21,9,2,0,0,119,5,4,55.6
2186,Henri Saivet,SEN,MF,Newcastle United,Premier League,26,1990,0.9,0,0,0,0,0,0,1,2,5,0,0,0,15,1,1,50.0
2187,Gotoku Sakai,JPN,DF,Hamburger SV,Bundesliga,26,1991,25.4,2,0,0,30,26,0,35,31,35,0,1,0,352,31,35,47.0
2188,Hiroki Sakai,JPN,DF,Olympique Marseille,Ligue 1,27,1990,28.0,1,0,0,22,28,2,36,44,33,0,1,0,263,33,20,62.3
2189,Diafra Sakho,SEN,FW,West Ham United,Premier League,27,1989,3.4,2,0,0,4,6,5,2,0,1,1,0,0,7,12,22,35.3
2190,Diafra Sakho,SEN,FW,Stade Rennais FC,Ligue 1,27,1989,8.7,1,0,0,12,10,10,3,1,3,0,0,0,30,5,24,17.2
2191,Mamadou Sakho,FRA,DF,Crystal Palace,Premier League,27,1990,17.8,1,0,0,3,9,0,0,28,11,0,0,0,238,18,23,43.9
2192,Bakary Sako,MLI,FW,Crystal Palace,Premier League,29,1988,5.3,0,0,0,8,7,4,20,0,4,0,0,0,36,9,14,39.1
2193,Emiliano Sala,ARG,FW,FC Nantes,Ligue 1,26,1990,33.7,4,2,1,47,58,34,11,16,8,0,0,0,151,41,77,34.7
2194,Jacopo Sala,ITA,DF,UC Sampdoria,Serie A,25,1991,11.0,1,1,0,11,15,0,15,6,10,0,1,0,115,6,8,42.9
2195,Mohamed Salah,EGY,FW,Liverpool FC,Premier League,25,1992,32.3,1,0,0,16,30,18,56,13,8,1,0,0,216,7,19,26.9
2196,Bartosz Salamon,POL,DF,SPAL,Serie A,26,1991,19.2,5,0,0,22,19,2,6,29,27,0,0,1,211,56,22,71.8
2197,Carlos Salcedo,MEX,DF,Eintracht Frankfurt,Bundesliga,23,1993,17.9,5,0,0,27,13,0,3,15,19,0,0,0,258,52,21,71.2
2198,Eddie Salcedo,ITA,MF,Genoa CFC,Serie A,15,2001,0.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
2199,Yannis Salibur,FRA,FW,EA Guingamp,Ligue 1,26,1991,16.9,4,0,0,19,36,7,41,9,9,0,0,0,75,5,4,55.6
2200,Sejad Salihovic,BIH,MF,Hamburger SV,Bundesliga,32,1984,4.1,1,0,0,8,4,0,11,4,5,0,0,0,40,5,9,35.7
2201,Yoann Salmier,GUF,DF,RC Strasbourg Alsace,Ligue 1,24,1992,12.3,2,0,0,12,6,0,0,20,13,0,0,0,105,4,3,57.1
2202,Mamadou Samassa,MLI,GK,ESTAC Troyes,Ligue 1,27,1990,21.0,1,0,0,1,4,0,0,0,0,0,0,0,106,0,0,
2203,Brice Samba,COG,GK,SM Caen,Ligue 1,23,1994,3.5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,
2204,Junior Sambia,FRA,MF,Montpellier HSC,Ligue 1,20,1996,17.1,3,0,0,26,35,3,47,16,12,0,0,0,122,18,14,56.3
2205,Frédéric Sammaritano,FRA,FW,Dijon FCO,Ligue 1,31,1986,15.9,2,0,0,12,21,5,30,7,14,0,0,0,114,1,12,7.7
2206,Sergi Samper,ESP,MF,UD Las Palmas,La Liga,22,1995,1.6,0,0,0,2,2,0,1,0,4,0,0,0,12,1,0,100.0
2207,Jairo Samperio,ESP,MF,1.FSV Mainz 05,Bundesliga,24,1993,0.4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
2208,Jairo Samperio,ESP,FW,UD Las Palmas,La Liga,24,1993,6.2,1,0,0,11,7,3,7,2,3,0,0,0,47,2,8,20.0
2209,Mario Sampirisi,ITA,DF,FC Crotone,Serie A,24,1992,24.4,2,0,0,21,11,2,27,36,25,0,1,0,214,25,19,56.8
2210,Mikel San José,ESP,MF,Athletic Bilbao,La Liga,28,1989,23.9,5,0,0,37,9,0,8,29,29,0,0,2,299,41,35,53.9
2211,Antonio Sanabria,PRY,FW,Real Betis Balompié,La Liga,21,1996,9.5,0,0,0,10,16,8,1,2,2,0,0,0,23,7,23,23.3
2212,Renato Sanches,PRT,MF,Swansea City,Premier League,19,1997,7.8,1,0,0,9,20,0,17,6,6,0,0,0,65,2,8,20.0
2213,Alexis Sánchez,CHL,FW,Manchester United,Premier League,28,1988,11.6,1,0,0,10,31,10,32,14,18,1,0,0,81,1,12,7.7
2214,Alexis Sánchez,CHL,FW,Arsenal FC,Premier League,28,1988,16.7,4,0,0,21,44,16,56,7,10,0,0,0,100,3,13,18.8
2215,Carlos Sánchez,COL,MF,ACF Fiorentina,Serie A,31,1986,4.1,2,0,0,8,1,0,0,6,4,0,0,0,66,5,9,35.7
2216,Carlos Sánchez,COL,MF,RCD Espanyol Barcelona,La Liga,31,1986,12.5,3,0,0,25,14,0,0,10,13,0,0,0,175,16,4,80.0
2217,Davinson Sánchez,COL,DF,Tottenham Hotspur,Premier League,21,1996,28.2,1,1,0,25,18,0,2,33,18,0,0,1,375,44,42,51.2
2218,Sergio Sánchez,ESP,DF,RCD Espanyol Barcelona,La Liga,31,1986,1.1,1,0,0,2,0,0,1,0,0,0,0,0,8,1,0,100.0
2219,Víctor Sánchez,ESP,DF,RCD Espanyol Barcelona,La Liga,29,1987,27.2,13,0,0,68,51,0,39,53,42,0,0,0,343,30,14,68.2
2220,Jadon Sancho,ENG,FW,Borussia Dortmund,Bundesliga,17,2000,7.7,0,0,0,1,9,1,15,6,5,0,0,0,57,3,14,17.6
2221,Sandro,BRA,MF,Benevento Calcio,Serie A,28,1989,12.8,4,0,0,26,14,2,1,9,20,0,0,0,124,15,13,53.6
2222,Alex Sandro,BRA,DF,Juventus FC,Serie A,26,1991,23.5,8,0,0,47,30,5,84,18,35,0,1,0,237,45,22,67.2
2223,Arona Sané,SEN,MF,Atlético de Madrid,La Liga,22,1995,0.7,0,0,0,1,1,0,0,0,1,0,0,0,1,2,1,66.7
2224,Lamine Sané,SEN,DF,SV Werder Bremen,Bundesliga,30,1987,8.7,1,0,0,6,9,1,0,8,11,0,0,0,128,15,7,68.2
2225,Leroy Sané,DEU,FW,Manchester City,Premier League,21,1996,26.9,4,0,0,24,28,7,88,16,16,0,0,0,142,5,8,38.5
2226,Salif Sané,SEN,DF,Hannover 96,Bundesliga,26,1990,32.0,6,0,0,35,36,1,4,31,35,0,1,0,514,175,23,88.4
2227,Ibrahim Sangaré,CIV,MF,FC Toulouse,Ligue 1,19,1997,17.7,6,0,0,35,24,0,12,16,44,0,1,0,218,16,8,66.7
2228,Younousse Sankharé,SEN,MF,FC Girondins Bordeaux,Ligue 1,27,1989,20.9,5,0,0,30,35,5,6,26,14,0,1,0,140,10,13,43.5
2229,Baissama Sankoh,GIN,MF,SM Caen,Ligue 1,25,1992,17.1,3,0,0,28,28,0,2,25,17,0,0,0,237,19,10,65.5
2230,Siriki Sanogo,CIV,MF,Benevento Calcio,Serie A,15,2001,0.4,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,100.0
2231,Yaya Sanogo,FRA,FW,FC Toulouse,Ligue 1,24,1993,16.8,6,0,0,50,41,13,6,7,5,1,0,0,67,30,30,50.0
2232,Morgan Sanson,FRA,MF,Olympique Marseille,Ligue 1,22,1994,24.1,8,0,0,45,60,7,53,28,28,1,0,0,171,7,15,31.8
2233,Nicola Sansone,ITA,FW,Villarreal CF,La Liga,25,1991,7.2,1,0,0,3,13,9,12,0,4,1,0,0,22,1,4,20.0
2234,Baptiste Santamaria,FRA,MF,SCO Angers,Ligue 1,22,1995,28.8,6,0,0,45,51,1,14,46,36,0,0,0,350,21,16,56.8
2235,Ivan Santini,HRV,FW,SM Caen,Ligue 1,28,1989,30.8,3,0,0,74,54,20,4,7,11,2,0,0,112,51,72,41.5
2236,Davide Santon,ITA,DF,Inter Milan,Serie A,26,1991,9.3,2,0,0,10,9,0,14,7,14,0,1,0,108,21,11,65.6
2237,Christian Santos,VEN,FW,Deportivo Alavés,La Liga,29,1988,4.9,3,2,1,16,0,2,3,3,1,0,0,0,21,25,30,45.5
2238,Douglas Santos,BRA,DF,Hamburger SV,Bundesliga,23,1994,26.4,6,0,0,40,20,1,66,33,51,0,0,0,348,40,40,50.0
2239,Samir,BRA,DF,Udinese Calcio,Serie A,22,1994,28.5,7,1,0,37,40,1,16,34,41,0,0,2,271,45,21,68.2
2240,Antonio Santurro,ITA,GK,Bologna FC 1909,Serie A,25,1992,1.0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,
2241,Riccardo Saponara,ITA,MF,ACF Fiorentina,Serie A,25,1991,10.0,3,0,0,16,21,1,13,2,9,0,0,0,68,7,8,46.7
2242,Pablo Sarabia,ESP,FW,Sevilla FC,La Liga,25,1992,26.6,8,2,1,42,42,21,80,27,10,0,0,0,188,4,14,22.2
2243,Yusuf Sari,TUR,FW,Olympique Marseille,Ligue 1,18,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2244,Bouna Sarr,GIN,DF,Olympique Marseille,Ligue 1,25,1992,19.9,5,0,0,31,25,4,65,27,40,1,0,0,235,22,12,64.7
2245,Ismaïla Sarr,SEN,FW,Stade Rennais FC,Ligue 1,19,1998,20.6,2,0,0,18,63,20,42,12,15,2,0,0,104,8,12,40.0
2246,Malang Sarr,FRA,DF,OGC Nice,Ligue 1,18,1999,14.7,1,0,0,11,15,0,6,25,11,0,1,0,124,18,9,66.7
2247,Imanol Sarriegi,ESP,MF,SD Eibar,La Liga,22,1995,0.5,1,0,,1,,,0,1,3,0,0,,2,0,0,
2248,Marco Sau,ITA,FW,Cagliari Calcio,Serie A,29,1987,14.6,2,0,0,16,25,13,9,4,13,2,0,0,90,6,22,21.4
2249,Stefan Savic,MNE,DF,Atlético de Madrid,La Liga,26,1991,25.5,6,0,0,21,8,0,1,30,10,0,0,0,263,35,8,81.4
2250,Gianluca Scamacca,ITA,FW,US Sassuolo,Serie A,18,1999,0.3,0,0,0,1,1,0,0,0,0,0,0,0,2,2,1,66.7
2251,Fabian Schär,CHE,DF,Deportivo de La Coruña,La Liga,25,1991,24.7,10,0,0,34,23,3,2,29,27,0,0,0,265,27,24,52.9
2252,Ezequiel Schelotto,ITA,DF,Brighton & Hove Albion,Premier League,28,1989,14.6,3,0,0,8,11,0,28,17,11,0,0,0,139,15,17,46.9
2253,Pasquale Schiattarella,ITA,MF,SPAL,Serie A,30,1987,22.1,12,0,0,27,57,1,27,14,29,0,0,0,216,13,13,50.0
2254,Eros Schiavon,ITA,MF,SPAL,Serie A,34,1983,4.3,4,0,0,8,3,0,5,1,8,0,0,0,28,2,9,18.2
2255,Patrik Schick,CZE,FW,AS Roma,Serie A,21,1996,11.0,0,0,0,18,23,3,6,1,7,0,0,0,49,23,26,46.9
2256,Julian Schieber,DEU,MF,Hertha BSC,Bundesliga,28,1989,0.6,0,0,0,2,1,0,0,0,1,0,0,0,5,5,0,100.0
2257,Christopher Schindler,DEU,DF,Huddersfield Town,Premier League,27,1990,36.3,7,2,1,30,22,1,6,50,54,0,0,0,473,108,76,58.7
2258,Sven Schipplock,DEU,FW,Hamburger SV,Bundesliga,28,1988,3.8,0,0,0,10,11,0,1,1,3,0,0,0,18,18,18,50.0
2259,Jeffrey Schlupp,GHA,DF,Crystal Palace,Premier League,24,1992,19.4,3,0,0,18,9,0,21,17,22,0,0,0,220,24,24,50.0
2260,Kasper Schmeichel,DNK,GK,Leicester City,Premier League,30,1986,32.9,3,0,0,0,5,0,0,0,0,0,0,1,188,0,0,
2261,Marcel Schmelzer,DEU,DF,Borussia Dortmund,Bundesliga,29,1988,16.6,3,0,0,16,25,0,21,26,25,0,0,0,180,42,33,56.0
2262,Jonathan Schmid,FRA,DF,FC Augsburg,Bundesliga,27,1990,16.4,1,0,0,11,16,1,33,7,14,0,0,0,136,21,14,60.0
2263,Manuel Schmiedebach,DEU,MF,Hannover 96,Bundesliga,28,1988,1.8,1,0,0,4,2,0,1,3,2,0,0,0,22,0,5,0.0
2264,Benno Schmitz,DEU,DF,RB Leipzig,Bundesliga,22,1994,0.9,0,0,0,0,1,0,3,0,1,0,0,0,10,1,0,100.0
2265,Morgan Schneiderlin,FRA,MF,Everton FC,Premier League,27,1989,23.7,5,2,1,39,17,0,5,44,37,0,1,0,317,23,22,51.1
2266,Alessandro Schöpf,AUT,DF,FC Schalke 04,Bundesliga,23,1994,9.0,3,0,0,26,15,1,10,10,19,0,0,0,84,6,9,40.0
2267,Nico Schulz,DEU,DF,TSG 1899 Hoffenheim,Bundesliga,24,1993,19.8,3,0,0,22,21,4,71,13,23,1,0,0,167,9,24,27.3
2268,André Schürrle,DEU,FW,Borussia Dortmund,Bundesliga,26,1990,13.7,0,0,0,13,15,11,33,9,11,0,0,0,69,20,23,46.5
2269,Julian Schuster,DEU,DF,SC Freiburg,Bundesliga,32,1985,14.5,1,0,0,7,10,0,15,10,9,0,2,2,148,15,10,60.0
2270,Pirmin Schwegler,CHE,MF,Hannover 96,Bundesliga,30,1987,25.8,10,0,0,60,57,0,28,36,45,0,0,0,372,38,19,66.7
2271,Alexander Schwolow,DEU,GK,SC Freiburg,Bundesliga,25,1992,32.3,0,0,0,0,1,0,0,0,0,0,0,1,173,0,0,
2272,Simone Scuffet,ITA,GK,Udinese Calcio,Serie A,21,1996,6.0,0,0,0,0,0,0,0,1,0,0,0,0,24,0,0,
2273,Ernest Seka,GIN,DF,RC Strasbourg Alsace,Ligue 1,30,1987,24.2,4,1,0,33,12,2,20,39,36,0,0,0,278,21,11,65.6
2274,Vahid Selimovic,LUX,DF,FC Metz,Ligue 1,20,1997,11.7,4,2,1,21,9,0,0,16,8,0,0,1,114,4,8,33.3
2275,Davie Selke,DEU,FW,Hertha BSC,Bundesliga,22,1995,21.0,4,0,0,60,38,11,12,5,7,4,0,0,91,105,121,46.5
2276,Ole Selnaes,NOR,MF,AS Saint-Étienne,Ligue 1,23,1994,22.9,9,0,0,35,15,0,11,28,40,1,0,0,275,9,7,56.3
2277,Nélson Semedo,PRT,DF,FC Barcelona,La Liga,23,1993,16.7,1,0,0,12,20,3,25,17,20,1,0,0,145,9,5,64.3
2278,Rúben Semedo,PRT,DF,Villarreal CF,La Liga,23,1994,2.5,0,0,0,1,1,0,0,4,3,0,0,0,16,3,2,60.0
2279,Stefano Sensi,ITA,MF,US Sassuolo,Serie A,21,1995,11.6,2,0,0,17,30,0,15,11,21,1,0,0,137,3,8,27.3
2280,Luigi Sepe,ITA,GK,SSC Napoli,Serie A,26,1991,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
2281,Suat Serdar,DEU,MF,1.FSV Mainz 05,Bundesliga,20,1997,18.9,3,0,0,36,29,0,4,20,35,0,0,0,213,23,19,54.8
2282,Jean Michaël Seri,CIV,MF,OGC Nice,Ligue 1,26,1991,29.1,5,0,0,26,61,0,48,31,15,2,0,0,221,10,7,58.8
2283,Julien Serrano,FRA,DF,AS Monaco,Ligue 1,19,1998,3.1,1,0,0,2,4,0,15,3,1,0,0,0,26,2,4,33.3
2284,Grégory Sertic,FRA,DF,Olympique Marseille,Ligue 1,27,1989,3.9,1,0,0,7,3,0,0,7,2,0,1,0,39,0,1,0.0
2285,Stéphane Sessègnon,BEN,MF,Montpellier HSC,Ligue 1,33,1984,10.9,1,0,0,10,20,0,11,2,1,0,0,0,91,3,3,50.0
2286,Seung-woo Lee,KOR,MF,Hellas Verona,Serie A,19,1998,4.0,4,0,0,9,10,0,3,2,3,0,0,0,33,0,8,0.0
2287,Stephan El Shaarawy,ITA,FW,AS Roma,Serie A,24,1992,23.9,1,0,0,14,26,15,29,20,15,0,0,0,155,9,19,32.1
2288,Meritan Shabani,ALB,FW,Bayern Munich,Bundesliga,18,1999,0.6,0,0,0,0,1,1,0,0,1,0,0,0,4,0,2,0.0
2289,Xherdan Shaqiri,CHE,FW,Stoke City,Premier League,25,1991,33.8,5,0,0,28,50,15,110,15,12,0,0,0,210,6,10,37.5
2290,Luke Shaw,ENG,DF,Manchester United,Premier League,22,1995,8.8,2,0,0,4,8,0,20,5,13,0,0,0,116,14,13,51.9
2291,Ryan Shawcross,ENG,DF,Stoke City,Premier League,29,1987,26.3,2,0,0,26,19,4,1,31,11,0,1,1,339,71,38,65.1
2292,Jonjo Shelvey,ENG,MF,Newcastle United,Premier League,25,1992,25.2,3,3,1,23,8,0,39,23,24,0,0,0,312,8,8,50.0
2293,Gaku Shibasaki,JPN,MF,Getafe CF,La Liga,25,1992,11.0,2,0,0,26,15,5,14,8,10,0,0,0,89,6,19,24.0
2294,Djibril Sidibé,FRA,DF,AS Monaco,Ligue 1,25,1992,23.9,4,0,0,38,36,0,48,48,31,0,1,0,252,24,9,72.7
2295,Sidnei,BRA,DF,Deportivo de La Coruña,La Liga,27,1989,19.8,4,0,0,12,11,1,4,23,23,0,0,0,225,28,17,62.2
2296,Jaime Sierra,ESP,FW,CD Leganés,La Liga,19,1998,0.3,0,0,,1,,,0,0,0,0,0,,3,0,0,
