Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,P_Cmp,P_Att,P_Cmp%,P_TotDist,P_PrgDist,PS_Cmp,PS_Att,PS_Cmp%,PM_Cmp,PM_Att,PM_Cmp%,PL_Cmp,PL_Att,PL_Cmp%,Ast,xA,A-xA,P_KP,P_1/3,P_PPA,P_CrsPA,P_Prog
1269,Thilo Kehrer,DEU,DF,FC Schalke 04,Bundesliga,20,1996,26.3,1026,1233,83.2,21190,7866,297,343,86.6,585,661,88.5,139,218,63.8,0,0.4,-0.4,10,70,5,2,59
1270,Cheick Keita,MLI,DF,Bologna FC 1909,Serie A,21,1996,1.4,31,35,88.6,442,124,16,18,88.9,13,13,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0
1271,Naby Keïta,GIN,MF,RB Leipzig,Bundesliga,22,1995,21.8,994,1250,79.5,15517,4756,563,657,85.7,323,406,79.6,85,133,63.9,5,3.7,+1.3,38,106,35,4,134
1272,Keko Gontán,ESP,MF,Málaga CF,La Liga,25,1991,13.4,286,405,70.6,4726,1237,158,200,79.0,95,135,70.4,27,55,49.1,2,1.2,+0.8,15,17,12,8,31
1273,Martin Kelly,ENG,DF,Crystal Palace,Premier League,27,1990,13.3,273,383,71.3,5870,2430,83,96,86.5,133,161,82.6,50,112,44.6,0,0.0,0.0,1,22,1,0,18
1274,Marc Oliver Kempf,DEU,DF,SC Freiburg,Bundesliga,22,1995,10.0,395,489,80.8,8678,3172,97,111,87.4,228,254,89.8,69,120,57.5,1,0.1,+0.9,3,33,2,0,38
1275,Kenedy,BRA,MF,Newcastle United,Premier League,21,1996,11.4,302,410,73.7,4933,1776,154,186,82.8,107,139,77.0,28,57,49.1,2,2.1,-0.1,13,17,13,4,26
1276,Jonjoe Kenny,ENG,DF,Everton FC,Premier League,20,1997,17.7,575,846,68.0,10957,5404,251,293,85.7,225,319,70.5,87,194,44.8,1,1.0,0.0,9,57,14,10,63
1277,Ryan Kent,ENG,FW,SC Freiburg,Bundesliga,20,1996,2.7,44,67,65.7,753,155,23,34,67.6,14,21,66.7,6,10,60.0,0,0.3,-0.3,1,6,0,0,3
1278,Christophe Kerbrat,FRA,DF,EA Guingamp,Ligue 1,30,1986,36.9,1327,1647,80.6,29847,12655,389,432,90.0,638,718,88.9,286,468,61.1,0,0.1,-0.1,3,123,3,0,116
1279,Franck Kessié,CIV,MF,AC Milan,Serie A,20,1996,36.3,1472,1799,81.8,25267,6088,707,819,86.3,614,712,86.2,132,210,62.9,1,4.5,-3.5,44,144,42,11,154
1280,Billy Ketkeophomphone,FRA,MF,SCO Angers,Ligue 1,27,1990,4.9,138,186,74.2,1920,478,84,100,84.0,44,51,86.3,4,20,20.0,0,0.4,-0.4,6,8,5,0,14
1281,Driss Khalid,MAR,FW,FC Toulouse,Ligue 1,18,1999,0.3,5,8,62.5,47,5,4,4,100.0,1,3,33.3,0,0,,0,0.0,0.0,0,0,0,0,0
1282,Saîf-Eddine Khaoui,TUN,MF,ESTAC Troyes,Ligue 1,22,1995,21.7,465,713,65.2,7579,3216,262,331,79.2,131,202,64.9,56,140,40.0,1,3.0,-2.0,30,45,18,2,62
1283,Wahbi Khazri,TUN,FW,Stade Rennais FC,Ligue 1,26,1991,21.3,504,695,72.5,9556,2122,240,290,82.8,156,209,74.6,89,150,59.3,2,3.6,-1.6,32,48,15,5,47
1284,Rani Khedira,DEU,MF,FC Augsburg,Bundesliga,23,1994,25.3,645,859,75.1,12937,3855,215,278,77.3,327,396,82.6,94,157,59.9,1,0.8,+0.2,9,42,10,3,59
1285,Sami Khedira,DEU,MF,Juventus FC,Serie A,30,1987,21.2,857,982,87.3,15128,2918,371,415,89.4,393,428,91.8,76,96,79.2,2,0.8,+1.2,15,58,4,0,52
1286,Stefan Kießling,DEU,FW,Bayer 04 Leverkusen,Bundesliga,33,1984,0.9,14,24,58.3,166,32,9,14,64.3,4,8,50.0,0,1,0.0,0,0.3,-0.3,2,0,0,0,0
1287,Kike García,ESP,FW,SD Eibar,La Liga,27,1989,27.3,502,700,71.7,7010,867,306,398,76.9,165,219,75.3,14,42,33.3,1,1.0,0.0,15,25,5,2,23
1288,Joshua Kimmich,DEU,DF,Bayern Munich,Bundesliga,22,1995,25.9,1794,2143,83.7,35095,10845,731,794,92.1,766,890,86.1,281,417,67.4,10,5.8,+4.2,55,116,54,20,156
1289,Presnel Kimpembe,FRA,DF,Paris Saint-Germain,Ligue 1,21,1995,26.9,1672,1776,94.1,31439,10374,635,665,95.5,815,838,97.3,196,234,83.8,0,0.3,-0.3,4,95,4,1,80
1290,Andy King,WAL,MF,Swansea City,Premier League,28,1988,7.9,290,355,81.7,5511,1355,122,132,92.4,121,145,83.4,41,67,61.2,1,0.1,+0.9,3,35,8,2,32
1291,Andy King,WAL,MF,Leicester City,Premier League,28,1988,6.0,163,220,74.1,2854,723,68,84,81.0,65,85,76.5,22,40,55.0,0,0.0,0.0,2,21,0,0,11
1292,Joshua King,NOR,FW,AFC Bournemouth,Premier League,25,1992,27.3,517,724,71.4,7996,1939,269,347,77.5,200,271,73.8,29,50,58.0,3,4.4,-1.4,38,38,34,7,63
1293,Simon Kjaer,DNK,DF,Sevilla FC,La Liga,28,1989,17.5,654,792,82.6,13816,4833,203,230,88.3,353,401,88.0,94,153,61.4,1,0.0,+1.0,1,38,2,0,33
1294,Davy Klaassen,NLD,MF,Everton FC,Premier League,24,1993,2.8,76,99,76.8,1435,356,27,39,69.2,37,43,86.0,9,10,90.0,0,0.1,-0.1,2,5,2,0,9
1295,Felix Klaus,DEU,MF,Hannover 96,Bundesliga,24,1992,22.0,487,686,71.0,7939,2953,252,309,81.6,163,213,76.5,55,115,47.8,2,2.0,0.0,30,25,18,9,44
1296,Ragnar Klavan,EST,DF,Liverpool FC,Premier League,31,1985,16.1,1061,1185,89.5,22754,6753,263,292,90.1,629,669,94.0,160,207,77.3,0,0.1,-0.1,3,72,6,0,57
1297,Tim Kleindienst,DEU,FW,SC Freiburg,Bundesliga,21,1995,12.6,206,353,58.4,2990,742,118,178,66.3,68,114,59.6,10,30,33.3,3,2.0,+1.0,8,19,6,2,18
1298,Lukas Klostermann,DEU,DF,RB Leipzig,Bundesliga,21,1996,24.3,941,1216,77.4,15570,5603,458,544,84.2,389,491,79.2,76,128,59.4,0,1.1,-1.1,15,49,16,8,87
1299,Lukas Klünter,DEU,DF,1. FC Köln,Bundesliga,21,1996,14.8,361,548,65.9,6913,2748,160,204,78.4,155,216,71.8,45,101,44.6,0,1.6,-1.6,15,26,11,7,36
1300,Robin Knoche,DEU,DF,VfL Wolfsburg,Bundesliga,25,1992,23.4,1189,1380,86.2,27651,8688,238,271,87.8,690,763,90.4,253,331,76.4,2,0.3,+1.7,2,82,3,0,78
1301,Anthony Knockaert,FRA,MF,Brighton & Hove Albion,Premier League,25,1991,26.9,841,1081,77.8,14515,3682,427,493,86.6,295,363,81.3,95,172,55.2,1,2.5,-1.5,38,48,22,4,79
1302,Törles Knöll,DEU,MF,Hamburger SV,Bundesliga,19,1997,0.2,1,3,33.3,10,0,1,3,33.3,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
1303,Robin Koch,DEU,MF,SC Freiburg,Bundesliga,21,1996,21.3,770,960,80.2,16368,4630,221,278,79.5,395,439,90.0,140,213,65.7,1,1.0,0.0,5,45,1,0,53
1304,Kenan Kodro,BIH,FW,1.FSV Mainz 05,Bundesliga,23,1993,2.6,46,64,71.9,850,51,25,31,80.6,11,18,61.1,9,12,75.0,0,0.1,-0.1,3,1,1,1,1
1305,Hervé Koffi,BFA,GK,LOSC Lille,Ligue 1,20,1996,4.0,60,93,64.5,1840,1222,8,8,100.0,30,30,100.0,22,55,40.0,0,0.0,0.0,0,2,0,0,0
1306,Dominik Kohr,DEU,MF,Bayer 04 Leverkusen,Bundesliga,23,1994,18.5,769,940,81.8,13717,3592,354,408,86.8,316,360,87.8,85,134,63.4,1,1.5,-0.5,15,85,16,1,88
1307,Bachibou Koita,NER,FW,Amiens SC,Ligue 1,23,1994,2.4,39,57,68.4,561,123,24,29,82.8,9,11,81.8,3,11,27.3,0,0.0,0.0,2,0,2,0,5
1308,Koke,ESP,MF,Atlético de Madrid,La Liga,25,1992,30.6,1659,2078,79.8,29674,9591,793,888,89.3,622,728,85.4,210,402,52.2,3,7.3,-4.3,54,188,37,2,177
1309,Aleksandar Kolarov,SRB,DF,AS Roma,Serie A,31,1985,34.0,1967,2578,76.3,36732,13949,823,945,87.1,878,1045,84.0,245,519,47.2,6,8.6,-2.6,81,131,72,40,215
1310,Sead Kolasinac,BIH,DF,Arsenal FC,Premier League,24,1993,23.9,1152,1452,79.3,18804,6890,553,654,84.6,497,594,83.7,75,134,56.0,4,2.4,+1.6,19,79,20,7,112
1311,Vincent Kompany,BEL,DF,Manchester City,Premier League,31,1986,15.5,1284,1403,91.5,27371,8743,361,393,91.9,684,721,94.9,232,277,83.8,1,0.3,+0.7,4,108,2,0,63
1312,Ibrahima Konaté,FRA,DF,RB Leipzig,Bundesliga,18,1999,13.6,528,651,81.1,10905,4488,182,203,89.7,256,294,87.1,87,149,58.4,0,0.5,-0.5,3,42,2,0,44
1313,Moussa Konaté,SEN,FW,Amiens SC,Ligue 1,24,1993,27.5,345,513,67.3,4979,774,188,242,77.7,115,169,68.0,18,42,42.9,1,1.6,-0.6,18,15,19,3,27
1314,Geoffrey Kondogbia,CAF,MF,Valencia CF,La Liga,24,1993,29.0,1333,1549,86.1,27028,6564,504,576,87.5,614,684,89.8,207,272,76.1,3,2.2,+0.8,18,147,15,0,148
1315,Bakary Koné,BFA,DF,RC Strasbourg Alsace,Ligue 1,29,1988,27.4,873,1035,84.3,20364,6979,193,225,85.8,459,494,92.9,212,297,71.4,0,0.0,0.0,2,43,4,1,48
1316,Terence Kongolo,NLD,DF,Huddersfield Town,Premier League,23,1994,11.7,261,397,65.7,4753,2325,118,157,75.2,96,139,69.1,42,78,53.8,0,0.3,-0.3,3,27,4,1,34
1317,Terence Kongolo,NLD,DF,AS Monaco,Ligue 1,23,1994,2.8,117,162,72.2,2044,663,45,51,88.2,58,76,76.3,11,26,42.3,0,0.3,-0.3,1,11,2,2,4
1318,Yevgen Konoplyanka,UKR,FW,FC Schalke 04,Bundesliga,27,1989,17.4,332,500,66.4,5643,1360,178,222,80.2,121,168,72.0,30,86,34.9,4,4.4,-0.4,32,16,20,10,27
1319,Julian Korb,DEU,DF,Hannover 96,Bundesliga,25,1992,26.0,812,1202,67.6,15370,8922,292,371,78.7,414,574,72.1,94,208,45.2,1,2.1,-1.1,23,70,23,10,110
1320,Laurent Koscielny,FRA,DF,Arsenal FC,Premier League,31,1985,24.7,1504,1711,87.9,34234,11908,390,437,89.2,769,840,91.5,337,414,81.4,0,0.4,-0.4,7,150,3,1,106
1321,Filip Kostic,SRB,FW,Hamburger SV,Bundesliga,24,1992,27.1,459,777,59.1,7886,2818,226,324,69.8,170,261,65.1,48,128,37.5,1,3.0,-2.0,24,25,31,16,70
1322,Christian Kouakou,CIV,MF,SM Caen,Ligue 1,26,1991,9.4,99,147,67.3,1412,422,54,74,73.0,35,49,71.4,4,14,28.6,1,0.4,+0.6,6,6,7,4,11
1323,Rominigue Kouamé,MLI,DF,LOSC Lille,Ligue 1,20,1996,2.2,118,139,84.9,2100,524,49,57,86.0,53,60,88.3,15,19,78.9,0,0.3,-0.3,6,8,2,1,9
1324,Tomas Koubek,CZE,GK,Stade Rennais FC,Ligue 1,24,1992,34.0,413,740,55.8,15736,10637,41,42,97.6,161,166,97.0,209,530,39.4,0,0.1,-0.1,1,22,0,0,0
1325,Kalidou Koulibaly,SEN,DF,SSC Napoli,Serie A,26,1991,34.1,2676,2932,91.3,49659,19423,1131,1183,95.6,1198,1275,94.0,326,434,75.1,1,0.3,+0.7,8,156,1,0,178
1326,Jules Koundé,FRA,DF,FC Girondins Bordeaux,Ligue 1,18,1998,17.7,703,849,82.8,15226,6139,198,219,90.4,371,405,91.6,129,207,62.3,1,0.1,+0.9,3,67,5,1,82
1327,Cheikhou Kouyaté,SEN,MF,West Ham United,Premier League,27,1989,31.1,749,1007,74.4,11370,2956,418,510,82.0,256,345,74.2,49,87,56.3,3,0.8,+2.2,15,49,3,2,50
1328,Mateo Kovacic,HRV,MF,Real Madrid,La Liga,23,1994,11.0,715,774,92.4,13173,3284,279,301,92.7,352,373,94.4,74,86,86.0,1,1.0,0.0,12,63,9,0,64
1329,Maksym Koval,UKR,GK,Deportivo de La Coruña,La Liga,24,1992,1.3,21,34,61.8,781,505,4,4,100.0,8,10,80.0,9,20,45.0,0,0.0,0.0,0,0,0,0,0
1330,Dawid Kownacki,POL,FW,UC Sampdoria,Serie A,20,1997,9.1,200,272,73.5,2801,407,122,142,85.9,66,86,76.7,7,19,36.8,2,1.0,+1.0,6,6,7,1,16
1331,Vincent Koziello,FRA,MF,OGC Nice,Ligue 1,21,1995,9.0,546,581,94.0,10143,2156,213,223,95.5,244,258,94.6,73,78,93.6,0,0.6,-0.6,7,45,2,0,38
1332,Vincent Koziello,FRA,MF,1. FC Köln,Bundesliga,21,1995,8.8,474,524,90.5,8895,1715,190,210,90.5,214,229,93.4,64,72,88.9,0,0.6,-0.6,6,35,8,0,38
1333,Thomas Kraft,DEU,GK,Hertha BSC,Bundesliga,29,1988,3.0,79,136,58.1,2755,1964,6,6,100.0,33,34,97.1,39,95,41.1,0,0.0,0.0,0,0,0,0,0
1334,Emil Krafth,SWE,DF,Bologna FC 1909,Serie A,22,1994,10.5,420,531,79.1,6803,2672,201,232,86.6,188,233,80.7,22,48,45.8,0,0.1,-0.1,3,19,2,2,33
1335,Oliver Kragl,DEU,MF,FC Crotone,Serie A,27,1990,1.1,22,39,56.4,413,189,11,15,73.3,9,13,69.2,2,8,25.0,0,0.2,-0.2,2,2,1,0,3
1336,Andrej Kramaric,HRV,FW,TSG 1899 Hoffenheim,Bundesliga,26,1991,24.8,668,922,72.5,11965,3536,321,382,84.0,244,307,79.5,86,197,43.7,6,6.0,0.0,51,68,37,13,69
1337,Christoph Kramer,DEU,MF,Borussia Mönchengladbach,Bundesliga,26,1991,23.9,1310,1498,87.4,23203,5876,576,634,90.9,586,643,91.1,130,182,71.4,0,0.6,-0.6,11,132,12,2,108
1338,Ladislav Krejci,CZE,FW,Bologna FC 1909,Serie A,25,1992,4.4,119,159,74.8,1743,365,72,87,82.8,39,57,68.4,6,9,66.7,0,0.1,-0.1,3,6,4,1,7
1339,Rene Krhin,SVN,MF,FC Nantes,Ligue 1,27,1990,14.6,427,511,83.6,7528,2259,194,215,90.2,175,212,82.5,49,68,72.1,0,0.1,-0.1,2,39,5,0,40
1340,Bojan Krkic,ESP,MF,Stoke City,Premier League,26,1990,0.8,21,25,84.0,323,68,11,12,91.7,7,8,87.5,2,2,100.0,0,0.0,0.0,1,1,0,0,2
1341,Bojan Krkic,ESP,FW,Deportivo Alavés,La Liga,26,1990,4.9,109,138,79.0,1980,402,54,62,87.1,38,48,79.2,16,24,66.7,0,0.1,-0.1,2,9,2,1,5
1342,Michael Krohn-Dehli,DNK,MF,Sevilla FC,La Liga,34,1983,6.0,306,376,81.4,5600,1378,136,153,88.9,127,142,89.4,40,71,56.3,0,1.0,-1.0,6,23,12,0,32
1343,Michael Krohn-Dehli,DNK,MF,Deportivo de La Coruña,La Liga,34,1983,8.1,297,360,82.5,5158,1359,146,164,89.0,112,129,86.8,35,55,63.6,0,0.1,-0.1,1,27,6,1,27
1344,Toni Kroos,DEU,MF,Real Madrid,La Liga,27,1990,25.1,1919,2160,88.8,38649,12092,761,811,93.8,798,862,92.6,335,452,74.1,5,5.6,-0.6,66,275,36,6,223
1345,Max Kruse,DEU,FW,SV Werder Bremen,Bundesliga,29,1988,27.3,1015,1347,75.4,20248,3797,417,510,81.8,387,480,80.6,197,308,64.0,6,5.1,+0.9,57,54,43,15,87
1346,Grzegorz Krychowiak,POL,MF,West Bromwich Albion,Premier League,27,1990,18.2,624,803,77.7,12045,3137,254,302,84.1,270,328,82.3,89,143,62.2,2,1.5,+0.5,14,68,10,1,66
1347,Lukas Kübler,DEU,DF,SC Freiburg,Bundesliga,24,1992,12.8,378,515,73.4,7619,2999,121,146,82.9,204,254,80.3,53,107,49.5,0,0.3,-0.3,4,25,8,2,38
1348,Jasmin Kurtic,SVN,MF,Atalanta BC,Serie A,28,1989,7.4,248,322,77.0,4048,916,132,159,83.0,84,113,74.3,24,33,72.7,0,0.6,-0.6,6,18,5,0,21
1349,Jasmin Kurtic,SVN,MF,SPAL,Serie A,28,1989,16.0,492,658,74.8,8417,1866,239,299,79.9,187,238,78.6,50,85,58.8,0,0.8,-0.8,12,39,9,0,54
1350,Layvin Kurzawa,FRA,DF,Paris Saint-Germain,Ligue 1,24,1992,18.9,897,1072,83.7,12597,3899,529,589,89.8,314,373,84.2,23,57,40.4,2,1.3,+0.7,10,50,7,2,58
1351,Filip Kusic,SRB,DF,1. FC Köln,Bundesliga,21,1996,0.2,1,1,100.0,22,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
1352,Zdravko Kuzmanovic,SRB,MF,Málaga CF,La Liga,29,1987,5.3,295,340,86.8,5664,1703,103,115,89.6,155,171,90.6,34,48,70.8,1,0.4,+0.6,6,35,5,1,36
1353,Kwang-song Han,PRK,FW,Cagliari Calcio,Serie A,18,1998,3.1,44,64,68.8,702,154,24,33,72.7,14,20,70.0,5,8,62.5,0,0.1,-0.1,1,5,1,1,4
1354,Enock Kwateng,FRA,DF,FC Nantes,Ligue 1,20,1997,1.0,23,39,59.0,437,250,10,12,83.3,10,16,62.5,3,9,33.3,0,0.0,0.0,0,3,0,0,3
1355,Alberto de la Bella,ESP,DF,Real Sociedad,La Liga,31,1985,17.0,812,1035,78.5,15633,5628,308,353,87.3,395,479,82.5,101,185,54.6,1,2.1,-1.1,17,51,27,20,60
1356,Rajiv van La Parra,NLD,FW,Huddersfield Town,Premier League,26,1991,23.7,521,727,71.7,8153,1909,271,335,80.9,202,259,78.0,33,77,42.9,0,1.2,-1.2,16,24,20,9,55
1357,Brighton Labeau,FRA,FW,Amiens SC,Ligue 1,21,1996,0.3,3,3,100.0,33,7,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
1358,Gaëtan Laborde,FRA,FW,FC Girondins Bordeaux,Ligue 1,23,1994,10.6,161,246,65.4,2295,257,99,134,73.9,52,78,66.7,6,14,42.9,0,0.6,-0.6,9,7,5,2,7
1359,Alexandre Lacazette,FRA,FW,Arsenal FC,Premier League,26,1991,24.5,531,704,75.4,7340,1348,317,390,81.3,151,206,73.3,30,47,63.8,4,3.3,+0.7,34,16,34,6,41
1360,Mehdi Lacen,DZA,MF,Getafe CF,La Liga,33,1984,0.8,20,27,74.1,332,143,10,12,83.3,8,10,80.0,2,3,66.7,0,0.0,0.0,0,4,0,0,2
1361,Mehdi Lacen,DZA,MF,Málaga CF,La Liga,33,1984,11.7,406,483,84.1,8206,1910,173,209,82.8,157,170,92.4,71,88,80.7,0,0.2,-0.2,4,36,2,1,39
1362,Léo Lacroix,CHE,DF,AS Saint-Étienne,Ligue 1,25,1992,8.6,294,349,84.2,6852,2372,74,84,88.1,142,161,88.2,75,97,77.3,0,0.0,0.0,0,17,1,0,20
1363,Freddie Ladapo,ENG,FW,Crystal Palace,Premier League,24,1993,0.2,5,9,55.6,60,14,4,6,66.7,1,3,33.3,0,0,,0,0.0,0.0,0,0,0,0,0
1364,Alban Lafont,FRA,GK,FC Toulouse,Ligue 1,18,1999,38.0,602,999,60.3,23343,17472,46,50,92.0,229,234,97.9,326,709,46.0,0,0.0,0.0,1,42,3,0,1
1365,Víctor Laguardia,ESP,DF,Deportivo Alavés,La Liga,27,1989,17.0,388,578,67.1,9615,4624,84,104,80.8,195,234,83.3,107,231,46.3,0,0.2,-0.2,3,41,6,0,41
1366,Konrad Laimer,AUT,DF,RB Leipzig,Bundesliga,20,1997,14.9,604,768,78.6,9868,4106,306,356,86.0,233,297,78.5,47,81,58.0,2,1.6,+0.4,11,54,13,4,86
1367,Kenny Lala,FRA,DF,RC Strasbourg Alsace,Ligue 1,25,1991,30.3,1276,1703,74.9,29550,11687,407,458,88.9,509,620,82.1,346,564,61.3,5,2.3,+2.7,27,117,39,17,164
1368,Adam Lallana,ENG,MF,Liverpool FC,Premier League,29,1988,3.4,189,222,85.1,2679,828,114,125,91.2,60,64,93.8,6,15,40.0,0,0.4,-0.4,7,23,9,2,28
1369,Eugenio Lamanna,ITA,GK,Genoa CFC,Serie A,27,1989,1.0,15,25,60.0,643,487,1,1,100.0,4,4,100.0,10,20,50.0,0,0.0,0.0,0,1,0,0,0
1370,Erik Lamela,ARG,FW,Tottenham Hotspur,Premier League,25,1992,9.4,367,463,79.3,5861,1114,183,217,84.3,144,164,87.8,29,54,53.7,2,1.5,+0.5,15,23,13,0,29
1371,Ádám Lang,HUN,DF,Dijon FCO,Ligue 1,24,1993,2.6,100,117,85.5,2377,613,21,26,80.8,54,56,96.4,24,32,75.0,0,0.0,0.0,0,6,0,0,7
1372,Sebastian Langkamp,DEU,DF,SV Werder Bremen,Bundesliga,29,1988,4.6,189,217,87.1,4120,1169,53,57,93.0,99,112,88.4,37,47,78.7,0,0.0,0.0,0,8,0,0,11
1373,Sebastian Langkamp,DEU,DF,Hertha BSC,Bundesliga,29,1988,10.6,466,537,86.8,10189,3480,115,134,85.8,265,281,94.3,83,116,71.6,0,0.0,0.0,0,21,1,0,26
1374,Manuel Lanzini,ARG,MF,West Ham United,Premier League,24,1993,22.7,1057,1272,83.1,16974,4587,549,606,90.6,382,435,87.8,94,177,53.1,6,3.7,+2.3,39,93,38,4,122
1375,Gianluca Lapadula,PER,FW,Genoa CFC,Serie A,27,1990,16.6,168,259,64.9,2331,415,99,145,68.3,63,82,76.8,3,16,18.8,1,1.7,-0.7,15,6,3,0,16
1376,Aymeric Laporte,FRA,DF,Manchester City,Premier League,23,1994,9.0,740,808,91.6,14879,5513,287,303,94.7,337,357,94.4,112,134,83.6,0,0.1,-0.1,2,70,4,1,60
1377,Aymeric Laporte,FRA,DF,Athletic Bilbao,La Liga,23,1994,19.0,809,991,81.6,20057,7057,177,206,85.9,402,454,88.5,225,321,70.1,0,0.5,-0.5,7,85,8,2,76
1378,Danilo,BRA,DF,Udinese Calcio,Serie A,33,1984,30.8,1083,1370,79.1,25244,8880,247,289,85.5,584,666,87.7,248,402,61.7,0,0.0,0.0,1,56,3,0,65
1379,Kevin Lasagna,ITA,FW,Udinese Calcio,Serie A,24,1992,23.7,277,448,61.8,3991,849,166,235,70.6,91,142,64.1,14,45,31.1,2,1.2,+0.8,14,14,8,3,30
1380,Jamaal Lascelles,ENG,DF,Newcastle United,Premier League,23,1993,32.5,892,1168,76.4,18527,7164,295,355,83.1,413,490,84.3,171,286,59.8,0,0.2,-0.2,5,67,3,0,73
1381,Paul Lasne,FRA,MF,Montpellier HSC,Ligue 1,28,1989,34.0,1412,1769,79.8,28667,7703,531,616,86.2,588,704,83.5,260,383,67.9,3,2.6,+0.4,34,183,31,9,179
1382,Borja Lasso,ESP,MF,Sevilla FC,La Liga,23,1994,0.6,25,35,71.4,450,77,11,16,68.8,11,13,84.6,3,4,75.0,0,0.1,-0.1,1,3,1,0,3
1383,Toni Lato,ESP,DF,Valencia CF,La Liga,19,1997,8.9,311,395,78.7,6019,2422,104,130,80.0,165,191,86.4,39,67,58.2,1,0.8,+0.2,5,24,3,1,32
1384,Danny Latza,DEU,MF,1.FSV Mainz 05,Bundesliga,27,1989,26.1,969,1251,77.5,19725,4727,334,420,79.5,461,558,82.6,164,244,67.2,1,2.6,-1.6,34,91,18,3,109
1385,Vincent Laurini,FRA,DF,ACF Fiorentina,Serie A,28,1989,17.9,856,1095,78.2,16545,7517,325,380,85.5,416,483,86.1,110,213,51.6,1,1.2,-0.2,17,79,26,16,85
1386,Wesley Lautoa,NCL,DF,Dijon FCO,Ligue 1,29,1987,6.9,246,299,82.3,5334,1510,77,92,83.7,116,128,90.6,52,69,75.4,0,0.0,0.0,0,14,1,0,16
1387,Diego Laxalt,URY,DF,Genoa CFC,Serie A,24,1993,31.2,934,1316,71.0,15073,6472,486,568,85.6,347,479,72.4,76,191,39.8,3,2.1,+0.9,24,43,32,20,89
1388,Miguel Layún,MEX,DF,Sevilla FC,La Liga,29,1988,13.2,483,651,74.2,9294,3718,204,240,85.0,209,274,76.3,65,120,54.2,0,1.8,-1.8,11,36,14,6,47
1389,Achraf Lazaar,MAR,DF,Benevento Calcio,Serie A,25,1992,5.3,120,173,69.4,1911,474,67,78,85.9,40,55,72.7,12,33,36.4,0,0.4,-0.4,3,5,5,4,3
1390,Valentino Lazaro,AUT,MF,Hertha BSC,Bundesliga,21,1996,20.7,473,685,69.1,7489,2500,257,314,81.8,155,202,76.7,44,122,36.1,5,3.4,+1.6,27,31,20,8,47
1391,Darko Lazovic,SRB,MF,Genoa CFC,Serie A,26,1990,13.8,463,665,69.6,8041,2855,226,278,81.3,184,242,76.0,46,120,38.3,1,2.2,-1.2,15,20,19,9,49
1392,Manuel Lazzari,ITA,DF,SPAL,Serie A,23,1993,34.6,1189,1537,77.4,19490,6137,629,714,88.1,459,573,80.1,93,187,49.7,1,2.0,-1.0,29,60,36,24,97
1393,Mickaël Le Bihan,FRA,FW,OGC Nice,Ligue 1,27,1990,1.2,41,48,85.4,685,112,19,22,86.4,17,18,94.4,3,5,60.0,0,0.3,-0.3,3,5,1,0,4
1394,Maxime Le Marchand,FRA,DF,OGC Nice,Ligue 1,27,1989,28.2,1666,1912,87.1,31254,11436,656,708,92.7,793,855,92.7,192,299,64.2,1,0.9,+0.1,11,109,14,6,133
1395,James Léa Siliki,FRA,MF,Stade Rennais FC,Ligue 1,21,1996,20.9,530,730,72.6,10995,2602,196,246,79.7,205,251,81.7,114,196,58.2,2,2.4,-0.4,20,62,12,7,55
1396,Mathew Leckie,AUS,FW,Hertha BSC,Bundesliga,26,1991,20.6,563,783,71.9,9371,2550,301,391,77.0,194,265,73.2,57,86,66.3,1,1.5,-0.5,17,38,20,8,61
1397,Benjamin Lecomte,FRA,GK,Montpellier HSC,Ligue 1,26,1991,38.0,609,922,66.1,20946,14032,82,84,97.6,212,217,97.7,312,618,50.5,0,0.1,-0.1,2,14,0,0,1
1398,Pierre Lees Melou,FRA,MF,OGC Nice,Ligue 1,24,1993,32.1,1306,1629,80.2,23069,5709,636,721,88.2,454,539,84.2,174,288,60.4,6,5.1,+0.9,55,111,25,3,112
1399,Matthias Lehmann,DEU,MF,1. FC Köln,Bundesliga,34,1983,16.8,645,815,79.1,13254,5094,212,248,85.5,335,386,86.8,96,174,55.2,0,0.1,-0.1,3,101,9,0,100
1400,Lucas Leiva,BRA,MF,SS Lazio,Serie A,30,1987,32.0,1860,2144,86.8,36552,11868,643,731,88.0,924,1028,89.9,260,330,78.8,3,1.9,+1.1,35,246,24,0,265
1401,Florian Lejeune,FRA,DF,Newcastle United,Premier League,26,1991,23.4,810,1060,76.4,18937,7266,227,260,87.3,379,445,85.2,193,324,59.6,2,1.3,+0.7,7,79,1,0,54
1402,Iñigo Lekue,ESP,DF,Athletic Bilbao,La Liga,24,1993,23.5,862,1157,74.5,15999,5663,361,429,84.1,389,492,79.1,106,207,51.2,1,1.7,-0.7,21,62,38,13,100
1403,Thomas Lemar,FRA,MF,AS Monaco,Ligue 1,21,1995,26.4,983,1297,75.8,18817,5831,412,475,86.7,397,484,82.0,152,295,51.5,6,7.3,-1.3,58,111,31,8,133
1404,Mario Lemina,GAB,MF,Southampton FC,Premier League,23,1993,19.1,863,1002,86.1,16676,3530,325,367,88.6,405,443,91.4,123,177,69.5,1,0.4,+0.6,9,82,7,2,67
