Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,SCA,SCA/90,PassLiveSh,PassDeadSh,DribSh,ShSh,FldSh,DefSh,GCA,GCA/90,PassLiveG,PassDeadG,DribG,ShG,FldG,DefG
892,Mario Gaspar,ESP,DF,Villarreal CF,La Liga,26,1990,31.2,61,1.96,48,4,2,4,0,3,5,0.16,3,0,0,2,0,0
893,Gianluca Gaudino,DEU,MF,Chievo Verona,Serie A,20,1996,0.2,1,5.63,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
894,Dwight Gayle,ENG,FW,Newcastle United,Premier League,27,1989,21.8,43,1.98,33,0,0,5,3,2,7,0.32,6,0,0,1,0,0
895,Paulo Gazzaniga,ARG,GK,Tottenham Hotspur,Premier League,25,1992,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
896,Marcello Gazzola,ITA,DF,US Sassuolo,Serie A,32,1985,8.2,11,1.33,9,1,1,0,0,0,0,0.00,0,0,0,0,0,0
897,Jean-Philippe Gbamin,CIV,MF,1.FSV Mainz 05,Bundesliga,21,1995,28.8,33,1.15,29,0,1,1,1,1,3,0.10,3,0,0,0,0,0
898,David de Gea,ESP,GK,Manchester United,Premier League,26,1990,37.0,3,0.08,1,2,0,0,0,0,1,0.03,0,1,0,0,0,0
899,Theodor Gebre Selassie,CZE,DF,SV Werder Bremen,Bundesliga,30,1986,31.4,31,0.99,26,1,0,3,1,0,0,0.00,0,0,0,0,0,0
900,Dennis Geiger,DEU,MF,TSG 1899 Hoffenheim,Bundesliga,19,1998,17.6,46,2.60,39,4,1,1,1,0,2,0.11,2,0,0,0,0,0
901,Johannes Geis,DEU,DF,Sevilla FC,La Liga,23,1993,7.6,15,2.01,12,2,0,1,0,0,2,0.27,1,1,0,0,0,0
902,Jérémy Gélin,FRA,DF,Stade Rennais FC,Ligue 1,20,1997,25.7,30,1.17,27,2,0,0,1,0,5,0.19,5,0,0,0,0,0
903,Romain Genevois,HTI,DF,SM Caen,Ligue 1,29,1987,20.1,17,0.84,15,1,0,0,0,1,3,0.15,3,0,0,0,0,0
904,Santiago Gentiletti,ARG,DF,Genoa CFC,Serie A,32,1985,3.2,3,0.93,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
905,Christian Gentner,DEU,MF,VfB Stuttgart,Bundesliga,31,1985,26.8,50,1.87,40,0,1,3,1,5,4,0.15,2,0,0,1,0,1
906,Yannick Gerhardt,DEU,DF,VfL Wolfsburg,Bundesliga,23,1994,13.6,22,1.62,17,0,0,2,2,1,3,0.22,3,0,0,0,0,0
907,Valère Germain,FRA,FW,Olympique Marseille,Ligue 1,27,1990,24.1,52,2.16,38,0,0,11,2,1,10,0.41,7,0,0,2,1,0
908,Gerson,BRA,MF,AS Roma,Serie A,20,1997,10.1,28,2.80,22,0,0,2,3,1,4,0.40,2,0,0,0,1,1
909,Willem Geubbels,FRA,FW,Olympique Lyon,Ligue 1,15,2001,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
910,Yassine El Ghanassy,BEL,FW,FC Nantes,Ligue 1,27,1990,7.2,36,5.10,22,2,6,1,4,1,3,0.43,1,0,1,0,1,0
911,Anwar El Ghazi,NLD,FW,LOSC Lille,Ligue 1,22,1995,18.3,50,2.73,27,12,4,5,2,0,6,0.33,4,1,0,1,0,0
912,Rachid Ghezzal,DZA,FW,AS Monaco,Ligue 1,25,1992,11.0,50,4.52,26,5,7,5,7,0,10,0.90,7,0,1,2,0,0
913,Faouzi Ghoulam,DZA,DF,SSC Napoli,Serie A,26,1991,10.9,39,3.56,32,6,1,0,0,0,5,0.46,4,0,1,0,0,0
914,Emanuele Giaccherini,ITA,FW,SSC Napoli,Serie A,32,1985,0.7,5,7.63,3,0,0,0,2,0,1,1.53,0,0,0,0,1,0
915,Emanuele Giaccherini,ITA,MF,Chievo Verona,Serie A,32,1985,10.0,24,2.37,20,2,1,0,1,0,5,0.49,4,0,0,0,1,0
916,Niccolò Giannetti,ITA,FW,Cagliari Calcio,Serie A,26,1991,3.3,7,2.18,3,0,0,2,2,0,0,0.00,0,0,0,0,0,0
917,Kieran Gibbs,ENG,DF,West Bromwich Albion,Premier League,27,1989,31.4,47,1.50,42,3,1,1,0,0,3,0.10,3,0,0,0,0,0
918,Rafal Gikiewicz,POL,GK,SC Freiburg,Bundesliga,29,1987,1.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
919,Carles Gil,ESP,FW,Deportivo de La Coruña,La Liga,24,1992,5.3,21,3.95,15,3,2,0,0,1,1,0.19,1,0,0,0,0,0
920,Nacho Gil,ESP,MF,Valencia CF,La Liga,21,1995,2.6,11,4.34,5,2,1,0,3,0,2,0.79,0,1,0,0,1,0
921,Nacho Gil,ESP,FW,UD Las Palmas,La Liga,21,1995,8.1,15,1.85,7,5,0,0,2,1,0,0.00,0,0,0,0,0,0
922,Guillaume Gillet,BEL,MF,FC Nantes,Ligue 1,33,1984,0.2,1,6.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
923,Dani Giménez,ESP,GK,Real Betis Balompié,La Liga,34,1983,3.4,1,0.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
924,Daniel Ginczek,DEU,FW,VfB Stuttgart,Bundesliga,26,1991,16.9,39,2.29,23,0,5,7,2,2,5,0.29,4,0,0,1,0,0
925,Matthias Ginter,DEU,DF,Borussia Mönchengladbach,Bundesliga,23,1994,34.0,20,0.59,14,0,0,1,4,1,3,0.09,1,0,0,1,1,0
926,Jimmy Giraudon,FRA,DF,ESTAC Troyes,Ligue 1,25,1992,23.3,6,0.26,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
927,Thibault Giresse,FRA,MF,EA Guingamp,Ligue 1,36,1981,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
928,Andrei Girotto,BRA,MF,FC Nantes,Ligue 1,25,1992,16.9,29,1.72,23,0,1,2,2,1,2,0.12,1,0,0,0,1,0
929,Olivier Giroud,FRA,FW,Chelsea FC,Premier League,30,1986,6.8,21,3.08,16,0,1,3,1,0,1,0.15,1,0,0,0,0,0
930,Olivier Giroud,FRA,FW,Arsenal FC,Premier League,30,1986,4.3,16,3.71,13,0,1,2,0,0,0,0.00,0,0,0,0,0,0
931,Kamil Glik,POL,DF,AS Monaco,Ligue 1,29,1988,36.0,13,0.36,8,0,0,4,1,0,6,0.17,3,0,0,3,0,0
932,Serge Gnabry,DEU,FW,TSG 1899 Hoffenheim,Bundesliga,22,1995,16.7,66,3.96,39,3,13,4,3,3,14,0.84,7,0,3,1,1,1
933,Joris Gnagnon,FRA,DF,Stade Rennais FC,Ligue 1,20,1997,32.4,10,0.31,7,0,1,1,1,0,1,0.03,1,0,0,0,0,0
934,Massimo Gobbi,ITA,DF,Chievo Verona,Serie A,36,1980,22.8,38,1.67,31,4,1,0,2,0,6,0.26,5,1,0,0,0,0
935,Diego Godín,URY,DF,Atlético de Madrid,La Liga,31,1986,28.4,14,0.49,12,0,0,2,0,0,1,0.04,1,0,0,0,0,0
936,Edoardo Goldaniga,ITA,DF,US Sassuolo,Serie A,23,1993,12.8,4,0.31,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0
937,Connor Goldson,ENG,DF,Brighton & Hove Albion,Premier League,24,1992,2.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
938,Pierluigi Gollini,ITA,GK,Atalanta BC,Serie A,22,1995,6.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
939,André Gomes,PRT,MF,FC Barcelona,La Liga,24,1993,7.1,10,1.43,9,0,1,0,0,0,2,0.29,2,0,0,0,0,0
940,Heurelho Gomes,BRA,GK,Watford FC,Premier League,36,1981,23.6,2,0.08,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
941,Ibai Gómez,ESP,MF,Deportivo Alavés,La Liga,27,1989,25.7,70,2.71,32,25,6,3,3,1,10,0.39,8,1,0,1,0,0
942,Joe Gomez,ENG,DF,Liverpool FC,Premier League,20,1997,21.1,24,1.14,21,2,0,0,1,0,2,0.09,2,0,0,0,0,0
943,Mario Gómez,DEU,FW,VfB Stuttgart,Bundesliga,32,1985,15.4,27,1.75,19,0,2,3,1,1,4,0.26,1,0,1,1,0,0
944,Mario Gómez,DEU,FW,VfL Wolfsburg,Bundesliga,32,1985,10.4,20,1.92,15,0,2,0,2,1,5,0.48,4,0,0,0,1,0
945,Maxi Gómez,URY,FW,Celta de Vigo,La Liga,20,1996,34.0,68,1.99,39,1,2,10,15,1,12,0.35,6,0,0,4,1,1
946,Papu Gómez,ARG,FW,Atalanta BC,Serie A,29,1988,30.6,190,6.20,117,32,21,11,8,1,19,0.62,11,2,3,1,2,0
947,Sergi Gómez,ESP,DF,Celta de Vigo,La Liga,25,1992,29.8,13,0.44,11,0,0,2,0,0,1,0.03,1,0,0,0,0,0
948,Sergio Gómez,ESP,MF,Borussia Dortmund,Bundesliga,16,2000,0.1,1,12.86,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
949,Vicente Gómez,ESP,MF,UD Las Palmas,La Liga,28,1988,16.9,17,1.00,14,0,0,2,1,0,1,0.06,1,0,0,0,0,0
950,Alfred Gomis,SEN,GK,SPAL,Serie A,23,1993,25.1,3,0.12,2,1,0,0,0,0,1,0.04,0,1,0,0,0,0
951,Maxime Gonalons,FRA,MF,AS Roma,Serie A,28,1989,12.2,40,3.30,31,1,2,1,3,2,2,0.16,2,0,0,0,0,0
952,Anthony Gonçalves,FRA,MF,RC Strasbourg Alsace,Ligue 1,31,1986,19.5,57,2.93,41,9,2,1,2,2,7,0.36,7,0,0,0,0,0
953,Vagner,CPV,FW,AS Saint-Étienne,Ligue 1,21,1996,1.2,1,0.85,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
954,Jérôme Gondorf,DEU,MF,SV Werder Bremen,Bundesliga,29,1988,8.9,14,1.59,12,0,0,0,2,0,2,0.23,2,0,0,0,0,0
955,Adrián González,ESP,MF,Málaga CF,La Liga,29,1988,26.0,38,1.48,28,2,1,4,3,0,2,0.08,2,0,0,0,0,0
956,Álvaro González,ESP,DF,Villarreal CF,La Liga,27,1990,32.2,14,0.43,13,0,0,1,0,0,3,0.09,3,0,0,0,0,0
957,Bruno González,ESP,DF,Getafe CF,La Liga,27,1990,17.1,8,0.47,5,0,0,2,1,0,1,0.06,1,0,0,0,0,0
958,Diego González,ESP,DF,Málaga CF,La Liga,22,1995,15.9,12,0.75,8,3,0,1,0,0,0,0.00,0,0,0,0,0,0
959,Fabio González,ESP,MF,UD Las Palmas,La Liga,20,1997,0.7,2,2.77,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
960,Giancarlo González,CRI,DF,Bologna FC 1909,Serie A,29,1988,20.6,2,0.10,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
961,Mario González,ESP,FW,Villarreal CF,La Liga,21,1996,0.2,1,5.63,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
962,Georges Gope-Fenepej,NCL,MF,Amiens SC,Ligue 1,28,1988,0.5,3,6.14,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
963,Leon Goretzka,DEU,MF,FC Schalke 04,Bundesliga,22,1995,22.0,43,1.95,32,1,3,3,2,2,4,0.18,1,0,0,2,1,0
964,Mathieu Gorgelin,FRA,GK,Olympique Lyon,Ligue 1,26,1990,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
965,Andoni Gorosabel,ESP,DF,Real Sociedad,La Liga,20,1996,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
966,Robin Gosens,DEU,DF,Atalanta BC,Serie A,23,1994,16.1,37,2.29,29,2,1,0,1,4,2,0.12,1,1,0,0,0,0
967,Dan Gosling,ENG,MF,AFC Bournemouth,Premier League,27,1990,21.6,38,1.76,30,0,2,2,2,2,1,0.05,1,0,0,0,0,0
968,Mario Götze,DEU,MF,Borussia Dortmund,Bundesliga,25,1992,17.8,65,3.64,52,9,1,2,1,0,4,0.22,4,0,0,0,0,0
969,Mohamed Gouaida,TUN,MF,Hamburger SV,Bundesliga,24,1993,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
970,Prince Gouano,FRA,DF,Amiens SC,Ligue 1,23,1993,30.5,7,0.23,6,0,0,0,0,1,1,0.03,1,0,0,0,0,0
971,Lemouya Goudiaby,SEN,DF,FC Metz,Ligue 1,20,1997,0.9,1,1.06,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
972,Amine Gouiri,FRA,FW,Olympique Lyon,Ligue 1,17,2000,0.9,2,2.37,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
973,Yoann Gourcuff,FRA,MF,Stade Rennais FC,Ligue 1,31,1986,4.7,15,3.17,11,1,1,1,0,1,3,0.63,2,0,1,0,0,0
974,Jeffrey Gouweleeuw,NLD,DF,FC Augsburg,Bundesliga,26,1991,26.5,18,0.68,11,2,1,1,1,2,0,0.00,0,0,0,0,0,0
975,Julio Gracia,ESP,FW,Real Betis Balompié,La Liga,19,1998,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
976,Max Gradel,CIV,FW,FC Toulouse,Ligue 1,29,1987,26.8,90,3.35,48,19,8,6,8,1,4,0.15,2,0,0,0,2,0
977,Samuel Grandsir,FRA,FW,ESTAC Troyes,Ligue 1,20,1996,28.9,79,2.73,63,0,9,3,3,1,9,0.31,6,0,2,1,0,0
978,Álex Granell,ESP,MF,Girona FC,La Liga,28,1988,31.6,121,3.82,48,56,4,3,8,2,15,0.47,8,5,1,0,1,0
979,Esteban Granero,ESP,MF,RCD Espanyol Barcelona,La Liga,30,1987,13.7,32,2.36,16,11,1,0,4,0,3,0.22,1,0,0,0,2,0
980,Lee Grant,ENG,GK,Stoke City,Premier League,34,1983,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
981,Alberto Grassi,ITA,MF,SPAL,Serie A,22,1995,25.0,39,1.55,23,0,1,4,9,2,6,0.24,2,0,0,1,3,0
982,Andreaw Gravillon,FRA,DF,Benevento Calcio,Serie A,19,1998,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
983,Andre Gray,JAM,FW,Watford FC,Premier League,26,1991,16.6,22,1.32,20,0,0,1,1,0,3,0.18,2,0,0,1,0,0
984,Demarai Gray,ENG,MF,Leicester City,Premier League,21,1996,18.9,51,2.70,35,7,2,3,4,0,10,0.53,7,0,0,1,2,0
985,Michael Gregoritsch,AUT,MF,FC Augsburg,Bundesliga,23,1994,28.1,64,2.27,45,3,2,7,6,1,11,0.39,6,1,1,1,2,0
986,Clément Grenier,FRA,MF,Olympique Lyon,Ligue 1,26,1991,0.1,1,22.50,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
987,Clément Grenier,FRA,MF,EA Guingamp,Ligue 1,26,1991,13.4,53,3.94,27,17,1,3,4,1,5,0.37,1,3,0,1,0,0
988,Anto Grgic,CHE,MF,VfB Stuttgart,Bundesliga,20,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
989,Antoine Griezmann,FRA,FW,Atlético de Madrid,La Liga,26,1991,27.9,92,3.27,62,7,11,3,8,1,19,0.68,14,0,4,0,1,0
990,Vincenzo Grifo,ITA,MF,Borussia Mönchengladbach,Bundesliga,24,1993,8.7,35,4.05,25,4,3,2,1,0,6,0.69,4,0,1,0,1,0
991,Florian Grillitsch,AUT,MF,TSG 1899 Hoffenheim,Bundesliga,21,1995,21.0,49,2.33,41,1,3,2,2,0,4,0.19,3,0,0,1,0,0
992,Jérémy Grimm,FRA,MF,RC Strasbourg Alsace,Ligue 1,30,1987,9.0,18,2.04,13,0,1,0,2,2,1,0.11,1,0,0,0,0,0
993,Pascal Groß,DEU,MF,Brighton & Hove Albion,Premier League,26,1991,32.5,117,3.60,68,43,3,1,1,1,14,0.43,11,3,0,0,0,0
994,Marko Grujic,SRB,MF,Liverpool FC,Premier League,21,1996,0.2,1,5.63,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
995,Vicente Guaita,ESP,GK,Getafe CF,La Liga,30,1987,33.0,2,0.06,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
996,Andrés Guardado,MEX,MF,Real Betis Balompié,La Liga,30,1986,25.2,74,2.94,54,14,0,1,3,2,14,0.56,12,1,0,0,0,1
997,Karim Guédé,SVK,FW,SC Freiburg,Bundesliga,32,1985,0.7,2,3.00,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
998,Gonçalo Guedes,PRT,FW,Paris Saint-Germain,Ligue 1,20,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
999,Gonçalo Guedes,PRT,MF,Valencia CF,La Liga,20,1996,27.1,109,4.02,79,0,14,2,13,1,20,0.74,14,0,4,0,2,0
1000,Ramiro Guerra,URY,MF,Villarreal CF,La Liga,20,1997,0.8,1,1.34,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1001,Raphaël Guerreiro,PRT,DF,Borussia Dortmund,Bundesliga,23,1993,6.1,14,2.31,13,0,1,0,0,0,3,0.49,2,0,1,0,0,0
1002,Francis Guerrero,ESP,DF,Real Betis Balompié,La Liga,21,1996,11.0,11,1.00,10,0,0,0,1,0,0,0.00,0,0,0,0,0,0
1003,John Guidetti,SWE,FW,Celta de Vigo,La Liga,25,1992,1.3,6,5.05,5,0,1,0,0,0,0,0.00,0,0,0,0,0,0
1004,John Guidetti,SWE,FW,Deportivo Alavés,La Liga,25,1992,13.4,30,2.19,22,0,2,2,3,1,7,0.51,5,0,0,1,1,0
1005,Josuha Guilavogui,FRA,MF,VfL Wolfsburg,Bundesliga,26,1990,26.7,40,1.50,37,0,0,1,1,1,4,0.15,4,0,0,0,0,0
1006,Frédéric Guilbert,FRA,DF,SM Caen,Ligue 1,22,1994,36.0,44,1.22,39,4,0,0,1,0,5,0.14,5,0,0,0,0,0
1007,Guilherme,BRA,MF,Benevento Calcio,Serie A,26,1991,10.5,30,2.86,22,3,2,2,1,0,7,0.67,4,1,0,2,0,0
1008,Guilherme,BRA,MF,Deportivo de La Coruña,La Liga,26,1991,29.3,43,1.46,31,2,1,2,0,7,1,0.03,1,0,0,0,0,0
1009,Baptiste Guillaume,BEL,FW,SCO Angers,Ligue 1,22,1995,5.1,7,1.41,6,0,0,0,1,0,1,0.20,1,0,0,0,0,0
1010,Serhou Guirassy,FRA,FW,1. FC Köln,Bundesliga,21,1996,9.5,24,2.55,17,0,1,2,4,0,3,0.32,1,0,0,1,1,0
1011,Péter Gulácsi,HUN,GK,RB Leipzig,Bundesliga,27,1990,33.0,6,0.18,5,1,0,0,0,0,2,0.06,2,0,0,0,0,0
1012,Manuel Gulde,DEU,DF,SC Freiburg,Bundesliga,26,1991,17.0,1,0.06,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1013,Gerard Gumbau,ESP,MF,CD Leganés,La Liga,22,1994,16.0,12,0.76,10,0,0,1,0,1,1,0.06,1,0,0,0,0,0
1014,Ilkay Gündogan,DEU,MF,Manchester City,Premier League,26,1990,16.9,58,3.44,48,4,1,2,1,2,9,0.53,6,1,1,1,0,0
1015,Christian Günter,DEU,DF,SC Freiburg,Bundesliga,24,1993,34.0,86,2.53,48,27,6,1,4,0,9,0.26,4,3,1,0,1,0
1016,Jon Guridi,ESP,MF,Real Sociedad,La Liga,22,1995,0.6,2,3.60,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1017,Régis Gurtner,FRA,GK,Amiens SC,Ligue 1,30,1986,37.0,3,0.08,1,1,0,0,1,0,0,0.00,0,0,0,0,0,0
1018,Samuel Gustafson,SWE,MF,Torino FC,Serie A,22,1995,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1019,Luiz Gustavo,BRA,MF,Olympique Marseille,Ligue 1,30,1987,33.5,56,1.67,48,0,0,4,2,2,8,0.24,6,0,0,2,0,0
1020,Álex Mozo,ESP,MF,CD Leganés,La Liga,22,1995,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1021,Jonathan de Guzmán,NLD,MF,Eintracht Frankfurt,Bundesliga,29,1987,12.1,38,3.13,20,17,0,0,0,1,5,0.41,2,3,0,0,0,0
1022,Bright Gyamfi,GHA,DF,Benevento Calcio,Serie A,21,1996,3.6,2,0.56,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1023,Nicolas Haas,CHE,MF,Atalanta BC,Serie A,21,1996,1.9,1,0.55,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1024,Janik Haberer,DEU,MF,SC Freiburg,Bundesliga,23,1994,30.5,74,2.41,59,1,1,4,8,1,5,0.16,4,0,0,0,1,0
1025,El Hacen,MRT,MF,Levante UD,La Liga,19,1997,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1026,Alexander Hack,DEU,DF,1.FSV Mainz 05,Bundesliga,23,1993,14.3,6,0.42,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1027,Robin Hack,DEU,FW,TSG 1899 Hoffenheim,Bundesliga,18,1998,0.8,1,1.34,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1028,Munir El Haddadi,MAR,FW,Deportivo Alavés,La Liga,21,1995,27.1,88,3.23,50,11,5,3,18,1,12,0.44,7,2,1,1,1,0
1029,Oussama Haddadi,TUN,DF,Dijon FCO,Ligue 1,25,1992,27.8,49,1.76,36,7,3,1,1,1,2,0.07,2,0,0,0,0,0
1030,Florent Hadergjonaj,XXK,DF,Huddersfield Town,Premier League,23,1994,18.6,31,1.67,28,1,0,1,0,1,1,0.05,1,0,0,0,0,0
1031,André Hahn,DEU,FW,Hamburger SV,Bundesliga,26,1990,15.1,21,1.40,13,2,2,3,1,0,2,0.13,1,0,1,0,0,0
1032,Massadio Haidara,MLI,FW,Newcastle United,Premier League,24,1992,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1033,Oualid El Hajjam,MAR,DF,Amiens SC,Ligue 1,26,1991,24.4,29,1.19,20,5,2,0,1,1,3,0.12,3,0,0,0,0,0
1034,Izet Hajrovic,BIH,MF,SV Werder Bremen,Bundesliga,25,1991,2.1,8,3.93,3,2,1,1,1,0,0,0.00,0,0,0,0,0,0
1035,Achraf Hakimi,MAR,DF,Real Madrid,La Liga,18,1998,8.4,11,1.31,9,0,0,0,1,1,1,0.12,1,0,0,0,0,0
1036,Alen Halilovic,HRV,FW,UD Las Palmas,La Liga,21,1996,14.5,46,3.17,25,9,4,3,3,2,4,0.28,1,0,0,0,1,2
1037,Sébastien Haller,CIV,FW,Eintracht Frankfurt,Bundesliga,23,1994,26.1,52,1.99,42,1,2,1,5,1,4,0.15,4,0,0,0,0,0
1038,Emil Hallfreðsson,ISL,MF,Udinese Calcio,Serie A,33,1984,8.5,22,2.62,22,0,0,0,0,0,1,0.12,1,0,0,0,0,0
1039,Marcel Halstenberg,DEU,DF,RB Leipzig,Bundesliga,25,1991,13.1,25,1.91,16,6,0,1,1,1,2,0.15,2,0,0,0,0,0
1040,Ben Hamer,ENG,GK,Leicester City,Premier League,29,1987,3.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1041,Romain Hamouma,FRA,FW,AS Saint-Étienne,Ligue 1,30,1987,20.5,72,3.50,33,18,6,6,8,1,11,0.53,5,2,2,1,1,0
1042,Marek Hamsik,SVK,MF,SSC Napoli,Serie A,30,1987,26.3,111,4.17,103,0,4,2,2,0,10,0.38,10,0,0,0,0,0
1043,Samir Handanovic,SVN,GK,Inter Milan,Serie A,33,1984,38.0,4,0.11,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0
1044,Tim Handwerker,DEU,DF,1. FC Köln,Bundesliga,19,1998,4.4,7,1.60,4,2,0,1,0,0,1,0.23,1,0,0,0,0,0
1045,Genki Haraguchi,JPN,MF,Hertha BSC,Bundesliga,26,1991,2.3,4,1.76,3,0,1,0,0,0,2,0.88,1,0,1,0,0,0
1046,Amine Harit,MAR,MF,FC Schalke 04,Bundesliga,20,1997,22.7,89,3.91,60,0,9,2,17,1,14,0.61,4,0,2,1,7,0
1047,Martin Harnik,AUT,FW,Hannover 96,Bundesliga,30,1987,21.0,38,1.81,28,1,5,3,1,0,6,0.29,5,0,0,1,0,0
1048,Rekeem Harper,ENG,MF,West Bromwich Albion,Premier League,17,2000,0.2,2,8.57,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1049,Joe Hart,ENG,GK,West Ham United,Premier League,30,1987,19.0,1,0.05,1,0,0,0,0,0,1,0.05,1,0,0,0,0,0
1050,Makoto Hasebe,JPN,DF,Eintracht Frankfurt,Bundesliga,33,1984,23.2,11,0.47,11,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1051,Hans Hateboer,NLD,DF,Atalanta BC,Serie A,23,1994,26.6,49,1.84,42,1,3,2,1,0,3,0.11,3,0,0,0,0,0
1052,Kai Havertz,DEU,MF,Bayer 04 Leverkusen,Bundesliga,18,1999,23.8,82,3.45,66,0,3,2,6,5,10,0.42,8,0,0,0,1,1
1053,Isaac Hayden,ENG,MF,Newcastle United,Premier League,22,1995,15.3,27,1.77,19,0,3,2,1,2,2,0.13,2,0,0,0,0,0
1054,Eden Hazard,BEL,FW,Chelsea FC,Premier League,26,1991,26.9,174,6.47,126,6,18,5,19,0,16,0.59,9,0,3,1,3,0
1055,Thorgan Hazard,BEL,MF,Borussia Mönchengladbach,Bundesliga,24,1993,32.7,131,4.00,77,28,16,5,5,0,15,0.46,8,3,2,1,1,0
1056,Tom Heaton,ENG,GK,Burnley FC,Premier League,31,1986,3.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1057,Jonas Hector,DEU,DF,1. FC Köln,Bundesliga,27,1990,19.5,38,1.94,24,8,3,0,2,1,5,0.26,2,1,1,0,1,0
1058,Michael Hefele,DEU,DF,Huddersfield Town,Premier League,26,1990,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1059,Ahmed Hegazy,EGY,DF,West Bromwich Albion,Premier League,26,1991,37.6,16,0.43,12,1,0,1,1,1,0,0.00,0,0,0,0,0,0
1060,Gauthier Hein,FRA,FW,FC Metz,Ligue 1,20,1996,0.9,1,1.11,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1061,Dominique Heintz,DEU,DF,1. FC Köln,Bundesliga,23,1993,31.0,17,0.55,14,0,1,2,0,0,3,0.10,2,0,0,1,0,0
1062,Filip Helander,SWE,DF,Bologna FC 1909,Serie A,24,1993,27.8,9,0.32,8,0,0,0,1,0,0,0.00,0,0,0,0,0,0
1063,Marcel Heller,DEU,FW,FC Augsburg,Bundesliga,31,1986,14.4,34,2.35,25,0,2,2,4,1,5,0.35,2,0,0,1,2,0
1064,Tomer Hemed,ISR,FW,Brighton & Hove Albion,Premier League,30,1987,9.4,7,0.74,4,1,0,1,1,0,2,0.21,2,0,0,0,0,0
1065,Jordan Henderson,ENG,MF,Liverpool FC,Premier League,27,1990,24.1,59,2.45,51,2,2,1,2,1,4,0.17,3,0,1,0,0,0
1066,Jeff Hendrick,IRL,MF,Burnley FC,Premier League,25,1992,25.9,41,1.58,35,0,3,2,1,0,3,0.12,1,0,1,1,0,0
1067,Wayne Hennessey,WAL,GK,Crystal Palace,Premier League,30,1987,27.0,2,0.07,2,0,0,0,0,0,1,0.04,1,0,0,0,0,0
1068,Benjamin Henrichs,DEU,DF,Bayer 04 Leverkusen,Bundesliga,20,1997,14.1,30,2.14,25,1,2,2,0,0,3,0.21,2,0,1,0,0,0
