Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,P_Att,P_Live,P_Dead,P_FK,P_TB,P_Press,P_Sw,P_Crs,P_CK,P_InCK,P_OutCK,P_StrCK,P_Ground,P_Low,P_High,P_Left,P_Right,P_Head,P_TI,P_Other,P_Cmp,P_Off,P_Out,P_Int,P_Blocks
67,Yeray Álvarez,ESP,DF,Athletic Bilbao,La Liga,22,1995,7.5,437,418,19,12,0,84,10,1,0,0,0,0,318,47,72,36,350,34,7,0,359,2,12,6,7
68,Dani Alves,BRA,DF,Paris Saint-Germain,Ligue 1,34,1983,22.9,1987,1848,139,15,6,376,73,73,5,0,0,0,1405,218,364,184,1622,48,118,7,1686,8,29,54,40
69,Ibrahim Amadou,FRA,MF,LOSC Lille,Ligue 1,24,1993,26.7,1539,1528,11,11,4,223,60,4,0,0,0,0,1255,70,214,140,1321,61,0,2,1339,4,34,25,18
70,Eloi Amagat,ESP,FW,Girona FC,La Liga,32,1985,0.2,8,8,0,0,0,2,0,1,0,0,0,0,6,1,1,1,7,0,0,0,7,0,0,0,0
71,Morgan Amalfitano,FRA,MF,Stade Rennais FC,Ligue 1,32,1985,8.3,260,248,12,6,3,70,7,15,0,0,0,0,194,16,50,22,222,11,5,0,207,0,6,5,4
72,Romain Amalfitano,FRA,MF,Dijon FCO,Ligue 1,27,1989,30.0,1400,1377,23,12,2,232,83,18,2,0,0,0,984,82,334,102,1224,60,7,1,1129,5,34,31,30
73,Daniel Amartey,GHA,DF,Leicester City,Premier League,22,1994,5.4,291,247,44,0,0,65,2,0,0,0,0,0,173,37,81,29,191,22,44,2,225,0,3,7,5
74,Jordi Amat,ESP,DF,Real Betis Balompié,La Liga,25,1992,22.7,1572,1542,30,22,0,211,39,0,0,0,0,0,1313,63,196,312,1162,77,8,0,1404,3,26,13,17
75,Amath Ndiaye,SEN,MF,Getafe CF,La Liga,21,1996,31.5,617,610,7,1,0,136,9,23,0,0,0,0,436,63,118,114,437,45,4,5,402,6,21,28,45
76,Jordan Amavi,FRA,DF,Olympique Marseille,Ligue 1,23,1994,24.4,1324,1155,169,7,2,177,25,46,0,0,0,0,863,121,340,709,356,77,162,3,1050,5,26,17,46
77,Stephan Ambrosius,DEU,DF,Hamburger SV,Bundesliga,18,1998,0.5,33,32,1,1,0,1,1,0,0,0,0,0,28,1,4,3,28,1,0,0,30,1,1,0,0
78,Kelvin Amian,FRA,DF,FC Toulouse,Ligue 1,19,1998,35.0,1252,998,254,24,0,244,25,31,2,0,0,0,724,166,362,171,758,82,228,1,962,4,35,37,37
79,Nadiem Amiri,DEU,MF,TSG 1899 Hoffenheim,Bundesliga,20,1996,19.4,875,833,42,20,6,167,20,34,15,3,3,0,605,120,150,125,698,28,7,8,676,7,18,21,31
80,Ethan Ampadu,WAL,DF,Chelsea FC,Premier League,16,2000,0.1,19,19,0,0,0,0,1,0,0,0,0,0,18,0,1,3,16,0,0,0,19,0,0,0,0
81,Nordin Amrabat,MAR,FW,Watford FC,Premier League,30,1987,2.2,78,76,2,0,0,28,1,10,0,0,0,0,39,11,28,9,60,7,2,0,45,0,2,1,5
82,Nordin Amrabat,MAR,FW,CD Leganés,La Liga,30,1987,18.0,485,462,23,1,0,94,13,52,2,0,0,0,319,58,108,35,409,21,11,3,308,6,16,16,39
83,Jon Ander Serantes,ESP,GK,CD Leganés,La Liga,27,1989,1.0,27,16,11,5,0,2,1,0,0,0,0,0,2,0,25,0,22,0,0,1,8,0,2,0,0
84,Joachim Andersen,DNK,DF,UC Sampdoria,Serie A,21,1996,6.1,420,407,13,9,0,38,19,0,0,0,0,0,301,45,74,79,309,18,4,1,369,0,8,2,7
85,Felipe Anderson,BRA,MF,SS Lazio,Serie A,24,1993,12.9,709,623,86,14,1,98,27,52,35,2,14,3,444,109,156,69,588,16,31,2,504,4,14,18,44
86,Florin Andone,ROU,FW,Deportivo de La Coruña,La Liga,24,1993,18.2,295,278,17,0,0,69,5,23,0,0,0,0,168,67,60,35,182,54,2,9,182,1,15,2,21
87,Nícolas,BRA,GK,Hellas Verona,Serie A,29,1988,36.0,1357,884,473,111,0,121,77,0,0,0,0,0,332,110,915,121,937,1,0,224,796,6,61,6,7
88,Benjamin André,FRA,MF,Stade Rennais FC,Ligue 1,26,1990,33.5,1866,1836,30,17,2,358,54,21,0,0,0,0,1265,194,407,229,1364,180,11,8,1453,11,58,44,44
89,Marco Andreolli,ITA,DF,Cagliari Calcio,Serie A,31,1986,20.3,847,800,47,33,0,108,32,0,0,0,0,0,557,93,197,179,601,50,2,1,681,3,15,7,7
90,Yoann Andreu,FRA,DF,SCO Angers,Ligue 1,28,1989,23.0,1176,965,211,8,0,191,23,55,2,0,0,0,690,135,351,342,550,72,201,5,910,3,29,28,33
91,Miguel Ángel Guerrero,ESP,FW,CD Leganés,La Liga,27,1990,16.1,356,330,26,0,0,60,1,1,0,0,0,0,254,57,45,42,241,41,0,13,274,0,3,8,12
92,Miguel Ángel Moyá,ESP,GK,Real Sociedad,La Liga,33,1984,8.5,272,230,42,11,0,32,9,0,0,0,0,0,120,8,144,32,214,0,0,10,204,0,14,3,1
93,Miguel Rubio,ESP,DF,Getafe CF,La Liga,19,1998,0.3,7,7,0,0,0,2,0,0,0,0,0,0,1,3,3,1,2,2,0,0,3,0,1,0,0
94,José Ángel,ESP,DF,SD Eibar,La Liga,27,1989,26.9,1634,1275,359,58,0,248,86,117,41,0,0,0,608,261,765,1098,141,113,260,2,987,5,98,28,79
95,Gabriele Angella,ITA,DF,Udinese Calcio,Serie A,28,1989,9.9,494,468,26,16,0,48,18,2,0,0,0,0,300,62,132,37,383,44,10,5,408,1,14,1,4
96,Cristian Ansaldi,ARG,DF,Torino FC,Serie A,30,1986,20.8,972,802,170,12,0,141,76,65,3,0,0,1,453,157,362,324,456,26,155,7,695,3,33,14,31
97,Luca Antei,ITA,DF,Benevento Calcio,Serie A,25,1992,6.6,371,348,23,19,0,34,8,1,0,0,0,0,280,29,62,29,322,8,4,0,315,0,6,5,3
98,Mirco Antenucci,ITA,FW,SPAL,Serie A,32,1984,28.6,647,614,33,3,1,184,17,29,0,0,0,0,429,114,104,98,464,47,2,18,475,6,16,16,25
99,Waldemar Anton,DEU,DF,Hannover 96,Bundesliga,21,1996,25.3,1190,1142,48,44,0,181,27,5,0,0,0,0,805,151,234,188,851,114,4,4,961,3,41,18,23
100,Luca Antonelli,ITA,DF,AC Milan,Serie A,30,1987,1.6,95,89,6,0,0,8,0,1,0,0,0,0,67,12,16,64,19,4,6,1,79,0,1,3,0
101,Michail Antonio,ENG,FW,West Ham United,Premier League,27,1990,15.0,481,435,46,0,0,107,22,49,0,0,0,0,240,76,165,77,287,38,46,7,286,7,9,12,25
102,Mirko Antonucci,ITA,FW,AS Roma,Serie A,18,1999,0.3,15,14,1,0,0,1,1,3,0,0,0,0,4,7,4,2,10,2,1,0,11,0,1,0,1
103,Vitorino Antunes,PRT,DF,Getafe CF,La Liga,30,1987,31.1,1328,959,369,53,1,197,43,83,49,0,0,0,490,285,553,857,111,81,267,4,832,8,60,32,48
104,Dennis Aogo,DEU,MF,VfB Stuttgart,Bundesliga,30,1987,21.7,1192,1003,189,51,1,174,80,45,48,3,11,6,691,190,311,927,109,48,90,9,964,2,26,19,20
105,Houssem Aouar,FRA,MF,Olympique Lyon,Ligue 1,19,1998,27.0,1538,1513,25,16,5,220,28,17,7,0,0,0,1308,89,141,96,1381,47,2,1,1312,3,25,35,31
106,Alberto Aquilani,ITA,MF,UD Las Palmas,La Liga,33,1984,14.4,992,970,22,21,0,154,51,5,0,0,0,0,761,80,151,119,831,33,1,6,826,3,20,23,20
107,Mauro Arambarri,URY,MF,Getafe CF,La Liga,21,1995,23.6,658,651,7,2,1,119,45,6,0,0,0,0,360,65,233,63,513,69,2,1,452,6,25,22,20
108,Guilherme Arana,BRA,DF,Sevilla FC,La Liga,20,1997,2.1,130,109,21,3,0,8,1,2,0,0,0,0,84,18,28,86,16,10,18,0,107,0,7,1,4
109,Charles Aránguiz,CHL,MF,Bayer 04 Leverkusen,Bundesliga,28,1989,25.6,1731,1649,82,68,4,223,70,19,3,0,3,0,1225,229,277,165,1458,75,9,6,1485,6,31,31,29
110,Luiz Araújo,BRA,FW,LOSC Lille,Ligue 1,21,1996,22.4,757,724,33,7,2,149,46,55,19,0,0,0,571,51,135,601,133,13,7,2,533,4,13,24,40
111,Sergio Araujo,ARG,FW,UD Las Palmas,La Liga,25,1992,0.4,22,21,1,0,0,4,0,1,0,0,0,0,18,1,3,3,16,2,1,0,20,0,0,0,1
112,Anaitz Arbilla,ESP,DF,SD Eibar,La Liga,30,1987,26.8,1583,1502,81,47,0,233,141,9,2,0,0,0,940,156,487,301,1071,155,32,6,1234,9,87,24,29
113,Alphonse Areola,FRA,GK,Paris Saint-Germain,Ligue 1,24,1993,34.0,584,489,95,15,0,54,8,0,0,0,0,0,458,24,102,60,428,3,0,91,524,0,8,4,0
114,Scott Arfield,CAN,FW,Burnley FC,Premier League,28,1988,14.8,382,374,8,0,0,89,3,6,0,0,0,0,258,48,76,55,278,43,1,2,267,2,13,14,18
115,Samuel Armenteros,SWE,FW,Benevento Calcio,Serie A,27,1990,4.8,84,68,16,0,0,16,0,1,0,0,0,0,60,10,14,61,12,6,0,0,66,0,1,1,1
116,Yoël Armougom,FRA,MF,SM Caen,Ligue 1,19,1998,1.5,81,57,24,0,0,13,3,4,1,0,0,0,33,18,30,39,11,6,23,1,48,0,4,3,9
117,José Manuel Arnáiz,ESP,MF,FC Barcelona,La Liga,22,1995,0.1,4,4,0,0,0,1,0,0,0,0,0,0,3,1,0,1,2,1,0,0,3,0,0,0,0
118,Marko Arnautovic,AUT,FW,West Ham United,Premier League,28,1989,25.7,751,705,46,10,0,175,11,56,3,1,0,0,488,118,145,118,528,70,13,18,507,2,13,23,49
119,Maximilian Arnold,DEU,MF,VfL Wolfsburg,Bundesliga,23,1994,27.3,1425,1252,173,103,1,204,79,38,61,17,20,7,848,244,333,1016,331,54,3,4,1121,9,30,17,26
120,Fiete Arp,DEU,FW,Hamburger SV,Bundesliga,17,2000,9.4,154,135,19,1,1,49,3,3,0,0,0,0,81,48,25,21,111,9,0,3,91,0,3,9,11
121,Alejandro Arribas,ESP,DF,Deportivo de La Coruña,La Liga,28,1989,3.0,120,120,0,0,0,14,2,0,0,0,0,0,78,12,30,8,100,12,0,0,96,0,3,0,2
122,Sergio Arribas,ESP,FW,CD Leganés,La Liga,22,1995,0.3,,,,,,,,,,,,,,,,,,,,,,,,,
123,Kepa,ESP,GK,Athletic Bilbao,La Liga,22,1994,30.0,862,663,199,65,0,118,23,0,0,0,0,0,259,22,581,89,684,1,0,67,545,6,11,3,3
124,Harry Arter,IRL,MF,AFC Bournemouth,Premier League,27,1989,10.7,567,551,16,14,0,91,15,4,1,0,0,1,456,29,82,305,244,15,1,1,486,0,10,10,6
125,Aythami Artiles,ESP,DF,UD Las Palmas,La Liga,31,1986,2.1,90,82,8,8,0,22,1,0,0,0,0,0,67,6,17,13,71,3,0,0,75,0,2,1,0
126,Kwadwo Asamoah,GHA,DF,Juventus FC,Serie A,28,1988,17.4,1276,1159,117,10,0,177,30,28,0,0,0,0,928,192,156,1064,69,24,107,4,1118,4,13,16,25
127,Takuma Asano,JPN,FW,VfB Stuttgart,Bundesliga,22,1994,8.0,185,179,6,0,1,44,2,12,1,1,0,0,132,29,24,42,127,10,1,2,134,1,3,7,11
128,Santiago Ascacíbar,ARG,MF,VfB Stuttgart,Bundesliga,20,1997,26.5,1160,1144,16,11,0,197,15,5,1,1,0,0,770,202,188,230,790,105,4,5,964,4,18,21,13
129,Sergio Asenjo,ESP,GK,Villarreal CF,La Liga,28,1989,23.0,469,325,144,35,0,41,13,0,0,0,0,0,154,26,289,47,310,0,0,86,277,4,19,2,0
130,Marco Asensio,ESP,FW,Real Madrid,La Liga,21,1996,20.5,1226,1160,66,11,6,190,39,76,41,0,0,0,987,84,155,1048,142,22,13,1,1028,5,10,24,41
131,Iago Aspas,ESP,FW,Celta de Vigo,La Liga,29,1987,32.6,1290,1230,60,17,3,291,37,52,24,0,0,0,978,146,166,922,286,62,5,7,971,12,31,37,44
132,Benoît Assou-Ekotto,CMR,DF,FC Metz,Ligue 1,33,1984,11.7,606,504,102,17,0,85,25,11,0,0,0,0,281,83,242,472,21,22,85,6,436,4,16,21,13
133,Simon Asta,DEU,MF,FC Augsburg,Bundesliga,16,2001,0.1,7,6,1,0,0,2,0,0,0,0,0,0,5,1,1,1,5,0,1,0,5,0,0,0,1
134,Davide Astori,ITA,DF,ACF Fiorentina,Serie A,30,1987,25.0,1507,1448,59,55,0,156,47,11,0,0,0,0,1074,179,254,1239,176,61,4,2,1306,6,30,12,17
135,Christian Atsu,GHA,MF,Newcastle United,Premier League,25,1992,19.8,515,501,14,4,0,126,8,44,3,0,0,0,346,65,104,396,63,44,7,2,363,1,16,16,35
136,Pierre-Emerick Aubameyang,GAB,FW,Arsenal FC,Premier League,28,1989,11.7,319,298,21,0,0,81,2,23,0,0,0,0,219,43,57,21,268,23,2,1,219,1,9,16,21
137,Pierre-Emerick Aubameyang,GAB,FW,Borussia Dortmund,Bundesliga,28,1989,15.7,339,304,35,0,0,63,2,19,0,0,0,0,215,72,52,33,259,31,1,7,240,2,5,7,13
138,Jean-Kévin Augustin,FRA,FW,RB Leipzig,Bundesliga,20,1997,14.1,293,277,16,3,3,60,5,15,1,0,0,0,201,58,34,29,231,18,1,3,223,0,5,6,15
139,Ludwig Augustinsson,SWE,DF,SV Werder Bremen,Bundesliga,23,1994,28.1,1435,1153,282,31,0,229,33,74,15,0,10,1,775,322,338,1019,90,67,236,3,1113,4,28,18,63
140,Yann Aurel Bisseck,DEU,DF,1. FC Köln,Bundesliga,16,2000,1.7,81,78,3,2,0,7,2,0,0,0,0,0,68,7,6,13,65,3,0,0,75,0,2,1,0
141,Serge Aurier,CIV,DF,Tottenham Hotspur,Premier League,24,1992,15.9,1013,856,157,0,0,172,8,48,1,0,0,0,597,209,207,92,672,67,156,0,758,2,19,29,40
142,Charlie Austin,ENG,FW,Southampton FC,Premier League,28,1989,11.5,235,228,7,0,0,44,1,2,0,0,0,0,122,42,71,21,144,46,1,1,167,4,6,2,6
143,Danilo Avelar,BRA,DF,Amiens SC,Ligue 1,28,1989,19.2,840,696,144,15,0,123,17,58,0,0,0,0,394,68,378,545,50,90,129,3,535,4,20,11,22
144,Felipe Avenatti,URY,FW,Bologna FC 1909,Serie A,24,1993,5.2,140,140,0,0,0,35,3,3,0,0,0,0,62,13,65,91,2,25,0,2,80,1,5,2,4
145,Durel Avounou,COG,MF,SM Caen,Ligue 1,19,1997,7.2,268,238,30,0,0,36,7,12,0,0,0,0,151,35,82,153,56,28,30,0,179,0,9,8,8
146,Chidozie Awaziem,NGA,DF,FC Nantes,Ligue 1,20,1997,16.8,635,570,65,23,0,66,12,2,0,0,0,0,359,43,233,72,443,65,42,4,461,4,13,11,9
147,André Ayew,GHA,FW,Swansea City,Premier League,27,1989,10.6,318,302,16,1,0,99,2,3,0,0,0,0,220,46,52,235,37,27,3,4,251,0,3,2,9
148,André Ayew,GHA,FW,West Ham United,Premier League,27,1989,9.9,286,275,11,1,0,60,1,4,0,0,0,0,197,34,55,216,26,23,2,2,213,2,6,5,14
149,Jordan Ayew,GHA,FW,Swansea City,Premier League,25,1991,31.7,881,854,27,3,0,240,14,38,0,0,0,0,674,83,124,46,751,47,3,8,696,2,14,19,39
150,Karim Azamoum,FRA,MF,ESTAC Troyes,Ligue 1,27,1990,25.3,953,905,48,19,2,200,20,34,25,0,0,0,634,89,230,99,709,100,3,7,664,4,40,24,36
151,César Azpilicueta,ESP,DF,Chelsea FC,Premier League,27,1989,37.0,2862,2775,87,32,2,293,57,54,0,0,0,0,2091,216,555,173,2401,194,55,14,2403,13,37,47,42
152,Ludovic Baal,GUF,DF,Stade Rennais FC,Ligue 1,31,1986,12.9,820,687,133,14,1,118,8,22,0,0,0,0,516,106,198,600,46,49,119,0,625,3,14,35,18
153,Khouma Babacar,SEN,FW,ACF Fiorentina,Serie A,24,1993,5.0,101,96,5,2,0,18,1,5,0,0,0,0,66,25,10,7,85,3,1,2,76,1,1,1,4
154,Khouma Babacar,SEN,FW,US Sassuolo,Serie A,24,1993,8.3,140,133,7,0,0,41,2,7,0,0,0,0,90,31,19,20,96,8,1,10,114,1,4,1,2
155,Carlos Bacca,COL,FW,Villarreal CF,La Liga,30,1986,27.5,528,499,29,0,1,105,11,27,1,0,0,0,392,76,60,25,448,39,2,5,380,7,12,20,17
156,Milan Badelj,HRV,MF,ACF Fiorentina,Serie A,28,1989,26.1,1773,1702,71,43,2,301,65,16,0,0,0,0,1140,310,323,286,1369,82,5,7,1470,5,23,30,28
157,Holger Badstuber,DEU,DF,VfB Stuttgart,Bundesliga,28,1989,24.1,1081,1035,46,45,0,157,40,2,0,0,0,0,711,156,214,866,94,84,1,8,915,5,19,12,8
158,Dylan Bahamboula,COG,FW,Dijon FCO,Ligue 1,22,1995,0.3,14,14,0,0,0,2,0,0,0,0,0,0,9,1,4,2,9,2,0,0,10,0,1,1,0
159,Farès Bahlouli,FRA,MF,LOSC Lille,Ligue 1,22,1995,3.4,156,130,26,8,0,34,10,19,18,0,0,0,98,11,47,30,121,4,0,1,103,1,2,3,4
160,Stéphane Bahoken,CMR,FW,RC Strasbourg Alsace,Ligue 1,25,1992,18.5,328,313,15,0,0,64,5,22,1,0,0,0,219,40,69,42,241,24,4,5,222,0,10,9,26
161,Daniel Baier,DEU,MF,FC Augsburg,Bundesliga,33,1984,28.2,1607,1513,94,71,4,234,44,18,1,1,0,0,801,313,493,111,1313,133,21,10,1196,12,39,23,32
162,Leon Bailey,JAM,FW,Bayer 04 Leverkusen,Bundesliga,19,1997,24.6,1082,928,154,36,1,195,95,104,72,29,22,4,589,187,306,753,225,40,46,7,755,7,35,28,48
163,Eric Bailly,CIV,DF,Manchester United,Premier League,23,1994,11.1,429,423,6,5,0,34,3,0,0,0,0,0,326,27,76,53,339,27,1,4,375,1,8,2,2
164,Leighton Baines,ENG,DF,Everton FC,Premier League,32,1984,21.2,976,806,170,19,0,159,30,50,20,0,0,0,574,110,292,637,156,46,131,2,730,6,19,21,36
165,Riad Bajić,BIH,FW,Udinese Calcio,Serie A,23,1994,0.9,22,21,1,0,1,6,0,0,0,0,0,0,11,9,2,11,5,2,0,2,16,0,0,1,2
166,Marvin Bakalorz,DEU,MF,Hannover 96,Bundesliga,27,1989,22.8,619,611,8,5,0,139,7,11,0,0,0,0,331,127,161,71,458,53,3,9,440,5,15,10,17
167,Cédric Bakambu,COD,FW,Villarreal CF,La Liga,26,1991,14.0,281,269,12,1,0,51,8,18,0,0,0,0,208,39,34,21,223,26,0,3,200,1,4,11,11
168,Tiemoué Bakayoko,FRA,MF,Chelsea FC,Premier League,22,1994,23.6,1098,1092,6,4,0,160,31,11,0,0,0,0,845,107,146,192,815,62,1,6,940,3,17,24,15
169,Zakaria Bakkali,BEL,FW,Deportivo de La Coruña,La Liga,21,1996,10.2,316,307,9,1,0,70,4,24,5,0,0,0,218,29,69,52,245,14,3,1,228,3,8,7,13
170,Ridle Baku,DEU,MF,1.FSV Mainz 05,Bundesliga,19,1998,2.6,91,90,1,0,0,15,0,2,0,0,0,0,45,31,15,11,72,6,1,0,75,0,1,1,1
171,Keita Baldé,SEN,FW,AS Monaco,Ligue 1,22,1995,16.3,392,384,8,0,4,152,8,30,0,0,0,0,287,41,64,75,283,17,5,7,269,2,13,12,29
172,Sam Baldock,ENG,FW,Brighton & Hove Albion,Premier League,28,1989,0.4,7,6,1,1,0,1,0,2,0,0,0,0,5,1,1,1,6,0,0,0,4,0,0,0,1
173,Gareth Bale,WAL,FW,Real Madrid,La Liga,28,1989,19.9,770,750,20,0,2,152,37,58,0,0,0,0,549,92,129,635,71,29,18,5,604,7,12,18,30
174,Mikel Balenziaga,ESP,DF,Athletic Bilbao,La Liga,29,1988,17.2,782,649,133,2,0,103,8,39,0,0,0,0,423,120,239,469,107,65,131,3,579,0,23,14,29
175,Andrija Balic,HRV,MF,Udinese Calcio,Serie A,19,1997,12.0,555,515,40,21,0,92,30,12,17,4,1,0,381,75,99,37,487,18,2,5,444,2,7,13,16
176,Iván Balliu,ALB,DF,FC Metz,Ligue 1,25,1992,21.7,1175,973,202,6,1,189,21,37,0,0,0,0,693,131,351,79,834,63,196,1,878,1,42,20,45
177,Fodé Ballo-Touré,SEN,DF,LOSC Lille,Ligue 1,20,1997,22.8,1150,994,156,4,0,227,5,35,0,0,0,0,854,108,188,800,149,40,152,0,946,0,22,31,41
178,Florent Balmont,FRA,MF,Dijon FCO,Ligue 1,37,1980,9.6,506,484,22,12,0,69,10,8,3,0,0,0,383,27,96,24,463,13,6,0,416,1,7,7,8
179,Leon Balogun,NGA,DF,1.FSV Mainz 05,Bundesliga,29,1988,13.0,483,464,19,13,0,82,20,0,0,0,0,0,292,71,120,85,329,38,6,1,367,2,13,8,14
180,Mario Balotelli,ITA,FW,OGC Nice,Ligue 1,26,1990,25.2,760,713,47,16,4,146,25,12,0,0,0,0,548,86,126,66,657,16,2,11,568,6,13,29,30
181,Abdoulaye Bamba,CIV,DF,SCO Angers,Ligue 1,27,1990,17.0,810,645,165,4,0,109,10,30,0,0,0,0,492,88,230,99,499,45,161,1,621,4,24,9,24
182,Jonathan Bamba,FRA,FW,AS Saint-Étienne,Ligue 1,21,1996,28.6,1185,1073,112,32,5,253,36,78,46,0,0,0,887,90,208,104,989,54,23,8,874,10,28,50,44
183,Yacine Bammou,MAR,MF,FC Nantes,Ligue 1,25,1991,8.1,257,257,0,0,1,36,8,14,0,0,0,0,179,23,55,74,154,21,0,4,189,1,10,2,15
184,Éver Banega,ARG,MF,Sevilla FC,La Liga,29,1988,26.7,2265,2069,196,96,2,393,96,43,89,0,0,0,1670,163,432,234,1969,44,10,3,1846,20,36,47,50
185,Mattia Bani,ITA,DF,Chievo Verona,Serie A,23,1993,14.6,641,616,25,12,0,68,32,1,0,0,0,0,421,65,155,50,525,33,13,4,516,1,16,8,6
186,Beni Baningime,COD,MF,Everton FC,Premier League,18,1998,2.2,82,82,0,0,0,20,1,1,0,0,0,0,61,8,13,14,62,5,0,0,67,0,1,4,2
187,Leo Baptistão,BRA,FW,RCD Espanyol Barcelona,La Liga,24,1992,29.7,746,701,45,1,0,152,11,37,2,0,0,0,499,96,151,115,514,78,7,8,486,1,16,20,59
188,Sekou Baradji,FRA,MF,Amiens SC,Ligue 1,33,1984,0.1,5,5,0,0,0,1,0,0,0,0,0,0,3,1,1,4,0,1,0,0,2,0,0,1,1
189,Antonin Barak,CZE,MF,Udinese Calcio,Serie A,22,1994,30.1,1158,1147,11,3,2,235,27,21,5,3,1,0,816,177,165,923,155,44,3,8,912,4,23,29,35
190,Andrea Barberis,ITA,MF,FC Crotone,Serie A,23,1993,33.7,1130,1005,125,47,0,195,39,30,57,17,8,4,602,218,310,152,842,84,7,8,807,6,26,17,40
191,Mariano Barbosa,ARG,GK,Villarreal CF,La Liga,33,1984,12.5,253,174,79,16,0,23,5,0,0,0,0,0,115,11,127,21,184,1,0,40,162,0,14,0,0
192,Enis Bardhi,MKD,MF,Levante UD,La Liga,22,1995,17.6,661,591,70,23,1,128,30,24,39,0,0,0,457,61,143,98,520,27,5,8,507,3,19,9,16
193,Phil Bardsley,SCO,DF,Burnley FC,Premier League,32,1985,12.5,579,437,142,10,0,100,7,24,0,0,0,0,216,87,276,51,328,58,132,1,390,2,26,8,13
194,Nicolò Barella,ITA,MF,Cagliari Calcio,Serie A,20,1997,32.8,1631,1516,115,49,2,269,82,53,42,8,16,3,940,277,414,153,1376,61,10,11,1225,8,37,26,56
195,Philipp Bargfrede,DEU,MF,SV Werder Bremen,Bundesliga,28,1989,20.7,967,950,17,17,0,221,24,2,0,0,0,0,589,179,199,157,728,60,0,2,768,2,13,14,28
196,Ross Barkley,ENG,MF,Chelsea FC,Premier League,23,1993,1.4,51,51,0,0,0,5,1,3,0,0,0,0,44,3,4,11,39,1,0,0,38,1,1,1,2
197,Aymen Barkok,MAR,MF,Eintracht Frankfurt,Bundesliga,19,1998,3.5,119,119,0,0,1,28,4,3,0,0,0,0,73,24,22,27,78,8,0,2,89,1,5,4,3
198,Ashley Barnes,ENG,FW,Burnley FC,Premier League,27,1989,24.1,509,497,12,0,0,144,2,17,0,0,0,0,258,103,148,86,268,91,1,25,306,3,20,15,20
199,Harvey Barnes,ENG,MF,Leicester City,Premier League,19,1997,0.1,7,6,1,0,0,1,0,1,1,0,0,0,5,1,1,1,5,1,0,0,6,0,0,0,0
200,Antonio Barragán,ESP,DF,Real Betis Balompié,La Liga,30,1987,26.3,1592,1436,156,13,4,253,31,79,1,0,0,0,1048,208,336,169,1154,98,142,4,1269,4,28,31,46
201,Antonio Barreca,ITA,DF,Torino FC,Serie A,22,1995,5.2,281,204,77,5,0,39,3,8,4,0,1,0,141,80,60,173,13,18,68,2,230,0,10,3,9
202,Édgar Barreto,PRY,MF,UC Sampdoria,Serie A,33,1984,21.8,1083,1065,18,6,3,161,19,28,1,0,0,1,701,181,201,137,854,54,11,9,861,2,19,18,22
203,Diego Barri,ESP,MF,Getafe CF,La Liga,21,1995,1.3,23,23,0,0,0,8,1,0,0,0,0,0,15,2,6,1,18,2,0,0,14,2,1,2,0
204,Musa Barrow,GMB,FW,Atalanta BC,Serie A,18,1998,4.9,126,117,9,0,0,28,7,4,0,0,0,0,84,20,22,27,86,6,3,2,97,0,2,4,4
205,Gareth Barry,ENG,MF,West Bromwich Albion,Premier League,36,1981,21.4,933,901,32,19,2,137,42,18,12,3,0,0,541,103,289,682,119,105,1,9,695,4,26,23,13
206,Fin Bartels,DEU,FW,SV Werder Bremen,Bundesliga,30,1987,12.5,389,381,8,1,4,94,6,19,0,0,0,0,267,77,45,16,335,26,3,4,283,1,3,13,26
207,Kyle Bartley,ENG,DF,Swansea City,Premier League,26,1991,2.6,115,115,0,0,0,18,3,0,0,0,0,0,81,6,28,8,87,15,0,0,88,0,4,2,2
208,Marc Bartra,ESP,DF,Borussia Dortmund,Bundesliga,26,1991,9.0,697,636,61,16,0,80,19,6,0,0,0,0,468,87,142,37,542,58,45,3,552,2,14,7,7
209,Marc Bartra,ESP,DF,Real Betis Balompié,La Liga,26,1991,15.8,1107,1069,38,38,2,111,40,3,0,0,0,0,829,58,220,92,925,65,0,8,928,5,27,11,9
210,Andrea Barzagli,ITA,DF,Juventus FC,Serie A,36,1981,16.1,1264,1208,56,17,0,76,56,4,0,0,0,0,943,157,164,66,1098,44,39,1,1164,1,12,5,8
211,Daniele Baselli,ITA,MF,Torino FC,Serie A,25,1992,28.0,1335,1291,44,21,2,230,42,14,10,4,4,2,880,209,246,198,1036,64,6,12,1091,6,27,19,27
212,Nicolas Basin,FRA,DF,FC Metz,Ligue 1,19,1998,3.5,161,135,26,1,0,15,2,6,0,0,0,0,69,28,64,113,9,12,25,0,109,0,6,2,7
213,Dusan Basta,SRB,DF,SS Lazio,Serie A,32,1984,8.6,394,335,59,4,0,60,14,24,0,0,0,0,200,71,123,42,270,20,55,3,291,0,7,9,15
214,Gil Dias,PRT,FW,AS Monaco,Ligue 1,20,1996,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
215,Gil Dias,PRT,FW,ACF Fiorentina,Serie A,20,1996,13.2,471,456,15,1,0,101,6,19,2,0,0,0,343,71,57,340,87,21,12,1,360,0,9,15,23
216,Samuel Bastien,BEL,MF,Chievo Verona,Serie A,20,1996,15.1,487,479,8,3,0,73,12,9,0,0,0,0,348,72,67,69,378,21,5,3,403,2,7,6,14
