Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def
153,Khouma Babacar\Khouma-Babacar,sn SEN,FWMF,Fiorentina,it Serie A,24,1993,5.0,16,3.31,11,0,1,3,1,0,1,0.21,0,0,0,0,1,0
154,Khouma Babacar\Khouma-Babacar,sn SEN,FW,Sassuolo,it Serie A,24,1993,8.3,15,1.81,9,0,2,1,3,0,2,0.24,2,0,0,0,0,0
155,Carlos Bacca\Carlos-Bacca,co COL,FW,Villarreal,es La Liga,30,1986,27.5,72,2.58,47,0,19,3,3,0,15,0.54,8,0,7,0,0,0
156,Milan Badelj\Milan-Badelj,hr CRO,MF,Fiorentina,it Serie A,28,1989,26.1,81,3.10,70,0,3,3,2,3,2,0.08,0,0,0,2,0,0
157,Holger Badstuber\Holger-Badstuber,de GER,DFMF,Stuttgart,de Bundesliga,28,1989,24.1,4,0.17,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0
158,Dylan Bahamboula\Dylan-Bahamboula,cg CGO,FWMF,Dijon,fr Ligue 1,22,1995,0.3,1,3.46,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
159,Farès Bahlouli\Fares-Bahlouli,fr FRA,MFFW,Lille,fr Ligue 1,22,1995,3.4,16,4.77,6,7,3,0,0,0,0,0.00,0,0,0,0,0,0
160,Stéphane Bahoken\Stephane-Bahoken,cm CMR,FW,Strasbourg,fr Ligue 1,25,1992,18.5,34,1.84,24,0,1,6,2,1,2,0.11,1,0,1,0,0,0
161,Daniel Baier\Daniel-Baier,de GER,MF,Augsburg,de Bundesliga,33,1984,28.2,63,2.23,47,3,1,5,6,1,6,0.21,4,1,0,1,0,0
162,Leon Bailey\Leon-Bailey,jm JAM,FWDF,Leverkusen,de Bundesliga,19,1997,24.6,110,4.46,62,22,18,5,3,0,11,0.45,6,2,3,0,0,0
163,Eric Bailly\Eric-Bailly,ci CIV,DF,Manchester Utd,eng Premier League,23,1994,11.1,3,0.27,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
164,Leighton Baines\Leighton-Baines,eng ENG,DF,Everton,eng Premier League,32,1984,21.2,43,2.03,32,10,1,0,0,0,6,0.28,4,1,1,0,0,0
165,Riad Bajić\Riad-Bajic,ba BIH,FWMF,Udinese,it Serie A,23,1994,0.9,4,4.80,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
166,Marvin Bakalorz\Marvin-Bakalorz,de GER,MF,Hannover 96,de Bundesliga,27,1989,22.8,38,1.66,24,0,2,4,6,2,5,0.22,3,0,0,1,0,1
167,Cédric Bakambu\Cedric-Bakambu,cd COD,FW,Villarreal,es La Liga,26,1991,14.0,23,1.63,15,0,2,3,2,1,0,0.00,0,0,0,0,0,0
168,Tiemoué Bakayoko\Tiemoue-Bakayoko,fr FRA,MF,Chelsea,eng Premier League,22,1994,23.6,41,1.74,33,0,1,3,1,3,4,0.17,4,0,0,0,0,0
169,Zakaria Bakkali\Zakaria-Bakkali,be BEL,FWMF,La Coruña,es La Liga,21,1996,10.2,27,2.68,19,1,4,1,2,0,2,0.20,0,1,0,1,0,0
170,Ridle Baku\Ridle-Baku,de GER,MF,Mainz 05,de Bundesliga,19,1998,2.6,4,1.54,2,0,1,0,1,0,1,0.38,0,0,1,0,0,0
171,Keita Baldé\Keita-Balde,sn SEN,FWMF,Monaco,fr Ligue 1,22,1995,16.3,35,2.12,22,1,7,2,3,0,7,0.42,5,0,1,1,0,0
172,Sam Baldock\Sam-Baldock,eng ENG,FWMF,Brighton,eng Premier League,28,1989,0.4,1,2.81,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
173,Gareth Bale\Gareth-Bale,wal WAL,FWMF,Real Madrid,es La Liga,28,1989,19.9,68,3.39,57,0,4,4,3,0,9,0.45,5,0,1,1,2,0
174,Mikel Balenziaga\Mikel-Balenziaga,es ESP,DF,Athletic Club,es La Liga,29,1988,17.2,13,0.75,12,0,0,0,1,0,2,0.12,2,0,0,0,0,0
175,Andrija Balić\Andrija-Balic,hr CRO,MF,Udinese,it Serie A,19,1997,12.0,33,2.76,20,6,4,0,2,1,2,0.17,0,1,0,0,1,0
176,Iván Balliu\Ivan-Balliu,al ALB,DF,Metz,fr Ligue 1,25,1992,21.7,35,1.61,29,2,1,1,2,0,4,0.18,4,0,0,0,0,0
177,Fodé Ballo-Touré\Fode-Ballo-Toure,sn SEN,DF,Lille,fr Ligue 1,20,1997,22.8,23,1.01,18,2,1,0,2,0,0,0.00,0,0,0,0,0,0
178,Florent Balmont\Florent-Balmont,fr FRA,MF,Dijon,fr Ligue 1,37,1980,9.6,26,2.73,22,0,1,0,2,1,3,0.32,3,0,0,0,0,0
179,Leon Balogun\Leon-Balogun,ng NGA,DF,Mainz 05,de Bundesliga,29,1988,13.0,7,0.54,5,1,0,0,0,1,1,0.08,1,0,0,0,0,0
180,Mario Balotelli\Mario-Balotelli,it ITA,FW,Nice,fr Ligue 1,26,1990,25.2,83,3.28,49,3,6,9,14,2,8,0.32,3,0,1,3,1,0
181,Abdoulaye Bamba\Abdoulaye-Bamba,ci CIV,DF,Angers,fr Ligue 1,27,1990,17.0,16,0.94,13,2,0,0,1,0,2,0.12,1,0,0,0,1,0
182,Jonathan Bamba\Jonathan-Bamba,fr FRA,FWMF,Saint-Étienne,fr Ligue 1,21,1996,28.6,95,3.32,60,15,8,8,4,0,14,0.49,6,1,1,3,3,0
183,Yacine Bammou\Yacine-Bammou,ma MAR,MFFW,Nantes,fr Ligue 1,25,1991,8.1,18,2.23,13,0,0,2,0,3,0,0.00,0,0,0,0,0,0
184,Éver Banega\Ever-Banega,ar ARG,MF,Sevilla,es La Liga,29,1988,26.7,133,5.00,88,31,5,1,4,4,5,0.19,1,4,0,0,0,0
185,Mattia Bani\Mattia-Bani,it ITA,DF,Chievo,it Serie A,23,1993,14.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
186,Beni Baningime\Beni-Baningime,cd COD,MF,Everton,eng Premier League,18,1998,2.2,1,0.45,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
187,Léo Baptistão\Leo-Baptistao,br BRA,FWMF,Espanyol,es La Liga,24,1992,29.7,61,2.04,39,1,7,5,4,5,9,0.30,6,1,1,0,0,1
188,Sekou Baradji\Sekou-Baradji,fr FRA,MF,Amiens,fr Ligue 1,33,1984,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
189,Antonín Barák\Antonin-Barak,cz CZE,MF,Udinese,it Serie A,22,1994,30.1,65,2.15,54,1,2,6,1,1,7,0.23,5,0,1,0,0,1
190,Andrea Barberis\Andrea-Barberis,it ITA,MF,Crotone,it Serie A,23,1993,33.7,58,1.73,31,19,0,5,2,1,5,0.15,2,1,0,1,1,0
191,Mariano Barbosa\Mariano-Barbosa,ar ARG,GK,Villarreal,es La Liga,33,1984,12.5,1,0.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
192,Enis Bardhi\Enis-Bardhi,mk MKD,MF,Levante,es La Liga,22,1995,17.6,52,2.96,34,12,1,1,3,1,7,0.40,7,0,0,0,0,0
193,Phil Bardsley\Phil-Bardsley,sco SCO,DF,Burnley,eng Premier League,32,1985,12.5,18,1.44,15,1,1,0,1,0,0,0.00,0,0,0,0,0,0
194,Nicolò Barella\Nicolo-Barella,it ITA,MF,Cagliari,it Serie A,20,1997,32.8,72,2.19,53,11,3,0,3,2,5,0.15,5,0,0,0,0,0
195,Philipp Bargfrede\Philipp-Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,28,1989,20.7,21,1.01,16,0,1,1,1,2,3,0.14,2,0,0,0,0,1
196,Ross Barkley\Ross-Barkley,eng ENG,MFFW,Chelsea,eng Premier League,23,1993,1.4,5,3.49,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
197,Aymen Barkok\Aymen-Barkok,ma MAR,MFFW,Eint Frankfurt,de Bundesliga,19,1998,3.5,10,2.89,7,0,0,0,1,2,1,0.29,1,0,0,0,0,0
198,Ashley Barnes\Ashley-Barnes,eng ENG,FW,Burnley,eng Premier League,27,1989,24.1,48,2.00,33,0,4,2,9,0,5,0.21,5,0,0,0,0,0
199,Harvey Barnes\Harvey-Barnes,eng ENG,MFFW,Leicester City,eng Premier League,19,1997,0.1,1,9.00,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
200,Antonio Barragán\Antonio-Barragan,es ESP,DFMF,Betis,es La Liga,30,1987,26.3,46,1.74,40,1,2,1,1,1,13,0.49,12,0,1,0,0,0
201,Antonio Barreca\Antonio-Barreca,it ITA,DFMF,Torino,it Serie A,22,1995,5.2,4,0.78,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
202,Édgar Barreto\Edgar-Barreto,py PAR,MF,Sampdoria,it Serie A,33,1984,21.8,33,1.51,31,0,0,1,1,0,0,0.00,0,0,0,0,0,0
203,Barri\Barri,es ESP,MFFW,Getafe,es La Liga,21,1995,1.3,1,0.80,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0
204,Musa Barrow\Musa-Barrow,gm GAM,FWMF,Atalanta,it Serie A,18,1998,4.9,21,4.27,14,0,3,4,0,0,1,0.20,1,0,0,0,0,0
205,Gareth Barry\Gareth-Barry,eng ENG,MF,West Brom,eng Premier League,36,1981,21.4,33,1.54,25,4,0,0,4,0,2,0.09,2,0,0,0,0,0
206,Fin Bartels\Fin-Bartels,de GER,FW,Werder Bremen,de Bundesliga,30,1987,12.5,45,3.59,34,1,3,2,5,0,5,0.40,3,1,0,0,1,0
207,Kyle Bartley\Kyle-Bartley,eng ENG,DF,Swansea City,eng Premier League,26,1991,2.6,2,0.77,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
208,Marc Bartra\Marc-Bartra,es ESP,DF,Dortmund,de Bundesliga,26,1991,9.0,8,0.89,7,0,0,1,0,0,2,0.22,1,0,0,1,0,0
209,Marc Bartra\Marc-Bartra,es ESP,DF,Betis,es La Liga,26,1991,15.8,14,0.89,9,0,2,0,1,2,1,0.06,1,0,0,0,0,0
210,Andrea Barzagli\Andrea-Barzagli,it ITA,DF,Juventus,it Serie A,36,1981,16.1,11,0.69,7,1,0,1,1,1,2,0.13,2,0,0,0,0,0
211,Daniele Baselli\Daniele-Baselli,it ITA,MF,Torino,it Serie A,25,1992,28.0,62,2.20,50,4,1,2,2,3,6,0.21,4,1,0,1,0,0
212,Nicolas Basin\Nicolas-Basin,fr FRA,DF,Metz,fr Ligue 1,19,1998,3.5,4,1.15,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
213,Dušan Basta\Dusan-Basta,rs SRB,DFMF,Lazio,it Serie A,32,1984,8.6,17,1.97,14,1,1,1,0,0,2,0.23,2,0,0,0,0,0
214,Gil Bastião Dias\Gil-Bastiao-Dias,pt POR,FW,Monaco,fr Ligue 1,20,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
215,Gil Bastião Dias\Gil-Bastiao-Dias,pt POR,FWMF,Fiorentina,it Serie A,20,1996,13.2,45,3.43,35,1,4,2,3,0,6,0.46,4,0,1,1,0,0
216,Samuel Bastien\Samuel-Bastien,be BEL,MFFW,Chievo,it Serie A,20,1996,15.1,17,1.13,15,0,1,0,1,0,1,0.07,1,0,0,0,0,0
217,Borja Bastón\Borja-Baston,es ESP,FW,Málaga,es La Liga,24,1992,11.0,18,1.66,9,0,1,5,3,0,3,0.28,1,0,0,1,1,0
218,Alessandro Bastoni\Alessandro-Bastoni,it ITA,DF,Atalanta,it Serie A,18,1999,1.0,3,3.10,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
219,Bastos\Bastos,ao ANG,DF,Lazio,it Serie A,26,1991,15.6,7,0.45,6,0,0,1,0,0,1,0.06,1,0,0,0,0,0
220,Michy Batshuayi\Michy-Batshuayi,be BEL,FW,Chelsea,eng Premier League,23,1993,4.0,11,2.75,8,0,2,1,0,0,2,0.50,2,0,0,0,0,0
221,Michy Batshuayi\Michy-Batshuayi,be BEL,FW,Dortmund,de Bundesliga,23,1993,9.3,15,1.61,11,0,0,3,0,1,4,0.43,3,0,0,0,0,1
222,Moritz Bauer\Moritz-Bauer,at AUT,DFMF,Stoke City,eng Premier League,25,1992,14.5,20,1.38,17,2,1,0,0,0,0,0.00,0,0,0,0,0,0
223,Robert Bauer\Robert-Bauer,de GER,DF,Werder Bremen,de Bundesliga,22,1995,10.6,9,0.85,8,1,0,0,0,0,0,0.00,0,0,0,0,0,0
224,Oliver Baumann\Oliver-Baumann,de GER,GK,Hoffenheim,de Bundesliga,27,1990,34.0,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
225,Timo Baumgartl\Timo-Baumgartl,de GER,DF,Stuttgart,de Bundesliga,21,1996,29.0,12,0.41,9,1,0,2,0,0,1,0.03,1,0,0,0,0,0
226,Julian Baumgartlinger\Julian-Baumgartlinger,at AUT,MFDF,Leverkusen,de Bundesliga,29,1988,15.5,23,1.48,20,1,1,0,1,0,1,0.06,1,0,0,0,0,0
227,Jon Bautista\Jon-Bautista,es ESP,FWMF,Real Sociedad,es La Liga,22,1995,2.1,2,1.05,1,0,0,1,0,0,1,0.53,0,0,0,1,0,0
228,Paul Baysse\Paul-Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,29,1988,6.3,2,0.32,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
229,Paul Baysse\Paul-Baysse,fr FRA,DF,Málaga,es La Liga,29,1988,13.8,2,0.15,1,0,0,1,0,0,1,0.07,0,0,0,1,0,0
230,Noah Joel Sarenren Bazee\Noah-Joel-Sarenren-Bazee,ng NGA,FWMF,Hannover 96,de Bundesliga,20,1996,1.3,1,0.81,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
231,Hervé Bazile\Herve-Bazile,ht HAI,FWMF,Caen,fr Ligue 1,27,1990,9.8,28,2.88,12,9,2,1,3,1,2,0.21,1,1,0,0,0,0
232,Riechedly Bazoer\Riechedly-Bazoer,nl NED,MF,Wolfsburg,de Bundesliga,20,1996,6.6,5,0.77,3,0,0,0,2,0,0,0.00,0,0,0,0,0,0
233,Enrico Bearzotti\Enrico-Bearzotti,it ITA,DFFW,Hellas Verona,it Serie A,20,1996,4.6,3,0.66,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
234,Claudio Beauvue\Claudio-Beauvue,GPE,FW,Leganés,es La Liga,29,1988,18.6,32,1.72,19,0,5,3,5,0,2,0.11,0,0,2,0,0,0
235,Bebé\Bebe,pt POR,MFFW,Eibar,es La Liga,27,1990,4.1,11,2.73,5,4,1,0,1,0,0,0.00,0,0,0,0,0,0
236,Ihlas Bebou\Ihlas-Bebou,tg TOG,MFFW,Hannover 96,de Bundesliga,23,1994,23.8,87,3.66,63,0,7,5,10,2,7,0.29,5,0,0,1,1,0
237,Andreas Beck\Andreas-Beck,de GER,DFMF,Stuttgart,de Bundesliga,30,1987,21.4,30,1.40,24,2,1,0,3,0,3,0.14,2,1,0,0,0,0
238,Henri Bedimo\Henri-Bedimo,cm CMR,DFMF,Marseille,fr Ligue 1,33,1984,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
239,Jan Bednarek\Jan-Bednarek,pl POL,DF,Southampton,eng Premier League,21,1996,4.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
240,Asmir Begović\Asmir-Begovic,ba BIH,GK,Bournemouth,eng Premier League,30,1987,38.0,4,0.11,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
241,Valon Behrami\Valon-Behrami,ch SUI,MF,Udinese,it Serie A,32,1985,15.5,23,1.47,14,1,3,0,2,3,2,0.13,2,0,0,0,0,0
242,Vid Belec\Vid-Belec,si SVN,GK,Sampdoria,it Serie A,27,1990,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
243,Vid Belec\Vid-Belec,si SVN,GK,Benevento,it Serie A,27,1990,12.4,3,0.24,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
244,Ishak Belfodil\Ishak-Belfodil,dz ALG,FW,Werder Bremen,de Bundesliga,25,1992,15.0,47,3.14,31,0,8,4,4,0,4,0.27,2,0,1,1,0,0
245,Stefan Bell\Stefan-Bell,de GER,DF,Mainz 05,de Bundesliga,25,1991,24.2,11,0.45,10,0,0,0,0,1,1,0.04,1,0,0,0,0,0
246,Karim Bellarabi\Karim-Bellarabi,de GER,FWMF,Leverkusen,de Bundesliga,27,1990,12.7,51,4.02,36,2,4,2,5,2,4,0.32,4,0,0,0,0,0
247,Héctor Bellerín\Hector-Bellerin,es ESP,DFMF,Arsenal,eng Premier League,22,1995,33.9,81,2.39,76,0,2,1,2,0,8,0.24,7,0,0,1,0,0
248,François Bellugou\Francois-Bellugou,fr FRA,MF,Troyes,fr Ligue 1,30,1987,24.2,15,0.62,14,0,1,0,0,0,2,0.08,2,0,0,0,0,0
249,Andrea Belotti\Andrea-Belotti,it ITA,FW,Torino,it Serie A,23,1993,29.8,81,2.73,48,0,5,10,16,1,16,0.54,9,0,2,3,1,0
250,Chaouki Ben Saada\Chaouki-Ben-Saada,tn TUN,FWMF,Troyes,fr Ligue 1,33,1984,3.8,15,4.09,11,2,1,1,0,0,1,0.27,1,0,0,0,0,0
251,Wissam Ben Yedder\Wissam-Ben-Yedder,fr FRA,FW,Sevilla,es La Liga,26,1990,18.9,56,2.97,43,0,6,3,3,1,9,0.48,7,0,1,1,0,0
252,Diego Benaglio\Diego-Benaglio,ch SUI,GK,Monaco,fr Ligue 1,33,1983,2.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
253,Ahmad Benali\Ahmad-Benali,ly LBY,MF,Crotone,it Serie A,25,1992,9.0,15,1.66,9,2,0,3,1,0,3,0.33,2,0,0,1,0,0
254,Yohan Benalouane\Yohan-Benalouane,tn TUN,DF,Leicester City,eng Premier League,30,1987,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
255,Marco Benassi\Marco-Benassi,it ITA,MFFW,Fiorentina,it Serie A,22,1994,30.9,82,2.64,72,0,2,5,0,3,5,0.16,4,0,0,1,0,0
256,Medhi Benatia\Medhi-Benatia,ma MAR,DF,Juventus,it Serie A,30,1987,19.5,8,0.41,7,0,0,1,0,0,1,0.05,0,0,0,1,0,0
257,Lars Bender\Lars-Bender,de GER,DFMF,Leverkusen,de Bundesliga,28,1989,17.7,39,2.19,34,1,3,1,0,0,9,0.51,7,0,1,1,0,0
258,Sven Bender\Sven-Bender,de GER,DF,Leverkusen,de Bundesliga,28,1989,26.1,24,0.92,20,1,0,2,0,1,2,0.08,1,0,0,1,0,0
259,László Bénes\Laszlo-Benes,sk SVK,MF,M'Gladbach,de Bundesliga,19,1997,0.4,2,4.86,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
260,Nicolas Benezet\Nicolas-Benezet,fr FRA,FWMF,Guingamp,fr Ligue 1,26,1991,18.3,67,3.65,40,16,2,1,8,0,9,0.49,6,1,0,0,2,0
261,Marcel Benger\Marcel-Benger,de GER,MF,M'Gladbach,de Bundesliga,19,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
262,Walter Benítez\Walter-Benitez,ar ARG,GK,Nice,fr Ligue 1,24,1993,28.0,2,0.07,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
263,Charlison Benschop\Charlison-Benschop,cw CUW,MFFW,Hannover 96,de Bundesliga,27,1989,2.0,2,0.99,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
264,Ramy Bensebaini\Ramy-Bensebaini,dz ALG,DF,Rennes,fr Ligue 1,22,1995,26.0,28,1.08,20,1,0,2,3,2,3,0.12,3,0,0,0,0,0
265,Nabil Bentaleb\Nabil-Bentaleb,dz ALG,MF,Schalke 04,de Bundesliga,22,1994,11.2,15,1.34,11,1,1,1,0,1,6,0.54,5,0,0,0,0,1
266,Rodrigo Bentancur\Rodrigo-Bentancur,uy URU,MF,Juventus,it Serie A,20,1997,6.5,21,3.34,21,0,0,0,0,0,0,0.00,0,0,0,0,0,0
267,Christian Benteke\Christian-Benteke,be BEL,FW,Crystal Palace,eng Premier League,26,1990,24.9,59,2.37,41,0,3,7,8,0,12,0.48,8,0,0,1,3,0
268,Karim Benzema\Karim-Benzema,fr FRA,FW,Real Madrid,es La Liga,29,1987,23.9,91,3.80,77,0,8,5,1,0,23,0.96,17,0,2,3,1,0
269,Yassine Benzia\Yassine-Benzia,dz ALG,MFFW,Lille,fr Ligue 1,22,1994,25.4,114,4.44,76,18,10,2,6,2,14,0.55,11,0,3,0,0,0
270,Saido Berahino\Saido-Berahino,bi BDI,FW,Stoke City,eng Premier League,23,1993,5.5,8,1.46,6,0,0,1,1,0,1,0.18,1,0,0,0,0,0
271,Domenico Berardi\Domenico-Berardi,it ITA,FW,Sassuolo,it Serie A,22,1994,25.5,117,4.56,73,19,8,10,5,2,5,0.19,3,1,0,1,0,0
272,Yuri Berchiche\Yuri-Berchiche,es ESP,DF,Paris S-G,fr Ligue 1,27,1990,19.1,38,2.00,32,0,1,0,4,1,8,0.42,6,0,1,0,1,0
273,Álex Berenguer\Alex-Berenguer,es ESP,FW,Torino,it Serie A,22,1995,11.6,40,3.46,24,9,2,1,2,2,4,0.35,3,1,0,0,0,0
274,Bartosz Bereszyński\Bartosz-Bereszynski,pl POL,DF,Sampdoria,it Serie A,25,1992,27.6,30,1.09,18,9,1,0,1,1,3,0.11,2,1,0,0,0,0
275,Jóhann Berg Guðmundsson\Johann-Berg-Gudmundsson,is ISL,MFFW,Burnley,eng Premier League,26,1990,31.5,106,3.37,43,41,4,9,7,2,9,0.29,5,2,0,2,0,0
276,Markel Bergara\Markel-Bergara,es ESP,MF,Getafe,es La Liga,31,1986,16.2,9,0.55,5,1,0,3,0,0,3,0.18,2,0,0,1,0,0
277,Emil Berggreen\Emil-Berggreen,dk DEN,FW,Mainz 05,de Bundesliga,24,1993,7.4,9,1.21,9,0,0,0,0,0,1,0.13,1,0,0,0,0,0
278,Robert Berić\Robert-Beric,si SVN,FW,Saint-Étienne,fr Ligue 1,26,1991,11.6,12,1.03,7,0,1,1,3,0,2,0.17,1,0,0,0,1,0
279,Kévin Bérigaud\Kevin-Berigaud,fr FRA,MFFW,Montpellier,fr Ligue 1,29,1988,3.0,11,3.63,11,0,0,0,0,0,2,0.66,2,0,0,0,0,0
280,Etrit Berisha\Etrit-Berisha,al ALB,GK,Atalanta,it Serie A,28,1989,31.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
281,Federico Bernardeschi\Federico-Bernardeschi,it ITA,FWMF,Juventus,it Serie A,23,1994,9.4,33,3.60,25,0,3,0,5,0,9,0.98,6,0,1,0,2,0
282,Bernardo\Bernardo,br BRA,DF,RB Leipzig,de Bundesliga,22,1995,15.0,17,1.13,14,0,1,1,0,1,3,0.20,3,0,0,0,0,0
283,Juan Bernat\Juan-Bernat,es ESP,DFFW,Bayern Munich,de Bundesliga,24,1993,9.9,20,2.02,18,0,1,0,1,0,3,0.30,3,0,0,0,0,0
284,Andrea Bertolacci\Andrea-Bertolacci,it ITA,MF,Genoa,it Serie A,26,1991,32.2,63,1.96,52,3,1,2,3,2,2,0.06,2,0,0,0,0,0
285,Ryan Bertrand\Ryan-Bertrand,eng ENG,DF,Southampton,eng Premier League,27,1989,34.8,66,1.90,51,8,3,3,1,0,8,0.23,6,1,0,1,0,0
286,Muhamed Bešić\Muhamed-Besic,ba BIH,MF,Everton,eng Premier League,24,1992,0.5,1,1.96,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
287,Daniel Bessa\Daniel-Bessa,it ITA,MF,Genoa,it Serie A,24,1993,4.9,13,2.67,12,1,0,0,0,0,1,0.21,1,0,0,0,0,0
288,Daniel Bessa\Daniel-Bessa,it ITA,MFFW,Hellas Verona,it Serie A,24,1993,15.4,41,2.69,34,3,1,1,1,1,2,0.13,1,0,0,0,1,0
289,Vincent Bessat\Vincent-Bessat,fr FRA,DFMF,Caen,fr Ligue 1,31,1985,17.4,35,2.01,26,6,1,2,0,0,2,0.11,2,0,0,0,0,0
290,Quentin Beunardeau\Quentin-Beunardeau,fr FRA,GK,Metz,fr Ligue 1,23,1994,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
291,Matteo Bianchetti\Matteo-Bianchetti,it ITA,DF,Hellas Verona,it Serie A,24,1993,1.4,2,1.46,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
292,Ermin Bičakčić\Ermin-Bicakcic,ba BIH,DF,Hoffenheim,de Bundesliga,27,1990,6.1,5,0.82,2,0,1,1,1,0,3,0.49,0,0,1,1,1,0
293,Pedro Bigas\Pedro-Bigas,es ESP,DF,Las Palmas,es La Liga,26,1990,9.9,9,0.90,8,0,1,0,0,0,0,0.00,0,0,0,0,0,0
294,Lucas Biglia\Lucas-Biglia,ar ARG,MF,Milan,it Serie A,31,1986,22.7,55,2.42,48,2,0,2,3,0,4,0.18,3,0,0,1,0,0
295,Philip Billing\Philip-Billing,dk DEN,MF,Huddersfield,eng Premier League,21,1996,8.5,7,0.82,5,0,1,0,0,1,0,0.00,0,0,0,0,0,0
296,Jean-Claude Billong\Jean-Claude-Billong,fr FRA,DF,Benevento,it Serie A,23,1993,3.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
297,Davide Biondini\Davide-Biondini,it ITA,MFFW,Sassuolo,it Serie A,34,1983,2.3,8,3.55,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
298,Cristiano Biraghi\Cristiano-Biraghi,it ITA,DF,Fiorentina,it Serie A,24,1992,33.1,91,2.75,51,32,0,5,2,1,8,0.24,4,2,0,1,1,0
299,Mame Biram Diouf\Mame-Biram-Diouf,sn SEN,FWMF,Stoke City,eng Premier League,29,1987,28.8,42,1.46,25,0,2,8,7,0,5,0.17,3,0,1,0,1,0
300,Davide Biraschi\Davide-Biraschi,it ITA,DF,Genoa,it Serie A,23,1994,20.0,15,0.75,13,0,2,0,0,0,1,0.05,1,0,0,0,0,0
301,Valter Birsa\Valter-Birsa,si SVN,MFFW,Chievo,it Serie A,30,1986,27.8,113,4.04,73,33,3,1,1,2,14,0.50,9,5,0,0,0,0
302,Milan Biševac\Milan-Bisevac,rs SRB,DF,Metz,fr Ligue 1,33,1983,7.9,7,0.89,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0
303,Yves Bissouma\Yves-Bissouma,ml MLI,MFDF,Lille,fr Ligue 1,20,1996,17.4,41,2.37,28,1,5,6,0,1,4,0.23,2,0,0,1,0,1
304,Leonardo Bittencourt\Leonardo-Bittencourt,de GER,MFFW,Köln,de Bundesliga,23,1993,17.9,59,3.29,48,3,3,0,2,3,5,0.28,4,1,0,0,0,0
305,Albano Bizzarri\Albano-Bizzarri,ar ARG,GK,Udinese,it Serie A,39,1977,32.0,2,0.06,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
306,Rubén Blanco\Ruben-Blanco,es ESP,GK,Celta Vigo,es La Liga,22,1995,21.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
307,Ludovic Blas\Ludovic-Blas,fr FRA,MF,Guingamp,fr Ligue 1,19,1997,19.9,42,2.12,34,0,3,1,4,0,4,0.20,2,0,0,0,2,0
308,Pablo de Blasis\Pablo-de-Blasis,ar ARG,FWMF,Mainz 05,de Bundesliga,29,1988,18.4,51,2.78,43,0,2,1,4,1,6,0.33,4,0,1,0,1,0
