Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog
25,Imanol Agirretxe\Imanol-Agirretxe,es ESP,FW,Real Sociedad,es La Liga,30,1987,2.6,76,2,8,42,33,11,75,3,4,75.0,3,1,52,150,61,3,2,0,5,2,96,56,58.3,23
26,Sergio Agüero\Sergio-Aguero,ar ARG,FW,Manchester City,eng Premier League,29,1988,21.8,930,9,45,322,628,178,899,31,51,60.8,42,0,669,3841,1927,121,29,30,49,56,1123,743,66.2,294
27,Ruben Aguilar\Ruben-Aguilar,fr FRA,DFMF,Montpellier,fr Ligue 1,24,1993,27.3,1796,62,507,825,616,34,1519,19,39,48.7,24,1,1078,6460,4295,180,71,6,27,30,1145,1039,90.7,72
28,Matías Aguirregaray\Matias-Aguirregaray,uy URU,DF,Las Palmas,es La Liga,28,1989,12.8,788,28,207,417,219,11,682,17,24,70.8,17,0,546,2864,1413,56,18,2,15,14,492,461,93.7,32
29,Jean-Eudes Aholou\Jean-Eudes-Aholou,ci CIV,MF,Strasbourg,fr Ligue 1,23,1994,33.4,1696,81,559,1000,254,37,1689,23,33,69.7,26,0,1122,5591,2744,99,28,2,31,24,1043,976,93.6,54
30,Ailton\Ailton,br BRA,DFFW,Stuttgart,de Bundesliga,22,1995,1.2,83,3,23,50,14,3,72,1,3,33.3,1,0,48,250,148,9,3,0,3,0,53,46,86.8,1
31,Youssef Aït Bennasser\Youssef-Ait-Bennasser,ma MAR,MF,Caen,fr Ligue 1,21,1996,22.8,1378,47,387,900,241,10,1363,48,60,80.0,50,3,1014,6550,3636,115,45,4,12,26,952,881,92.5,34
32,Arlind Ajeti\Arlind-Ajeti,al ALB,DFMF,Crotone,it Serie A,23,1993,14.1,551,113,331,219,19,9,541,9,10,90.0,9,0,259,1258,593,13,3,0,3,4,211,203,96.2,4
33,Manuel Akanji\Manuel-Akanji,ch SUI,DF,Dortmund,de Bundesliga,22,1995,10.0,720,56,312,422,65,10,688,6,7,85.7,6,0,477,3474,2034,57,20,0,5,3,486,477,98.1,7
34,Nathan Aké\Nathan-Ake,nl NED,DF,Bournemouth,eng Premier League,22,1995,37.3,2024,304,1310,741,110,47,1986,5,6,83.3,5,0,1089,7168,3746,76,15,0,8,7,1097,1058,96.4,35
35,Ager Aketxe\Ager-Aketxe,es ESP,MF,Athletic Club,es La Liga,23,1993,0.5,50,0,2,24,29,2,45,0,2,0.0,0,0,39,176,79,6,3,0,0,2,47,37,78.7,6
36,Chadrac Akolo\Chadrac-Akolo,cd COD,FWMF,Stuttgart,de Bundesliga,22,1995,12.2,477,4,31,241,248,47,468,13,26,50.0,14,1,359,1719,1144,56,24,7,29,29,519,341,65.7,119
37,Kevin Akpoguma\Kevin-Akpoguma,ng NGA,DF,Hoffenheim,de Bundesliga,22,1995,18.8,1191,93,556,654,69,9,1154,10,12,83.3,10,0,811,3981,2243,64,11,0,5,7,823,801,97.3,7
38,David Alaba\David-Alaba,at AUT,DF,Bayern Munich,de Bundesliga,25,1992,17.2,1477,47,297,696,568,40,1310,17,26,65.4,18,1,1065,4974,2563,116,43,6,13,17,1111,1034,93.1,87
39,Lucas Alario\Lucas-Alario,ar ARG,FW,Leverkusen,de Bundesliga,24,1992,17.2,658,15,60,330,306,102,626,27,38,71.1,29,2,426,1600,585,32,14,3,50,45,852,498,58.5,212
40,David Alba\David-Alba,es ESP,DF,Getafe,es La Liga,18,1999,0.7,16,5,11,5,0,0,16,0,0,,0,0,7,38,14,0,0,0,0,0,4,4,100.0,0
41,Jordi Alba\Jordi-Alba,es ESP,DF,Barcelona,es La Liga,28,1989,30.5,2585,97,680,1120,937,113,2374,17,27,63.0,19,3,1861,7513,3752,144,56,12,32,9,1981,1810,91.4,152
42,Raúl Albentosa\Raul-Albentosa,es ESP,DF,La Coruña,es La Liga,28,1988,19.4,918,130,610,299,30,23,896,1,1,100.0,1,0,542,2111,861,9,0,0,2,0,532,513,96.4,19
43,Luis Alberto\Luis-Alberto,es ESP,MFFW,Lazio,it Serie A,24,1992,29.7,2156,7,156,1090,1103,93,1903,51,84,60.7,56,10,1611,9112,5723,296,124,20,54,53,1809,1567,86.6,233
44,Raúl Albiol\Raul-Albiol,es ESP,DF,Napoli,it Serie A,31,1985,30.5,2733,177,1040,1810,71,32,2701,2,5,40.0,2,0,1881,10564,6827,195,19,1,3,4,1996,1985,99.4,19
45,Miiko Albornoz\Miiko-Albornoz,cl CHI,DF,Hannover 96,de Bundesliga,26,1990,7.8,513,36,177,205,160,12,422,10,13,76.9,10,0,275,1379,699,23,9,0,6,4,299,274,91.6,14
46,Marc Albrighton\Marc-Albrighton,eng ENG,MFFW,Leicester City,eng Premier League,27,1989,28.2,1559,60,348,655,671,35,1418,52,85,61.2,53,6,1069,6070,2776,124,39,6,47,30,1149,968,84.2,96
47,Paco Alcácer\Paco-Alcacer,es ESP,FWMF,Barcelona,es La Liga,23,1993,7.8,309,5,34,151,142,35,301,5,9,55.6,5,1,211,890,333,16,10,3,16,6,329,224,68.1,49
48,Pedro Alcalá\Pedro-Alcala,es ESP,DF,Girona,es La Liga,28,1989,7.6,361,43,192,165,17,9,352,3,3,100.0,3,0,190,941,514,16,1,0,1,0,191,181,94.8,5
49,Thiago Alcántara\Thiago-Alcantara,es ESP,MFFW,Bayern Munich,de Bundesliga,26,1991,13.9,1455,16,194,919,434,40,1421,26,35,74.3,28,1,1218,5190,2641,143,40,7,9,23,1245,1181,94.9,100
50,David Alcibiade\David-Alcibiade,fr FRA,DF,Nantes,fr Ligue 1,25,1991,2.3,120,13,48,50,33,3,102,0,0,,0,0,52,352,232,4,3,0,0,0,47,46,97.9,3
51,Toby Alderweireld\Toby-Alderweireld,be BEL,DF,Tottenham,eng Premier League,28,1989,13.1,1028,73,470,548,101,10,1006,5,7,71.4,5,0,740,4488,2854,84,20,0,3,0,747,733,98.1,3
52,Steve Aldo One\Steve-Aldo-One,cm CMR,DF,La Coruña,es La Liga,22,1995,1.0,30,5,20,12,0,0,29,0,0,,0,0,15,109,52,0,0,0,0,0,15,15,100.0,0
53,Álex Alegría\Alex-Alegria,es ESP,FW,Levante,es La Liga,24,1992,6.9,256,7,16,119,129,32,243,2,6,33.3,3,0,154,431,176,15,5,3,31,16,317,183,57.7,70
54,Iván Alejo\Ivan-Alejo,es ESP,FWMF,Eibar,es La Liga,22,1995,12.5,530,1,46,179,356,33,523,32,54,59.3,32,0,442,2787,1574,93,23,7,50,23,553,369,66.7,83
55,Alexander\Alexander,ar ARG,FWMF,Leganés,es La Liga,28,1988,11.7,458,4,70,217,213,41,439,10,18,55.6,13,4,341,1494,723,33,14,6,25,13,413,302,73.1,83
56,Trent Alexander-Arnold\Trent-Alexander-Arnold,eng ENG,DF,Liverpool,eng Premier League,18,1998,17.5,1444,47,386,645,487,26,1269,17,33,51.5,21,3,912,4032,2268,112,36,4,17,11,952,890,93.5,46
57,Alexis\Alexis,es ESP,DF,Alavés,es La Liga,31,1985,24.3,936,129,491,383,98,30,809,4,7,57.1,5,0,412,1846,873,15,4,1,6,2,402,380,94.5,17
58,Alisson\Alisson,br BRA,GK,Roma,it Serie A,24,1992,37.0,1326,1095,1318,12,0,0,1089,6,6,100.0,6,0,793,2998,1547,0,0,0,2,0,644,643,99.8,0
59,Allan\Allan,br BRA,MF,Napoli,it Serie A,26,1991,31.7,2239,41,248,1381,780,53,2215,73,121,60.3,78,4,1781,7618,4263,258,88,15,52,68,1844,1670,90.6,137
60,Joe Allen\Joe-Allen,wal WAL,MF,Stoke City,eng Premier League,27,1990,34.9,1778,86,413,934,564,69,1749,47,61,77.0,50,10,1139,6210,2878,118,50,5,37,51,1140,968,84.9,130
61,Dele Alli\Dele-Alli,eng ENG,MFFW,Tottenham,eng Premier League,21,1996,32.9,1816,36,204,735,1027,184,1785,55,121,45.5,64,8,1358,7826,3764,185,67,23,104,98,1805,1332,73.8,454
62,José Alonso Lara\Jose-Alonso-Lara,es ESP,FW,Sevilla,es La Liga,17,2000,0.1,6,0,1,4,3,1,6,1,1,100.0,1,0,7,61,43,2,1,0,0,1,7,6,85.7,1
63,Júnior Alonso\Junior-Alonso,py PAR,DF,Lille,fr Ligue 1,24,1993,30.9,2158,189,1266,983,96,23,2100,11,13,84.6,11,0,1379,8277,4833,85,20,0,9,7,1332,1306,98.0,20
64,Marcos Alonso\Marcos-Alonso,es ESP,DFMF,Chelsea,eng Premier League,26,1990,31.7,2005,88,564,794,785,102,1784,16,32,50.0,17,0,1201,6587,3902,203,59,9,32,25,1409,1231,87.4,159
65,Ricky Álvarez\Ricky-Alvarez,ar ARG,MFFW,Sampdoria,it Serie A,29,1988,3.0,226,3,21,113,105,7,210,4,8,50.0,4,0,149,800,417,23,8,4,9,13,206,164,79.6,36
66,Sergio Álvarez\Sergio-Alvarez,es ESP,GK,Celta Vigo,es La Liga,30,1986,16.4,599,545,595,6,0,0,482,1,1,100.0,1,0,362,1478,721,0,0,0,0,0,318,316,99.4,0
67,Yeray Álvarez\Yeray-Alvarez,es ESP,DF,Athletic Club,es La Liga,22,1995,7.5,477,17,187,315,18,3,460,2,2,100.0,2,0,316,2192,1303,40,5,0,1,0,293,286,97.6,2
68,Dani Alves\Dani-Alves,br BRA,DF,Paris S-G,fr Ligue 1,34,1983,22.9,2246,50,559,1167,675,50,2105,20,41,48.8,21,2,1645,7669,4648,202,69,8,20,24,1703,1645,96.6,90
69,Ibrahim Amadou\Ibrahim-Amadou,fr FRA,MFDF,Lille,fr Ligue 1,24,1993,26.7,1781,111,787,1002,130,18,1770,9,9,100.0,9,0,1276,6933,3504,68,25,0,15,14,1262,1232,97.6,33
70,Eloi Amagat\Eloi-Amagat,es ESP,FWMF,Girona,es La Liga,32,1985,0.2,10,0,0,6,4,2,10,0,0,,0,0,7,46,8,1,0,0,0,0,9,9,100.0,2
71,Morgan Amalfitano\Morgan-Amalfitano,fr FRA,MF,Rennes,fr Ligue 1,32,1985,8.3,336,11,50,184,125,19,324,7,10,70.0,7,0,243,1373,544,29,9,1,9,15,296,232,78.4,34
72,Romain Amalfitano\Romain-Amalfitano,fr FRA,MF,Dijon,fr Ligue 1,27,1989,30.0,1741,62,533,1116,264,9,1720,35,60,58.3,37,2,1298,8768,3740,147,53,0,44,42,1208,1142,94.5,58
73,Daniel Amartey\Daniel-Amartey,gh GHA,DF,Leicester City,eng Premier League,22,1994,5.4,339,24,130,183,46,0,295,2,4,50.0,3,0,195,1065,492,11,3,0,1,5,190,185,97.4,1
74,Jordi Amat\Jordi-Amat,es ESP,DFMF,Betis,es La Liga,25,1992,22.7,1736,115,748,1015,86,12,1706,9,13,69.2,10,0,1314,7196,3623,100,16,1,6,3,1279,1264,98.8,15
75,Amath\Amath,sn SEN,MFFW,Getafe,es La Liga,21,1996,31.5,1063,26,204,472,500,100,1057,57,94,60.6,65,7,802,3917,2316,101,35,19,92,66,1011,617,61.0,169
76,Jordan Amavi\Jordan-Amavi,fr FRA,DF,Marseille,fr Ligue 1,23,1994,24.4,1609,87,548,777,408,10,1444,35,64,54.7,42,1,1050,5285,3069,127,43,3,30,28,972,930,95.7,44
77,Stephan Ambrosius\Stephan-Ambrosius,de GER,DF,Hamburger SV,de Bundesliga,18,1998,0.5,39,4,24,17,0,0,38,0,0,,0,0,27,134,74,1,0,0,0,0,29,27,93.1,0
78,Kelvin Amian\Kelvin-Amian,fr FRA,DF,Toulouse,fr Ligue 1,19,1998,35.0,1538,120,591,648,403,17,1286,15,22,68.2,16,0,799,4514,2496,101,39,3,28,23,783,701,89.5,42
79,Nadiem Amiri\Nadiem-Amiri,de GER,MFFW,Hoffenheim,de Bundesliga,20,1996,19.4,1165,24,172,628,467,69,1126,31,48,64.6,36,2,881,4762,2717,141,50,16,50,47,942,806,85.6,130
80,Ethan Ampadu\Ethan-Ampadu,wal WAL,DF,Chelsea,eng Premier League,16,2000,0.1,22,3,15,9,0,0,22,0,0,,0,0,16,73,60,1,0,0,0,0,16,16,100.0,0
81,Nordin Amrabat\Nordin-Amrabat,ma MAR,FW,Watford,eng Premier League,30,1987,2.2,103,0,13,35,59,5,101,2,6,33.3,2,0,75,289,163,11,3,3,5,5,93,74,79.6,23
82,Nordin Amrabat\Nordin-Amrabat,ma MAR,FWMF,Leganés,es La Liga,30,1987,18.0,772,7,62,295,489,69,750,37,59,62.7,43,2,672,3766,2122,121,37,30,65,68,886,585,66.0,185
83,Jon Ander Serantes\Jon-Ander-Serantes,es ESP,GK,Leganés,es La Liga,27,1989,1.0,33,27,33,0,0,0,22,0,0,,0,0,12,57,37,0,0,0,0,0,7,7,100.0,0
84,Joachim Andersen\Joachim-Andersen,dk DEN,DF,Sampdoria,it Serie A,21,1996,6.1,486,80,255,249,12,4,474,0,0,,0,0,313,1723,1122,23,3,0,1,1,334,333,99.7,3
85,Felipe Anderson\Felipe-Anderson,br BRA,MFFW,Lazio,it Serie A,24,1993,12.9,945,8,75,432,549,78,863,72,117,61.5,77,2,772,4136,2584,136,58,24,48,44,821,670,81.6,139
86,Florin Andone\Florin-Andone,ro ROU,FW,La Coruña,es La Liga,24,1993,18.2,536,11,40,225,310,102,519,14,44,31.8,17,0,364,1393,815,41,9,15,68,38,772,396,51.3,189
87,Nícolas Andrade\Nicolas-Andrade,br BRA,GK,Hellas Verona,it Serie A,29,1988,36.0,1517,1390,1514,6,0,0,1048,1,1,100.0,1,0,666,3480,1914,0,0,0,0,0,536,535,99.8,0
88,Benjamin André\Benjamin-Andre,fr FRA,MF,Rennes,fr Ligue 1,26,1990,33.5,2309,76,442,1309,682,63,2283,28,40,70.0,31,1,1379,6872,2955,135,46,5,47,48,1719,1446,84.1,275
89,Marco Andreolli\Marco-Andreolli,it ITA,DF,Cagliari,it Serie A,31,1986,20.3,1069,174,604,490,29,12,1023,2,3,66.7,2,0,578,2899,1597,33,3,0,2,2,620,610,98.4,3
90,Yoann Andreu\Yoann-Andreu,fr FRA,DF,Angers,fr Ligue 1,28,1989,23.0,1383,64,510,596,364,12,1173,11,23,47.8,12,1,808,4525,2490,115,37,3,20,12,784,728,92.9,33
91,Miguel Ángel Guerrero\Miguel-Angel-Guerrero,es ESP,FW,Leganés,es La Liga,27,1990,16.1,543,18,36,277,260,59,515,17,29,58.6,19,0,357,1348,514,31,10,8,43,24,676,368,54.4,138
92,Miguel Ángel Moyá\Miguel-Angel-Moya,es ESP,GK,Real Sociedad,es La Liga,33,1984,8.5,321,296,320,3,0,0,279,0,0,,0,0,199,882,480,0,0,0,0,0,175,175,100.0,0
93,Miguel Ángel Rubio\Miguel-Angel-Rubio,es ESP,DF,Getafe,es La Liga,19,1998,0.3,10,2,6,3,1,1,10,0,0,,0,0,2,2,2,0,0,0,0,0,1,1,100.0,0
94,José Ángel\Jose-Angel,es ESP,DF,Eibar,es La Liga,27,1989,26.9,1851,73,450,911,595,19,1493,28,34,82.4,28,1,1042,5008,2269,106,53,2,22,13,972,906,93.2,40
95,Gabriele Angella\Gabriele-Angella,it ITA,DF,Udinese,it Serie A,28,1989,9.9,615,75,326,288,27,6,590,2,2,100.0,2,0,334,1264,506,11,1,0,2,0,337,332,98.5,8
96,Cristian Ansaldi\Cristian-Ansaldi,ar ARG,DFMF,Torino,it Serie A,30,1986,20.8,1247,79,441,569,336,33,1081,56,73,76.7,59,2,840,5393,2971,132,38,10,35,39,817,736,90.1,55
97,Luca Antei\Luca-Antei,it ITA,DF,Benevento,it Serie A,25,1992,6.6,452,64,249,229,9,1,433,2,3,66.7,2,0,270,1689,1020,23,1,0,0,4,285,285,100.0,1
98,Mirco Antenucci\Mirco-Antenucci,it ITA,FW,SPAL,it Serie A,32,1984,28.6,1016,13,83,460,539,121,980,40,65,61.5,45,2,776,3855,1402,81,25,12,87,56,1152,765,66.4,330
99,Waldemar Anton\Waldemar-Anton,de GER,DFMF,Hannover 96,de Bundesliga,21,1996,25.3,1557,164,793,738,135,25,1516,21,28,75.0,22,0,946,5615,3044,74,16,0,20,21,868,831,95.7,37
100,Luca Antonelli\Luca-Antonelli,it ITA,DFMF,Milan,it Serie A,30,1987,1.6,114,6,26,69,27,4,108,1,1,100.0,1,0,82,262,161,9,4,0,3,2,86,78,90.7,2
101,Michail Antonio\Michail-Antonio,eng ENG,FWMF,West Ham,eng Premier League,27,1990,15.0,758,21,117,329,395,39,712,42,69,60.9,43,2,556,2731,1418,77,22,10,66,57,740,527,71.2,121
102,Mirko Antonucci\Mirko-Antonucci,it ITA,FW,Roma,it Serie A,18,1999,0.3,20,0,1,4,15,4,19,0,0,,0,0,10,36,10,0,0,0,1,0,19,15,78.9,5
103,Vitorino Antunes\Vitorino-Antunes,pt POR,DF,Getafe,es La Liga,30,1987,31.1,1640,87,530,710,502,16,1271,16,32,50.0,18,3,850,4412,2183,83,39,3,27,34,763,703,92.1,45
104,Dennis Aogo\Dennis-Aogo,de GER,MFDF,Stuttgart,de Bundesliga,30,1987,21.7,1345,37,298,754,349,29,1159,4,6,66.7,4,0,774,3336,1484,62,16,3,8,6,882,812,92.1,54
105,Houssem Aouar\Houssem-Aouar,fr FRA,MFFW,Lyon,fr Ligue 1,19,1998,27.0,1897,36,331,1134,598,83,1876,57,88,64.8,58,5,1431,8284,4390,188,69,23,44,46,1560,1426,91.4,132
106,Alberto Aquilani\Alberto-Aquilani,it ITA,MF,Las Palmas,es La Liga,33,1984,14.4,1123,49,305,696,178,13,1105,9,13,69.2,11,1,884,3622,1526,61,18,0,12,13,892,851,95.4,24
107,Mauro Arambarri\Mauro-Arambarri,uy URU,MF,Getafe,es La Liga,21,1995,23.6,859,46,235,526,151,19,851,19,31,61.3,20,1,588,3127,1149,34,12,2,8,18,467,405,86.7,29
108,Guilherme Arana\Guilherme-Arana,br BRA,DF,Sevilla,es La Liga,20,1997,2.1,138,7,54,58,33,2,117,1,1,100.0,1,0,88,537,287,12,4,1,0,2,80,78,97.5,5
109,Charles Aránguiz\Charles-Aranguiz,cl CHI,MF,Leverkusen,de Bundesliga,28,1989,25.6,2069,59,439,1350,413,42,1989,23,33,69.7,24,1,1436,5859,3092,145,57,4,27,43,1501,1408,93.8,59
110,Luiz Araújo\Luiz-Araujo,br BRA,FWMF,Lille,fr Ligue 1,21,1996,22.4,1048,14,168,496,515,64,1015,59,89,66.3,65,0,860,5918,3208,147,52,23,51,56,927,754,81.3,154
111,Sergio Araujo\Sergio-Araujo,ar ARG,FWMF,Las Palmas,es La Liga,25,1992,0.4,26,0,1,10,15,2,26,3,3,100.0,3,0,23,90,33,2,0,0,0,1,28,20,71.4,6
112,Anaitz Arbilla\Anaitz-Arbilla,es ESP,DF,Eibar,es La Liga,30,1987,26.8,1785,115,692,1106,125,9,1701,20,25,80.0,22,0,1140,8366,3838,104,20,0,7,5,974,958,98.4,7
113,Alphonse Areola\Alphonse-Areola,fr FRA,GK,Paris S-G,fr Ligue 1,24,1993,34.0,739,620,736,3,0,0,645,0,0,,0,0,409,2012,1021,0,0,0,0,0,332,331,99.7,0
114,Scott Arfield\Scott-Arfield,ca CAN,FWMF,Burnley,eng Premier League,28,1988,14.8,529,25,120,226,217,26,521,12,31,38.7,16,1,315,1560,648,29,11,2,22,14,390,298,76.4,64
115,Samuel Armenteros\Samuel-Armenteros,se SWE,FW,Benevento,it Serie A,27,1990,4.8,141,4,16,80,54,13,125,9,10,90.0,9,0,90,248,80,3,3,1,23,6,208,95,45.7,35
116,Yoël Armougom\Yoel-Armougom,fr FRA,MFDF,Caen,fr Ligue 1,19,1998,1.5,93,4,18,43,38,3,71,1,1,100.0,1,0,46,251,190,6,2,1,4,1,53,44,83.0,4
117,José Arnaiz\Jose-Arnaiz,es ESP,MF,Barcelona,es La Liga,22,1995,0.1,6,0,1,2,4,0,6,0,0,,0,0,4,9,1,0,0,0,1,0,4,4,100.0,1
118,Marko Arnautović\Marko-Arnautovic,at AUT,FWMF,West Ham,eng Premier League,28,1989,25.7,1080,45,132,350,673,165,1035,40,72,55.6,45,4,734,4297,2050,117,29,34,58,46,1127,743,65.9,265
119,Maximilian Arnold\Maximilian-Arnold,de GER,MF,Wolfsburg,de Bundesliga,23,1994,27.3,1693,65,362,1079,355,14,1528,19,25,76.0,20,1,1091,5138,2556,100,30,0,21,29,1147,1066,92.9,65
120,Jann-Fiete Arp\Jann-Fiete-Arp,de GER,FW,Hamburger SV,de Bundesliga,17,2000,9.4,270,10,14,126,142,50,252,14,22,63.6,15,0,183,536,200,13,3,2,33,23,413,191,46.2,110
121,Alejandro Arribas\Alejandro-Arribas,es ESP,DF,La Coruña,es La Liga,28,1989,3.0,137,12,71,69,4,2,137,0,0,,0,0,92,410,155,2,0,0,2,0,86,83,96.5,2
122,Sergio Arribas\Sergio-Arribas,es ESP,FW,Leganés,es La Liga,22,1995,0.3,,,,,,,,,,,,,,,,,,,,,,,,
123,Kepa Arrizabalaga\Kepa-Arrizabalaga,es ESP,GK,Athletic Club,es La Liga,22,1994,30.0,1017,869,1015,7,0,0,819,0,0,,0,0,585,3017,1655,0,0,0,0,0,492,491,99.8,0
124,Harry Arter\Harry-Arter,ie IRL,MF,Bournemouth,eng Premier League,27,1989,10.7,656,17,158,398,149,3,641,3,5,60.0,3,1,477,2688,1265,36,12,2,5,8,473,458,96.8,8
125,Aythami Artiles\Aythami-Artiles,es ESP,DF,Las Palmas,es La Liga,31,1986,2.1,119,28,86,36,3,3,111,0,0,,0,0,70,341,117,2,0,0,1,0,73,69,94.5,3
126,Kwadwo Asamoah\Kwadwo-Asamoah,gh GHA,DF,Juventus,it Serie A,28,1988,17.4,1427,50,389,817,315,12,1314,29,40,72.5,31,0,1119,4953,2928,123,35,6,16,20,1108,1051,94.9,37
127,Takuma Asano\Takuma-Asano,jp JPN,FWMF,Stuttgart,de Bundesliga,22,1994,8.0,289,5,23,113,178,43,283,12,20,60.0,12,0,227,1395,676,35,11,13,22,21,440,214,48.6,87
128,Santiago Ascacíbar\Santiago-Ascacibar,ar ARG,MF,Stuttgart,de Bundesliga,20,1997,26.5,1444,71,369,958,188,13,1431,10,18,55.6,12,0,842,3788,1769,78,26,2,13,28,854,785,91.9,32
129,Sergio Asenjo\Sergio-Asenjo,es ESP,GK,Villarreal,es La Liga,28,1989,23.0,593,542,592,2,0,0,449,1,1,100.0,1,0,284,1691,803,0,0,0,1,0,177,177,100.0,0
130,Marco Asensio\Marco-Asensio,es ESP,FWMF,Real Madrid,es La Liga,21,1996,20.5,1414,3,97,710,768,101,1347,22,31,71.0,23,0,1205,8463,4991,211,97,27,27,28,1335,1158,86.7,184
131,Iago Aspas\Iago-Aspas,es ESP,FW,Celta Vigo,es La Liga,29,1987,32.6,1657,12,120,828,843,197,1594,55,84,65.5,58,4,1344,7049,3793,187,78,48,72,42,1773,1289,72.7,384
132,Benoît Assou-Ekotto\Benoit-Assou-Ekotto,cm CMR,DF,Metz,fr Ligue 1,33,1984,11.7,679,33,254,345,117,1,578,7,8,87.5,7,0,389,1733,810,20,11,1,5,2,352,343,97.4,2
133,Simon Asta\Simon-Asta,de GER,MF,Augsburg,de Bundesliga,16,2001,0.1,9,0,4,3,3,0,8,0,0,,0,0,5,20,8,0,0,0,0,0,7,5,71.4,1
134,Davide Astori\Davide-Astori,it ITA,DF,Fiorentina,it Serie A,30,1987,25.0,1802,201,814,989,116,20,1748,14,21,66.7,14,2,1178,6111,3937,111,19,0,6,9,1142,1132,99.1,12
135,Christian Atsu\Christian-Atsu,gh GHA,MFFW,Newcastle Utd,eng Premier League,25,1992,19.8,789,32,175,300,396,71,775,23,61,37.7,27,5,549,3825,2117,94,38,16,32,38,669,493,73.7,118
136,Pierre-Emerick Aubameyang\Pierre-Emerick-Aubameyang,ga GAB,FW,Arsenal,eng Premier League,28,1989,11.7,420,11,50,182,212,63,396,11,11,100.0,11,0,250,1503,879,44,8,11,17,13,439,296,67.4,92
137,Pierre-Emerick Aubameyang\Pierre-Emerick-Aubameyang,ga GAB,FW,Dortmund,de Bundesliga,28,1989,15.7,496,1,9,211,297,104,457,5,15,33.3,7,0,314,1325,636,46,9,18,32,17,762,365,47.9,165
138,Jean-Kévin Augustin\Jean-Kevin-Augustin,fr FRA,FW,RB Leipzig,de Bundesliga,20,1997,14.1,544,7,36,250,289,99,530,36,63,57.1,37,1,418,1780,783,42,15,10,45,64,706,409,57.9,168
139,Ludwig Augustinsson\Ludwig-Augustinsson,se SWE,DFMF,Werder Bremen,de Bundesliga,23,1994,28.1,1690,75,449,795,533,57,1414,9,15,60.0,10,0,990,4681,2649,119,40,9,22,26,1097,982,89.5,87
140,Yann Aurel Bisseck\Yann-Aurel-Bisseck,de GER,DFFW,Köln,de Bundesliga,16,2000,1.7,97,11,26,72,3,0,95,0,0,,0,0,69,423,190,3,0,0,0,0,67,65,97.0,0
141,Serge Aurier\Serge-Aurier,ci CIV,DF,Tottenham,eng Premier League,24,1992,15.9,1221,36,295,524,481,37,1064,19,28,67.9,20,0,731,3434,1745,90,35,5,18,16,784,699,89.2,63
142,Charlie Austin\Charlie-Austin,eng ENG,FW,Southampton,eng Premier League,28,1989,11.5,377,10,36,150,206,63,369,6,11,54.5,8,0,202,833,276,23,4,6,26,18,457,275,60.2,101
143,Danilo Avelar\Danilo-Avelar,br BRA,DFFW,Amiens,fr Ligue 1,28,1989,19.2,1041,92,389,473,241,14,900,10,28,35.7,11,0,508,2546,1582,62,24,0,7,12,567,508,89.6,43
144,Felipe Avenatti\Felipe-Avenatti,uy URU,FWMF,Bologna,it Serie A,24,1993,5.2,196,7,20,102,80,20,196,1,2,50.0,1,1,109,473,145,8,3,0,18,9,216,147,68.1,46
145,Durel Avounou\Durel-Avounou,cg CGO,MFDF,Caen,fr Ligue 1,19,1997,7.2,351,17,87,183,101,7,321,5,6,83.3,5,0,184,991,426,21,7,1,6,5,195,168,86.2,22
146,Chidozie Awaziem\Chidozie-Awaziem,ng NGA,DF,Nantes,fr Ligue 1,20,1997,16.8,802,105,477,305,65,13,741,6,8,75.0,6,0,410,2249,1276,31,5,0,4,8,377,357,94.7,9
147,André Ayew\Andre-Ayew,gh GHA,FWMF,Swansea City,eng Premier League,27,1989,10.6,430,11,56,210,189,38,415,12,16,75.0,12,0,278,1391,564,30,9,7,15,18,469,307,65.5,77
148,André Ayew\Andre-Ayew,gh GHA,FWMF,West Ham,eng Premier League,27,1989,9.9,366,9,55,180,156,31,355,12,17,70.6,12,0,250,1399,699,30,11,3,12,11,391,252,64.5,52
149,Jordan Ayew\Jordan-Ayew,gh GHA,FWMF,Swansea City,eng Premier League,25,1991,31.7,1423,14,146,653,763,114,1395,70,112,62.5,73,3,1065,6490,3003,156,47,17,105,113,1485,1001,67.4,303
150,Karim Azamoum\Karim-Azamoum,fr FRA,MF,Troyes,fr Ligue 1,27,1990,25.3,1245,68,361,578,377,33,1195,14,23,60.9,18,1,707,3749,1494,60,22,5,37,30,812,693,85.3,96
151,César Azpilicueta\Cesar-Azpilicueta,es ESP,DF,Chelsea,eng Premier League,27,1989,37.0,3173,233,1253,1561,554,24,3088,4,7,57.1,5,0,2053,10318,6319,230,71,3,3,6,2199,2160,98.2,35
152,Ludovic Baal\Ludovic-Baal,gf GUF,DF,Rennes,fr Ligue 1,31,1986,12.9,941,34,255,497,234,7,811,12,14,85.7,12,0,562,2700,1559,54,21,2,12,11,568,535,94.2,10
153,Khouma Babacar\Khouma-Babacar,sn SEN,FWMF,Fiorentina,it Serie A,24,1993,5.0,169,7,19,65,94,34,163,5,5,100.0,5,0,125,661,349,16,5,3,14,9,219,123,56.2,57
