Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog
899,Theodor Gebre Selassie\Theodor-Gebre-Selassie,cz CZE,DFMF,Werder Bremen,de Bundesliga,30,1986,31.4,1133,1441,78.6,17854,8180,574,666,86.2,478,599,79.8,63,120,52.5,0,1.4,-1.4,19,81,13,3,126
900,Dennis Geiger\Dennis-Geiger,de GER,MF,Hoffenheim,de Bundesliga,19,1998,17.6,695,816,85.2,12737,2763,272,297,91.6,333,372,89.5,75,120,62.5,1,1.4,-0.4,25,57,19,1,71
901,Johannes Geis\Johannes-Geis,de GER,DFMF,Sevilla,es La Liga,23,1993,7.6,315,381,82.7,6675,2712,111,123,90.2,148,162,91.4,54,93,58.1,1,0.4,+0.6,4,36,2,1,31
902,Jérémy Gélin\Jeremy-Gelin,fr FRA,DFMF,Rennes,fr Ligue 1,20,1997,25.7,1138,1358,83.8,28431,9805,214,245,87.3,575,628,91.6,335,462,72.5,1,1.1,-0.1,13,137,10,1,108
903,Romain Genevois\Romain-Genevois,ht HAI,DF,Caen,fr Ligue 1,29,1987,20.1,561,787,71.3,12449,5372,154,197,78.2,283,337,84.0,115,215,53.5,1,0.3,+0.7,6,46,12,8,48
904,Santiago Gentiletti\Santiago-Gentiletti,ar ARG,DF,Genoa,it Serie A,32,1985,3.2,206,235,87.7,3999,1514,76,81,93.8,104,116,89.7,26,37,70.3,0,0.0,0.0,0,24,1,0,20
905,Christian Gentner\Christian-Gentner,de GER,MF,Stuttgart,de Bundesliga,31,1985,26.8,877,1234,71.1,16098,5108,379,466,81.3,362,471,76.9,121,248,48.8,2,2.2,-0.2,23,101,32,10,127
906,Yannick Gerhardt\Yannick-Gerhardt,de GER,DFMF,Wolfsburg,de Bundesliga,23,1994,13.6,494,651,75.9,8917,2852,208,257,80.9,226,273,82.8,51,99,51.5,1,0.6,+0.4,13,39,9,2,42
907,Valère Germain\Valere-Germain,fr FRA,FW,Marseille,fr Ligue 1,27,1990,24.1,376,515,73.0,5533,770,202,244,82.8,120,170,70.6,28,55,50.9,3,4.0,-1.0,21,19,14,3,19
908,Gerson\Gerson,br BRA,MFFW,Roma,it Serie A,20,1997,10.1,461,527,87.5,7713,1558,218,245,89.0,193,214,90.2,37,49,75.5,1,0.8,+0.2,11,47,6,1,33
909,Willem Geubbels\Willem-Geubbels,fr FRA,FW,Lyon,fr Ligue 1,15,2001,0.4,7,9,77.8,124,37,4,5,80.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0,1,0,0,1
910,Yassine El Ghanassy\Yassine-El-Ghanassy,be BEL,FWMF,Nantes,fr Ligue 1,27,1990,7.2,233,294,79.3,3874,1274,116,138,84.1,93,116,80.2,20,30,66.7,0,1.7,-1.7,16,16,15,2,38
911,Anwar El Ghazi\Anwar-El-Ghazi,nl NED,FWMF,Lille,fr Ligue 1,22,1995,18.3,434,634,68.5,6964,2270,240,297,80.8,123,178,69.1,49,103,47.6,4,2.7,+1.3,29,27,17,10,43
912,Rachid Ghezzal\Rachid-Ghezzal,dz ALG,FWMF,Monaco,fr Ligue 1,25,1992,11.0,401,550,72.9,7277,2090,185,226,81.9,148,192,77.1,58,105,55.2,2,2.3,-0.3,16,31,16,3,51
913,Faouzi Ghoulam\Faouzi-Ghoulam,dz ALG,DF,Napoli,it Serie A,26,1991,10.9,834,986,84.6,12766,5281,515,551,93.5,253,309,81.9,55,98,56.1,2,2.8,-0.8,28,75,20,9,94
914,Emanuele Giaccherini\Emanuele-Giaccherini,it ITA,FW,Napoli,it Serie A,32,1985,0.7,45,52,86.5,529,84,35,38,92.1,8,11,72.7,1,1,100.0,0,0.2,-0.2,2,1,4,1,3
915,Emanuele Giaccherini\Emanuele-Giaccherini,it ITA,MFFW,Chievo,it Serie A,32,1985,10.0,298,414,72.0,5605,1445,134,157,85.4,124,161,77.0,39,75,52.0,2,0.8,+1.2,15,28,3,1,42
916,Niccolò Giannetti\Niccolo-Giannetti,it ITA,FWMF,Cagliari,it Serie A,26,1991,3.3,47,66,71.2,807,159,25,32,78.1,14,20,70.0,6,9,66.7,0,0.2,-0.2,1,2,1,1,1
917,Kieran Gibbs\Kieran-Gibbs,eng ENG,DF,West Brom,eng Premier League,27,1989,31.4,980,1349,72.6,16906,7091,443,513,86.4,430,581,74.0,81,204,39.7,1,1.8,-0.8,23,59,28,16,82
918,Rafał Gikiewicz\Rafal-Gikiewicz,pl POL,GK,Freiburg,de Bundesliga,29,1987,1.7,41,76,53.9,2051,1642,2,2,100.0,9,10,90.0,30,63,47.6,0,0.0,0.0,0,2,0,0,0
919,Carles Gil\Carles-Gil,es ESP,FWMF,La Coruña,es La Liga,24,1992,5.3,186,217,85.7,2965,939,104,119,87.4,63,72,87.5,16,19,84.2,2,1.0,+1.0,9,13,11,0,26
920,Nacho Gil\Nacho-Gil,es ESP,MFFW,Valencia,es La Liga,21,1995,2.6,70,93,75.3,1241,456,35,43,81.4,27,33,81.8,8,13,61.5,0,1.1,-1.1,4,8,3,0,7
921,Nacho Gil\Nacho-Gil,es ESP,FWMF,Las Palmas,es La Liga,21,1995,8.1,209,276,75.7,3402,1023,113,134,84.3,72,87,82.8,19,42,45.2,1,0.8,+0.2,8,21,3,1,16
922,Guillaume Gillet\Guillaume-Gillet,be BEL,MF,Nantes,fr Ligue 1,33,1984,0.2,12,12,100.0,166,31,8,8,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0,2,1,0,2
923,Dani Giménez\Dani-Gimenez,es ESP,GK,Betis,es La Liga,34,1983,3.4,60,91,65.9,1611,1115,12,12,100.0,31,33,93.9,17,46,37.0,0,0.1,-0.1,1,0,0,0,0
924,Daniel Ginczek\Daniel-Ginczek,de GER,FWMF,Stuttgart,de Bundesliga,26,1991,16.9,207,337,61.4,3058,735,123,174,70.7,63,111,56.8,14,27,51.9,0,1.3,-1.3,12,15,7,0,23
925,Matthias Ginter\Matthias-Ginter,de GER,DF,M'Gladbach,de Bundesliga,23,1994,34.0,1784,2039,87.5,38935,11282,419,459,91.3,1064,1130,94.2,293,418,70.1,2,0.5,+1.5,5,128,6,0,129
926,Jimmy Giraudon\Jimmy-Giraudon,fr FRA,DF,Troyes,fr Ligue 1,25,1992,23.3,762,971,78.5,18800,8363,161,183,88.0,370,427,86.7,226,338,66.9,0,0.1,-0.1,2,93,5,1,69
927,Thibault Giresse\Thibault-Giresse,fr FRA,MFFW,Guingamp,fr Ligue 1,36,1981,0.3,11,19,57.9,140,19,8,10,80.0,3,3,100.0,0,3,0.0,0,0.0,0.0,0,2,0,0,0
928,Andrei Girotto\Andrei-Girotto,br BRA,MF,Nantes,fr Ligue 1,25,1992,16.9,501,666,75.2,9267,2815,223,276,80.8,183,221,82.8,76,128,59.4,1,0.6,+0.4,12,56,8,2,55
929,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,eng Premier League,30,1986,6.8,142,218,65.1,1830,382,85,123,69.1,31,51,60.8,11,16,68.8,1,1.1,-0.1,12,9,6,0,13
930,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Arsenal,eng Premier League,30,1986,4.3,95,134,70.9,1070,140,62,84,73.8,18,28,64.3,2,3,66.7,1,0.9,+0.1,8,3,4,0,6
931,Kamil Glik\Kamil-Glik,pl POL,DF,Monaco,fr Ligue 1,29,1988,36.0,1357,1738,78.1,31409,11960,306,366,83.6,762,862,88.4,282,487,57.9,1,0.3,+0.7,4,90,3,0,87
932,Serge Gnabry\Serge-Gnabry,de GER,FWDF,Hoffenheim,de Bundesliga,22,1995,16.7,404,537,75.2,6392,1920,218,259,84.2,152,198,76.8,26,51,51.0,5,3.3,+1.7,22,21,26,6,49
933,Joris Gnagnon\Joris-Gnagnon,fr FRA,DF,Rennes,fr Ligue 1,20,1997,32.4,1153,1294,89.1,23337,6318,325,353,92.1,661,705,93.8,152,214,71.0,2,0.1,+1.9,2,55,2,0,56
934,Massimo Gobbi\Massimo-Gobbi,it ITA,DF,Chievo,it Serie A,36,1980,22.8,949,1285,73.9,17759,9347,378,422,89.6,440,559,78.7,118,274,43.1,2,2.4,-0.4,25,86,41,18,144
935,Diego Godín\Diego-Godin,uy URU,DF,Atlético Madrid,es La Liga,31,1986,28.4,1026,1225,83.8,22506,9200,287,331,86.7,515,566,91.0,213,304,70.1,0,0.1,-0.1,4,47,1,0,53
936,Edoardo Goldaniga\Edoardo-Goldaniga,it ITA,DF,Sassuolo,it Serie A,23,1993,12.8,284,393,72.3,6631,2008,63,85,74.1,146,183,79.8,71,117,60.7,0,0.2,-0.2,2,17,0,0,21
937,Connor Goldson\Connor-Goldson,eng ENG,DF,Brighton,eng Premier League,24,1992,2.2,64,88,72.7,1528,562,16,21,76.2,31,38,81.6,16,27,59.3,0,0.0,0.0,0,5,0,0,5
938,Pierluigi Gollini\Pierluigi-Gollini,it ITA,GK,Atalanta,it Serie A,22,1995,6.9,159,185,85.9,4879,2874,18,18,100.0,74,75,98.7,65,90,72.2,0,0.0,0.0,0,2,0,0,0
939,André Gomes\Andre-Gomes,pt POR,MFFW,Barcelona,es La Liga,24,1993,7.1,311,356,87.4,5272,1155,149,163,91.4,126,147,85.7,31,34,91.2,0,0.2,-0.2,3,31,1,0,21
940,Heurelho Gomes\Heurelho-Gomes,br BRA,GK,Watford,eng Premier League,36,1981,23.6,333,582,57.2,13969,10467,32,32,100.0,104,106,98.1,197,444,44.4,0,0.0,0.0,0,14,0,0,0
941,Ibai Gómez\Ibai-Gomez,es ESP,MFFW,Alavés,es La Liga,27,1989,25.7,616,934,66.0,11904,4690,270,335,80.6,244,321,76.0,96,255,37.6,6,4.7,+1.3,38,74,24,10,76
942,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,eng Premier League,20,1997,21.1,1275,1567,81.4,24381,9086,467,522,89.5,650,764,85.1,149,255,58.4,2,1.3,+0.7,15,125,19,8,134
943,Mario Gómez\Mario-Gomez,de GER,FW,Stuttgart,de Bundesliga,32,1985,15.4,224,358,62.6,3572,874,124,187,66.3,70,105,66.7,22,38,57.9,0,2.3,-2.3,11,26,8,1,28
944,Mario Gómez\Mario-Gomez,de GER,FW,Wolfsburg,de Bundesliga,32,1985,10.4,129,205,62.9,1940,266,67,105,63.8,51,78,65.4,5,12,41.7,2,1.3,+0.7,10,6,4,1,7
945,Maxi Gómez\Maxi-Gomez,uy URU,FW,Celta Vigo,es La Liga,20,1996,34.0,455,626,72.7,7944,1275,241,315,76.5,139,196,70.9,65,94,69.1,4,4.7,-0.7,22,34,13,3,34
946,Papu Gómez\Papu-Gomez,ar ARG,FWMF,Atalanta,it Serie A,29,1988,30.6,1108,1512,73.3,20271,5885,477,557,85.6,447,574,77.9,148,312,47.4,8,10.0,-2.0,101,81,89,21,157
947,Sergi Gómez\Sergi-Gomez,es ESP,DF,Celta Vigo,es La Liga,25,1992,29.8,1410,1629,86.6,31836,9825,298,352,84.7,823,877,93.8,282,384,73.4,0,0.3,-0.3,3,79,4,1,90
948,Sergio Gómez\Sergio-Gomez,es ESP,MF,Dortmund,de Bundesliga,16,2000,0.1,6,6,100.0,169,56,2,2,100.0,1,1,100.0,3,3,100.0,0,0.1,-0.1,1,1,1,0,1
949,Vicente Gómez\Vicente-Gomez,es ESP,MF,Las Palmas,es La Liga,28,1988,16.9,765,891,85.9,13126,2364,361,412,87.6,333,376,88.6,62,89,69.7,1,0.5,+0.5,7,44,4,1,40
950,Alfred Gomis\Alfred-Gomis,sn SEN,GK,SPAL,it Serie A,23,1993,25.1,438,763,57.4,16704,11926,45,46,97.8,163,165,98.8,230,552,41.7,0,0.1,-0.1,1,13,2,0,0
951,Maxime Gonalons\Maxime-Gonalons,fr FRA,MF,Roma,it Serie A,28,1989,12.2,682,788,86.5,13698,4218,259,290,89.3,287,323,88.9,122,151,80.8,1,1.2,-0.2,15,101,10,0,105
952,Anthony Gonçalves\Anthony-Goncalves,fr FRA,MFFW,Strasbourg,fr Ligue 1,31,1986,19.5,537,811,66.2,10037,3776,228,277,82.3,215,290,74.1,79,198,39.9,2,4.1,-2.1,31,40,29,13,76
953,Vagner Gonçalves\Vagner-Goncalves,cv CPV,FWMF,Saint-Étienne,fr Ligue 1,21,1996,1.2,20,34,58.8,364,93,12,15,80.0,4,7,57.1,4,8,50.0,0,0.3,-0.3,1,1,1,0,2
954,Jérôme Gondorf\Jerome-Gondorf,de GER,MFFW,Werder Bremen,de Bundesliga,29,1988,8.9,182,269,67.7,3030,935,98,131,74.8,56,80,70.0,20,37,54.1,1,0.7,+0.3,7,13,6,2,29
955,Adrián González\Adrian-Gonzalez,es ESP,MF,Málaga,es La Liga,29,1988,26.0,863,1096,78.7,16791,4141,364,450,80.9,362,426,85.0,125,182,68.7,0,1.0,-1.0,18,94,10,2,81
956,Álvaro González\Alvaro-Gonzalez,es ESP,DF,Villarreal,es La Liga,27,1990,32.2,1180,1445,81.7,26339,9862,326,376,86.7,596,672,88.7,255,386,66.1,2,0.4,+1.6,6,82,5,2,78
957,Bruno González\Bruno-Gonzalez,es ESP,DF,Getafe,es La Liga,27,1990,17.1,249,381,65.4,5877,1912,65,88,73.9,117,159,73.6,66,124,53.2,2,0.2,+1.8,3,7,1,1,14
958,Diego González\Diego-Gonzalez,es ESP,DF,Málaga,es La Liga,22,1995,15.9,410,573,71.6,8375,2785,122,148,82.4,216,272,79.4,67,144,46.5,0,0.8,-0.8,7,24,5,2,28
959,Fabio González\Fabio-Gonzalez,es ESP,MF,Las Palmas,es La Liga,20,1997,0.7,37,44,84.1,669,134,15,19,78.9,19,21,90.5,3,3,100.0,0,0.0,0.0,1,4,2,0,4
960,Giancarlo González\Giancarlo-Gonzalez,cr CRC,DF,Bologna,it Serie A,29,1988,20.6,801,999,80.2,19188,6766,189,215,87.9,390,432,90.3,211,335,63.0,0,0.0,0.0,0,43,0,0,37
961,Mario González\Mario-Gonzalez,es ESP,FW,Villarreal,es La Liga,21,1996,0.2,4,7,57.1,68,17,1,2,50.0,3,5,60.0,0,0,,0,0.1,-0.1,1,0,1,0,1
962,Georges Gope-Fenepej\Georges-Gope-Fenepej,nc NCL,MFFW,Amiens,fr Ligue 1,28,1988,0.5,13,21,61.9,233,72,6,11,54.5,4,5,80.0,2,3,66.7,0,0.0,0.0,1,2,2,0,2
963,Leon Goretzka\Leon-Goretzka,de GER,MF,Schalke 04,de Bundesliga,22,1995,22.0,682,865,78.8,12177,2774,317,388,81.7,274,338,81.1,82,118,69.5,2,1.2,+0.8,16,52,18,4,70
964,Mathieu Gorgelin\Mathieu-Gorgelin,fr FRA,GK,Lyon,fr Ligue 1,26,1990,4.0,42,63,66.7,1165,571,5,5,100.0,23,23,100.0,14,35,40.0,0,0.0,0.0,0,0,0,0,0
965,Andoni Gorosabel\Andoni-Gorosabel,es ESP,DF,Real Sociedad,es La Liga,20,1996,0.8,39,47,83.0,593,157,26,31,83.9,11,13,84.6,2,3,66.7,0,0.0,0.0,0,5,1,0,2
966,Robin Gosens\Robin-Gosens,de GER,DFMF,Atalanta,it Serie A,23,1994,16.1,676,862,78.4,11492,4557,328,373,87.9,305,376,81.1,41,95,43.2,2,1.8,+0.2,15,56,20,4,94
967,Dan Gosling\Dan-Gosling,eng ENG,MF,Bournemouth,eng Premier League,27,1990,21.6,816,1046,78.0,14790,4110,332,399,83.2,357,434,82.3,97,150,64.7,1,0.9,+0.1,15,86,14,2,107
968,Mario Götze\Mario-Gotze,de GER,MF,Dortmund,de Bundesliga,25,1992,17.8,813,1027,79.2,12468,3419,469,541,86.7,256,325,78.8,64,118,54.2,3,5.1,-2.1,37,62,41,4,97
969,Mohamed Gouaida\Mohamed-Gouaida,tn TUN,MF,Hamburger SV,de Bundesliga,24,1993,0.6,21,27,77.8,317,25,11,13,84.6,8,10,80.0,1,3,33.3,0,0.0,0.0,0,0,0,0,0
970,Prince-Désir Gouano\Prince-Desir-Gouano,fr FRA,DF,Amiens,fr Ligue 1,23,1993,30.5,853,1086,78.5,17745,6794,239,282,84.8,474,554,85.6,130,228,57.0,0,0.1,-0.1,3,26,2,1,47
971,Lemouya Goudiaby\Lemouya-Goudiaby,sn SEN,DF,Metz,fr Ligue 1,20,1997,0.9,30,40,75.0,519,242,11,13,84.6,16,22,72.7,2,4,50.0,0,0.0,0.0,0,1,1,0,4
972,Amine Gouiri\Amine-Gouiri,fr FRA,FWMF,Lyon,fr Ligue 1,17,2000,0.9,14,17,82.4,208,40,10,10,100.0,2,2,100.0,1,1,100.0,0,0.1,-0.1,1,1,0,0,2
973,Yoann Gourcuff\Yoann-Gourcuff,fr FRA,MFFW,Rennes,fr Ligue 1,31,1986,4.7,172,199,86.4,2846,612,88,97,90.7,59,71,83.1,20,25,80.0,1,0.8,+0.2,5,14,4,2,13
974,Jeffrey Gouweleeuw\Jeffrey-Gouweleeuw,nl NED,DF,Augsburg,de Bundesliga,26,1991,26.5,906,1169,77.5,21559,9706,236,281,84.0,429,485,88.5,230,377,61.0,0,0.4,-0.4,8,111,9,2,102
975,Julio Gracia\Julio-Gracia,es ESP,FWMF,Betis,es La Liga,19,1998,0.3,17,21,81.0,251,57,10,13,76.9,6,6,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0
976,Max Gradel\Max-Gradel,ci CIV,FWMF,Toulouse,fr Ligue 1,29,1987,26.8,548,985,55.6,10625,4332,207,310,66.8,231,366,63.1,84,240,35.0,3,4.3,-1.3,44,53,34,16,78
977,Samuel Grandsir\Samuel-Grandsir,fr FRA,FWMF,Troyes,fr Ligue 1,20,1996,28.9,661,949,69.7,10434,3212,355,445,79.8,236,315,74.9,49,124,39.5,4,3.6,+0.4,35,51,32,12,90
978,Álex Granell\Alex-Granell,es ESP,MF,Girona,es La Liga,28,1988,31.6,1379,1851,74.5,30623,10245,477,576,82.8,572,699,81.8,313,532,58.8,5,5.8,-0.8,75,186,30,8,184
979,Esteban Granero\Esteban-Granero,es ESP,MFFW,Espanyol,es La Liga,30,1987,13.7,613,760,80.7,11600,3046,250,279,89.6,271,306,88.6,86,161,53.4,3,1.4,+1.6,19,60,13,6,55
980,Lee Grant\Lee-Grant,eng ENG,GK,Stoke City,eng Premier League,34,1983,3.0,45,71,63.4,1975,1421,6,6,100.0,11,11,100.0,28,54,51.9,0,0.0,0.0,0,3,0,0,0
981,Alberto Grassi\Alberto-Grassi,it ITA,MF,SPAL,it Serie A,22,1995,25.0,665,809,82.2,10723,2583,350,419,83.5,245,292,83.9,55,74,74.3,0,0.4,-0.4,7,51,12,2,59
982,Andrew Gravillon\Andrew-Gravillon,fr FRA,DF,Benevento,it Serie A,19,1998,0.9,20,29,69.0,500,213,6,7,85.7,8,11,72.7,6,9,66.7,0,0.0,0.0,0,2,0,0,1
983,Andre Gray\Andre-Gray,jm JAM,FW,Watford,eng Premier League,26,1991,16.6,214,303,70.6,3242,460,117,156,75.0,69,99,69.7,15,18,83.3,2,1.6,+0.4,14,14,6,0,16
984,Demarai Gray\Demarai-Gray,eng ENG,MFFW,Leicester City,eng Premier League,21,1996,18.9,460,651,70.7,8147,1670,216,261,82.8,167,219,76.3,58,123,47.2,1,3.2,-2.2,27,27,16,7,27
985,Michael Gregoritsch\Michael-Gregoritsch,at AUT,MFFW,Augsburg,de Bundesliga,23,1994,28.1,547,798,68.5,9166,2348,301,391,77.0,167,245,68.2,64,109,58.7,3,2.2,+0.8,20,63,11,3,73
986,Clément Grenier\Clement-Grenier,fr FRA,MF,Lyon,fr Ligue 1,26,1991,0.1,3,7,42.9,64,12,1,2,50.0,1,2,50.0,1,2,50.0,0,0.0,0.0,0,0,0,0,1
987,Clément Grenier\Clement-Grenier,fr FRA,MF,Guingamp,fr Ligue 1,26,1991,13.4,502,740,67.8,9621,3390,210,263,79.8,201,258,77.9,81,185,43.8,3,2.6,+0.4,34,71,16,3,80
988,Anto Grgić\Anto-Grgic,ch SUI,MF,Stuttgart,de Bundesliga,20,1996,0.1,10,10,100.0,235,22,4,4,100.0,3,3,100.0,3,3,100.0,0,0.0,0.0,0,1,0,0,1
989,Antoine Griezmann\Antoine-Griezmann,fr FRA,FW,Atlético Madrid,es La Liga,26,1991,27.9,815,1068,76.3,14166,3734,411,506,81.2,300,379,79.2,94,145,64.8,9,5.3,+3.7,43,71,39,1,104
990,Vincenzo Grifo\Vincenzo-Grifo,it ITA,MFFW,M'Gladbach,de Bundesliga,24,1993,8.7,308,424,72.6,5661,1953,152,176,86.4,116,149,77.9,40,88,45.5,3,2.9,+0.1,22,18,19,4,54
991,Florian Grillitsch\Florian-Grillitsch,at AUT,MF,Hoffenheim,de Bundesliga,21,1995,21.0,875,1064,82.2,17652,4838,316,364,86.8,406,460,88.3,141,196,71.9,2,1.6,+0.4,25,90,15,2,106
992,Jérémy Grimm\Jeremy-Grimm,fr FRA,MF,Strasbourg,fr Ligue 1,30,1987,9.0,284,367,77.4,5599,1788,102,125,81.6,130,153,85.0,46,73,63.0,0,0.2,-0.2,6,32,4,0,37
993,Pascal Groß\Pascal-Gross,de GER,MFFW,Brighton,eng Premier League,26,1991,32.5,974,1424,68.4,18187,5713,454,546,83.2,326,445,73.3,160,351,45.6,8,5.7,+2.3,75,88,43,20,87
994,Marko Grujić\Marko-Grujic,rs SRB,MF,Liverpool,eng Premier League,21,1996,0.2,13,16,81.3,253,71,5,7,71.4,7,7,100.0,1,2,50.0,0,0.0,0.0,1,1,0,0,1
995,Vicente Guaita\Vicente-Guaita,es ESP,GK,Getafe,es La Liga,30,1987,33.0,347,831,41.8,16916,13563,23,25,92.0,77,81,95.1,247,725,34.1,0,0.3,-0.3,1,36,1,0,0
996,Andrés Guardado\Andres-Guardado,mx MEX,MF,Betis,es La Liga,30,1986,25.2,1269,1533,82.8,25354,6100,516,577,89.4,549,622,88.3,194,298,65.1,8,4.3,+3.7,41,131,30,9,122
997,Karim Guédé\Karim-Guede,sk SVK,FW,Freiburg,de Bundesliga,32,1985,0.7,5,11,45.5,59,0,3,5,60.0,1,5,20.0,0,0,,0,0.0,0.0,0,0,0,0,0
998,Gonçalo Guedes\Goncalo-Guedes,pt POR,FW,Paris S-G,fr Ligue 1,20,1996,0.1,2,2,100.0,32,0,0,0,,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
999,Gonçalo Guedes\Goncalo-Guedes,pt POR,MFFW,Valencia,es La Liga,20,1996,27.1,749,979,76.5,13350,4184,338,415,81.4,335,413,81.1,73,125,58.4,7,6.4,+0.6,46,63,72,11,130
1000,Ramiro Guerra\Ramiro-Guerra,uy URU,MF,Villarreal,es La Liga,20,1997,0.8,24,31,77.4,408,97,9,13,69.2,14,16,87.5,1,2,50.0,0,0.1,-0.1,1,1,1,1,1
1001,Raphaël Guerreiro\Raphael-Guerreiro,pt POR,DFMF,Dortmund,de Bundesliga,23,1993,6.1,332,402,82.6,4852,1662,192,213,90.1,129,152,84.9,9,31,29.0,1,0.8,+0.2,9,16,7,2,31
1002,Francis Guerrero\Francis-Guerrero,es ESP,DFMF,Betis,es La Liga,21,1996,11.0,453,597,75.9,7026,2386,238,280,85.0,198,247,80.2,17,56,30.4,0,0.7,-0.7,8,21,11,4,31
1003,John Guidetti\John-Guidetti,se SWE,FW,Celta Vigo,es La Liga,25,1992,1.3,28,38,73.7,470,169,17,22,77.3,8,9,88.9,3,5,60.0,0,0.4,-0.4,2,4,1,0,3
1004,John Guidetti\John-Guidetti,se SWE,FW,Alavés,es La Liga,25,1992,13.4,227,345,65.8,3416,977,140,196,71.4,63,99,63.6,19,35,54.3,2,2.0,0.0,13,25,7,1,28
1005,Josuha Guilavogui\Josuha-Guilavogui,fr FRA,MF,Wolfsburg,de Bundesliga,26,1990,26.7,1161,1371,84.7,23414,6065,422,480,87.9,526,599,87.8,201,267,75.3,2,1.8,+0.2,18,123,13,2,122
1006,Frederic Guilbert\Frederic-Guilbert,fr FRA,DFMF,Caen,fr Ligue 1,22,1994,36.0,1021,1510,67.6,20040,8636,395,485,81.4,437,595,73.4,168,335,50.1,1,0.9,+0.1,14,71,32,25,92
1007,Guilherme\Guilherme,br BRA,MFFW,Benevento,it Serie A,26,1991,10.5,309,380,81.3,4911,1110,170,195,87.2,106,125,84.8,27,47,57.4,2,0.9,+1.1,18,24,10,1,30
1008,Guilherme\Guilherme,br BRA,MF,La Coruña,es La Liga,26,1991,29.3,1196,1434,83.4,24260,6208,437,491,89.0,565,658,85.9,187,265,70.6,0,1.4,-1.4,16,103,8,2,112
1009,Baptiste Guillaume\Baptiste-Guillaume,be BEL,FW,Angers,fr Ligue 1,22,1995,5.1,50,86,58.1,654,172,30,42,71.4,17,31,54.8,1,6,16.7,1,0.7,+0.3,3,3,3,0,6
1010,Sehrou Guirassy\Sehrou-Guirassy,fr FRA,FW,Köln,de Bundesliga,21,1996,9.5,190,262,72.5,2770,622,110,143,76.9,63,89,70.8,8,13,61.5,0,0.8,-0.8,8,16,4,1,25
1011,Péter Gulácsi\Peter-Gulacsi,hu HUN,GK,RB Leipzig,de Bundesliga,27,1990,33.0,729,1066,68.4,24568,17419,78,78,100.0,342,345,99.1,308,641,48.0,0,0.1,-0.1,1,19,1,1,0
1012,Manuel Gulde\Manuel-Gulde,de GER,DF,Freiburg,de Bundesliga,26,1991,17.0,651,763,85.3,14687,3794,134,160,83.8,400,421,95.0,115,171,67.3,0,0.1,-0.1,1,40,7,1,51
1013,Gerard Gumbau\Gerard-Gumbau,es ESP,MF,Leganés,es La Liga,22,1994,16.0,417,538,77.5,8784,2685,156,193,80.8,185,221,83.7,74,115,64.3,0,0.3,-0.3,3,59,2,0,48
1014,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,eng Premier League,26,1990,16.9,1261,1382,91.2,20352,4676,668,714,93.6,468,496,94.4,103,130,79.2,1,1.8,-0.8,20,112,32,0,116
1015,Christian Günter\Christian-Gunter,de GER,DFMF,Freiburg,de Bundesliga,24,1993,34.0,1231,1728,71.2,22870,10861,521,625,83.4,546,695,78.6,153,338,45.3,4,4.0,0.0,47,84,56,29,148
1016,Jon Guridi\Jon-Guridi,es ESP,MFFW,Real Sociedad,es La Liga,22,1995,0.6,17,20,85.0,322,62,5,5,100.0,10,12,83.3,2,3,66.7,0,0.0,0.0,0,1,1,0,3
1017,Régis Gurtner\Regis-Gurtner,fr FRA,GK,Amiens,fr Ligue 1,30,1986,37.0,507,1008,50.3,21011,15962,34,35,97.1,177,184,96.2,294,786,37.4,0,0.0,0.0,0,27,0,0,0
1018,Samuel Gustafson\Samuel-Gustafson,se SWE,MFFW,Torino,it Serie A,22,1995,0.9,23,33,69.7,375,130,11,17,64.7,10,13,76.9,2,3,66.7,0,0.0,0.0,0,1,0,0,1
1019,Luiz Gustavo\Luiz-Gustavo,br BRA,MFDF,Marseille,fr Ligue 1,30,1987,33.5,1714,1929,88.9,33954,9266,650,691,94.1,770,831,92.7,265,359,73.8,2,1.0,+1.0,16,172,23,5,163
1020,Alejandro Gutiérrez Mozo\Alejandro-Gutierrez-Mozo,es ESP,MF,Leganés,es La Liga,22,1995,0.5,14,16,87.5,296,57,4,5,80.0,7,8,87.5,3,3,100.0,0,0.0,0.0,0,1,0,0,0
1021,Jonathan de Guzmán\Jonathan-de-Guzman,nl NED,MF,Eint Frankfurt,de Bundesliga,29,1987,12.1,493,656,75.2,9823,3183,195,221,88.2,203,247,82.2,85,167,50.9,3,1.3,+1.7,20,53,18,2,66
1022,Bright Gyamfi\Bright-Gyamfi,gh GHA,DFMF,Benevento,it Serie A,21,1996,3.6,142,182,78.0,2215,801,72,83,86.7,61,72,84.7,6,17,35.3,0,0.1,-0.1,1,7,2,1,10
