Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
144,Miguel Atienza,ESP,MF,SD Eibar,La Liga,21,1999,9.3,0,5,0,0.0,0.54,0.00,0.00,,14.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2
145,Youcef Atal,DZA,DF,OGC Nice,Ligue 1,24,1996,10.6,1,8,5,62.5,0.75,0.47,0.13,0.20,17.6,0,0,0,0.6,0.6,0.07,+0.4,+0.4
146,Pierre-Emerick Aubameyang,GAB,FW,Arsenal FC,Premier League,31,1989,25.9,10,56,19,33.9,2.16,0.73,0.14,0.42,13.5,0,2,2,10.6,9.1,0.16,-0.6,-1.1
147,Emil Audero,ITA,GK,UC Sampdoria,Serie A,23,1997,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
148,Tommaso Augello,ITA,DF,UC Sampdoria,Serie A,25,1994,35.7,1,8,2,25.0,0.22,0.06,0.13,0.50,19.4,0,0,0,0.3,0.3,0.04,+0.7,+0.7
149,Jean-Kévin Augustin,FRA,FW,FC Nantes,Ligue 1,23,1997,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
150,Ludwig Augustinsson,SWE,DF,SV Werder Bremen,Bundesliga,26,1994,21.7,0,17,6,35.3,0.78,0.28,0.00,0.00,17.9,3,0,0,0.9,0.9,0.05,-0.9,-0.9
151,Serge Aurier,CIV,DF,Tottenham Hotspur,Premier League,27,1992,17.8,2,14,6,42.9,0.79,0.34,0.14,0.33,16.4,0,0,0,1.4,1.4,0.10,+0.6,+0.6
152,Charlie Austin,ENG,FW,West Bromwich Albion,Premier League,31,1989,1.5,0,3,0,0.0,1.96,0.00,0.00,,19.3,0,0,0,0.2,0.2,0.07,-0.2,-0.2
153,Chimy Ávila,ARG,MF,CA Osasuna,La Liga,26,1994,2.2,0,8,2,25.0,3.56,0.89,0.00,0.00,20.6,0,0,0,0.7,0.7,0.09,-0.7,-0.7
154,Taiwo Awoniyi,NGA,FW,1.FC Union Berlin,Bundesliga,22,1997,15.1,5,29,13,44.8,1.92,0.86,0.17,0.38,11.2,0,0,0,6.9,6.9,0.24,-1.9,-1.9
155,Mehmet Aydin,DEU,DF,FC Schalke 04,Bundesliga,18,2002,5.6,0,1,0,0.0,0.18,0.00,0.00,,27.3,0,0,0,0.0,0.0,0.01,0.0,0.0
156,Jordan Ayew,GHA,FW,Crystal Palace,Premier League,28,1991,23.3,1,25,11,44.0,1.07,0.47,0.04,0.09,16.7,0,0,0,2.4,2.4,0.09,-1.4,-1.4
157,Kaan Ayhan,TUR,DF,US Sassuolo,Serie A,25,1994,8.8,0,5,0,0.0,0.57,0.00,0.00,,15.1,2,0,0,0.5,0.5,0.10,-0.5,-0.5
158,Luke Ayling,ENG,DF,Leeds United,Premier League,28,1991,37.8,0,25,6,24.0,0.66,0.16,0.00,0.00,18.6,0,0,0,1.4,1.4,0.06,-1.4,-1.4
159,Ramon Azeez,NGA,MF,Granada CF,La Liga,27,1992,1.1,0,2,0,0.0,1.78,0.00,0.00,,13.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2
160,César Azpilicueta,ESP,DF,Chelsea FC,Premier League,30,1989,24.3,1,11,4,36.4,0.45,0.16,0.09,0.25,16.1,0,0,0,0.8,0.8,0.07,+0.2,+0.2
161,Ludovic Baal,GUF,DF,Stade Brest 29,Ligue 1,34,1986,3.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
162,Carlos Bacca,COL,FW,Villarreal CF,La Liga,33,1986,8.7,5,20,12,60.0,2.29,1.37,0.25,0.42,15.2,0,0,0,3.5,3.5,0.17,+1.5,+1.5
163,Loïc Badé,FRA,DF,RC Lens,Ligue 1,20,2000,29.0,0,11,3,27.3,0.38,0.10,0.00,0.00,14.7,0,0,0,0.6,0.6,0.06,-0.6,-0.6
164,Milan Badelj,HRV,MF,Genoa CFC,Serie A,31,1989,26.8,1,17,4,23.5,0.64,0.15,0.06,0.25,23.7,0,0,0,0.5,0.5,0.03,+0.5,+0.5
165,Édgar Badía,ESP,GK,Elche CF,La Liga,28,1992,30.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
166,Álex Baena,ESP,MF,Villarreal CF,La Liga,19,2001,1.5,0,2,1,50.0,1.31,0.66,0.00,0.00,24.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
167,Miguel Baeza,ESP,MF,Celta de Vigo,La Liga,20,2000,6.0,1,11,2,18.2,1.82,0.33,0.09,0.50,14.1,0,0,0,1.5,1.5,0.16,-0.5,-0.5
168,Stéphane Bahoken,CMR,FW,SCO Angers,Ligue 1,28,1992,18.0,6,57,23,40.4,3.17,1.28,0.11,0.26,16.7,0,0,1,7.4,6.6,0.12,-1.4,-0.6
169,Leon Bailey,JAM,FW,Bayer 04 Leverkusen,Bundesliga,22,1997,23.8,9,60,23,38.3,2.52,0.97,0.15,0.39,20.5,3,0,0,6.9,6.9,0.11,+2.1,+2.1
170,Eric Bailly,CIV,DF,Manchester United,Premier League,26,1994,10.2,0,2,0,0.0,0.20,0.00,0.00,,10.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
171,Stefan Bajic,FRA,GK,AS Saint-Étienne,Ligue 1,18,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
172,Tiemoué Bakayoko,FRA,MF,SSC Napoli,Serie A,25,1994,21.8,2,16,4,25.0,0.73,0.18,0.13,0.50,16.9,0,0,0,1.1,1.1,0.07,+0.9,+0.9
173,Mitchel Bakker,NLD,DF,Paris Saint-Germain,Ligue 1,20,2000,18.8,0,2,2,100.0,0.11,0.11,0.00,0.00,14.0,0,0,0,0.2,0.2,0.10,-0.2,-0.2
174,Ridle Baku,DEU,FW,VfL Wolfsburg,Bundesliga,22,1998,29.8,6,34,12,35.3,1.14,0.40,0.18,0.50,18.3,0,0,0,3.3,3.3,0.10,+2.7,+2.7
175,Ridle Baku,DEU,DF,1.FSV Mainz 05,Bundesliga,22,1998,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
176,Dilane Bakwa,FRA,FW,FC Girondins Bordeaux,Ligue 1,17,2002,0.6,0,3,2,66.7,4.82,3.21,0.00,0.00,22.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
177,Fabián Balbuena,PRY,DF,West Ham United,Premier League,28,1991,13.3,1,8,2,25.0,0.60,0.15,0.13,0.50,9.6,0,0,0,0.6,0.6,0.08,+0.4,+0.4
178,Keita Baldé,SEN,FW,UC Sampdoria,Serie A,25,1995,13.3,7,44,19,43.2,3.31,1.43,0.16,0.37,13.5,0,0,0,5.8,5.8,0.13,+1.2,+1.2
179,George Baldock,ENG,DF,Sheffield United,Premier League,27,1993,31.0,0,13,2,15.4,0.42,0.06,0.00,0.00,16.5,0,0,0,1.1,1.1,0.08,-1.1,-1.1
180,Gareth Bale,WAL,FW,Tottenham Hotspur,Premier League,31,1989,10.2,11,38,19,50.0,3.72,1.86,0.29,0.58,18.2,7,0,0,5.3,5.3,0.15,+5.7,+5.7
181,Mikel Balenziaga,ESP,DF,Athletic Bilbao,La Liga,32,1988,18.8,0,3,1,33.3,0.16,0.05,0.00,0.00,30.5,1,0,0,0.0,0.0,0.02,0.0,0.0
182,Leonardo Balerdi,ARG,DF,Olympique Marseille,Ligue 1,21,1999,18.2,2,13,4,30.8,0.72,0.22,0.15,0.50,8.2,0,0,0,1.8,1.8,0.14,+0.2,+0.2
183,Fodé Ballo-Touré,SEN,DF,AS Monaco,Ligue 1,23,1997,7.4,0,2,1,50.0,0.27,0.14,0.00,0.00,13.0,0,0,0,0.2,0.2,0.10,-0.2,-0.2
184,Botond Balogh,HUN,DF,Parma Calcio 1913,Serie A,18,2002,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
185,Abdoulaye Bamba,CIV,DF,SCO Angers,Ligue 1,30,1990,15.0,0,1,1,100.0,0.07,0.07,0.00,0.00,15.6,0,0,0,0.0,0.0,0.05,0.0,0.0
186,Jonathan Bamba,FRA,MF,LOSC Lille,Ligue 1,24,1996,33.2,6,60,20,33.3,1.81,0.60,0.10,0.30,21.6,1,0,0,4.4,4.4,0.07,+1.6,+1.6
187,Robson Bambu,BRA,DF,OGC Nice,Ligue 1,22,1997,11.6,0,2,1,50.0,0.17,0.09,0.00,0.00,14.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
188,Patrick Bamford,ENG,FW,Leeds United,Premier League,26,1993,33.9,17,105,45,42.9,3.10,1.33,0.14,0.33,12.7,0,2,2,17.3,15.7,0.15,-0.3,-0.7
189,Mattia Bani,ITA,DF,Genoa CFC,Serie A,26,1993,10.2,0,5,1,20.0,0.49,0.10,0.00,0.00,8.9,0,0,0,0.6,0.6,0.13,-0.6,-0.6
190,Mattia Bani,ITA,DF,Parma Calcio 1913,Serie A,26,1993,12.7,0,8,2,25.0,0.63,0.16,0.00,0.00,8.7,0,0,0,0.5,0.5,0.06,-0.5,-0.5
191,Simon Banza,FRA,FW,RC Lens,Ligue 1,23,1996,15.2,5,36,12,33.3,2.36,0.79,0.11,0.33,13.4,0,1,1,5.9,5.1,0.14,-0.9,-1.1
192,Antonin Barak,CZE,MF,Hellas Verona,Serie A,25,1994,30.7,7,43,15,34.9,1.40,0.49,0.16,0.47,15.3,1,0,0,5.8,5.8,0.13,+1.2,+1.2
193,Federico Barba,ITA,DF,Benevento Calcio,Serie A,26,1993,29.5,0,13,3,23.1,0.44,0.10,0.00,0.00,13.6,0,0,0,1.0,1.0,0.08,-1.0,-1.0
194,Danilo Barbosa,BRA,DF,OGC Nice,Ligue 1,24,1996,2.8,0,2,0,0.0,0.72,0.00,0.00,,20.0,1,0,0,0.2,0.2,0.12,-0.2,-0.2
195,Sergio Barcia,ESP,DF,Granada CF,La Liga,19,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
196,Melvin Bard,FRA,DF,Olympique Lyon,Ligue 1,19,2000,4.8,0,2,1,50.0,0.42,0.21,0.00,0.00,16.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
197,Enis Bardhi,MKD,MF,Levante UD,La Liga,25,1995,18.7,1,36,13,36.1,1.93,0.70,0.03,0.08,20.2,5,0,0,2.9,2.9,0.08,-1.9,-1.9
198,Phil Bardsley,SCO,DF,Burnley FC,Premier League,35,1985,3.0,0,4,0,0.0,1.31,0.00,0.00,,25.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
199,Nicolò Barella,ITA,MF,Inter Milan,Serie A,23,1997,32.2,3,36,9,25.0,1.12,0.28,0.08,0.33,20.4,0,0,0,2.6,2.6,0.07,+0.4,+0.4
200,Philipp Bargfrede,DEU,MF,SV Werder Bremen,Bundesliga,31,1989,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
201,Kike Barja,ESP,MF,CA Osasuna,La Liga,23,1997,15.9,2,22,12,54.5,1.38,0.75,0.09,0.17,16.8,0,0,0,1.8,1.8,0.08,+0.2,+0.2
202,Ross Barkley,ENG,MF,Aston Villa,Premier League,26,1993,17.0,3,38,11,28.9,2.23,0.65,0.08,0.27,18.4,2,0,0,3.2,3.2,0.08,-0.2,-0.2
203,Ross Barkley,ENG,MF,Chelsea FC,Premier League,26,1993,0.5,0,1,1,100.0,2.14,2.14,0.00,0.00,28.0,0,0,0,0.0,0.0,0.03,0.0,0.0
204,Aymen Barkok,MAR,FW,Eintracht Frankfurt,Bundesliga,22,1998,10.9,2,19,6,31.6,1.75,0.55,0.11,0.33,20.4,1,0,0,1.6,1.6,0.08,+0.4,+0.4
205,Ashley Barnes,ENG,FW,Burnley FC,Premier League,30,1989,14.8,3,39,12,30.8,2.64,0.81,0.05,0.17,15.7,0,1,1,5.1,4.4,0.11,-2.1,-2.4
206,Harvey Barnes,ENG,FW,Leicester City,Premier League,22,1997,21.6,9,55,25,45.5,2.54,1.16,0.16,0.36,16.9,0,0,0,6.2,6.2,0.11,+2.8,+2.8
207,Marc Baró,ESP,DF,Cádiz CF,La Liga,20,1999,1.0,0,1,1,100.0,1.00,1.00,0.00,0.00,23.6,0,0,0,0.0,0.0,0.02,0.0,0.0
208,Antonio Barragán,ESP,DF,Elche CF,La Liga,33,1987,24.8,0,5,0,0.0,0.20,0.00,0.00,,12.6,0,0,0,0.6,0.6,0.12,-0.6,-0.6
209,Antonio Barreca,ITA,DF,ACF Fiorentina,Serie A,25,1995,0.9,0,2,1,50.0,2.12,1.06,0.00,0.00,14.1,0,0,0,0.2,0.2,0.12,-0.2,-0.2
210,Leandro Barreiro,LUX,MF,1.FSV Mainz 05,Bundesliga,20,2000,25.6,2,32,10,31.3,1.25,0.39,0.06,0.20,16.0,0,0,0,3.3,3.3,0.10,-1.3,-1.3
211,Ander Barrenetxea,ESP,MF,Real Sociedad,La Liga,18,2001,14.5,3,23,7,30.4,1.58,0.48,0.13,0.43,19.0,0,0,0,1.8,1.8,0.08,+1.2,+1.2
212,Jacob Barrett Laursen,DNK,DF,Arminia Bielefeld,Bundesliga,25,1994,12.3,0,2,0,0.0,0.16,0.00,0.00,,19.3,0,0,0,0.0,0.0,0.02,0.0,0.0
213,Musa Barrow,GMB,FW,Bologna FC 1909,Serie A,21,1998,32.5,8,90,38,42.2,2.77,1.17,0.09,0.21,20.0,6,0,1,8.9,8.0,0.09,-0.9,0.0
214,Kyle Bartley,ENG,DF,West Bromwich Albion,Premier League,29,1991,28.7,3,14,5,35.7,0.49,0.17,0.21,0.60,8.2,0,0,0,2.1,2.1,0.15,+0.9,+0.9
215,Paolo Bartolomei,ITA,MF,Spezia Calcio,Serie A,30,1989,3.6,0,4,0,0.0,1.13,0.00,0.00,,24.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2
216,Marc Bartra,ESP,DF,Real Betis Balompié,La Liga,29,1991,18.8,0,11,4,36.4,0.58,0.21,0.00,0.00,18.0,0,0,0,0.4,0.4,0.04,-0.4,-0.4
217,Daniele Baselli,ITA,MF,Torino FC,Serie A,28,1992,4.4,0,4,2,50.0,0.91,0.45,0.00,0.00,23.6,2,0,0,0.3,0.3,0.07,-0.3,-0.3
218,Chris Basham,ENG,DF,Sheffield United,Premier League,32,1988,28.6,0,10,1,10.0,0.35,0.03,0.00,0.00,13.1,0,0,0,0.8,0.8,0.08,-0.8,-0.8
219,Toma Basic,HRV,MF,FC Girondins Bordeaux,Ligue 1,23,1996,28.9,4,45,17,37.8,1.56,0.59,0.09,0.24,20.9,7,0,0,3.3,3.3,0.07,+0.7,+0.7
220,Álvaro Bastida,ESP,MF,Cádiz CF,La Liga,16,2004,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
221,Alessandro Bastoni,ITA,DF,Inter Milan,Serie A,21,1999,32.5,0,11,2,18.2,0.34,0.06,0.00,0.00,10.0,0,0,0,1.2,1.2,0.11,-1.2,-1.2
222,Simone Bastoni,ITA,DF,Spezia Calcio,Serie A,23,1996,16.9,1,21,4,19.0,1.24,0.24,0.05,0.25,19.8,1,0,0,1.4,1.4,0.06,-0.4,-0.4
223,Bastos,AGO,DF,SS Lazio,Serie A,29,1991,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
224,Michy Batshuayi,BEL,FW,Crystal Palace,Premier League,26,1993,8.1,2,12,6,50.0,1.48,0.74,0.17,0.33,16.9,0,0,0,1.4,1.4,0.11,+0.6,+0.6
225,Rodrigo Battaglia,ARG,MF,Deportivo Alavés,La Liga,29,1991,27.7,1,17,5,29.4,0.61,0.18,0.06,0.20,15.0,0,0,0,1.2,1.2,0.07,-0.2,-0.2
226,Cristian Battocchio,ITA,MF,Stade Brest 29,Ligue 1,28,1992,3.9,0,5,1,20.0,1.27,0.25,0.00,0.00,22.6,1,0,0,0.5,0.5,0.11,-0.5,-0.5
227,Oliver Baumann,DEU,GK,TSG 1899 Hoffenheim,Bundesliga,30,1990,31.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
228,Julian Baumgartlinger,AUT,MF,Bayer 04 Leverkusen,Bundesliga,32,1988,11.9,2,7,4,57.1,0.59,0.34,0.29,0.50,14.6,0,0,0,1.4,1.4,0.19,+0.6,+0.6
229,Christoph Baumgartner,AUT,MF,TSG 1899 Hoffenheim,Bundesliga,20,1999,26.3,6,62,21,33.9,2.36,0.80,0.10,0.29,15.3,1,0,0,5.5,5.5,0.09,+0.5,+0.5
230,Jon Bautista,ESP,FW,Real Sociedad,La Liga,25,1995,4.1,0,12,3,25.0,2.92,0.73,0.00,0.00,12.9,0,0,0,1.0,1.0,0.08,-1.0,-1.0
231,Paul Baysse,FRA,DF,FC Girondins Bordeaux,Ligue 1,32,1988,29.0,2,11,2,18.2,0.38,0.07,0.18,1.00,9.0,0,0,0,1.2,1.2,0.11,+0.8,+0.8
232,Noah Joel Sarenren Bazee,NGA,FW,FC Augsburg,Bundesliga,23,1996,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
233,Ihlas Bebou,TGO,FW,TSG 1899 Hoffenheim,Bundesliga,26,1994,24.4,9,46,19,41.3,1.88,0.78,0.20,0.47,12.3,0,0,0,9.1,9.1,0.20,-0.1,-0.1
234,Rodrigo Becão,BRA,DF,Udinese Calcio,Serie A,24,1996,30.9,1,11,2,18.2,0.36,0.06,0.09,0.50,8.9,0,0,0,0.9,0.9,0.09,+0.1,+0.1
235,Sheraldo Becker,SUR,FW,1.FC Union Berlin,Bundesliga,25,1995,12.3,3,31,10,32.3,2.52,0.81,0.10,0.30,22.0,0,0,0,2.0,2.0,0.07,+1.0,+1.0
236,Timo Becker,DEU,DF,FC Schalke 04,Bundesliga,23,1997,18.2,0,5,1,20.0,0.27,0.05,0.00,0.00,20.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
237,Jan Bednarek,POL,DF,Southampton FC,Premier League,24,1996,34.4,1,10,5,50.0,0.29,0.15,0.10,0.20,8.9,0,0,0,1.0,1.0,0.10,0.0,0.0
238,Donny van de Beek,NLD,MF,Manchester United,Premier League,23,1997,5.8,1,2,1,50.0,0.34,0.17,0.50,1.00,18.6,0,0,0,0.3,0.3,0.14,+0.7,+0.7
239,Valon Behrami,CHE,MF,Genoa CFC,Serie A,35,1985,9.9,0,4,1,25.0,0.40,0.10,0.00,0.00,14.3,0,0,0,0.4,0.4,0.10,-0.4,-0.4
240,Brian Behrendt,DEU,DF,Arminia Bielefeld,Bundesliga,28,1991,0.9,0,2,0,0.0,2.28,0.00,0.00,,28.2,0,0,0,0.0,0.0,0.02,0.0,0.0
241,Maximilian Beier,DEU,FW,TSG 1899 Hoffenheim,Bundesliga,17,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
242,Ishak Belfodil,DZA,FW,TSG 1899 Hoffenheim,Bundesliga,28,1992,6.6,0,12,4,33.3,1.81,0.60,0.00,0.00,11.8,0,0,0,1.6,1.6,0.13,-1.6,-1.6
243,Erwan Belhadji,FRA,MF,Dijon FCO,Ligue 1,19,2001,0.3,0,1,0,0.0,3.00,0.00,0.00,,23.9,0,0,0,0.0,0.0,0.03,0.0,0.0
244,Haris Belkebla,DZA,MF,Stade Brest 29,Ligue 1,26,1994,30.3,0,7,0,0.0,0.23,0.00,0.00,,22.5,0,0,0,0.6,0.6,0.08,-0.6,-0.6
245,Stefan Bell,DEU,DF,1.FSV Mainz 05,Bundesliga,28,1991,14.1,1,7,2,28.6,0.50,0.14,0.14,0.50,13.4,0,0,0,0.4,0.4,0.06,+0.6,+0.6
246,Karim Bellarabi,DEU,FW,Bayer 04 Leverkusen,Bundesliga,30,1990,8.9,0,29,9,31.0,3.27,1.02,0.00,0.00,18.0,0,0,0,2.2,2.2,0.08,-2.2,-2.2
247,Jean-Ricner Bellegarde,FRA,MF,RC Strasbourg Alsace,Ligue 1,22,1998,23.2,1,26,5,19.2,1.12,0.22,0.04,0.20,17.2,0,0,0,2.8,2.8,0.11,-1.8,-1.8
248,Héctor Bellerín,ESP,DF,Arsenal FC,Premier League,25,1995,23.2,1,15,5,33.3,0.65,0.22,0.07,0.20,19.1,0,0,0,0.8,0.8,0.05,+0.2,+0.2
249,Jude Bellingham,ENG,MF,Borussia Dortmund,Bundesliga,17,2003,18.9,1,34,9,26.5,1.80,0.48,0.03,0.11,18.2,0,0,0,3.0,3.0,0.09,-2.0,-2.0
250,Andrea Belotti,ITA,FW,Torino FC,Serie A,26,1993,32.1,13,102,34,33.3,3.18,1.06,0.09,0.26,16.9,8,4,5,13.8,9.9,0.10,-0.8,-0.9
251,Fran Beltrán,ESP,MF,Celta de Vigo,La Liga,21,1999,15.5,3,19,7,36.8,1.22,0.45,0.16,0.43,21.1,0,0,0,1.4,1.4,0.07,+1.6,+1.6
252,Sami Ben Amar,MAR,MF,Nîmes Olympique,Ligue 1,22,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
253,Hatem Ben Arfa,FRA,MF,FC Girondins Bordeaux,Ligue 1,33,1987,18.9,2,33,11,33.3,1.74,0.58,0.06,0.18,21.4,5,0,0,2.3,2.3,0.07,-0.3,-0.3
254,Salim Ben Seghir,FRA,DF,OGC Nice,Ligue 1,17,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
255,Wissam Ben Yedder,FRA,FW,AS Monaco,Ligue 1,29,1990,29.0,20,68,22,32.4,2.35,0.76,0.15,0.45,16.9,5,10,12,19.1,10.0,0.15,+0.9,0.0
256,Ahmad Benali,LBY,MF,FC Crotone,Serie A,28,1992,13.5,0,11,4,36.4,0.82,0.30,0.00,0.00,18.4,0,0,0,0.8,0.8,0.08,-0.8,-0.8
257,Samy Benchamma,FRA,MF,Montpellier HSC,Ligue 1,20,2000,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
258,Lars Bender,DEU,DF,Bayer 04 Leverkusen,Bundesliga,31,1989,10.4,1,9,0,0.0,0.87,0.00,0.00,,16.7,0,1,1,1.2,0.5,0.05,-0.2,-0.5
259,Sven Bender,DEU,DF,Bayer 04 Leverkusen,Bundesliga,31,1989,13.0,0,3,1,33.3,0.23,0.08,0.00,0.00,11.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1
260,Darío Benedetto,ARG,FW,Olympique Marseille,Ligue 1,30,1990,17.5,5,37,14,37.8,2.11,0.80,0.11,0.29,15.6,0,1,1,7.6,6.8,0.18,-2.6,-2.8
261,Lászlo Bénes,SVK,MF,FC Augsburg,Bundesliga,22,1997,7.3,1,8,3,37.5,1.09,0.41,0.13,0.33,20.1,1,0,0,0.4,0.4,0.05,+0.6,+0.6
262,Lászlo Bénes,SVK,MF,Borussia Mönchengladbach,Bundesliga,22,1997,1.7,0,2,0,0.0,1.20,0.00,0.00,,26.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
263,Walter Benítez,ARG,GK,OGC Nice,Ligue 1,27,1993,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
264,Loris Benito,CHE,DF,FC Girondins Bordeaux,Ligue 1,28,1992,29.5,0,6,1,16.7,0.20,0.03,0.00,0.00,10.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3
265,Sergio Benito,ESP,FW,Real Valladolid CF,La Liga,21,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
266,Bilal Benkhedim,FRA,FW,AS Saint-Étienne,Ligue 1,19,2001,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
267,Djamel Eddine Benlamri,DZA,DF,Olympique Lyon,Ligue 1,30,1989,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
268,Ismaël Bennacer,DZA,MF,AC Milan,Serie A,22,1997,14.7,0,12,1,8.3,0.81,0.07,0.00,0.00,25.3,0,0,0,0.7,0.7,0.06,-0.7,-0.7
269,Saïd Benrahma,DZA,FW,West Ham United,Premier League,24,1995,15.5,1,35,11,31.4,2.26,0.71,0.03,0.09,19.9,1,0,0,2.3,2.3,0.07,-1.3,-1.3
270,Yassine Benrahou,FRA,MF,Nîmes Olympique,Ligue 1,21,1999,13.8,0,19,4,21.1,1.38,0.29,0.00,0.00,23.7,5,0,0,0.8,0.8,0.04,-0.8,-0.8
271,Ramy Bensebaini,DZA,DF,Borussia Mönchengladbach,Bundesliga,25,1995,20.1,4,21,7,33.3,1.04,0.35,0.14,0.43,14.6,0,1,1,2.3,1.6,0.07,+1.7,+1.4
272,Josh Benson,ENG,MF,Burnley FC,Premier League,20,1999,2.9,0,2,0,0.0,0.68,0.00,0.00,,23.5,1,0,0,0.2,0.2,0.09,-0.2,-0.2
273,Nabil Bentaleb,DZA,MF,FC Schalke 04,Bundesliga,25,1994,6.1,0,0,0,,0.00,0.00,,,,0,0,1,0.8,0.0,,-0.8,0.0
274,Rodrigo Bentancur,URY,MF,Juventus FC,Serie A,23,1997,25.8,0,15,5,33.3,0.58,0.19,0.00,0.00,22.9,0,0,0,0.7,0.7,0.04,-0.7,-0.7
275,Christian Benteke,BEL,FW,Crystal Palace,Premier League,29,1990,20.2,10,71,33,46.5,3.52,1.64,0.14,0.30,11.5,0,0,0,8.1,8.1,0.11,+1.9,+1.9
276,Karim Benzema,FRA,FW,Real Madrid,La Liga,32,1987,32.2,23,122,50,41.0,3.79,1.55,0.18,0.44,15.1,6,1,1,17.8,17.0,0.14,+5.2,+5.0
277,Yassine Benzia,DZA,MF,Dijon FCO,Ligue 1,25,1994,4.5,2,4,0,0.0,0.88,0.00,0.00,,26.5,0,2,2,1.8,0.3,0.08,+0.2,-0.3
278,Alessandro Berardi,ITA,GK,Hellas Verona,Serie A,29,1991,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
279,Domenico Berardi,ITA,FW,US Sassuolo,Serie A,25,1994,27.5,17,102,30,29.4,3.71,1.09,0.10,0.33,20.9,10,7,8,14.6,8.5,0.08,+2.4,+1.5
280,Gaetano Berardi,CHE,DF,Leeds United,Premier League,31,1988,1.3,0,1,0,0.0,0.80,0.00,0.00,,9.4,0,0,0,0.0,0.0,0.03,0.0,0.0
281,Yuri Berchiche,ESP,DF,Athletic Bilbao,La Liga,30,1990,18.7,1,16,6,37.5,0.86,0.32,0.06,0.17,19.0,0,0,0,0.8,0.8,0.05,+0.2,+0.2
282,Álex Berenguer,ESP,MF,Torino FC,Serie A,25,1995,1.5,0,2,2,100.0,1.37,1.37,0.00,0.00,15.5,0,0,0,0.3,0.3,0.16,-0.3,-0.3
283,Álex Berenguer,ESP,MF,Athletic Bilbao,La Liga,25,1995,25.3,8,48,15,31.3,1.90,0.59,0.17,0.53,17.0,4,0,0,6.1,6.1,0.13,+1.9,+1.9
284,Bartosz Bereszynski,POL,DF,UC Sampdoria,Serie A,28,1992,29.0,1,3,1,33.3,0.10,0.03,0.33,1.00,16.8,0,0,0,0.1,0.1,0.04,+0.9,+0.9
285,Jóhann Berg Gudmundsson,ISL,MF,Burnley FC,Premier League,29,1990,15.1,2,19,8,42.1,1.25,0.53,0.11,0.25,19.9,1,0,0,1.7,1.7,0.09,+0.3,+0.3
286,Sander Berge,NOR,MF,Sheffield United,Premier League,22,1998,12.4,1,9,1,11.1,0.72,0.08,0.00,0.00,17.8,0,1,1,1.2,0.5,0.05,-0.2,-0.5
