Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,SCA,SCA/90,PassLiveSh,PassDeadSh,DribSh,ShSh,FldSh,DefSh,GCA,GCA/90,PassLiveG,PassDeadG,DribG,ShG,FldG,DefG
692,Abdoulay Diaby,MLI,MF,Getafe CF,La Liga,29,1991,0.2,2,10.00,1,0,0,1,0,0,1,5.00,0,0,0,1,0,0
693,Moussa Diaby,FRA,FW,Bayer 04 Leverkusen,Bundesliga,21,1999,26.5,78,2.94,56,1,14,5,1,1,17,0.64,11,0,4,2,0,0
694,Mbaye Diagne,SEN,FW,West Bromwich Albion,Premier League,28,1991,13.2,29,2.20,20,1,1,2,2,3,8,0.61,4,0,0,2,0,2
695,Mouctar Diakhaby,FRA,DF,Valencia CF,La Liga,23,1996,23.1,5,0.22,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
696,Abdou Diallo,SEN,DF,Paris Saint-Germain,Ligue 1,24,1996,16.6,6,0.36,5,0,0,0,0,1,1,0.06,1,0,0,0,0,0
697,Amad Diallo,CIV,FW,Manchester United,Premier League,18,2002,1.8,2,1.08,2,0,0,0,0,0,1,0.54,1,0,0,0,0,0
698,Amad Diallo,CIV,MF,Atalanta BC,Serie A,18,2002,0.2,3,19.29,1,0,2,0,0,0,0,0.00,0,0,0,0,0,0
699,Habib Diallo,SEN,FW,RC Strasbourg Alsace,Ligue 1,25,1995,25.8,50,1.94,39,0,3,6,1,1,10,0.39,5,0,0,4,0,1
700,Habib Diallo,SEN,FW,FC Metz,Ligue 1,25,1995,1.6,1,0.63,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
701,Ibrahima Diallo,FRA,MF,Southampton FC,Premier League,21,1999,11.3,18,1.59,15,0,0,1,1,1,1,0.09,1,0,0,0,0,0
702,Ibrahima Diallo,FRA,MF,Stade Brest 29,Ligue 1,21,1999,4.9,11,2.25,7,0,1,0,2,1,0,0.00,0,0,0,0,0,0
703,Amadou Diambo,GHA,FW,Benevento Calcio,Serie A,19,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
704,Grady Diangana,ENG,MF,West Bromwich Albion,Premier League,22,1998,13.7,20,1.46,12,1,1,3,2,1,1,0.07,1,0,0,0,0,0
705,Stéphane Diarra,FRA,FW,FC Lorient,Ligue 1,21,1998,2.2,8,3.65,6,0,2,0,0,0,0,0.00,0,0,0,0,0,0
706,Raphinha,BRA,MF,Leeds United,Premier League,23,1996,26.2,109,4.16,62,26,10,4,3,4,14,0.53,8,3,1,2,0,0
707,Raphinha,BRA,FW,Stade Rennais FC,Ligue 1,23,1996,4.5,24,5.35,11,3,4,1,5,0,6,1.34,3,0,2,0,1,0
708,Rúben Dias,PRT,DF,Manchester City,Premier League,23,1997,31.6,21,0.66,19,0,0,1,1,0,2,0.06,1,0,0,1,0,0
709,Krépin Diatta,SEN,MF,AS Monaco,Ligue 1,21,1999,4.3,6,1.39,5,0,0,0,1,0,1,0.23,1,0,0,0,0,0
710,Amadou Diawara,GIN,MF,AS Roma,Serie A,23,1997,7.3,7,0.96,7,0,0,0,0,0,1,0.14,1,0,0,0,0,0
711,Brahim Díaz,ESP,MF,AC Milan,Serie A,20,1999,13.6,47,3.44,26,4,5,3,9,0,11,0.81,6,1,3,0,1,0
712,Víctor Díaz,ESP,DF,Granada CF,La Liga,32,1988,9.2,11,1.20,7,3,0,1,0,0,3,0.33,2,0,0,1,0,0
713,Daniel Didavi,DEU,FW,VfB Stuttgart,Bundesliga,30,1990,10.8,34,3.15,29,3,0,1,1,0,5,0.46,3,1,0,1,0,0
714,Eric Dier,ENG,DF,Tottenham Hotspur,Premier League,26,1994,28.0,16,0.57,14,0,0,1,0,1,0,0.00,0,0,0,0,0,0
715,Daan Dierckx,BEL,DF,Parma Calcio 1913,Serie A,17,2003,5.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
716,Lucas Digne,FRA,DF,Everton FC,Premier League,27,1993,29.8,70,2.35,49,17,0,2,2,0,11,0.37,6,3,0,2,0,0
717,Virgil van Dijk,NLD,DF,Liverpool FC,Premier League,29,1991,4.1,1,0.24,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
718,Mitchell Dijks,NLD,DF,Bologna FC 1909,Serie A,27,1993,16.5,17,1.03,13,2,0,0,1,1,0,0.00,0,0,0,0,0,0
719,Javairô Dilrosun,NLD,FW,Hertha BSC,Bundesliga,22,1998,5.9,15,2.55,9,2,3,0,0,1,3,0.51,2,0,0,0,0,1
720,Federico Dimarco,ITA,DF,Hellas Verona,Serie A,22,1997,29.0,104,3.58,46,47,3,4,4,0,6,0.21,4,1,0,1,0,0
721,Tristan Dingomé,CMR,MF,Stade Reims,Ligue 1,29,1991,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
722,Eren Dinkci,DEU,FW,SV Werder Bremen,Bundesliga,18,2001,1.2,3,2.50,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
723,Sinaly Diomandé,CIV,DF,Olympique Lyon,Ligue 1,19,2001,12.6,6,0.48,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
724,Loïs Diony,FRA,FW,SCO Angers,Ligue 1,27,1992,19.4,29,1.49,20,0,2,2,4,1,2,0.10,1,0,0,0,1,0
725,Issa Diop,FRA,DF,West Ham United,Premier League,23,1997,15.3,4,0.26,4,0,0,0,0,0,1,0.07,1,0,0,0,0,0
726,Pape Diop,SEN,MF,SD Eibar,La Liga,34,1986,25.8,31,1.20,23,2,1,1,2,2,1,0.04,1,0,0,0,0,0
727,Sofiane Diop,FRA,MF,AS Monaco,Ligue 1,20,2000,22.5,63,2.80,48,3,2,4,2,4,6,0.27,2,0,0,1,0,3
728,Andy Diouf,FRA,FW,Stade Rennais FC,Ligue 1,17,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
729,Yehvann Diouf,FRA,GK,Stade Reims,Ligue 1,20,1999,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
730,Assane Dioussé,SEN,DF,AS Saint-Étienne,Ligue 1,22,1997,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
731,Axel Disasi,FRA,DF,AS Monaco,Ligue 1,22,1998,22.3,8,0.36,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0
732,Tiago Djaló,PRT,DF,LOSC Lille,Ligue 1,20,2000,9.7,8,0.82,7,0,0,0,0,1,0,0.00,0,0,0,0,0,0
733,Djené,TGO,DF,Getafe CF,La Liga,28,1991,32.7,14,0.43,10,0,1,0,2,1,4,0.12,2,0,1,0,1,0
734,Moussa Djenepo,MLI,MF,Southampton FC,Premier League,22,1998,13.8,31,2.25,15,0,10,1,5,0,4,0.29,1,0,2,0,1,0
735,Koffi Djidji,CIV,DF,FC Crotone,Serie A,27,1992,16.9,10,0.59,10,0,0,0,0,0,1,0.06,1,0,0,0,0,0
736,Alexander Djiku,GHA,DF,RC Strasbourg Alsace,Ligue 1,25,1994,28.4,17,0.60,10,0,0,4,1,2,0,0.00,0,0,0,0,0,0
737,Berat Djimsiti,ALB,DF,Atalanta BC,Serie A,27,1993,29.2,38,1.30,31,1,1,4,1,0,7,0.24,5,1,0,1,0,0
738,Marko Dmitrovic,SRB,GK,SD Eibar,La Liga,28,1992,34.7,7,0.20,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0
739,Ritsu Doan,JPN,MF,Arminia Bielefeld,Bundesliga,22,1998,30.8,89,2.89,40,21,18,4,5,1,5,0.16,3,0,2,0,0,0
740,Alexandru Dobre,ROU,FW,Dijon FCO,Ligue 1,21,1998,5.9,12,2.04,7,0,2,1,1,1,1,0.17,0,0,0,0,0,1
741,Matt Doherty,IRL,DF,Tottenham Hotspur,Premier League,28,1992,13.8,22,1.60,18,1,1,0,2,0,2,0.15,2,0,0,0,0,0
742,Jérémy Doku,BEL,MF,Stade Rennais FC,Ligue 1,18,2002,25.7,90,3.50,66,0,10,2,9,3,9,0.35,8,0,0,0,0,1
743,Kasper Dolberg,DNK,FW,OGC Nice,Ligue 1,22,1997,21.4,27,1.26,18,0,2,1,6,0,4,0.19,2,0,1,0,1,0
744,Keagan Dolly,ZAF,MF,Montpellier HSC,Ligue 1,27,1993,5.0,15,2.99,10,4,1,0,0,0,1,0.20,1,0,0,0,0,0
745,Jaume Doménech,ESP,GK,Valencia CF,La Liga,29,1990,28.0,1,0.04,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
746,Carlos Dominguez,ESP,DF,Celta de Vigo,La Liga,19,2001,4.0,1,0.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
747,Nicolás Domínguez,ARG,MF,Bologna FC 1909,Serie A,22,1998,13.9,44,3.16,32,1,2,2,3,4,0,0.00,0,0,0,0,0,0
748,John Nwankwo,ESP,DF,Elche CF,La Liga,19,2000,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
749,Dong-won Ji,KOR,FW,1.FSV Mainz 05,Bundesliga,29,1991,0.7,2,2.90,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
750,Anastasios Donis,GRC,MF,Stade Reims,Ligue 1,23,1996,1.1,1,0.93,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
751,Gianluigi Donnarumma,ITA,GK,AC Milan,Serie A,21,1999,37.0,6,0.16,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
752,Gabriel,BRA,DF,Arsenal FC,Premier League,22,1997,22.2,10,0.45,6,1,1,2,0,0,0,0.00,0,0,0,0,0,0
753,Bas Dost,NLD,FW,Eintracht Frankfurt,Bundesliga,31,1989,9.1,18,1.98,17,0,0,1,0,0,3,0.33,3,0,0,0,0,0
754,Lucas Gourna-Douath,FRA,MF,AS Saint-Étienne,Ligue 1,16,2003,14.7,14,0.95,9,0,2,0,1,2,1,0.07,1,0,0,0,0,0
755,Abdoulaye Doucouré,FRA,MF,Everton FC,Premier League,27,1993,27.1,41,1.51,36,1,1,1,0,2,5,0.18,5,0,0,0,0,0
756,Cheick Doucouré,MLI,MF,RC Lens,Ligue 1,20,2000,29.2,60,2.06,48,0,7,3,1,1,7,0.24,7,0,0,0,0,0
757,Fodé Doucouré,MLI,DF,Stade Reims,Ligue 1,19,2001,3.7,7,1.89,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
758,Mahamadou Doucouré,FRA,FW,Nîmes Olympique,Ligue 1,20,2000,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
759,Cheick Doukouré,CIV,MF,Levante UD,La Liga,27,1992,1.1,1,0.89,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
760,Idrissa Doumbia,CIV,MF,SD Huesca,La Liga,22,1998,8.7,9,1.04,7,0,0,0,0,2,0,0.00,0,0,0,0,0,0
761,Moussa Doumbia,MLI,MF,Stade Reims,Ligue 1,25,1994,10.0,33,3.30,26,3,1,3,0,0,3,0.30,2,1,0,0,0,0
762,Souleyman Doumbia,CIV,DF,SCO Angers,Ligue 1,23,1996,24.7,25,1.01,22,1,0,0,1,1,2,0.08,1,0,0,0,1,0
763,Aleksandar Dragovic,AUT,DF,Bayer 04 Leverkusen,Bundesliga,29,1991,12.6,16,1.27,12,2,0,1,0,1,1,0.08,1,0,0,0,0,0
764,Bartlomiej Dragowski,POL,GK,ACF Fiorentina,Serie A,22,1997,35.0,2,0.06,2,0,0,0,0,0,1,0.03,1,0,0,0,0,0
765,Denis Dragus,ROU,FW,FC Crotone,Serie A,21,1999,2.0,2,1.02,2,0,0,0,0,0,1,0.51,1,0,0,0,0,0
766,Radu Dragusin,ROU,DF,Juventus FC,Serie A,18,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
767,Mouhamadou Drammeh,FRA,MF,Stade Reims,Ligue 1,21,1999,1.9,3,1.56,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
768,Julian Draxler,DEU,MF,Paris Saint-Germain,Ligue 1,26,1993,11.8,44,3.72,30,9,1,1,1,2,7,0.59,5,1,0,0,0,1
769,Dominick Drexler,DEU,MF,1. FC Köln,Bundesliga,30,1990,13.7,31,2.26,27,0,1,1,1,1,1,0.07,0,0,0,1,0,0
770,Matthieu Dreyer,FRA,GK,FC Lorient,Ligue 1,31,1989,15.0,1,0.07,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
771,Domingos Duarte,PRT,DF,Granada CF,La Liga,25,1995,26.3,11,0.42,9,0,0,2,0,0,0,0.00,0,0,0,0,0,0
772,Léo Duarte,BRA,DF,AC Milan,Serie A,24,1996,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
773,Óscar Duarte,CRI,DF,Levante UD,La Liga,31,1989,22.9,10,0.44,8,1,0,1,0,0,1,0.04,1,0,0,0,0,0
774,Rubén Duarte,ESP,DF,Deportivo Alavés,La Liga,24,1995,28.3,48,1.70,31,15,0,1,1,0,3,0.11,3,0,0,0,0,0
775,Léo Dubois,FRA,DF,Olympique Lyon,Ligue 1,25,1994,32.3,116,3.60,68,36,3,4,5,0,10,0.31,4,2,1,1,2,0
776,Martin Dubravka,SVK,GK,Newcastle United,Premier League,31,1989,13.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
777,Ondrej Duda,SVK,FW,1. FC Köln,Bundesliga,25,1994,28.2,85,3.02,42,25,7,7,4,0,8,0.28,5,2,0,0,1,0
778,Unai Dufur,ESP,DF,SD Eibar,La Liga,21,1999,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
779,Haris Duljevic,BIH,MF,Nîmes Olympique,Ligue 1,26,1993,8.6,24,2.79,20,0,1,2,0,1,1,0.12,1,0,0,0,0,0
780,Paul Dummett,WAL,DF,Newcastle United,Premier League,28,1991,13.9,5,0.36,5,0,0,0,0,0,1,0.07,1,0,0,0,0,0
781,Alfred Duncan,GHA,MF,ACF Fiorentina,Serie A,27,1993,1.8,4,2.22,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
782,Alfred Duncan,GHA,MF,Cagliari Calcio,Serie A,27,1993,11.9,18,1.52,15,3,0,0,0,0,2,0.17,2,0,0,0,0,0
783,Lewis Dunk,ENG,DF,Brighton & Hove Albion,Premier League,28,1991,32.6,19,0.58,14,1,0,4,0,0,0,0.00,0,0,0,0,0,0
784,Jimmy Dunne,IRL,DF,Burnley FC,Premier League,22,1997,3.0,3,1.00,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
785,Erik Durm,DEU,DF,Eintracht Frankfurt,Bundesliga,28,1992,16.4,27,1.64,18,1,2,6,0,0,5,0.30,1,0,1,3,0,0
786,Hugo Duro,ESP,FW,Real Madrid,La Liga,20,1999,0.6,1,1.64,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
787,Jean-Kevin Duverne,FRA,DF,Stade Brest 29,Ligue 1,23,1997,22.5,10,0.44,9,0,1,0,0,0,2,0.09,2,0,0,0,0,0
788,Paulo Dybala,ARG,FW,Juventus FC,Serie A,26,1993,12.6,62,4.93,37,10,5,5,5,0,3,0.24,2,0,0,1,0,0
789,Edin Dzeko,BIH,FW,AS Roma,Serie A,34,1986,20.3,63,3.11,43,0,5,7,6,2,12,0.59,7,0,2,1,1,1
790,Junior Dina Ebimbe,FRA,FW,Dijon FCO,Ligue 1,19,2000,23.8,61,2.56,41,1,10,5,4,0,3,0.13,2,0,0,1,0,0
791,Steeve-Mike Eyango,FRA,MF,Genoa CFC,Serie A,19,2001,0.6,2,3.46,1,0,0,0,0,1,2,3.46,1,0,0,0,0,1
792,Enzo Ebosse,FRA,DF,SCO Angers,Ligue 1,21,1999,2.9,1,0.35,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
793,Bruno Ecuele Manga,GAB,DF,Dijon FCO,Ligue 1,32,1988,38.0,7,0.18,4,1,1,1,0,0,0,0.00,0,0,0,0,0,0
794,Simone Edera,ITA,DF,Torino FC,Serie A,23,1997,0.6,2,3.46,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0
795,Ederson,BRA,GK,Manchester City,Premier League,26,1993,36.0,5,0.14,4,1,0,0,0,0,1,0.03,1,0,0,0,0,0
796,Kyle Edwards,ENG,MF,West Bromwich Albion,Premier League,22,1998,1.3,1,0.76,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
797,John Egan,IRL,DF,Sheffield United,Premier League,27,1992,29.2,13,0.45,12,0,0,0,0,1,1,0.03,1,0,0,0,0,0
798,Johannes Eggestein,DEU,FW,SV Werder Bremen,Bundesliga,22,1998,0.4,1,2.73,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
799,Maximilian Eggestein,DEU,MF,SV Werder Bremen,Bundesliga,23,1996,32.7,58,1.77,49,1,0,2,4,2,9,0.28,9,0,0,0,0,0
800,Lilian Egloff,DEU,MF,VfB Stuttgart,Bundesliga,17,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
801,Kingsley Ehizibue,NLD,DF,1. FC Köln,Bundesliga,25,1995,12.6,16,1.27,11,1,2,1,1,0,3,0.24,1,0,1,1,0,0
802,Albin Ekdal,SWE,MF,UC Sampdoria,Serie A,31,1989,25.5,28,1.10,19,0,2,1,2,4,1,0.04,1,0,0,0,0,0
803,Hugo Ekitike,FRA,MF,Stade Reims,Ligue 1,18,2002,1.0,2,2.05,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
804,Anthony Elanga,SWE,FW,Manchester United,Premier League,18,2002,1.7,2,1.16,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
805,Niclas Eliasson,SWE,MF,Nîmes Olympique,Ligue 1,24,1995,20.0,52,2.60,25,21,2,1,3,0,4,0.20,3,1,0,0,0,0
806,Eljif Elmas,MKD,MF,SSC Napoli,Serie A,20,1999,8.2,21,2.55,16,0,3,1,1,0,5,0.61,1,0,3,1,0,0
807,Ahmed Elmohamady,EGY,DF,Aston Villa,Premier League,32,1987,9.3,21,2.25,18,1,0,1,0,1,1,0.11,0,1,0,0,0,0
808,Mohamed Elneny,EGY,MF,Arsenal FC,Premier League,28,1992,17.2,16,0.93,13,0,1,1,1,0,0,0.00,0,0,0,0,0,0
809,Aritz Elustondo,ESP,DF,Real Sociedad,La Liga,26,1994,20.9,15,0.72,14,0,0,1,0,0,2,0.10,1,0,0,1,0,0
810,Nico Elvedi,CHE,DF,Borussia Mönchengladbach,Bundesliga,23,1996,28.2,13,0.46,9,0,0,3,0,1,4,0.14,2,0,0,2,0,0
811,Rodrigo Ely,BRA,DF,Deportivo Alavés,La Liga,26,1993,5.2,3,0.58,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
812,Elye Wahi,FRA,FW,Montpellier HSC,Ligue 1,17,2003,6.2,15,2.43,8,0,1,1,5,0,3,0.49,1,0,0,1,1,0
813,Breel Embolo,CHE,FW,Borussia Mönchengladbach,Bundesliga,23,1997,16.0,47,2.94,31,0,3,9,4,0,10,0.62,4,0,0,3,3,0
814,Emerson Royal,BRA,DF,Real Betis Balompié,La Liga,21,1999,33.2,64,1.93,53,6,1,0,3,1,5,0.15,4,0,0,0,1,0
815,Emmanuel Gyabuaa,ITA,MF,Atalanta BC,Serie A,18,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
816,Renaud Emond,BEL,FW,FC Nantes,Ligue 1,28,1991,3.9,9,2.29,2,0,0,2,4,1,1,0.25,0,0,0,0,1,0
817,Alan Empereur,BRA,DF,Hellas Verona,Serie A,26,1994,2.4,1,0.41,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
818,Youssef En-Nesyri,MAR,FW,Sevilla FC,La Liga,23,1997,25.7,37,1.44,22,0,4,5,3,3,8,0.31,2,0,2,1,2,1
819,Keita Endo,JPN,MF,1.FC Union Berlin,Bundesliga,22,1997,5.1,14,2.76,8,0,1,0,3,2,0,0.00,0,0,0,0,0,0
820,Wataru Endo,JPN,MF,VfB Stuttgart,Bundesliga,27,1993,32.8,67,2.04,55,0,1,2,5,4,6,0.18,5,0,0,0,1,0
821,Sergi Enrich,ESP,FW,SD Eibar,La Liga,30,1990,15.6,32,2.05,21,0,0,8,1,2,3,0.19,1,0,0,2,0,0
822,Christian Eriksen,DNK,MF,Inter Milan,Serie A,28,1992,15.4,51,3.31,30,18,0,3,0,0,2,0.13,2,0,0,0,0,0
823,Martin Erlic,HRV,DF,Spezia Calcio,Serie A,22,1998,20.0,4,0.20,4,0,0,0,0,0,1,0.05,1,0,0,0,0,0
824,Patrick Erras,DEU,FW,SV Werder Bremen,Bundesliga,25,1995,0.3,2,6.92,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
825,Gonzalo Escalante,ARG,MF,SS Lazio,Serie A,27,1993,8.1,12,1.47,9,0,0,1,1,1,3,0.37,2,0,0,1,0,0
826,Aarón Escandell,ESP,GK,Granada CF,La Liga,24,1995,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
827,Dani Escriche,ESP,FW,SD Huesca,La Liga,22,1998,9.5,23,2.42,17,0,2,0,3,1,3,0.32,2,0,1,0,0,0
828,Sergio Escudero,ESP,DF,Sevilla FC,La Liga,30,1989,6.3,11,1.75,10,1,0,0,0,0,0,0.00,0,0,0,0,0,0
829,Alfonso Espino,URY,DF,Cádiz CF,La Liga,28,1992,28.9,22,0.76,16,4,1,0,0,1,5,0.17,4,0,1,0,0,0
830,Vicente Esquerdo,ESP,MF,Valencia CF,La Liga,21,1999,2.6,3,1.17,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0
831,Nahuel Estévez,ARG,MF,Spezia Calcio,Serie A,24,1995,19.6,47,2.39,33,8,0,6,0,0,9,0.46,4,2,0,3,0,0
832,Pervis Estupiñán,ECU,DF,Villarreal CF,La Liga,22,1998,13.0,28,2.16,24,0,1,1,2,0,3,0.23,2,0,0,0,1,0
833,Yoann Etienne,FRA,DF,FC Lorient,Ligue 1,23,1997,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
834,Xabi Etxeita,ESP,DF,Getafe CF,La Liga,32,1987,9.8,2,0.20,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
835,Jonny Evans,NIR,DF,Leicester City,Premier League,32,1988,27.5,14,0.51,14,0,0,0,0,0,4,0.15,4,0,0,0,0,0
836,Edu Expósito,ESP,MF,SD Eibar,La Liga,23,1996,27.3,84,3.08,48,17,7,3,6,3,5,0.18,4,0,0,1,0,0
837,Valentin Eysseric,FRA,MF,ACF Fiorentina,Serie A,28,1992,8.1,16,1.98,11,2,1,2,0,0,2,0.25,1,0,0,1,0,0
838,Eberechi Eze,ENG,MF,Crystal Palace,Premier League,22,1998,28.4,83,2.92,48,13,10,2,8,2,12,0.42,4,2,4,1,1,0
839,Jokin Ezkieta,ESP,GK,Athletic Bilbao,La Liga,23,1996,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
840,Lukasz Fabianski,POL,GK,West Ham United,Premier League,35,1985,35.0,1,0.03,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
841,Fabinho,BRA,DF,Liverpool FC,Premier League,26,1993,28.5,23,0.81,20,0,0,0,2,1,4,0.14,3,0,0,0,1,0
842,Fábio,BRA,DF,FC Nantes,Ligue 1,30,1990,16.7,28,1.67,22,3,0,0,3,0,3,0.18,2,0,0,0,1,0
843,Cesc Fàbregas,ESP,MF,AS Monaco,Ligue 1,33,1987,9.7,47,4.82,28,16,2,0,1,0,5,0.51,5,0,0,0,0,0
844,Bandiougou Fadiga,FRA,FW,Paris Saint-Germain,Ligue 1,19,2001,0.7,2,2.86,0,0,0,0,2,0,0,0.00,0,0,0,0,0,0
845,Bandiougou Fadiga,FRA,MF,Stade Brest 29,Ligue 1,19,2001,0.5,2,4.19,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
846,Wout Faes,BEL,DF,Stade Reims,Ligue 1,22,1998,32.2,11,0.34,8,1,0,1,0,1,1,0.03,0,0,0,1,0,0
847,Nicolò Fagioli,ITA,MF,Juventus FC,Serie A,19,2001,0.2,1,4.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
848,Ralf Fährmann,DEU,GK,FC Schalke 04,Bundesliga,31,1988,20.8,7,0.34,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0
849,Romain Faivre,FRA,MF,Stade Brest 29,Ligue 1,22,1998,32.1,150,4.67,74,37,12,8,17,2,14,0.44,5,4,1,2,2,0
850,Fali,ESP,DF,Cádiz CF,La Liga,26,1993,29.3,20,0.68,15,0,2,2,1,0,3,0.10,1,0,1,1,0,0
851,Iago Falque,ESP,MF,Benevento Calcio,Serie A,30,1990,4.0,29,7.29,20,2,4,2,0,1,1,0.25,1,0,0,0,0,0
852,Andri Fannar Baldursson,ISL,MF,Bologna FC 1909,Serie A,18,2002,2.4,4,1.66,4,0,0,0,0,0,1,0.41,1,0,0,0,0,0
853,Paolo Faragò,ITA,DF,Bologna FC 1909,Serie A,27,1993,0.3,2,7.83,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
854,Paolo Faragò,ITA,DF,Cagliari Calcio,Serie A,27,1993,4.1,8,1.95,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
855,Davide Faraoni,ITA,DF,Hellas Verona,Serie A,28,1991,32.1,42,1.31,33,1,4,1,3,0,9,0.28,7,1,1,0,0,0
856,Mohamed Fares,DZA,DF,SS Lazio,Serie A,24,1996,12.7,28,2.21,24,1,1,1,0,1,3,0.24,2,0,0,1,0,0
857,Diego Farias,BRA,FW,Spezia Calcio,Serie A,30,1990,16.8,52,3.09,41,0,3,4,2,2,3,0.18,1,0,0,2,0,0
858,Wuilker Fariñez,VEN,GK,RC Lens,Ligue 1,22,1998,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
859,Noah Fatar,FRA,FW,SCO Angers,Ligue 1,18,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
860,Ansu Fati,ESP,FW,FC Barcelona,La Liga,17,2002,4.8,19,3.97,12,1,1,0,5,0,2,0.42,0,0,1,0,1,0
861,Julien Faussurier,FRA,DF,Stade Brest 29,Ligue 1,33,1987,10.6,31,2.92,24,3,0,2,0,2,5,0.47,5,0,0,0,0,0
862,Andrea Favilli,ITA,FW,Hellas Verona,Serie A,23,1997,3.8,10,2.65,7,0,1,0,1,1,1,0.27,1,0,0,0,0,0
863,Federico Fazio,ARG,DF,AS Roma,Serie A,33,1987,4.5,3,0.67,1,0,0,2,0,0,0,0.00,0,0,0,0,0,0
864,Nabil Fekir,FRA,MF,Real Betis Balompié,La Liga,27,1993,29.1,138,4.74,78,18,18,7,16,1,17,0.58,9,3,3,0,2,0
865,Felipe,BRA,DF,Atlético de Madrid,La Liga,31,1989,22.9,8,0.35,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
866,Luiz Felipe,BRA,DF,SS Lazio,Serie A,23,1997,10.1,7,0.69,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
867,Felix Uduokhai,DEU,DF,FC Augsburg,Bundesliga,22,1997,29.0,10,0.34,8,0,0,0,1,1,1,0.03,1,0,0,0,0,0
868,João Félix,PRT,FW,Atlético de Madrid,La Liga,20,1999,17.5,46,2.63,33,0,5,4,4,0,10,0.57,7,0,1,1,1,0
869,Zinedine Ferhat,DZA,FW,Nîmes Olympique,Ligue 1,27,1993,32.9,113,3.44,71,11,14,5,10,2,22,0.67,16,0,2,1,3,0
870,Bruno Fernandes,PRT,MF,Manchester United,Premier League,25,1994,34.4,168,4.88,121,22,4,10,8,3,27,0.78,23,2,0,2,0,0
