Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,P_Att,P_Live,P_Dead,P_FK,P_TB,P_Press,P_Sw,P_Crs,P_CK,P_InCK,P_OutCK,P_StrCK,P_Ground,P_Low,P_High,P_Left,P_Right,P_Head,P_TI,P_Other,P_Cmp,P_Off,P_Out,P_Int,P_Blocks
1626,Marquinhos,BRA,DF,Paris Saint-Germain,Ligue 1,26,1994,23.6,1729,1695,34,30,2,131,45,3,0,0,0,0,1461,101,167,261,1389,41,4,11,1610,5,9,15,6
1627,Luca Marrone,ITA,DF,FC Crotone,Serie A,30,1990,17.6,1019,960,59,59,0,94,12,0,0,0,0,0,816,68,135,200,762,41,0,5,895,0,9,14,7
1628,Roger Martí,ESP,FW,Levante UD,La Liga,29,1991,24.4,523,480,43,1,3,120,13,16,0,0,0,0,361,83,79,59,417,20,0,14,361,5,8,25,30
1629,Anthony Martial,FRA,FW,Manchester United,Premier League,24,1995,16.4,488,477,11,2,3,104,3,12,0,0,0,0,419,43,26,64,400,11,1,3,404,2,8,19,21
1630,Aarón Martín,ESP,DF,Celta de Vigo,La Liga,23,1997,17.1,862,699,163,20,1,79,9,44,0,0,0,0,529,179,154,646,56,11,143,0,691,1,12,21,25
1631,Aarón Martín,ESP,DF,1.FSV Mainz 05,Bundesliga,23,1997,2.9,169,126,43,2,0,15,3,13,3,0,2,0,74,45,50,123,6,2,38,0,122,0,3,3,8
1632,Álex Martín,ESP,DF,Cádiz CF,La Liga,22,1998,1.1,38,32,6,2,0,3,2,1,0,0,0,0,22,6,10,1,32,1,4,0,28,1,0,0,1
1633,Jonas Martin,FRA,MF,Stade Rennais FC,Ligue 1,30,1990,5.4,384,371,13,11,0,41,6,2,0,0,0,0,316,35,33,62,301,13,1,0,340,0,4,6,8
1634,Gabriel Martinelli,BRA,FW,Arsenal FC,Premier League,19,2001,6.5,159,155,4,0,0,19,1,14,0,0,0,0,119,21,19,29,117,6,3,0,126,2,1,4,4
1635,Lucas Martínez Quarta,ARG,DF,ACF Fiorentina,Serie A,24,1996,16.5,814,766,48,28,0,54,33,4,0,0,0,0,573,76,165,147,608,20,20,0,671,3,15,20,12
1636,Emiliano Martínez,ARG,GK,Aston Villa,Premier League,27,1992,38.0,1295,911,384,130,0,127,49,0,0,0,0,0,512,54,729,132,869,0,0,163,849,7,49,6,3
1637,Iñigo Martínez,ESP,DF,Athletic Bilbao,La Liga,29,1991,28.0,1427,1343,84,74,1,144,73,9,0,0,0,0,953,152,322,1036,264,80,10,7,1193,6,27,27,21
1638,Javi Martínez,ESP,MF,CA Osasuna,La Liga,20,1999,5.1,159,157,2,0,0,27,6,3,0,0,0,0,95,28,36,18,116,20,0,1,108,0,2,3,8
1639,Javi Martínez,ESP,DF,Bayern Munich,Bundesliga,31,1988,5.2,390,382,8,6,0,39,4,1,0,0,0,0,317,26,47,73,283,19,2,2,352,1,5,3,0
1640,Josep Martínez,ESP,GK,RB Leipzig,Bundesliga,22,1998,1.0,49,43,6,1,0,9,3,0,0,0,0,0,35,4,10,8,36,0,0,5,37,0,5,0,0
1641,Lautaro Martínez,ARG,FW,Inter Milan,Serie A,22,1997,28.5,583,569,14,1,2,183,23,16,0,0,0,0,383,128,72,94,430,23,4,11,422,0,5,33,27
1642,Pablo Martinez,FRA,DF,Nîmes Olympique,Ligue 1,31,1989,6.0,299,283,16,15,0,27,23,0,0,0,0,0,196,29,74,236,42,18,1,0,250,1,12,1,2
1643,Gelson Martins,PRT,MF,AS Monaco,Ligue 1,25,1995,17.2,632,628,4,0,0,119,4,28,0,0,0,0,528,57,47,78,528,14,2,3,527,1,9,16,17
1644,Adam Marusic,MNE,DF,SS Lazio,Serie A,27,1992,33.0,1619,1422,197,25,2,174,42,50,0,0,0,0,1094,275,250,148,1195,72,172,13,1352,3,14,33,40
1645,Sylvain Marveaux,FRA,MF,FC Lorient,Ligue 1,34,1986,2.2,85,82,3,1,1,12,0,1,0,0,0,0,66,6,13,67,12,3,1,0,69,0,1,1,1
1646,Marvin Park,ESP,DF,Real Madrid,La Liga,20,2000,1.5,81,70,11,0,0,14,1,4,0,0,0,0,58,17,6,4,61,1,11,0,69,0,1,1,1
1647,Omar Mascarell,ESP,MF,FC Schalke 04,Bundesliga,27,1993,19.6,883,839,44,34,4,152,34,5,10,4,5,1,591,109,183,164,656,40,0,2,726,5,11,9,17
1648,Andrea Masiello,ITA,DF,Genoa CFC,Serie A,34,1986,28.5,1377,1321,56,41,0,107,60,5,0,0,0,0,961,141,275,241,1031,70,15,5,1176,4,22,21,13
1649,Jordi Masip,ESP,GK,Real Valladolid CF,La Liga,31,1989,25.0,800,495,305,87,0,41,10,0,0,0,0,0,215,33,552,17,623,0,0,91,417,6,25,3,2
1650,Roberto Massimo,DEU,DF,VfB Stuttgart,Bundesliga,19,2000,8.4,299,249,50,3,0,61,4,7,0,0,0,0,194,65,40,47,188,11,46,1,226,2,3,7,25
1651,Giuseppe Mastinu,ITA,FW,Spezia Calcio,Serie A,28,1991,0.4,12,12,0,0,0,1,0,0,0,0,0,0,8,2,2,11,0,0,0,1,9,0,0,0,0
1652,Arthur Masuaku,COD,DF,West Ham United,Premier League,26,1993,11.2,552,508,44,0,0,96,18,33,0,0,0,0,405,67,80,466,17,15,44,1,442,3,14,12,23
1653,Jaime Mata,ESP,FW,Getafe CF,La Liga,31,1988,22.6,597,571,26,0,0,178,9,36,1,1,0,0,309,149,139,62,364,68,9,19,395,2,12,20,32
1654,Juan Mata,ESP,FW,Manchester United,Premier League,32,1988,5.7,294,278,16,6,1,48,7,7,7,0,7,0,242,17,35,245,43,2,0,3,247,1,1,12,5
1655,Pape Sarr,SEN,MF,FC Metz,Ligue 1,17,2002,17.7,928,909,19,16,0,173,44,6,3,0,1,0,740,87,101,110,775,25,0,2,794,2,20,25,21
1656,Eliot Matazo,BEL,MF,AS Monaco,Ligue 1,18,2002,3.5,92,91,1,1,0,15,1,0,0,0,0,0,70,17,5,11,70,8,0,0,72,0,2,3,0
1657,Jean-Philippe Mateta,FRA,FW,Crystal Palace,Premier League,23,1997,2.5,51,47,4,0,0,24,0,1,0,0,0,0,32,12,7,6,27,6,0,1,31,1,1,2,3
1658,Jean-Philippe Mateta,FRA,FW,1.FSV Mainz 05,Bundesliga,23,1997,11.1,252,224,28,0,1,65,2,4,1,1,0,0,168,52,32,46,156,21,0,8,182,1,3,1,13
1659,Nemanja Matic,SRB,MF,Manchester United,Premier League,31,1988,12.3,975,941,34,31,1,131,33,6,0,0,0,0,817,66,92,819,124,19,3,0,882,3,4,19,11
1660,Joel Matip,CMR,DF,Liverpool FC,Premier League,28,1991,7.7,527,518,9,9,1,41,7,0,0,0,0,0,411,50,66,73,416,23,0,0,466,0,4,8,5
1661,Rabbi Matondo,WAL,FW,FC Schalke 04,Bundesliga,19,2000,2.4,40,40,0,0,0,13,2,1,0,0,0,0,31,6,3,9,28,2,0,0,34,0,0,0,4
1662,Ryder Matos,BRA,MF,Udinese Calcio,Serie A,27,1993,0.1,7,7,0,0,0,1,1,2,0,0,0,0,4,0,3,0,6,1,0,0,5,0,1,0,0
1663,Henning Matriciani,DEU,DF,FC Schalke 04,Bundesliga,20,2000,0.3,5,5,0,0,0,2,0,0,0,0,0,0,3,1,1,0,5,0,0,0,3,0,1,1,0
1664,Chrislain Matsima,FRA,DF,AS Monaco,Ligue 1,18,2002,3.9,272,260,12,7,0,15,11,2,0,0,0,0,222,22,28,16,237,8,5,1,244,1,3,0,6
1665,Federico Mattiello,ITA,DF,Spezia Calcio,Serie A,25,1995,0.4,42,35,7,0,0,4,1,1,0,0,0,0,18,9,15,17,16,0,7,1,29,0,0,0,2
1666,Neal Maupay,FRA,FW,Brighton & Hove Albion,Premier League,23,1996,27.9,656,599,57,6,2,168,14,11,0,0,0,0,497,87,72,123,467,20,7,17,508,1,10,34,24
1667,Tony Mauricio,FRA,MF,RC Lens,Ligue 1,26,1994,5.6,342,289,53,19,0,63,24,7,31,13,11,2,241,33,68,277,51,9,2,1,275,0,3,13,14
1668,Stephy Mavididi,ENG,FW,Montpellier HSC,Ligue 1,22,1998,22.6,512,496,16,1,3,105,6,19,0,0,0,0,383,85,44,77,388,23,8,8,398,2,11,13,32
1669,Konstantinos Mavropanos,GRC,DF,VfB Stuttgart,Bundesliga,22,1997,16.3,1059,920,139,35,0,115,61,5,1,0,0,0,650,159,250,148,729,50,103,7,844,3,14,43,22
1670,Eric Maxim Choupo-Moting,CMR,FW,Bayern Munich,Bundesliga,31,1989,9.1,220,216,4,0,1,70,0,1,0,0,0,0,167,42,11,37,157,9,1,7,178,1,0,10,6
1671,Borja Mayoral,ESP,FW,AS Roma,Serie A,23,1997,17.2,366,336,30,2,0,92,14,8,0,0,0,0,252,59,55,74,258,12,2,7,293,0,2,10,9
1672,Borja Mayoral,ESP,FW,Real Madrid,La Liga,23,1997,0.3,5,5,0,0,0,1,1,0,0,0,0,0,3,1,1,1,4,0,0,0,3,0,0,0,1
1673,Youssef Maziz,FRA,MF,FC Metz,Ligue 1,22,1998,2.9,119,98,21,8,0,22,3,3,6,2,2,1,79,17,23,13,101,2,0,0,84,0,3,7,4
1674,Antonio Mazzotta,ITA,DF,FC Crotone,Serie A,30,1989,0.6,11,9,2,1,0,2,1,1,0,0,0,0,6,1,4,8,2,0,1,0,7,0,0,1,0
1675,Kevin Mbabu,CHE,DF,VfL Wolfsburg,Bundesliga,25,1995,18.2,1029,842,187,4,0,124,25,55,0,0,0,0,527,228,274,119,657,47,183,0,719,5,27,40,62
1676,Kylian Mbappé,FRA,FW,Paris Saint-Germain,Ligue 1,21,1998,26.4,1033,979,54,6,4,154,15,68,15,5,1,0,869,106,58,200,801,9,17,4,812,2,12,39,44
1677,Ibrahima Mbaye,SEN,DF,Bologna FC 1909,Serie A,25,1994,4.8,208,168,40,3,0,30,2,2,0,0,0,0,130,44,34,17,136,9,37,0,168,0,3,4,8
1678,Jean Manuel Mbom,DEU,MF,SV Werder Bremen,Bundesliga,20,2000,12.9,364,337,27,1,0,89,10,14,0,0,0,0,213,71,80,39,256,17,26,3,257,1,17,6,13
1679,Nathanaël Mbuku,FRA,MF,Stade Reims,Ligue 1,18,2002,24.6,584,560,24,5,7,130,16,21,12,7,2,0,433,70,81,489,49,16,4,5,448,4,8,24,16
1680,James McArthur,SCO,MF,Crystal Palace,Premier League,32,1987,16.3,769,727,42,17,0,140,15,7,0,0,0,0,523,101,145,197,503,40,8,3,627,3,15,23,22
1681,Oliver McBurnie,SCO,FW,Sheffield United,Premier League,24,1996,14.7,426,416,10,1,3,178,1,3,0,0,0,0,202,107,117,23,227,55,0,8,268,2,9,12,20
1682,Alex McCarthy,ENG,GK,Southampton FC,Premier League,30,1989,30.0,1069,798,271,100,0,137,34,0,0,0,0,0,503,36,530,153,740,3,0,126,687,8,32,7,2
1683,James McCarthy,IRL,MF,Crystal Palace,Premier League,29,1990,9.1,329,315,14,8,0,52,15,5,6,4,1,1,188,49,92,89,214,18,0,1,254,0,8,7,12
1684,John McGinn,SCO,MF,Aston Villa,Premier League,25,1994,37.0,1398,1326,72,37,8,252,86,30,10,2,5,0,901,165,332,1069,250,46,6,2,1080,14,27,54,33
1685,David McGoldrick,IRL,FW,Sheffield United,Premier League,32,1987,26.6,940,909,31,3,1,220,20,24,0,0,0,0,673,131,136,88,718,42,13,5,699,4,15,25,32
1686,Weston McKennie,USA,MF,Juventus FC,Serie A,21,1998,18.9,784,764,20,6,4,144,17,15,0,0,0,0,569,114,101,142,578,24,14,4,667,2,14,19,13
1687,Dwight McNeil,ENG,MF,Burnley FC,Premier League,20,1999,34.1,1336,1170,166,74,5,249,109,114,74,64,5,2,819,142,375,1211,55,34,18,2,920,8,34,27,68
1688,Scott McTominay,SCO,MF,Manchester United,Premier League,23,1996,23.7,1270,1228,42,32,0,169,44,9,2,2,0,0,1037,86,147,105,1079,51,8,3,1109,1,14,22,24
1689,Gary Medel,CHL,DF,Bologna FC 1909,Serie A,32,1987,5.7,340,320,20,16,0,21,12,0,0,0,0,0,255,45,40,44,267,17,4,3,313,0,2,2,3
1690,Facundo Medina,ARG,DF,RC Lens,Ligue 1,21,1999,22.3,1558,1504,54,41,0,167,59,2,0,0,0,0,1241,107,210,1368,125,34,13,2,1358,1,18,26,35
1691,Nathan de Medina,BEL,DF,Arminia Bielefeld,Bundesliga,22,1997,7.1,316,222,94,6,0,44,4,6,0,0,0,0,147,65,104,40,173,14,88,1,210,1,9,7,11
1692,Ben Mee,ENG,DF,Burnley FC,Premier League,30,1989,29.9,1044,1006,38,34,0,176,29,1,0,0,0,0,558,125,361,760,111,103,4,5,784,2,24,14,11
1693,Joshua Mees,DEU,FW,1.FC Union Berlin,Bundesliga,24,1996,0.1,3,3,0,0,0,1,0,0,0,0,0,0,3,0,0,1,2,0,0,0,2,0,1,0,0
1694,Admir Mehmedi,CHE,MF,VfL Wolfsburg,Bundesliga,29,1991,9.1,442,419,23,5,2,69,12,20,7,2,1,0,323,71,48,58,353,15,4,8,347,1,5,14,19
1695,Soualiho Meïté,FRA,MF,Torino FC,Serie A,26,1994,10.2,383,381,2,2,0,63,14,3,0,0,0,0,296,34,53,66,296,11,0,4,314,1,5,8,8
1696,Soualiho Meïté,FRA,MF,AC Milan,Serie A,26,1994,6.5,285,275,10,9,2,43,9,2,0,0,0,0,211,35,39,56,204,14,1,2,241,2,6,10,3
1697,Hannibal Mejbri,TUN,MF,Manchester United,Premier League,17,2003,0.1,3,3,0,0,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0
1698,Farid El Melali,DZA,FW,SCO Angers,Ligue 1,23,1997,4.6,147,144,3,1,1,32,2,7,0,0,0,0,112,24,11,6,136,2,2,0,111,0,4,4,4
1699,Filippo Melegoni,ITA,MF,Genoa CFC,Serie A,21,1999,4.3,242,217,25,2,0,42,7,6,12,6,2,0,180,29,33,9,216,6,10,0,202,2,2,5,2
1700,Gonzalo Melero,ESP,MF,Levante UD,La Liga,26,1994,20.6,1048,1015,33,18,3,191,12,4,3,0,0,0,869,111,68,100,867,35,6,18,934,2,11,25,20
1701,Birger Meling,NOR,DF,Nîmes Olympique,Ligue 1,25,1994,25.9,1307,1016,291,33,1,137,23,32,1,0,1,0,788,329,190,780,219,37,257,4,1064,4,30,24,42
1702,Arthur,BRA,MF,Juventus FC,Serie A,23,1996,12.9,1073,1044,29,25,0,135,25,0,2,1,0,0,915,93,65,45,1000,21,1,5,1013,1,5,11,6
1703,Houboulang Mendes,FRA,DF,FC Lorient,Ligue 1,22,1998,14.4,599,436,163,5,0,72,8,24,0,0,0,0,288,180,131,71,348,10,158,1,434,0,19,20,30
1704,Pedro Mendes,PRT,DF,Montpellier HSC,Ligue 1,29,1990,18.1,802,774,28,27,0,80,46,2,0,0,0,0,569,55,178,77,675,33,1,3,678,1,15,4,12
1705,Thiago Mendes,BRA,MF,Olympique Lyon,Ligue 1,28,1992,24.9,1499,1439,60,53,5,194,54,7,1,0,0,0,1111,141,247,180,1232,59,6,5,1327,4,18,23,16
1706,Brais Méndez,ESP,MF,Celta de Vigo,La Liga,23,1997,29.7,1188,1142,46,17,5,216,29,28,10,4,5,0,868,160,160,964,130,52,14,9,936,2,23,37,41
1707,Edgar Méndez,ESP,MF,Deportivo Alavés,La Liga,30,1990,23.2,499,468,31,3,0,124,24,51,1,0,0,0,230,104,165,75,313,40,20,6,286,6,17,19,32
1708,Eñaut Mendi,ESP,FW,SD Eibar,La Liga,21,1999,0.7,11,11,0,0,0,4,0,0,0,0,0,0,8,3,0,0,9,2,0,0,5,0,1,0,2
1709,Batista Mendy,FRA,MF,FC Nantes,Ligue 1,20,2000,0.8,36,35,1,1,0,3,1,0,0,0,0,0,33,0,3,2,33,1,0,0,30,0,1,2,0
1710,Benjamin Mendy,FRA,DF,Manchester City,Premier League,26,1994,10.6,651,562,89,4,0,40,11,26,2,0,2,0,431,117,103,506,26,27,83,0,532,1,10,8,22
1711,Edouard Mendy,SEN,GK,Chelsea FC,Premier League,28,1992,30.5,1007,792,215,34,0,70,26,0,0,0,0,0,702,37,268,69,800,1,0,125,852,3,19,4,1
1712,Edouard Mendy,SEN,GK,Stade Rennais FC,Ligue 1,28,1992,1.0,29,21,8,2,0,1,1,0,0,0,0,0,17,0,12,1,25,0,0,2,24,0,1,0,0
1713,Ferland Mendy,FRA,DF,Real Madrid,La Liga,25,1995,24.5,1475,1298,177,12,1,170,30,40,0,0,0,0,1114,230,131,903,373,26,165,3,1324,3,13,25,26
1714,Nampalys Mendy,SEN,MF,Leicester City,Premier League,28,1992,16.2,965,952,13,12,1,101,11,0,0,0,0,0,809,87,69,106,830,18,1,0,882,1,7,11,6
1715,Hamza Mendyl,MAR,FW,FC Schalke 04,Bundesliga,22,1997,1.1,29,27,2,1,0,7,0,2,0,0,0,0,24,1,4,20,5,1,1,0,23,0,0,0,2
1716,Levent Mercan,DEU,FW,FC Schalke 04,Bundesliga,19,2000,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1717,Jorge Meré,ESP,DF,1. FC Köln,Bundesliga,23,1997,14.4,680,657,23,14,0,67,24,0,0,0,0,0,532,40,108,145,479,39,1,4,603,1,10,8,2
1718,Alex Meret,ITA,GK,SSC Napoli,Serie A,23,1997,22.0,607,481,126,30,0,54,7,0,0,0,0,0,450,30,127,371,130,0,0,97,539,2,6,4,1
1719,Mikel Merino,ESP,MF,Real Sociedad,La Liga,24,1996,23.9,1210,1179,31,29,6,251,34,14,1,0,0,0,815,171,224,954,123,70,1,7,922,14,29,24,37
1720,Martín Merquelanz,ESP,FW,Real Sociedad,La Liga,25,1995,6.1,256,213,43,11,0,33,15,14,23,8,9,1,163,39,54,211,24,8,9,2,173,4,4,8,24
1721,Mert Cetin,TUR,DF,Hellas Verona,Serie A,23,1997,4.6,187,177,10,4,0,32,2,1,0,0,0,0,119,29,39,26,134,8,6,0,149,1,5,6,3
1722,Dries Mertens,BEL,FW,SSC Napoli,Serie A,33,1987,16.2,498,437,61,8,1,84,16,32,26,5,15,3,322,78,98,38,445,5,0,10,367,2,5,13,24
1723,Roque Mesa,ESP,MF,Real Valladolid CF,La Liga,31,1989,19.6,941,858,83,47,1,159,56,22,32,10,7,5,656,90,195,178,716,32,0,6,741,5,16,20,27
1724,Illan Meslier,FRA,GK,Leeds United,Premier League,20,2000,35.0,1348,1002,346,80,1,109,29,0,0,0,0,0,836,75,437,888,174,0,0,269,1090,3,41,13,0
1725,Lionel Messi,ARG,FW,FC Barcelona,La Liga,33,1987,33.6,2417,2184,233,87,23,431,54,66,101,36,21,3,1897,221,299,2136,243,12,3,13,1989,20,25,75,73
1726,Junior Messias,BRA,MF,FC Crotone,Serie A,29,1991,35.7,1239,1120,119,43,1,239,41,60,45,27,2,3,814,184,241,984,152,54,16,9,913,7,37,35,30
1727,Thomas Meunier,BEL,DF,Borussia Dortmund,Bundesliga,28,1991,16.4,1253,1110,143,7,5,150,25,49,0,0,0,0,826,204,223,79,968,54,136,3,1024,2,10,24,39
1728,Mexer,MOZ,DF,FC Girondins Bordeaux,Ligue 1,31,1988,7.9,447,419,28,13,0,45,18,2,0,0,0,0,353,31,63,58,349,16,15,1,397,1,5,5,3
1729,Max Meyer,DEU,MF,1. FC Köln,Bundesliga,24,1995,3.9,260,250,10,6,0,35,7,5,1,1,0,0,199,29,32,62,190,7,0,0,216,0,4,6,4
1730,Omenuke Mfulu,COD,MF,Elche CF,La Liga,26,1994,8.8,337,329,8,6,0,69,11,1,0,0,0,0,265,35,37,36,279,18,1,1,299,0,6,4,7
1731,Míchel Herrero,ESP,MF,Real Valladolid CF,La Liga,32,1988,10.5,662,600,62,41,1,112,38,21,18,7,7,0,439,74,149,74,551,22,3,5,528,3,15,14,15
1732,Jonas Dirkner,DEU,MF,Hertha BSC,Bundesliga,18,2002,0.2,4,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0,0,0,2,0,0,0,0
1733,Jonas Michelbrink,DEU,MF,Hertha BSC,Bundesliga,19,2001,0.4,15,14,1,1,0,2,0,0,0,0,0,0,12,2,1,3,10,0,0,1,11,0,1,2,1
1734,Clément Michelin,FRA,DF,RC Lens,Ligue 1,23,1997,12.8,672,529,143,21,0,73,25,49,17,9,7,1,354,115,203,24,502,26,105,2,490,5,15,10,28
1735,Edouard Michut,FRA,MF,Paris Saint-Germain,Ligue 1,17,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,Petar Micin,SRB,MF,Udinese Calcio,Serie A,21,1998,0.2,9,9,0,0,0,1,0,0,0,0,0,0,4,2,3,2,6,1,0,0,8,0,0,1,0
1737,Florian Miguel,FRA,DF,Nîmes Olympique,Ligue 1,23,1996,17.1,913,840,73,31,0,62,24,6,0,0,0,0,641,77,195,753,81,25,39,0,749,0,20,12,7
1738,Valentin Mihaila,ROU,FW,Parma Calcio 1913,Serie A,20,2000,7.8,200,192,8,0,0,30,8,12,2,1,0,1,128,32,40,16,159,16,4,4,136,1,7,8,15
1739,Nikola Milenkovic,SRB,DF,ACF Fiorentina,Serie A,22,1997,33.7,1657,1513,144,54,0,174,50,3,0,0,0,0,1172,211,274,120,1266,107,90,5,1443,4,16,21,20
1740,Arkadiusz Milik,POL,FW,Olympique Marseille,Ligue 1,26,1994,13.6,302,271,31,3,0,76,5,5,0,0,0,0,199,63,40,220,40,12,2,12,221,0,7,14,17
1741,Sergej Milinković-Savić,SRB,MF,SS Lazio,Serie A,25,1995,30.5,1802,1762,40,17,6,305,63,49,1,0,0,0,1113,326,363,314,1313,67,22,18,1407,10,33,56,44
1742,Vanja Milinković-Savić,SRB,GK,Torino FC,Serie A,23,1997,5.0,179,126,53,21,0,11,3,0,0,0,0,0,98,2,79,10,142,1,0,18,121,1,5,1,0
1743,Éder Militão,BRA,DF,Real Madrid,La Liga,22,1998,12.6,768,745,23,14,0,61,44,2,0,0,0,0,616,55,97,68,659,22,9,3,695,1,11,10,8
1744,Luka Milivojevic,SRB,MF,Crystal Palace,Premier League,29,1991,26.2,1269,1170,99,67,1,148,40,15,23,11,10,0,862,139,268,194,976,65,4,2,1029,5,16,32,27
1745,Luis Milla,ESP,MF,Granada CF,La Liga,25,1994,13.9,535,478,57,36,1,99,27,10,17,5,6,1,348,42,145,48,452,22,1,1,416,5,12,14,10
1746,Pere Milla,ESP,FW,Elche CF,La Liga,27,1992,22.0,577,556,21,0,1,172,9,6,0,0,0,0,389,91,97,396,94,36,5,17,424,4,15,20,33
1747,Álex Millán,ESP,FW,Villarreal CF,La Liga,20,1999,0.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1748,Vincenzo Millico,ITA,FW,Torino FC,Serie A,19,2000,0.2,10,9,1,0,0,2,2,0,1,1,0,0,7,1,2,1,9,0,0,0,9,0,1,0,0
1749,Enzo Millot,FRA,MF,AS Monaco,Ligue 1,18,2002,0.5,25,19,6,2,0,2,3,1,2,1,0,1,16,4,5,21,2,0,2,0,19,0,0,0,2
1750,James Milner,ENG,MF,Liverpool FC,Premier League,34,1986,11.9,914,847,67,13,3,113,20,17,13,5,6,0,660,125,129,74,762,19,38,2,776,2,12,19,28
1751,Santi Mina,ESP,FW,Celta de Vigo,La Liga,24,1995,26.8,614,593,21,1,0,205,14,9,0,0,0,0,341,157,116,52,399,50,5,28,455,3,16,14,20
1752,Yerry Mina,COL,DF,Everton FC,Premier League,25,1994,21.5,1227,1198,29,25,0,101,26,0,0,0,0,0,1008,85,134,184,969,43,2,0,1115,0,10,9,9
1753,Takumi Minamino,JPN,MF,Southampton FC,Premier League,25,1995,7.9,257,255,2,1,1,50,2,7,0,0,0,0,189,40,28,67,174,11,0,1,186,1,11,11,14
1754,Takumi Minamino,JPN,MF,Liverpool FC,Premier League,25,1995,3.3,139,135,4,0,0,23,1,3,1,0,0,0,95,23,21,20,111,4,1,0,111,0,3,3,4
1755,Tyrone Mings,ENG,DF,Aston Villa,Premier League,27,1993,35.5,1585,1529,56,51,0,188,55,2,0,0,0,0,1034,137,414,1241,200,95,4,2,1262,7,41,23,16
1756,Óscar Mingueza,ESP,DF,FC Barcelona,La Liga,21,1999,21.1,1686,1576,110,40,3,138,12,14,0,0,0,0,1440,141,105,186,1384,37,69,2,1550,3,17,16,27
1757,Rafa Mir,ESP,FW,SD Huesca,La Liga,23,1997,32.0,472,441,31,0,1,161,15,18,0,0,0,0,216,137,119,31,274,67,2,15,280,10,15,10,32
1758,Jorge Miramón,ESP,DF,Levante UD,La Liga,31,1989,19.2,1053,852,201,10,0,117,26,53,1,0,0,0,570,263,220,35,778,37,190,2,824,2,25,24,41
1759,Aleksey Miranchuk,RUS,FW,Atalanta BC,Serie A,24,1995,7.5,408,387,21,5,1,88,8,9,9,3,5,0,311,45,52,349,34,5,4,4,321,2,4,11,12
1760,Juan Miranda,ESP,DF,Real Betis Balompié,La Liga,20,2000,18.4,935,740,195,19,0,73,17,54,2,1,1,0,505,200,230,664,35,39,174,4,701,5,14,31,21
1761,Antonio Mirante,ITA,GK,AS Roma,Serie A,37,1983,12.8,436,306,130,40,0,30,6,0,0,0,0,0,244,31,161,26,321,0,0,69,341,0,6,3,2
1762,Tyrick Mitchell,ENG,DF,Crystal Palace,Premier League,20,1999,19.0,779,586,193,8,0,121,6,22,0,0,0,0,416,149,214,545,26,15,185,0,547,2,11,38,51
1763,Aleksandar Mitrovic,SRB,FW,Fulham FC,Premier League,25,1994,15.6,384,359,25,1,1,125,3,8,1,0,0,0,221,90,73,48,244,27,3,24,292,2,2,9,9
1764,Stefan Mitrovic,SRB,DF,RC Strasbourg Alsace,Ligue 1,30,1990,30.9,1242,1185,57,54,0,114,43,1,0,0,0,0,930,102,210,485,657,74,3,3,1118,0,15,13,5
1765,Maximilian Mittelstädt,DEU,DF,Hertha BSC,Bundesliga,23,1997,20.0,1126,924,202,26,1,152,41,49,1,0,0,1,598,260,268,729,166,39,175,2,842,5,22,26,46
1766,Henrikh Mkhitaryan,ARM,FW,AS Roma,Serie A,31,1989,30.5,1230,1200,30,10,7,203,29,44,5,3,1,0,896,214,120,218,939,37,14,11,937,6,20,44,56
1767,Jakub Moder,POL,DF,Brighton & Hove Albion,Premier League,21,1999,7.2,268,260,8,0,0,52,7,13,0,0,0,0,198,37,33,61,187,7,8,0,200,0,4,12,17
1768,Anthony Modeste,FRA,FW,AS Saint-Étienne,Ligue 1,32,1988,3.3,54,53,1,0,0,28,2,3,0,0,0,0,30,15,9,5,35,2,0,2,31,0,4,2,2
1769,Anthony Modeste,FRA,FW,1. FC Köln,Bundesliga,32,1988,2.5,48,45,3,0,0,16,0,0,0,0,0,0,21,14,13,4,27,4,0,1,28,0,0,1,2
1770,Luka Modric,HRV,MF,Real Madrid,La Liga,34,1985,30.4,2308,2177,131,73,11,317,116,50,43,12,17,1,1722,261,325,259,1977,28,15,13,2005,6,37,44,49
1771,Terem Moffi,NGA,FW,FC Lorient,Ligue 1,21,1999,23.0,401,360,41,0,4,107,8,11,0,0,0,0,268,85,48,241,107,20,0,9,285,1,13,23,14
1772,Kevin Möhwald,DEU,MF,SV Werder Bremen,Bundesliga,27,1993,17.3,986,915,71,57,3,117,30,15,11,1,5,1,730,114,142,48,875,35,3,7,832,3,14,27,19
1773,Niklas Moisander,FIN,DF,SV Werder Bremen,Bundesliga,34,1985,13.6,886,859,27,27,0,90,23,1,0,0,0,0,673,59,154,522,307,44,0,5,797,0,6,5,7
1774,Moïse Sahi Dion,CIV,FW,RC Strasbourg Alsace,Ligue 1,18,2001,1.0,30,28,2,0,0,9,0,1,1,0,0,0,23,6,1,15,13,0,0,0,23,0,1,2,1
