Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,CrdY,CrdR,2CrdY,FlsCom,FlsRec,Off,Crs,Int,TklW,PKRec,PKCom,OG,Recov,AWon,ALost,AWon%
975,Emrehan Gedikli,DEU,FW,Bayer 04 Leverkusen,Bundesliga,17,2003,0.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
976,Dennis Geiger,DEU,MF,TSG 1899 Hoffenheim,Bundesliga,22,1998,7.3,4,1,0,15,9,0,12,5,11,0,1,0,55,2,7,22.2
977,Christian Gentner,DEU,MF,1.FC Union Berlin,Bundesliga,34,1985,11.5,0,0,0,7,16,2,8,13,12,0,0,0,89,11,11,50.0
978,Yannick Gerhardt,DEU,MF,VfL Wolfsburg,Bundesliga,26,1994,21.5,3,0,0,36,27,5,25,17,37,0,0,0,191,27,45,37.5
979,Valère Germain,FRA,FW,Olympique Marseille,Ligue 1,30,1990,9.5,1,0,0,9,20,2,10,9,2,0,0,0,36,43,47,47.8
980,Gervinho,CIV,FW,Parma Calcio 1913,Serie A,33,1987,22.5,0,0,0,9,12,20,20,13,4,0,0,0,93,0,7,0.0
981,Willem Geubbels,FRA,FW,AS Monaco,Ligue 1,18,2001,3.3,3,1,0,10,2,1,4,4,6,0,0,0,24,9,9,50.0
982,Hamadi Al Ghaddioui,MAR,FW,VfB Stuttgart,Bundesliga,29,1990,0.5,0,0,0,1,3,0,0,0,0,0,0,0,6,1,2,33.3
983,Anwar El Ghazi,NLD,FW,Aston Villa,Premier League,25,1995,17.9,2,0,0,19,28,5,61,10,10,0,0,0,81,30,50,37.5
984,Paolo Ghiglione,ITA,DF,Genoa CFC,Serie A,23,1997,15.1,4,0,0,18,13,3,55,16,15,0,0,0,90,17,19,47.2
985,Faouzi Ghoulam,DZA,DF,SSC Napoli,Serie A,29,1991,3.2,1,0,0,2,7,1,19,2,1,0,0,0,26,7,2,77.8
986,Kieran Gibbs,ENG,DF,West Bromwich Albion,Premier League,30,1989,9.0,1,1,0,7,2,0,11,14,6,0,0,0,80,10,12,45.5
987,Morgan Gibbs-White,ENG,FW,Wolverhampton Wanderers,Premier League,20,2000,4.6,1,0,0,5,10,1,8,4,6,0,0,0,38,2,7,22.2
988,Niko Gießelmann,DEU,DF,1.FC Union Berlin,Bundesliga,28,1991,4.8,3,0,0,4,10,1,19,8,9,0,0,0,38,13,9,59.1
989,Rafal Gikiewicz,POL,GK,FC Augsburg,Bundesliga,32,1987,34.0,3,0,0,1,3,0,0,0,0,0,0,0,222,0,0,
990,David Gil,ESP,GK,Cádiz CF,La Liga,26,1994,4.0,0,0,0,0,1,0,0,0,0,0,0,0,23,0,0,
991,Billy Gilmour,SCO,MF,Chelsea FC,Premier League,19,2001,2.9,0,0,0,2,2,0,3,5,1,0,1,0,25,2,1,66.7
992,Álvaro Giménez,ESP,FW,Cádiz CF,La Liga,29,1991,4.5,0,0,0,8,6,4,1,3,2,0,0,0,18,20,29,40.8
993,Daniel Ginczek,DEU,FW,VfL Wolfsburg,Bundesliga,29,1991,2.4,0,0,0,2,1,1,1,0,2,0,0,0,22,15,9,62.5
994,Matthias Ginter,DEU,DF,Borussia Mönchengladbach,Bundesliga,26,1994,34.0,2,0,0,11,35,2,16,39,18,0,0,0,338,94,58,61.8
995,Andrei Girotto,BRA,DF,FC Nantes,Ligue 1,28,1992,29.6,3,1,0,31,26,0,6,30,49,0,1,0,340,83,53,61.0
996,Olivier Giroud,FRA,FW,Chelsea FC,Premier League,33,1986,8.3,1,0,0,16,6,6,3,4,4,0,0,0,38,20,33,37.7
997,Robert Glatzel,DEU,FW,1.FSV Mainz 05,Bundesliga,26,1994,4.0,0,0,0,14,7,1,3,2,1,0,0,0,36,23,41,35.9
998,Kamil Glik,POL,DF,Benevento Calcio,Serie A,32,1988,35.6,10,1,1,31,21,0,1,39,34,0,0,1,248,91,49,65.0
999,Serge Gnabry,DEU,FW,Bayern Munich,Bundesliga,25,1995,18.3,4,0,0,22,22,7,47,23,23,1,0,0,114,6,20,23.1
1000,Ben Godfrey,ENG,DF,Everton FC,Premier League,22,1998,29.8,4,0,0,15,17,3,7,45,29,0,1,1,238,71,36,66.4
1001,Diego Godín,URY,DF,Cagliari Calcio,Serie A,34,1986,27.9,3,0,0,31,28,2,6,44,33,0,0,0,265,83,40,67.5
1002,Akaki Gogia,DEU,FW,1.FC Union Berlin,Bundesliga,28,1992,1.6,1,0,0,5,4,0,3,0,1,1,0,0,11,1,2,33.3
1003,Amer Gojak,BIH,MF,Torino FC,Serie A,23,1997,5.3,1,0,0,12,9,3,15,4,4,0,0,0,33,3,13,18.8
1004,Edoardo Goldaniga,ITA,DF,Genoa CFC,Serie A,26,1993,20.6,8,0,0,30,24,1,25,29,21,0,0,0,137,32,33,49.2
1005,Vladimir Golemic,SVN,DF,FC Crotone,Serie A,29,1991,26.0,4,1,0,32,9,0,4,27,18,0,2,0,212,56,43,56.6
1006,Pierluigi Gollini,ITA,GK,Atalanta BC,Serie A,25,1995,24.0,0,1,0,1,4,0,0,1,0,0,0,0,105,0,0,
1007,Aleksandr Golovin,RUS,MF,AS Monaco,Ligue 1,24,1996,11.9,2,0,0,19,13,3,36,17,16,0,0,0,88,11,17,39.3
1008,Tomislav Gomelt,HRV,MF,FC Crotone,Serie A,25,1995,0.2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,
1009,André Gomes,PRT,MF,Everton FC,Premier League,27,1993,17.4,3,0,0,34,14,2,17,15,34,0,1,0,175,19,17,52.8
1010,Dani Gómez,ESP,FW,Levante UD,La Liga,22,1998,18.5,3,0,0,29,38,12,11,3,5,1,0,0,74,15,54,21.7
1011,Ibai Gómez,ESP,MF,Athletic Bilbao,La Liga,30,1989,4.7,0,0,0,2,1,1,15,2,3,0,0,0,22,6,6,50.0
1012,Joe Gomez,ENG,DF,Liverpool FC,Premier League,23,1997,6.6,0,0,0,6,6,0,0,5,2,0,1,0,107,26,23,53.1
1013,Maxi Gómez,URY,FW,Valencia CF,La Liga,23,1996,29.9,7,1,1,53,70,32,15,2,9,4,0,0,96,113,104,52.1
1014,Moi Gómez,ESP,MF,Villarreal CF,La Liga,26,1994,28.5,1,0,0,20,32,9,45,21,15,0,1,0,192,11,38,22.4
1015,Papu Gómez,ARG,FW,Atalanta BC,Serie A,32,1988,7.4,0,0,0,10,19,0,6,3,4,0,0,0,64,2,3,40.0
1016,Papu Gómez,ARG,MF,Sevilla FC,La Liga,32,1988,10.2,0,0,0,15,22,2,23,19,7,1,0,0,57,7,9,43.8
1017,Sergi Gómez,ESP,DF,Sevilla FC,La Liga,28,1992,8.0,2,0,0,1,1,0,0,3,3,0,0,0,51,23,22,51.1
1018,Sergio Gómez,ESP,MF,SD Huesca,La Liga,19,2000,8.8,1,0,0,7,9,1,36,18,17,0,0,0,57,0,9,0.0
1019,Alfred Gomis,SEN,GK,Dijon FCO,Ligue 1,26,1993,5.0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,
1020,Alfred Gomis,SEN,GK,Stade Rennais FC,Ligue 1,26,1993,22.0,1,0,0,1,3,0,0,0,0,0,1,0,109,0,0,
1021,Maxime Gonalons,FRA,MF,Granada CF,La Liga,31,1989,16.4,7,1,0,30,27,2,4,24,50,0,1,0,199,35,21,62.5
1022,Vagner,CPV,FW,FC Metz,Ligue 1,24,1996,10.7,3,0,0,27,26,9,10,4,11,1,0,0,69,12,39,23.5
1023,Álvaro González,ESP,DF,Olympique Marseille,Ligue 1,30,1990,31.5,14,0,0,31,29,2,0,31,20,1,1,0,265,50,37,57.5
1024,Bruno González,ESP,DF,Real Valladolid CF,La Liga,30,1990,25.1,8,0,0,31,17,0,0,29,15,0,0,0,208,58,43,57.4
1025,Diego González,ESP,DF,Elche CF,La Liga,25,1995,14.2,5,0,0,19,4,0,1,15,12,0,0,1,107,37,20,64.9
1026,Nicolás González,ARG,FW,VfB Stuttgart,Bundesliga,22,1998,10.4,5,0,0,13,33,7,14,3,5,1,0,0,56,32,27,54.2
1027,Sergio González,ESP,MF,Cádiz CF,La Liga,23,1997,1.0,0,0,0,1,1,0,0,2,0,0,0,0,13,2,3,40.0
1028,Urko González de Zárate,ESP,MF,Real Sociedad,La Liga,19,2001,0.5,1,0,0,4,1,0,0,0,0,0,0,0,6,1,1,50.0
1029,Anthony Gordon,ENG,FW,Everton FC,Premier League,19,2001,1.0,0,0,0,0,2,1,1,1,2,0,0,0,9,1,2,33.3
1030,Leon Goretzka,DEU,MF,Bayern Munich,Bundesliga,25,1995,18.9,2,0,0,26,18,0,8,49,28,0,0,0,235,43,21,67.2
1031,Andoni Gorosabel,ESP,DF,Real Sociedad,La Liga,23,1996,26.5,3,0,0,38,29,0,62,26,35,0,1,0,212,16,35,31.4
1032,Robin Gosens,DEU,DF,Atalanta BC,Serie A,26,1994,28.0,9,1,1,51,26,9,58,43,28,0,2,1,213,35,21,62.5
1033,Amine Gouiri,FRA,FW,OGC Nice,Ligue 1,20,2000,30.5,5,0,0,45,36,8,55,16,22,1,0,0,139,20,29,40.8
1034,Jeffrey Gouweleeuw,NLD,DF,FC Augsburg,Bundesliga,29,1991,31.5,9,0,0,26,8,3,4,51,32,0,0,1,323,60,64,48.4
1035,Jonathan Gradit,FRA,DF,RC Lens,Ligue 1,27,1992,31.4,9,1,1,51,62,0,4,48,31,0,2,0,235,62,50,55.4
1036,Karlan Grant,ENG,FW,West Bromwich Albion,Premier League,22,1997,12.5,1,0,0,9,13,7,9,11,3,0,0,0,53,13,63,17.1
1037,Alberto Grassi,ITA,MF,Parma Calcio 1913,Serie A,25,1995,13.1,3,0,0,16,27,1,7,22,13,0,0,1,105,14,14,50.0
1038,Andreaw Gravillon,FRA,DF,FC Lorient,Ligue 1,22,1998,25.2,3,1,0,20,36,0,7,50,16,0,1,1,223,63,42,60.0
1039,Demarai Gray,ENG,FW,Leicester City,Premier League,24,1996,0.2,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,
1040,Demarai Gray,ENG,FW,Bayer 04 Leverkusen,Bundesliga,24,1996,4.9,0,0,0,4,5,1,22,2,3,0,0,0,29,0,6,0.0
1041,Adrian Grbic,AUT,FW,FC Lorient,Ligue 1,23,1996,10.7,2,0,0,23,18,2,1,2,7,2,0,0,51,30,41,42.3
1042,Jack Grealish,ENG,FW,Aston Villa,Premier League,24,1995,24.3,6,0,0,41,109,7,59,13,19,2,0,0,199,24,40,37.5
1043,Etienne Green,FRA,GK,AS Saint-Étienne,Ligue 1,20,2000,8.0,0,0,0,2,1,0,0,0,0,0,2,0,42,0,0,
1044,Mason Greenwood,ENG,FW,Manchester United,Premier League,18,2001,20.2,2,0,0,17,20,4,30,9,12,0,0,0,93,7,17,29.2
1045,Michael Gregoritsch,AUT,FW,FC Augsburg,Bundesliga,26,1994,9.3,1,0,0,12,15,4,13,1,10,0,0,0,53,24,37,39.3
1046,Clément Grenier,FRA,MF,Stade Rennais FC,Ligue 1,29,1991,12.0,3,0,0,29,16,0,20,11,8,0,0,0,105,10,11,47.6
1047,Sebastian Griesbeck,DEU,MF,1.FC Union Berlin,Bundesliga,29,1990,9.9,3,0,0,15,7,3,3,5,14,1,0,0,81,15,31,32.6
1048,Antoine Griezmann,FRA,FW,FC Barcelona,La Liga,29,1991,28.9,4,0,0,13,34,13,32,13,28,2,0,0,133,17,17,50.0
1049,Vincenzo Grifo,ITA,MF,SC Freiburg,Bundesliga,27,1993,25.7,2,0,0,11,19,2,62,26,12,0,0,0,165,12,20,37.5
1050,Lennart Grill,DEU,GK,Bayer 04 Leverkusen,Bundesliga,21,1999,4.0,0,0,0,1,0,0,0,0,0,0,0,0,24,0,0,
1051,Florian Grillitsch,AUT,MF,TSG 1899 Hoffenheim,Bundesliga,24,1995,20.9,6,1,1,30,31,0,11,47,25,1,1,0,266,32,31,50.8
1052,Christian Groß,DEU,MF,SV Werder Bremen,Bundesliga,31,1989,16.3,8,1,1,25,17,0,1,30,34,0,0,0,175,17,17,50.0
1053,Pascal Groß,DEU,MF,Brighton & Hove Albion,Premier League,29,1991,27.6,3,0,0,19,17,5,98,25,24,1,0,0,227,22,47,31.9
1054,Kamil Grosicki,POL,FW,West Bromwich Albion,Premier League,32,1988,1.6,0,0,0,1,0,0,3,0,0,0,0,0,14,0,1,0.0
1055,Ilia Gruev,BGR,FW,SV Werder Bremen,Bundesliga,20,2000,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
1056,Carlos Gruezo,ECU,MF,FC Augsburg,Bundesliga,25,1995,23.2,4,0,0,35,12,0,1,36,47,0,0,0,251,10,22,31.3
1057,Vicente Guaita,ESP,GK,Crystal Palace,Premier League,33,1987,37.0,2,0,0,0,5,0,0,0,0,0,0,0,168,0,1,0.0
1058,Andrés Guardado,MEX,MF,Real Betis Balompié,La Liga,33,1986,14.6,4,0,0,22,10,0,6,22,16,0,0,0,163,21,23,47.7
1059,Sergi Guardiola,ESP,FW,Real Valladolid CF,La Liga,29,1991,19.9,5,0,0,39,40,12,17,9,7,1,0,0,95,60,103,36.8
1060,Nemanja Gudelj,SRB,MF,Sevilla FC,La Liga,28,1991,11.6,8,0,0,21,9,0,3,14,16,0,0,0,82,21,15,58.3
1061,Gonçalo Guedes,PRT,MF,Valencia CF,La Liga,23,1996,25.4,3,1,0,29,68,4,54,19,17,0,0,0,136,14,19,42.4
1062,Mattéo Guendouzi,FRA,MF,Hertha BSC,Bundesliga,21,1999,20.2,5,0,0,24,47,0,6,22,24,2,0,0,187,19,22,46.3
1063,Raphaël Guerreiro,PRT,DF,Borussia Dortmund,Bundesliga,26,1993,24.6,1,0,0,10,12,2,45,33,20,0,0,0,228,10,16,38.5
1064,Evann Guessand,FRA,FW,OGC Nice,Ligue 1,19,2001,0.3,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,100.0
1065,Kelyan Guessoum,FRA,DF,Nîmes Olympique,Ligue 1,21,1999,12.5,2,0,0,6,13,0,1,22,8,1,0,0,78,13,10,56.5
1066,Ander Guevara,ESP,MF,Real Sociedad,La Liga,23,1997,23.1,5,0,0,29,16,1,4,23,31,0,0,0,277,33,30,52.4
1067,Lamine Gueye,SEN,FW,FC Metz,Ligue 1,22,1998,16.2,1,0,0,13,36,9,38,16,13,0,0,0,99,27,42,39.1
1068,Pape Gueye,FRA,MF,Olympique Marseille,Ligue 1,21,1999,22.9,11,1,1,47,46,1,9,43,35,0,0,0,242,42,41,50.6
1069,John Guidetti,SWE,FW,Deportivo Alavés,La Liga,28,1992,2.3,1,0,0,7,2,1,1,0,2,0,0,0,8,7,4,63.6
1070,Josuha Guilavogui,FRA,MF,VfL Wolfsburg,Bundesliga,29,1990,8.3,3,0,0,17,3,0,1,21,14,0,0,0,115,20,11,64.5
1071,Frédéric Guilbert,FRA,DF,RC Strasbourg Alsace,Ligue 1,25,1994,12.4,2,1,0,18,13,0,49,36,22,0,0,0,113,19,17,52.8
1072,Hugo Guillamón,ESP,DF,Valencia CF,La Liga,20,2000,22.1,8,0,0,33,30,1,0,23,14,0,1,1,186,62,45,57.9
1073,Bruno Guimarães,BRA,MF,Olympique Lyon,Ligue 1,22,1997,19.5,6,0,0,34,37,0,7,19,53,1,0,0,200,12,8,60.0
1074,Serhou Guirassy,FRA,FW,Stade Rennais FC,Ligue 1,24,1996,19.6,3,0,0,38,55,7,5,5,3,1,0,0,65,65,58,52.8
1075,Péter Gulácsi,HUN,GK,RB Leipzig,Bundesliga,30,1990,33.0,0,0,0,0,1,0,0,0,0,0,0,0,198,0,1,0.0
1076,Manuel Gulde,DEU,DF,SC Freiburg,Bundesliga,29,1991,21.7,3,0,0,17,21,2,3,30,11,0,0,0,187,58,42,58.0
1077,Robert Gumny,POL,DF,FC Augsburg,Bundesliga,22,1998,15.3,4,0,0,21,21,1,23,28,13,0,0,0,119,18,26,40.9
1078,Ilkay Gündogan,DEU,MF,Manchester City,Premier League,29,1990,22.5,1,0,0,9,26,1,19,19,18,1,0,0,170,14,16,46.7
1079,Christian Günter,DEU,DF,SC Freiburg,Bundesliga,27,1993,34.0,2,0,0,31,19,2,125,30,26,0,0,0,187,20,18,52.6
1080,Koray Günter,DEU,DF,Hellas Verona,Serie A,25,1994,19.6,4,0,0,31,11,0,2,48,17,0,1,0,263,94,55,63.1
1081,Jon Guridi,ESP,MF,Real Sociedad,La Liga,25,1995,9.2,2,0,0,12,14,0,3,9,12,1,0,0,69,14,18,43.8
1082,Malo Gusto,FRA,MF,Olympique Lyon,Ligue 1,17,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1083,Raúl Guti,ESP,MF,Elche CF,La Liga,23,1996,31.8,4,1,0,35,53,1,14,43,26,0,0,0,271,15,24,38.5
1084,Marcos Mauro,ARG,DF,Cádiz CF,La Liga,29,1991,20.3,2,1,0,11,5,0,0,19,15,0,1,0,147,38,26,59.4
1085,Miguel Gutiérrez,ESP,DF,Real Madrid,La Liga,19,2001,3.5,0,0,0,6,7,1,15,6,2,0,0,0,28,5,5,50.0
1086,Emmanuel Gyasi,GHA,FW,Spezia Calcio,Serie A,26,1994,31.7,4,0,0,65,51,28,43,23,20,1,0,0,156,27,61,30.7
1087,Erling Haaland,NOR,FW,Borussia Dortmund,Bundesliga,20,2000,26.7,2,0,0,21,22,15,13,5,6,0,0,0,96,37,40,48.1
1088,Janik Haberer,DEU,MF,SC Freiburg,Bundesliga,26,1994,5.4,0,0,0,15,7,1,5,4,7,0,2,0,68,8,24,25.0
1089,Alexander Hack,DEU,DF,1.FSV Mainz 05,Bundesliga,26,1993,15.2,2,0,0,15,14,0,2,30,25,0,1,0,195,64,27,70.3
1090,Antwoine Hackford,ENG,DF,Sheffield United,Premier League,16,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
1091,Munir El Haddadi,MAR,FW,Sevilla FC,La Liga,24,1995,9.4,2,0,0,22,28,8,19,3,9,0,0,0,73,10,14,41.7
1092,André Hahn,DEU,FW,FC Augsburg,Bundesliga,29,1990,22.6,4,0,0,35,28,14,28,18,20,1,0,0,100,76,118,39.2
1093,Amadou Haidara,MLI,MF,RB Leipzig,Bundesliga,22,1998,21.2,4,0,0,23,17,5,34,30,31,1,0,0,213,41,44,48.2
1094,Massadio Haidara,MLI,DF,RC Lens,Ligue 1,27,1992,23.7,6,0,0,35,35,2,28,32,29,1,0,0,182,42,32,56.8
1095,Achraf Hakimi,MAR,DF,Inter Milan,Serie A,21,1998,29.6,6,0,0,31,37,8,105,25,30,2,0,0,166,13,29,31.0
1096,Sébastien Haller,CIV,FW,West Ham United,Premier League,26,1994,10.4,0,0,0,24,15,11,4,5,4,0,0,0,36,61,78,43.9
1097,Marcel Halstenberg,DEU,DF,RB Leipzig,Bundesliga,28,1991,18.3,2,0,0,18,11,4,29,17,24,0,0,0,210,52,25,67.5
1098,Pierre-Yves Hamel,FRA,FW,FC Lorient,Ligue 1,26,1994,9.4,5,0,0,22,8,4,1,7,14,0,0,0,36,42,45,48.3
1099,Romain Hamouma,FRA,FW,AS Saint-Étienne,Ligue 1,33,1987,19.7,5,0,0,32,35,10,42,6,8,1,0,0,122,25,51,32.9
1100,Samir Handanovic,SVN,GK,Inter Milan,Serie A,36,1984,36.0,1,0,0,0,4,0,0,0,0,0,0,1,106,0,0,
1101,Lukas Haraslin,SVK,FW,US Sassuolo,Serie A,24,1996,3.7,1,1,0,7,18,1,9,2,5,1,1,0,19,4,2,66.7
1102,Amine Harit,MAR,MF,FC Schalke 04,Bundesliga,23,1997,23.3,4,0,0,28,79,7,24,23,17,2,0,0,123,6,26,18.8
1103,Rekeem Harper,ENG,MF,West Bromwich Albion,Premier League,20,2000,0.4,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,
1104,Jack Harrison,ENG,MF,Leeds United,Premier League,23,1996,31.6,2,0,0,28,23,12,119,25,35,0,0,0,208,30,41,42.3
1105,Marcel Hartel,DEU,MF,Arminia Bielefeld,Bundesliga,24,1996,18.7,1,0,0,6,16,5,30,16,21,0,0,0,184,16,22,42.1
1106,Makoto Hasebe,JPN,DF,Eintracht Frankfurt,Bundesliga,36,1984,25.4,5,0,0,23,36,0,4,33,39,0,0,0,309,41,34,54.7
1107,Hans Hateboer,NLD,DF,Atalanta BC,Serie A,26,1994,19.6,3,0,0,21,9,3,24,14,15,0,1,0,116,28,19,59.6
1108,Kortney Hause,ENG,DF,Aston Villa,Premier League,25,1995,7.0,2,0,0,5,3,0,2,12,4,0,0,0,71,47,14,77.0
1109,Kai Havertz,DEU,MF,Chelsea FC,Premier League,21,1999,16.9,2,0,0,27,15,7,16,11,11,2,0,0,111,25,28,47.2
1110,Isaac Hayden,ENG,MF,Newcastle United,Premier League,25,1995,21.6,8,0,0,38,16,1,12,46,34,0,0,0,217,55,37,59.8
1111,Eden Hazard,BEL,FW,Real Madrid,La Liga,29,1991,5.9,0,0,0,2,19,3,6,4,0,0,0,0,27,3,5,37.5
1112,Thorgan Hazard,BEL,FW,Borussia Dortmund,Bundesliga,27,1993,7.3,0,0,0,6,7,6,12,10,5,0,1,0,58,2,13,13.3
1113,Jonas Hector,DEU,MF,1. FC Köln,Bundesliga,30,1990,14.3,2,0,0,11,22,1,8,19,15,1,0,0,121,43,43,50.0
1114,Michael Hector,JAM,DF,Fulham FC,Premier League,28,1992,2.9,2,0,0,5,3,0,0,0,5,0,0,0,25,5,3,62.5
1115,Hee-chan Hwang,KOR,FW,RB Leipzig,Bundesliga,24,1996,5.1,2,0,0,12,11,2,4,3,5,0,0,0,28,5,11,31.3
1116,Ahmed Hegazy,EGY,DF,West Bromwich Albion,Premier League,29,1991,1.0,0,0,0,0,1,0,0,0,0,0,0,0,21,8,3,72.7
1117,Dominique Heintz,DEU,DF,SC Freiburg,Bundesliga,26,1993,15.2,3,0,0,16,6,0,6,21,16,0,0,0,148,27,16,62.8
1118,Dean Henderson,ENG,GK,Manchester United,Premier League,23,1997,12.5,3,0,0,0,0,0,0,0,0,0,0,0,50,0,0,
1119,Jordan Henderson,ENG,MF,Liverpool FC,Premier League,30,1990,18.9,0,0,0,8,12,0,14,30,9,0,0,0,240,14,6,70.0
1120,Jeff Hendrick,IRL,MF,Newcastle United,Premier League,28,1992,15.8,3,1,1,15,12,3,5,12,4,0,0,0,138,15,29,34.1
1121,Benjamin Henrichs,DEU,DF,RB Leipzig,Bundesliga,23,1997,6.0,3,0,0,8,12,0,13,9,11,0,0,0,57,6,5,54.5
1122,Dalbert,BRA,DF,Stade Rennais FC,Ligue 1,26,1993,4.1,3,0,0,9,3,0,11,2,4,0,0,0,43,6,4,60.0
1123,Eduardo Henrique,BRA,MF,FC Crotone,Serie A,25,1995,10.3,4,0,0,18,14,1,1,10,2,0,0,0,83,12,18,40.0
1124,Luis Henrique,BRA,DF,Olympique Marseille,Ligue 1,18,2001,7.5,0,0,0,2,5,8,30,8,2,0,0,0,56,3,1,75.0
1125,Christophe Hérelle,MTQ,DF,Stade Brest 29,Ligue 1,27,1992,15.3,4,0,0,18,16,1,2,16,10,0,0,1,138,43,20,68.3
1126,Jérôme Hergault,FRA,DF,FC Lorient,Ligue 1,34,1986,18.1,0,0,0,18,26,5,29,25,24,0,0,0,131,25,26,49.0
1127,Mario Hermoso,ESP,DF,Atlético de Madrid,La Liga,25,1995,28.6,6,0,0,29,30,3,6,34,37,0,0,1,237,38,34,52.8
1128,Aridane Hernández,GNQ,DF,CA Osasuna,La Liga,31,1989,22.5,3,1,0,21,20,0,2,44,21,0,0,0,231,80,32,71.4
1129,Lucas Hernández,FRA,DF,Bayern Munich,Bundesliga,24,1996,17.7,4,0,0,16,31,0,41,20,27,1,1,0,181,49,19,72.1
1130,Pablo Hernández,ESP,MF,Leeds United,Premier League,35,1985,4.7,1,0,0,1,6,0,11,5,2,0,0,0,51,0,3,0.0
1131,Theo Hernández,FRA,DF,AC Milan,Serie A,22,1997,32.6,9,0,0,39,81,6,48,45,43,2,0,0,275,53,27,66.3
1132,Hernani,BRA,MF,Parma Calcio 1913,Serie A,26,1994,24.3,11,0,0,50,24,1,41,20,26,0,0,0,188,36,25,59.0
1133,Ander Herrera,ESP,MF,Paris Saint-Germain,Ligue 1,30,1989,20.6,6,0,0,32,16,0,12,26,36,0,0,0,156,13,16,44.8
1134,Héctor Herrera,MEX,MF,Atlético de Madrid,La Liga,30,1990,7.6,2,0,0,9,7,1,3,9,13,0,0,0,92,20,15,57.1
1135,Sergio Herrera,ESP,GK,CA Osasuna,La Liga,27,1993,32.9,2,0,0,1,10,0,0,0,0,0,1,1,225,0,0,
1136,Yangel Herrera,VEN,MF,Granada CF,La Liga,22,1998,25.7,7,0,0,70,59,5,14,26,42,1,1,0,268,126,116,52.1
1137,Patrick Herrmann,DEU,FW,Borussia Mönchengladbach,Bundesliga,29,1991,9.7,3,0,0,13,15,8,24,8,12,0,0,0,75,4,11,26.7
1138,Pablo Hervías,ESP,DF,Real Valladolid CF,La Liga,27,1993,13.4,1,0,0,8,17,0,80,16,17,0,0,0,119,11,12,47.8
1139,Perparim Hetemaj,FIN,MF,Benevento Calcio,Serie A,33,1986,24.6,5,0,0,42,77,1,35,32,37,0,0,0,214,17,39,30.4
1140,Heung-min Son,KOR,FW,Tottenham Hotspur,Premier League,28,1992,34.6,0,0,0,14,54,16,54,23,17,0,0,0,161,24,67,26.4
1141,Aaron Hickey,SCO,DF,Bologna FC 1909,Serie A,18,2002,8.4,3,1,0,12,15,0,6,12,6,0,0,0,79,3,4,42.9
1142,Hilton,BRA,DF,Montpellier HSC,Ligue 1,42,1977,23.5,4,2,0,18,15,0,2,41,6,0,1,0,208,51,30,63.0
1143,Martin Hinteregger,AUT,DF,Eintracht Frankfurt,Bundesliga,27,1992,28.1,4,0,0,34,35,0,6,36,43,2,1,1,392,136,45,75.1
1144,Marwin Hitz,CHE,GK,Borussia Dortmund,Bundesliga,32,1987,15.5,1,0,0,0,2,0,0,0,0,0,0,0,69,0,0,
1145,Wesley Hoedt,NLD,DF,SS Lazio,Serie A,26,1994,10.6,6,0,0,11,2,0,0,12,14,0,2,0,109,19,9,67.9
1146,Ki-Jana Hoever,NLD,DF,Wolverhampton Wanderers,Premier League,18,2002,6.4,1,0,0,4,4,1,15,10,10,0,0,0,63,8,11,42.1
1147,Nicolas Höfler,DEU,MF,SC Freiburg,Bundesliga,30,1990,30.3,11,0,0,70,34,0,11,53,44,1,2,0,353,72,45,61.5
1148,Jonas Hofmann,DEU,FW,Borussia Mönchengladbach,Bundesliga,28,1992,20.2,1,0,0,19,19,9,43,31,20,0,0,0,143,10,15,40.0
1149,Marco Höger,DEU,DF,1. FC Köln,Bundesliga,30,1989,0.6,0,0,0,0,1,0,2,1,3,0,0,0,9,3,6,33.3
1150,Rob Holding,ENG,DF,Arsenal FC,Premier League,24,1995,28.4,2,0,0,24,5,2,3,23,21,0,0,1,248,70,55,56.0
1151,Lucas Höler,DEU,FW,SC Freiburg,Bundesliga,26,1994,23.2,5,0,0,27,77,14,25,15,18,1,0,0,144,83,84,49.7
1152,Mason Holgate,ENG,DF,Everton FC,Premier League,23,1996,25.4,9,0,0,28,29,1,27,41,38,0,0,0,201,42,23,64.6
1153,Jordan Holsgrove,SCO,MF,Celta de Vigo,La Liga,20,1999,1.6,0,0,0,3,3,0,2,0,1,0,0,0,9,0,0,
1154,Franck Honorat,FRA,MF,Stade Brest 29,Ligue 1,23,1996,27.3,3,0,0,36,14,5,113,24,24,0,1,0,167,22,30,42.3
1155,Matthew Hoppe,USA,FW,FC Schalke 04,Bundesliga,19,2001,14.5,3,0,0,21,16,8,2,9,10,0,0,0,54,25,71,26.0
1156,Jannes Horn,DEU,DF,1. FC Köln,Bundesliga,23,1997,19.6,6,0,0,15,22,0,44,18,19,0,0,0,166,31,26,54.4
