Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,P_Cmp,P_Att,P_Cmp%,P_TotDist,P_PrgDist,PS_Cmp,PS_Att,PS_Cmp%,PM_Cmp,PM_Att,PM_Cmp%,PL_Cmp,PL_Att,PL_Cmp%,Ast,xA,A-xA,P_KP,P_1/3,P_PPA,P_CrsPA,P_Prog
137,Kwadwo Asamoah,GHA,DF,Cagliari Calcio,Serie A,31,1988,2.5,93,109,85.3,1855,507,35,38,92.1,40,45,88.9,17,24,70.8,0,0.0,0.0,0,8,2,0,7
138,Santiago Ascacíbar,ARG,MF,Hertha BSC,Bundesliga,23,1997,8.5,294,353,83.3,5496,1450,130,144,90.3,116,136,85.3,41,58,70.7,0,0.2,-0.2,6,29,4,0,26
139,Sergio Asenjo,ESP,GK,Villarreal CF,La Liga,31,1989,36.0,1033,1307,79.0,29726,17194,176,176,100.0,512,520,98.5,340,606,56.1,0,0.0,0.0,0,11,0,0,0
140,Marco Asensio,ESP,FW,Real Madrid,La Liga,24,1996,20.8,808,1007,80.2,13286,3007,448,491,91.2,255,306,83.3,87,152,57.2,2,3.0,-1.0,36,45,38,10,75
141,Kristoffer Askildsen,NOR,MF,UC Sampdoria,Serie A,19,2001,1.1,8,19,42.1,138,69,5,10,50.0,2,3,66.7,1,4,25.0,0,0.0,0.0,0,1,0,0,1
142,Iago Aspas,ESP,FW,Celta de Vigo,La Liga,32,1987,31.8,965,1254,77.0,15329,3590,523,641,81.6,306,382,80.1,92,124,74.2,13,8.3,+4.7,60,59,52,5,116
143,Roger Assalé,CIV,FW,Dijon FCO,Ligue 1,26,1993,9.2,126,183,68.9,2138,479,69,92,75.0,42,64,65.6,14,18,77.8,1,0.6,+0.4,4,5,6,1,14
144,Miguel Atienza,ESP,MF,SD Eibar,La Liga,21,1999,9.3,270,338,79.9,4802,920,119,144,82.6,111,131,84.7,32,45,71.1,0,0.1,-0.1,2,29,4,1,20
145,Youcef Atal,DZA,DF,OGC Nice,Ligue 1,24,1996,10.6,508,633,80.3,8305,2515,265,301,88.0,198,230,86.1,36,71,50.7,0,0.5,-0.5,5,24,12,7,41
146,Pierre-Emerick Aubameyang,GAB,FW,Arsenal FC,Premier League,31,1989,25.9,518,691,75.0,7883,1507,289,355,81.4,183,238,76.9,28,51,54.9,3,2.8,+0.2,22,18,27,9,50
147,Emil Audero,ITA,GK,UC Sampdoria,Serie A,23,1997,37.0,874,1256,69.6,28376,16755,98,100,98.0,369,372,99.2,403,780,51.7,1,0.4,+0.6,1,10,0,0,0
148,Tommaso Augello,ITA,DF,UC Sampdoria,Serie A,25,1994,35.7,1567,2046,76.6,27148,11188,708,791,89.5,704,879,80.1,132,288,45.8,3,3.1,-0.1,29,91,41,19,165
149,Jean-Kévin Augustin,FRA,FW,FC Nantes,Ligue 1,23,1997,0.4,5,5,100.0,50,0,5,5,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
150,Ludwig Augustinsson,SWE,DF,SV Werder Bremen,Bundesliga,26,1994,21.7,779,1167,66.8,14433,6861,351,410,85.6,320,419,76.4,102,297,34.3,4,2.8,+1.2,43,45,29,23,73
151,Serge Aurier,CIV,DF,Tottenham Hotspur,Premier League,27,1992,17.8,769,954,80.6,12616,5171,402,446,90.1,297,373,79.6,58,99,58.6,3,1.9,+1.1,12,29,20,6,61
152,Charlie Austin,ENG,FW,West Bromwich Albion,Premier League,31,1989,1.5,25,34,73.5,374,134,12,14,85.7,12,16,75.0,1,2,50.0,0,0.0,0.0,0,0,0,0,4
153,Chimy Ávila,ARG,MF,CA Osasuna,La Liga,26,1994,2.2,32,57,56.1,650,176,13,22,59.1,12,18,66.7,6,12,50.0,0,0.0,0.0,0,4,3,0,5
154,Taiwo Awoniyi,NGA,FW,1.FC Union Berlin,Bundesliga,22,1997,15.1,208,301,69.1,3031,524,125,166,75.3,60,85,70.6,15,25,60.0,2,1.5,+0.5,20,12,1,0,11
155,Mehmet Aydin,DEU,DF,FC Schalke 04,Bundesliga,18,2002,5.6,139,203,68.5,2300,948,67,83,80.7,62,86,72.1,10,24,41.7,0,0.5,-0.5,3,8,2,0,13
156,Jordan Ayew,GHA,FW,Crystal Palace,Premier League,28,1991,23.3,514,654,78.6,7192,1223,319,372,85.8,146,185,78.9,23,41,56.1,3,0.7,+2.3,12,12,14,2,36
157,Kaan Ayhan,TUR,DF,US Sassuolo,Serie A,25,1994,8.8,516,562,91.8,9122,2461,224,235,95.3,239,254,94.1,45,59,76.3,0,0.0,0.0,1,35,2,0,33
158,Luke Ayling,ENG,DF,Leeds United,Premier League,28,1991,37.8,2109,2661,79.3,42931,17225,763,864,88.3,997,1147,86.9,331,573,57.8,0,2.6,-2.6,25,177,35,12,203
159,Ramon Azeez,NGA,MF,Granada CF,La Liga,27,1992,1.1,28,38,73.7,416,47,17,22,77.3,11,15,73.3,0,1,0.0,0,0.0,0.0,0,3,0,0,0
160,César Azpilicueta,ESP,DF,Chelsea FC,Premier League,30,1989,24.3,1763,2015,87.5,30771,11059,750,804,93.3,873,953,91.6,119,201,59.2,2,2.6,-0.6,26,130,25,5,116
161,Ludovic Baal,GUF,DF,Stade Brest 29,Ligue 1,34,1986,3.3,215,254,84.6,4312,1737,76,84,90.5,104,116,89.7,33,47,70.2,0,0.6,-0.6,3,30,2,2,22
162,Carlos Bacca,COL,FW,Villarreal CF,La Liga,33,1986,8.7,111,165,67.3,1682,392,62,78,79.5,22,39,56.4,13,22,59.1,0,0.9,-0.9,6,9,6,1,12
163,Loïc Badé,FRA,DF,RC Lens,Ligue 1,20,2000,29.0,1667,1891,88.2,38833,10221,369,402,91.8,910,978,93.0,377,488,77.3,0,0.3,-0.3,6,89,3,3,80
164,Milan Badelj,HRV,MF,Genoa CFC,Serie A,31,1989,26.8,1298,1594,81.4,26951,7898,473,536,88.2,578,673,85.9,234,341,68.6,4,2.8,+1.2,27,139,23,2,149
165,Édgar Badía,ESP,GK,Elche CF,La Liga,28,1992,30.0,867,1147,75.6,27112,17618,125,126,99.2,354,357,99.2,353,629,56.1,0,0.0,0.0,1,12,0,0,1
166,Álex Baena,ESP,MF,Villarreal CF,La Liga,19,2001,1.5,42,55,76.4,693,110,20,25,80.0,19,25,76.0,3,5,60.0,0,0.1,-0.1,2,3,1,0,3
167,Miguel Baeza,ESP,MF,Celta de Vigo,La Liga,20,2000,6.0,177,217,81.6,2959,674,88,105,83.8,63,73,86.3,19,27,70.4,0,0.6,-0.6,6,11,6,2,13
168,Stéphane Bahoken,CMR,FW,SCO Angers,Ligue 1,28,1992,18.0,249,349,71.3,3644,611,143,190,75.3,76,98,77.6,18,25,72.0,2,1.4,+0.6,13,14,8,2,17
169,Leon Bailey,JAM,FW,Bayer 04 Leverkusen,Bundesliga,22,1997,23.8,676,961,70.3,12158,2717,360,417,86.3,196,279,70.3,102,202,50.5,8,6.1,+1.9,50,25,34,14,57
170,Eric Bailly,CIV,DF,Manchester United,Premier League,26,1994,10.2,494,547,90.3,10384,3113,139,148,93.9,281,304,92.4,71,91,78.0,0,0.0,0.0,0,28,0,0,29
171,Stefan Bajic,FRA,GK,AS Saint-Étienne,Ligue 1,18,2001,1.0,22,36,61.1,575,296,5,5,100.0,11,11,100.0,6,20,30.0,0,0.0,0.0,0,0,0,0,0
172,Tiemoué Bakayoko,FRA,MF,SSC Napoli,Serie A,25,1994,21.8,1091,1209,90.2,20139,4216,461,508,90.7,459,488,94.1,147,173,85.0,1,0.8,+0.2,11,91,8,0,69
173,Mitchel Bakker,NLD,DF,Paris Saint-Germain,Ligue 1,20,2000,18.8,1192,1342,88.8,17510,5042,742,782,94.9,389,440,88.4,46,85,54.1,2,1.9,+0.1,16,73,23,12,65
174,Ridle Baku,DEU,FW,VfL Wolfsburg,Bundesliga,22,1998,29.8,1096,1461,75.0,19626,6156,493,582,84.7,473,604,78.3,118,211,55.9,7,4.5,+2.5,43,66,46,17,119
175,Ridle Baku,DEU,DF,1.FSV Mainz 05,Bundesliga,22,1998,2.0,62,88,70.5,1283,708,20,27,74.1,29,36,80.6,12,22,54.5,0,0.0,0.0,0,4,2,0,13
176,Dilane Bakwa,FRA,FW,FC Girondins Bordeaux,Ligue 1,17,2002,0.6,36,40,90.0,603,90,18,19,94.7,13,14,92.9,5,6,83.3,0,0.0,0.0,1,3,0,0,2
177,Fabián Balbuena,PRY,DF,West Ham United,Premier League,28,1991,13.3,357,465,76.8,8603,3296,77,88,87.5,187,213,87.8,89,154,57.8,0,0.0,0.0,0,33,0,0,30
178,Keita Baldé,SEN,FW,UC Sampdoria,Serie A,25,1995,13.3,237,317,74.8,3443,541,131,162,80.9,83,104,79.8,13,25,52.0,1,1.7,-0.7,18,12,8,1,19
179,George Baldock,ENG,DF,Sheffield United,Premier League,27,1993,31.0,911,1160,78.5,13856,4559,530,578,91.7,302,386,78.2,53,121,43.8,2,1.7,+0.3,17,39,29,8,61
180,Gareth Bale,WAL,FW,Tottenham Hotspur,Premier League,31,1989,10.2,284,408,69.6,5574,1778,141,170,82.9,81,115,70.4,53,95,55.8,2,1.9,+0.1,20,23,16,6,32
181,Mikel Balenziaga,ESP,DF,Athletic Bilbao,La Liga,32,1988,18.8,710,936,75.9,12843,4172,308,358,86.0,319,386,82.6,75,149,50.3,1,0.6,+0.4,7,57,8,6,45
182,Leonardo Balerdi,ARG,DF,Olympique Marseille,Ligue 1,21,1999,18.2,918,1046,87.8,19059,5343,294,317,92.7,467,506,92.3,149,198,75.3,0,0.0,0.0,1,40,0,0,43
183,Fodé Ballo-Touré,SEN,DF,AS Monaco,Ligue 1,23,1997,7.4,352,430,81.9,6095,1783,157,172,91.3,158,188,84.0,31,53,58.5,3,0.7,+2.3,8,22,11,6,30
184,Botond Balogh,HUN,DF,Parma Calcio 1913,Serie A,18,2002,1.8,62,83,74.7,1583,422,10,11,90.9,32,39,82.1,19,29,65.5,0,0.0,0.0,0,0,0,0,3
185,Abdoulaye Bamba,CIV,DF,SCO Angers,Ligue 1,30,1990,15.0,670,875,76.6,11398,5476,342,376,91.0,264,336,78.6,56,129,43.4,0,1.4,-1.4,12,40,14,8,54
186,Jonathan Bamba,FRA,MF,LOSC Lille,Ligue 1,24,1996,33.2,1331,1691,78.7,22214,5890,702,783,89.7,465,567,82.0,124,254,48.8,9,5.1,+3.9,65,104,47,10,114
187,Robson Bambu,BRA,DF,OGC Nice,Ligue 1,22,1997,11.6,709,804,88.2,14635,4344,216,234,92.3,373,399,93.5,110,149,73.8,0,0.1,-0.1,1,18,0,0,18
188,Patrick Bamford,ENG,FW,Leeds United,Premier League,26,1993,33.9,386,506,76.3,5231,872,224,287,78.0,110,135,81.5,22,27,81.5,7,4.1,+2.9,29,21,13,2,31
189,Mattia Bani,ITA,DF,Genoa CFC,Serie A,26,1993,10.2,438,518,84.6,9893,3217,117,134,87.3,226,247,91.5,91,125,72.8,0,0.1,-0.1,1,17,2,0,15
190,Mattia Bani,ITA,DF,Parma Calcio 1913,Serie A,26,1993,12.7,639,704,90.8,14801,4042,118,132,89.4,381,393,96.9,135,172,78.5,0,0.3,-0.3,2,21,1,1,23
191,Simon Banza,FRA,FW,RC Lens,Ligue 1,23,1996,15.2,237,318,74.5,3746,661,125,162,77.2,82,102,80.4,21,31,67.7,2,1.2,+0.8,11,20,10,4,21
192,Antonin Barak,CZE,MF,Hellas Verona,Serie A,25,1994,30.7,1027,1313,78.2,17705,4289,504,606,83.2,400,486,82.3,104,155,67.1,3,2.8,+0.2,24,114,29,4,136
193,Federico Barba,ITA,DF,Benevento Calcio,Serie A,26,1993,29.5,1115,1386,80.4,21684,7997,407,445,91.5,540,629,85.9,147,262,56.1,2,1.7,+0.3,14,55,15,3,73
194,Danilo Barbosa,BRA,DF,OGC Nice,Ligue 1,24,1996,2.8,178,202,88.1,3693,965,48,57,84.2,101,105,96.2,28,37,75.7,0,0.0,0.0,1,9,1,0,9
195,Sergio Barcia,ESP,DF,Granada CF,La Liga,19,2000,1.0,13,34,38.2,252,104,5,9,55.6,6,13,46.2,2,10,20.0,0,0.0,0.0,0,2,0,0,1
196,Melvin Bard,FRA,DF,Olympique Lyon,Ligue 1,19,2000,4.8,309,383,80.7,5019,1628,160,184,87.0,130,149,87.2,16,42,38.1,0,0.2,-0.2,3,24,7,2,30
197,Enis Bardhi,MKD,MF,Levante UD,La Liga,25,1995,18.7,678,905,74.9,13271,3696,296,349,84.8,259,318,81.4,113,200,56.5,2,1.1,+0.9,22,64,31,12,84
198,Phil Bardsley,SCO,DF,Burnley FC,Premier League,35,1985,3.0,116,165,70.3,2256,949,47,49,95.9,51,67,76.1,16,40,40.0,0,0.0,0.0,0,9,6,1,11
199,Nicolò Barella,ITA,MF,Inter Milan,Serie A,23,1997,32.2,1605,1934,83.0,27861,9314,774,854,90.6,626,731,85.6,169,262,64.5,7,5.4,+1.6,47,158,68,11,222
200,Philipp Bargfrede,DEU,MF,SV Werder Bremen,Bundesliga,31,1989,0.3,10,11,90.9,179,52,3,4,75.0,7,7,100.0,0,0,,0,0.0,0.0,0,1,0,0,2
201,Kike Barja,ESP,MF,CA Osasuna,La Liga,23,1997,15.9,353,511,69.1,6103,1677,184,224,82.1,125,169,74.0,35,78,44.9,3,1.9,+1.1,17,17,20,10,45
202,Ross Barkley,ENG,MF,Aston Villa,Premier League,26,1993,17.0,619,764,81.0,11391,2909,290,331,87.6,230,265,86.8,86,133,64.7,1,3.6,-2.6,39,45,27,0,76
203,Ross Barkley,ENG,MF,Chelsea FC,Premier League,26,1993,0.5,22,26,84.6,441,72,10,13,76.9,8,9,88.9,4,4,100.0,0,0.1,-0.1,1,2,1,0,2
204,Aymen Barkok,MAR,FW,Eintracht Frankfurt,Bundesliga,22,1998,10.9,361,498,72.5,6060,1951,171,217,78.8,146,188,77.7,34,68,50.0,3,3.0,0.0,25,25,19,4,41
205,Ashley Barnes,ENG,FW,Burnley FC,Premier League,30,1989,14.8,195,307,63.5,2579,574,129,173,74.6,45,74,60.8,8,29,27.6,0,0.7,-0.7,13,13,7,1,20
206,Harvey Barnes,ENG,FW,Leicester City,Premier League,22,1997,21.6,468,626,74.8,7239,1875,265,331,80.1,157,198,79.3,33,51,64.7,4,1.5,+2.5,25,37,19,2,62
207,Marc Baró,ESP,DF,Cádiz CF,La Liga,20,1999,1.0,10,19,52.6,211,150,5,6,83.3,3,6,50.0,2,6,33.3,0,0.3,-0.3,2,0,0,0,0
208,Antonio Barragán,ESP,DF,Elche CF,La Liga,33,1987,24.8,1095,1321,82.9,21703,8023,401,436,92.0,517,587,88.1,164,265,61.9,3,1.0,+2.0,9,54,15,7,69
209,Antonio Barreca,ITA,DF,ACF Fiorentina,Serie A,25,1995,0.9,31,48,64.6,474,166,16,20,80.0,13,19,68.4,1,7,14.3,0,0.0,0.0,1,3,1,0,5
210,Leandro Barreiro,LUX,MF,1.FSV Mainz 05,Bundesliga,20,2000,25.6,474,713,66.5,7493,2698,241,328,73.5,180,244,73.8,37,87,42.5,2,2.1,-0.1,18,38,8,1,56
211,Ander Barrenetxea,ESP,MF,Real Sociedad,La Liga,18,2001,14.5,294,411,71.5,4805,1118,152,186,81.7,111,147,75.5,24,48,50.0,0,2.0,-2.0,14,20,12,3,28
212,Jacob Barrett Laursen,DNK,DF,Arminia Bielefeld,Bundesliga,25,1994,12.3,438,562,77.9,8448,3086,161,190,84.7,212,254,83.5,60,94,63.8,1,1.2,-0.2,4,28,5,2,30
213,Musa Barrow,GMB,FW,Bologna FC 1909,Serie A,21,1998,32.5,838,1176,71.3,15753,3988,406,487,83.4,288,379,76.0,125,251,49.8,8,5.1,+2.9,58,77,31,12,88
214,Kyle Bartley,ENG,DF,West Bromwich Albion,Premier League,29,1991,28.7,630,809,77.9,13475,4389,195,237,82.3,323,374,86.4,105,185,56.8,1,0.2,+0.8,4,52,3,1,30
215,Paolo Bartolomei,ITA,MF,Spezia Calcio,Serie A,30,1989,3.6,92,127,72.4,1574,336,43,49,87.8,37,47,78.7,8,23,34.8,1,0.3,+0.7,5,10,3,1,10
216,Marc Bartra,ESP,DF,Real Betis Balompié,La Liga,29,1991,18.8,782,963,81.2,17193,4822,222,240,92.5,412,471,87.5,143,242,59.1,1,0.8,+0.2,3,34,1,0,30
217,Daniele Baselli,ITA,MF,Torino FC,Serie A,28,1992,4.4,170,226,75.2,3365,1116,70,87,80.5,62,79,78.5,31,45,68.9,0,0.6,-0.6,9,20,4,0,25
218,Chris Basham,ENG,DF,Sheffield United,Premier League,32,1988,28.6,900,1105,81.4,16284,4713,404,451,89.6,377,444,84.9,105,169,62.1,1,0.8,+0.2,10,54,15,7,62
219,Toma Basic,HRV,MF,FC Girondins Bordeaux,Ligue 1,23,1996,28.9,1069,1300,82.2,21063,4311,407,447,91.1,496,547,90.7,153,264,58.0,1,1.9,-0.9,26,75,18,5,81
220,Álvaro Bastida,ESP,MF,Cádiz CF,La Liga,16,2004,0.4,5,10,50.0,99,45,2,3,66.7,2,2,100.0,1,4,25.0,0,0.0,0.0,0,0,0,0,2
221,Alessandro Bastoni,ITA,DF,Inter Milan,Serie A,21,1999,32.5,2059,2291,89.9,41596,11363,726,765,94.9,972,1035,93.9,325,432,75.2,3,1.8,+1.2,11,165,17,3,125
222,Simone Bastoni,ITA,DF,Spezia Calcio,Serie A,23,1996,16.9,807,1066,75.7,15013,5268,366,411,89.1,304,372,81.7,120,224,53.6,7,3.4,+3.6,30,52,26,8,77
223,Bastos,AGO,DF,SS Lazio,Serie A,29,1991,0.7,39,42,92.9,647,160,18,20,90.0,16,17,94.1,3,3,100.0,0,0.0,0.0,0,1,2,0,2
224,Michy Batshuayi,BEL,FW,Crystal Palace,Premier League,26,1993,8.1,118,168,70.2,1722,350,63,81,77.8,39,55,70.9,8,10,80.0,1,1.4,-0.4,7,7,4,1,11
225,Rodrigo Battaglia,ARG,MF,Deportivo Alavés,La Liga,29,1991,27.7,871,1035,84.2,16532,3410,359,404,88.9,382,426,89.7,115,168,68.5,0,0.2,-0.2,3,56,4,1,49
226,Cristian Battocchio,ITA,MF,Stade Brest 29,Ligue 1,28,1992,3.9,168,209,80.4,2948,715,85,91,93.4,61,71,85.9,19,41,46.3,0,0.2,-0.2,4,16,1,0,13
227,Oliver Baumann,DEU,GK,TSG 1899 Hoffenheim,Bundesliga,30,1990,31.0,1065,1352,78.8,27435,15923,284,284,100.0,448,454,98.7,304,584,52.1,0,0.0,0.0,0,13,0,0,2
228,Julian Baumgartlinger,AUT,MF,Bayer 04 Leverkusen,Bundesliga,32,1988,11.9,579,668,86.7,11046,2389,242,267,90.6,230,254,90.6,96,124,77.4,0,0.3,-0.3,8,54,6,1,56
229,Christoph Baumgartner,AUT,MF,TSG 1899 Hoffenheim,Bundesliga,20,1999,26.3,725,954,76.0,12116,3234,380,461,82.4,244,312,78.2,75,120,62.5,3,3.0,0.0,32,60,32,4,98
230,Jon Bautista,ESP,FW,Real Sociedad,La Liga,25,1995,4.1,55,89,61.8,853,149,26,39,66.7,21,32,65.6,4,9,44.4,1,0.2,+0.8,4,3,1,0,4
231,Paul Baysse,FRA,DF,FC Girondins Bordeaux,Ligue 1,32,1988,29.0,1502,1677,89.6,32746,10299,443,473,93.7,763,812,94.0,288,373,77.2,2,0.5,+1.5,7,67,6,1,72
232,Noah Joel Sarenren Bazee,NGA,FW,FC Augsburg,Bundesliga,23,1996,0.4,6,13,46.2,78,23,3,5,60.0,2,4,50.0,0,2,0.0,1,0.7,+0.3,1,0,0,0,0
233,Ihlas Bebou,TGO,FW,TSG 1899 Hoffenheim,Bundesliga,26,1994,24.4,480,633,75.8,6814,1601,286,349,81.9,140,183,76.5,26,45,57.8,7,5.0,+2.0,37,26,32,14,48
234,Rodrigo Becão,BRA,DF,Udinese Calcio,Serie A,24,1996,30.9,1211,1378,87.9,23737,8174,407,444,91.7,615,665,92.5,168,229,73.4,0,0.2,-0.2,6,85,5,1,60
235,Sheraldo Becker,SUR,FW,1.FC Union Berlin,Bundesliga,25,1995,12.3,212,336,63.1,3720,1172,103,139,74.1,88,131,67.2,17,45,37.8,3,3.2,-0.2,19,10,18,14,23
236,Timo Becker,DEU,DF,FC Schalke 04,Bundesliga,23,1997,18.2,606,785,77.2,11778,4036,217,257,84.4,305,363,84.0,78,132,59.1,0,0.3,-0.3,3,25,9,3,35
237,Jan Bednarek,POL,DF,Southampton FC,Premier League,24,1996,34.4,1697,2005,84.6,32478,10807,625,675,92.6,876,961,91.2,178,332,53.6,1,0.3,+0.7,5,80,4,0,80
238,Donny van de Beek,NLD,MF,Manchester United,Premier League,23,1997,5.8,235,279,84.2,3651,758,126,141,89.4,94,102,92.2,11,17,64.7,1,1.0,0.0,3,11,2,1,10
239,Valon Behrami,CHE,MF,Genoa CFC,Serie A,35,1985,9.9,165,219,75.3,2534,973,85,108,78.7,60,77,77.9,13,22,59.1,0,0.1,-0.1,2,17,2,0,21
240,Brian Behrendt,DEU,DF,Arminia Bielefeld,Bundesliga,28,1991,0.9,41,56,73.2,941,310,14,17,82.4,18,25,72.0,9,13,69.2,0,0.0,0.0,0,4,0,0,5
241,Maximilian Beier,DEU,FW,TSG 1899 Hoffenheim,Bundesliga,17,2002,0.1,5,5,100.0,79,4,3,3,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0
242,Ishak Belfodil,DZA,FW,TSG 1899 Hoffenheim,Bundesliga,28,1992,6.6,108,151,71.5,1487,259,63,83,75.9,35,49,71.4,5,7,71.4,1,1.0,0.0,7,2,3,0,8
243,Erwan Belhadji,FRA,MF,Dijon FCO,Ligue 1,19,2001,0.3,6,7,85.7,108,43,4,4,100.0,1,1,100.0,1,2,50.0,0,0.0,0.0,1,1,0,0,1
244,Haris Belkebla,DZA,MF,Stade Brest 29,Ligue 1,26,1994,30.3,1245,1425,87.4,24380,5559,448,502,89.2,599,655,91.5,183,224,81.7,0,0.7,-0.7,11,90,12,1,83
245,Stefan Bell,DEU,DF,1.FSV Mainz 05,Bundesliga,28,1991,14.1,418,531,78.7,8518,3044,143,161,88.8,205,235,87.2,68,126,54.0,1,1.3,-0.3,3,15,2,0,28
246,Karim Bellarabi,DEU,FW,Bayer 04 Leverkusen,Bundesliga,30,1990,8.9,292,412,70.9,4671,1320,166,200,83.0,101,137,73.7,21,52,40.4,0,1.8,-1.8,14,14,15,6,27
247,Jean-Ricner Bellegarde,FRA,MF,RC Strasbourg Alsace,Ligue 1,22,1998,23.2,615,790,77.8,12099,2082,239,274,87.2,271,323,83.9,97,152,63.8,1,1.6,-0.6,16,45,19,9,41
248,Héctor Bellerín,ESP,DF,Arsenal FC,Premier League,25,1995,23.2,1079,1302,82.9,18140,5147,499,576,86.6,496,573,86.6,63,101,62.4,2,2.4,-0.4,22,61,29,9,88
249,Jude Bellingham,ENG,MF,Borussia Dortmund,Bundesliga,17,2003,18.9,889,1068,83.2,16329,3230,381,440,86.6,374,429,87.2,115,144,79.9,3,3.3,-0.3,14,63,27,2,76
250,Andrea Belotti,ITA,FW,Torino FC,Serie A,26,1993,32.1,502,728,69.0,8184,1677,272,344,79.1,163,235,69.4,49,78,62.8,6,6.9,-0.9,34,34,40,6,57
251,Fran Beltrán,ESP,MF,Celta de Vigo,La Liga,21,1999,15.5,708,780,90.8,13461,2823,281,304,92.4,324,346,93.6,95,111,85.6,0,0.3,-0.3,6,52,10,2,34
252,Sami Ben Amar,MAR,MF,Nîmes Olympique,Ligue 1,22,1998,0.1,2,3,66.7,20,19,2,2,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
253,Hatem Ben Arfa,FRA,MF,FC Girondins Bordeaux,Ligue 1,33,1987,18.9,711,897,79.3,12300,3101,374,419,89.3,234,279,83.9,82,158,51.9,4,3.4,+0.6,31,54,23,3,69
254,Salim Ben Seghir,FRA,DF,OGC Nice,Ligue 1,17,2003,0.1,8,8,100.0,142,60,4,4,100.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,2
255,Wissam Ben Yedder,FRA,FW,AS Monaco,Ligue 1,29,1990,29.0,643,873,73.7,9899,1817,345,444,77.7,226,283,79.9,44,75,58.7,7,6.3,+0.7,37,48,36,2,77
256,Ahmad Benali,LBY,MF,FC Crotone,Serie A,28,1992,13.5,661,779,84.9,11826,3035,285,312,91.3,293,329,89.1,66,103,64.1,1,1.2,-0.2,14,51,11,3,52
257,Samy Benchamma,FRA,MF,Montpellier HSC,Ligue 1,20,2000,0.5,16,20,80.0,334,42,3,5,60.0,11,12,91.7,2,3,66.7,0,0.0,0.0,0,0,0,0,1
258,Lars Bender,DEU,DF,Bayer 04 Leverkusen,Bundesliga,31,1989,10.4,588,707,83.2,11233,3771,233,265,87.9,254,293,86.7,88,116,75.9,2,0.5,+1.5,7,45,12,2,57
259,Sven Bender,DEU,DF,Bayer 04 Leverkusen,Bundesliga,31,1989,13.0,917,1002,91.5,19981,4943,205,222,92.3,559,593,94.3,148,179,82.7,0,0.4,-0.4,4,39,3,2,48
260,Darío Benedetto,ARG,FW,Olympique Marseille,Ligue 1,30,1990,17.5,239,351,68.1,3807,527,136,177,76.8,64,98,65.3,26,46,56.5,3,2.0,+1.0,10,15,7,2,16
261,Lászlo Bénes,SVK,MF,FC Augsburg,Bundesliga,22,1997,7.3,174,264,65.9,2977,1041,94,116,81.0,54,85,63.5,20,50,40.0,1,0.6,+0.4,9,12,5,0,19
262,Lászlo Bénes,SVK,MF,Borussia Mönchengladbach,Bundesliga,22,1997,1.7,80,110,72.7,1364,387,48,56,85.7,21,24,87.5,10,26,38.5,1,0.4,+0.6,4,3,0,0,5
263,Walter Benítez,ARG,GK,OGC Nice,Ligue 1,27,1993,38.0,990,1226,80.8,23893,13021,250,250,100.0,491,498,98.6,242,471,51.4,0,0.0,0.0,1,4,0,0,0
264,Loris Benito,CHE,DF,FC Girondins Bordeaux,Ligue 1,28,1992,29.5,1509,1779,84.8,26610,10094,694,740,93.8,671,768,87.4,133,231,57.6,0,1.4,-1.4,13,86,10,8,85
265,Sergio Benito,ESP,FW,Real Valladolid CF,La Liga,21,1999,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
266,Bilal Benkhedim,FRA,FW,AS Saint-Étienne,Ligue 1,19,2001,0.8,33,49,67.3,598,65,13,18,72.2,15,19,78.9,4,10,40.0,0,0.2,-0.2,1,1,0,0,0
267,Djamel Eddine Benlamri,DZA,DF,Olympique Lyon,Ligue 1,30,1989,1.7,71,77,92.2,1775,507,13,15,86.7,35,35,100.0,22,25,88.0,0,0.0,0.0,1,10,0,0,5
268,Ismaël Bennacer,DZA,MF,AC Milan,Serie A,22,1997,14.7,851,983,86.6,15902,4806,359,385,93.2,372,408,91.2,105,155,67.7,2,0.5,+1.5,5,97,12,2,77
269,Saïd Benrahma,DZA,FW,West Ham United,Premier League,24,1995,15.5,411,527,78.0,6393,1825,236,264,89.4,132,166,79.5,29,66,43.9,6,4.4,+1.6,27,41,22,6,47
270,Yassine Benrahou,FRA,MF,Nîmes Olympique,Ligue 1,21,1999,13.8,439,600,73.2,7692,1962,225,254,88.6,134,175,76.6,56,132,42.4,0,3.0,-3.0,25,32,14,3,42
271,Ramy Bensebaini,DZA,DF,Borussia Mönchengladbach,Bundesliga,25,1995,20.1,1005,1210,83.1,18228,7228,435,480,90.6,458,526,87.1,100,162,61.7,0,0.4,-0.4,8,58,15,5,72
272,Josh Benson,ENG,MF,Burnley FC,Premier League,20,1999,2.9,62,85,72.9,865,322,38,42,90.5,17,24,70.8,4,12,33.3,0,0.0,0.0,0,4,0,0,7
273,Nabil Bentaleb,DZA,MF,FC Schalke 04,Bundesliga,25,1994,6.1,231,281,82.2,4108,961,103,120,85.8,98,113,86.7,24,38,63.2,0,0.1,-0.1,1,19,2,0,22
