Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def
725,Souleyman Doumbia\Souleyman-Doumbia,ci CIV,DF,Angers,fr Ligue 1,22,1996,5.0,7,1.40,5,0,2,0,0,0,2,0.40,2,0,0,0,0,0
726,Souleyman Doumbia\Souleyman-Doumbia,ci CIV,DF,Rennes,fr Ligue 1,22,1996,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
727,Thomas Doyle\Thomas-Doyle,eng ENG,MFFW,Manchester City,eng Premier League,17,2001,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
728,Mohamed Dräger\Mohamed-Drager,tn TUN,DF,Paderborn 07,de Bundesliga,23,1996,16.2,26,1.61,18,4,1,2,1,0,5,0.31,4,0,0,1,0,0
729,Aleksandar Dragović\Aleksandar-Dragovic,at AUT,DF,Leverkusen,de Bundesliga,28,1991,11.4,13,1.14,12,0,0,0,0,1,0,0.00,0,0,0,0,0,0
730,Bartłomiej Drągowski\Bartlomiej-Dragowski,pl POL,GK,Fiorentina,it Serie A,21,1997,31.0,7,0.23,5,2,0,0,0,0,1,0.03,1,0,0,0,0,0
731,Julian Draxler\Julian-Draxler,de GER,MF,Paris S-G,fr Ligue 1,25,1993,7.6,21,2.76,15,2,2,1,0,0,8,1.05,4,1,1,1,0,0
732,Dominick Drexler\Dominick-Drexler,de GER,MFFW,Köln,de Bundesliga,29,1990,17.6,58,3.29,45,4,3,1,3,2,6,0.34,5,0,0,0,1,0
733,Danny Drinkwater\Danny-Drinkwater,eng ENG,MF,Aston Villa,eng Premier League,29,1990,2.9,4,1.39,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
734,Danny Drinkwater\Danny-Drinkwater,eng ENG,MF,Burnley,eng Premier League,29,1990,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
735,Josip Drmić\Josip-Drmic,ch SUI,FWMF,Norwich City,eng Premier League,26,1992,7.2,12,1.67,7,0,1,2,1,1,2,0.28,0,0,1,0,0,1
736,Domingos Duarte\Domingos-Duarte,pt POR,DF,Granada,es La Liga,24,1995,34.3,5,0.15,4,1,0,0,0,0,1,0.03,1,0,0,0,0,0
737,Léo Duarte\Leo-Duarte,br BRA,DF,Milan,it Serie A,23,1996,4.5,1,0.22,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
738,Óscar Duarte\Oscar-Duarte,cr CRC,DF,Levante,es La Liga,30,1989,5.4,4,0.74,3,0,0,1,0,0,1,0.19,1,0,0,0,0,0
739,Rubén Duarte\Ruben-Duarte,es ESP,DF,Alavés,es La Liga,23,1995,29.6,37,1.25,24,3,0,4,5,1,6,0.20,2,1,0,1,2,0
740,Edgaras Dubickas\Edgaras-Dubickas,lt LTU,DF,Lecce,it Serie A,21,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
741,Leo Dubois\Leo-Dubois,fr FRA,DF,Lyon,fr Ligue 1,24,1994,15.0,24,1.60,21,1,1,0,1,0,1,0.07,1,0,0,0,0,0
742,Martin Dúbravka\Martin-Dubravka,sk SVK,GK,Newcastle Utd,eng Premier League,30,1989,38.0,2,0.05,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
743,Ondrej Duda\Ondrej-Duda,sk SVK,MF,Norwich City,eng Premier League,24,1994,8.0,26,3.23,15,6,1,2,1,1,2,0.25,1,0,0,1,0,0
744,Ondrej Duda\Ondrej-Duda,sk SVK,MFFW,Hertha BSC,de Bundesliga,24,1994,5.0,17,3.42,10,1,3,2,1,0,2,0.40,2,0,0,0,0,0
745,Shane Duffy\Shane-Duffy,ie IRL,DF,Brighton,eng Premier League,27,1992,13.8,5,0.36,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
746,Haris Duljević\Haris-Duljevic,ba BIH,FWMF,Nîmes,fr Ligue 1,25,1993,5.8,24,4.15,20,0,3,1,0,0,6,1.04,5,0,1,0,0,0
747,Paul Dummett\Paul-Dummett,wal WAL,DF,Newcastle Utd,eng Premier League,27,1991,13.6,6,0.44,5,0,0,0,1,0,1,0.07,1,0,0,0,0,0
748,Alfred Duncan\Alfred-Duncan,gh GHA,MF,Fiorentina,it Serie A,26,1993,9.9,20,2.03,17,0,1,0,2,0,2,0.20,1,0,0,0,1,0
749,Alfred Duncan\Alfred-Duncan,gh GHA,MF,Sassuolo,it Serie A,26,1993,9.4,27,2.88,27,0,0,0,0,0,6,0.64,6,0,0,0,0,0
750,Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,eng Premier League,27,1991,35.9,26,0.72,23,2,0,0,0,1,3,0.08,3,0,0,0,0,0
751,Erik Durm\Erik-Durm,de GER,DF,Eint Frankfurt,de Bundesliga,27,1992,5.7,9,1.59,6,0,1,2,0,0,1,0.18,1,0,0,0,0,0
752,Riza Durmisi\Riza-Durmisi,dk DEN,DF,Nice,fr Ligue 1,25,1994,1.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
753,Hugo Duro\Hugo-Duro,es ESP,FWMF,Getafe,es La Liga,19,1999,4.2,7,1.67,3,0,0,0,4,0,2,0.48,1,0,0,0,1,0
754,Jean-Kevin Duverne\Jean-Kevin-Duverne,fr FRA,DF,Brest,fr Ligue 1,22,1997,13.1,11,0.84,9,0,1,0,0,0,2,0.15,1,0,0,0,0,0
755,Paulo Dybala\Paulo-Dybala,ar ARG,FWMF,Juventus,it Serie A,25,1993,23.9,151,6.31,96,18,14,7,12,3,25,1.04,10,2,4,2,4,2
756,Edin Džeko\Edin-Dzeko,ba BIH,FW,Roma,it Serie A,33,1986,31.7,112,3.53,79,1,12,9,10,1,18,0.57,11,0,1,2,4,0
757,Blerim Džemaili\Blerim-Dzemaili,ch SUI,MF,Bologna,it Serie A,33,1986,7.8,31,4.00,26,1,0,0,2,2,1,0.13,1,0,0,0,0,0
758,Bruno Ecuele Manga\Bruno-Ecuele-Manga,ga GAB,DF,Dijon,fr Ligue 1,31,1988,28.0,11,0.39,8,0,0,3,0,0,1,0.04,0,0,0,1,0,0
759,Simone Edera\Simone-Edera,it ITA,MFFW,Torino,it Serie A,22,1997,4.4,17,3.84,6,6,1,2,2,0,2,0.45,1,0,0,1,0,0
760,Ederson\Ederson,br BRA,GK,Manchester City,eng Premier League,25,1993,34.1,4,0.12,4,0,0,0,0,0,1,0.03,1,0,0,0,0,0
761,John Egan\John-Egan,ie IRL,DF,Sheffield Utd,eng Premier League,26,1992,35.4,6,0.17,3,0,0,3,0,0,1,0.03,0,0,0,1,0,0
762,Johannes Eggestein\Johannes-Eggestein,de GER,MFFW,Werder Bremen,de Bundesliga,21,1998,5.7,11,1.94,7,1,1,2,0,0,0,0.00,0,0,0,0,0,0
763,Maximilian Eggestein\Maximilian-Eggestein,de GER,MFDF,Werder Bremen,de Bundesliga,22,1996,31.7,69,2.18,53,0,5,7,2,2,7,0.22,5,0,0,1,0,1
764,Kingsley Ehizibue\Kingsley-Ehizibue,nl NED,DF,Köln,de Bundesliga,24,1995,25.9,40,1.55,27,4,5,1,2,1,4,0.15,3,0,1,0,0,0
765,Albin Ekdal\Albin-Ekdal,se SWE,MF,Sampdoria,it Serie A,30,1989,26.5,57,2.15,49,0,0,2,5,1,7,0.26,4,0,0,0,3,0
766,Harvey Elliot\Harvey-Elliot,eng ENG,DF,Liverpool,eng Premier League,16,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
767,Elif Elmas\Elif-Elmas,mk MKD,MF,Napoli,it Serie A,19,1999,12.6,46,3.65,31,0,8,2,3,1,4,0.32,2,0,0,0,0,1
768,Ilay Elmkies\Ilay-Elmkies,il ISR,MF,Hoffenheim,de Bundesliga,19,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
769,Ahmed Elmohamady\Ahmed-Elmohamady,eg EGY,DF,Aston Villa,eng Premier League,31,1987,11.5,28,2.44,27,1,0,0,0,0,1,0.09,1,0,0,0,0,0
770,Aritz Elustondo\Aritz-Elustondo,es ESP,DF,Real Sociedad,es La Liga,25,1994,16.8,10,0.60,8,0,0,1,1,0,3,0.18,2,0,0,1,0,0
771,Nico Elvedi\Nico-Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,22,1996,29.1,8,0.28,7,0,0,1,0,0,1,0.03,1,0,0,0,0,0
772,Rodrigo Ely\Rodrigo-Ely,br BRA,DF,Alavés,es La Liga,25,1993,23.6,2,0.08,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
773,Adri Embarba\Adri-Embarba,es ESP,MFFW,Espanyol,es La Liga,27,1992,15.2,33,2.17,17,5,4,2,5,0,4,0.26,4,0,0,0,0,0
774,Breel Embolo\Breel-Embolo,ch SUI,FWMF,M'Gladbach,de Bundesliga,22,1997,17.2,57,3.31,35,0,5,6,9,1,12,0.70,7,0,0,1,2,1
775,Emerson\Emerson,br BRA,DF,Betis,es La Liga,20,1999,31.5,60,1.90,47,0,3,2,5,3,8,0.25,6,0,1,0,1,0
776,Renaud Emond\Renaud-Emond,be BEL,FWMF,Nantes,fr Ligue 1,27,1991,3.2,6,1.85,3,0,0,0,2,0,1,0.31,0,0,0,0,0,0
777,Alan Empereur\Alan-Empereur,br BRA,DF,Hellas Verona,it Serie A,25,1994,9.5,4,0.42,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
778,Youssef En-Nesyri\Youssef-En-Nesyri,ma MAR,FW,Leganés,es La Liga,22,1997,15.4,24,1.56,14,0,2,3,3,2,5,0.32,3,0,0,1,0,1
779,Youssef En-Nesyri\Youssef-En-Nesyri,ma MAR,FW,Sevilla,es La Liga,22,1997,8.8,6,0.68,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0
780,Björn Engels\Bjorn-Engels,be BEL,DF,Aston Villa,eng Premier League,24,1994,16.1,6,0.37,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0
781,Sergi Enrich\Sergi-Enrich,es ESP,FW,Eibar,es La Liga,29,1990,20.7,19,0.92,12,0,1,3,3,0,5,0.24,3,0,0,1,1,0
782,Javier Eraso\Javier-Eraso,es ESP,MFFW,Leganés,es La Liga,29,1990,9.1,14,1.55,9,3,0,0,2,0,0,0.00,0,0,0,0,0,0
783,Christian Eriksen\Christian-Eriksen,dk DEN,MFFW,Tottenham,eng Premier League,27,1992,12.2,41,3.36,31,8,1,0,0,1,3,0.25,2,1,0,0,0,0
784,Christian Eriksen\Christian-Eriksen,dk DEN,MF,Inter,it Serie A,27,1992,7.8,37,4.74,24,9,1,1,1,1,6,0.77,5,0,0,1,0,0
785,Gonzalo Escalante\Gonzalo-Escalante,ar ARG,MF,Eibar,es La Liga,26,1993,18.6,18,0.97,10,1,1,1,4,1,3,0.16,1,0,0,0,2,0
786,Aarón Escandell\Aaron-Escandell,es ESP,GK,Granada,es La Liga,23,1995,3.0,2,0.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
787,Sergio Escudero\Sergio-Escudero,es ESP,DF,Sevilla,es La Liga,29,1989,8.6,12,1.40,9,0,2,1,0,0,1,0.12,0,0,0,1,0,0
788,Espeto\Espeto,br BRA,DFMF,SPAL,it Serie A,22,1997,23.4,69,2.94,42,1,11,6,5,4,6,0.26,2,0,0,2,0,2
789,Bernardo Espinosa\Bernardo-Espinosa,co COL,DF,Espanyol,es La Liga,30,1989,25.1,8,0.32,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
790,Sebastiano Esposito\Sebastiano-Esposito,it ITA,FW,Inter,it Serie A,17,2002,2.2,7,3.17,4,0,0,2,0,1,0,0.00,0,0,0,0,0,0
791,Vicente Esquerdo\Vicente-Esquerdo,es ESP,MF,Valencia,es La Liga,20,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
792,Alexander Esswein\Alexander-Esswein,de GER,FWMF,Hertha BSC,de Bundesliga,29,1990,2.4,4,1.69,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
793,Pervis Estupiñán\Pervis-Estupinan,ec ECU,DF,Osasuna,es La Liga,21,1998,33.1,76,2.30,64,6,3,2,0,1,10,0.30,7,2,0,1,0,0
794,Oghenekaro Etebo\Oghenekaro-Etebo,ng NGA,MF,Getafe,es La Liga,23,1995,6.4,7,1.10,6,0,0,1,0,0,1,0.16,1,0,0,0,0,0
795,Beñat Etxebarria\Benat-Etxebarria,es ESP,MF,Athletic Club,es La Liga,32,1987,4.4,12,2.74,2,10,0,0,0,0,1,0.23,1,0,0,0,0,0
796,Xabier Etxeita\Xabier-Etxeita,es ESP,DF,Getafe,es La Liga,31,1987,16.1,5,0.31,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0
797,Antony Evans\Antony-Evans,eng ENG,MFDF,Paderborn 07,de Bundesliga,20,1998,1.7,8,4.62,4,4,0,0,0,0,0,0.00,0,0,0,0,0,0
798,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,eng Premier League,31,1988,37.6,23,0.61,17,0,1,3,1,1,4,0.11,3,0,0,0,1,0
799,Edu Expósito\Edu-Exposito,es ESP,MF,Eibar,es La Liga,22,1996,25.7,44,1.71,31,0,3,6,2,2,3,0.12,2,0,0,1,0,0
800,Valentin Eysseric\Valentin-Eysseric,fr FRA,MFFW,Hellas Verona,it Serie A,27,1992,3.9,18,4.59,13,4,1,0,0,0,1,0.25,1,0,0,0,0,0
801,Valentin Eysseric\Valentin-Eysseric,fr FRA,MF,Fiorentina,it Serie A,27,1992,0.5,4,8.57,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
802,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,eng Premier League,34,1985,23.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
803,Fabinho\Fabinho,br BRA,MF,Liverpool,eng Premier League,25,1993,23.1,34,1.47,30,0,1,0,1,2,3,0.13,3,0,0,0,0,0
804,Fábio\Fabio,br BRA,DF,Nantes,fr Ligue 1,29,1990,9.3,14,1.51,12,0,0,1,0,1,0,0.00,0,0,0,0,0,0
805,Cesc Fàbregas\Cesc-Fabregas,es ESP,MF,Monaco,fr Ligue 1,32,1987,10.3,45,4.35,35,8,1,0,0,1,8,0.77,7,1,0,0,0,0
806,Fabricio\Fabricio,es ESP,GK,Mallorca,es La Liga,31,1987,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
807,Ralf Fährmann\Ralf-Fahrmann,de GER,GK,Norwich City,eng Premier League,30,1988,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
808,Fayçal Fajr\Faycal-Fajr,ma MAR,MF,Getafe,es La Liga,30,1988,4.5,18,4.02,12,6,0,0,0,0,0,0.00,0,0,0,0,0,0
809,Luca Falbo\Luca-Falbo,it ITA,DF,Lazio,it Serie A,19,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
810,Filippo Falco\Filippo-Falco,it ITA,FWMF,Lecce,it Serie A,27,1992,22.4,125,5.59,87,15,8,8,6,1,13,0.58,7,4,0,2,0,0
811,Eliseo Falcon\Eliseo-Falcon,es ESP,DFMF,Levante,es La Liga,22,1997,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
812,Wladimiro Falcone\Wladimiro-Falcone,it ITA,GK,Sampdoria,it Serie A,24,1995,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
813,Simon Falette\Simon-Falette,gn GUI,DF,Eint Frankfurt,de Bundesliga,27,1992,1.0,2,2.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
814,Iago Falque\Iago-Falque,es ESP,MFFW,Torino,it Serie A,29,1990,1.1,3,2.65,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
815,Iago Falque\Iago-Falque,es ESP,MF,Genoa,it Serie A,29,1990,5.8,18,3.12,14,1,1,1,0,1,1,0.17,1,0,0,0,0,0
816,Akin Famewo\Akin-Famewo,eng ENG,MF,Norwich City,eng Premier League,20,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
817,Andri Fannar Baldursson\Andri-Fannar-Baldursson,is ISL,MF,Bologna,it Serie A,17,2002,1.6,4,2.52,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
818,Paolo Faragò\Paolo-Farago,it ITA,DF,Cagliari,it Serie A,26,1993,14.9,27,1.81,21,4,0,0,1,1,4,0.27,3,0,0,0,0,1
819,Davide Faraoni\Davide-Faraoni,it ITA,DF,Hellas Verona,it Serie A,27,1991,35.9,60,1.67,43,8,3,3,3,0,4,0.11,3,1,0,0,0,0
820,Mohamed Fares\Mohamed-Fares,dz ALG,DFMF,SPAL,it Serie A,23,1996,4.7,5,1.07,5,0,0,0,0,0,1,0.21,1,0,0,0,0,0
821,Diego Farias\Diego-Farias,br BRA,FWMF,Lecce,it Serie A,29,1990,9.2,37,4.04,26,3,5,1,2,0,4,0.44,1,0,1,0,2,0
822,Ansu Fati\Ansu-Fati,es ESP,FWDF,Barcelona,es La Liga,16,2002,11.4,38,3.33,24,2,7,2,3,0,3,0.26,1,0,2,0,0,0
823,Julien Faussurier\Julien-Faussurier,fr FRA,DF,Brest,fr Ligue 1,32,1987,22.0,55,2.50,43,8,0,2,1,1,7,0.32,3,2,0,1,0,1
824,Andrea Favilli\Andrea-Favilli,it ITA,FW,Genoa,it Serie A,22,1997,7.3,12,1.64,10,0,0,0,2,0,0,0.00,0,0,0,0,0,0
825,Federico Fazio\Federico-Fazio,ar ARG,DF,Roma,it Serie A,32,1987,13.5,7,0.52,6,1,0,0,0,0,3,0.22,2,1,0,0,0,0
826,Aleix Febas\Aleix-Febas,es ESP,MF,Mallorca,es La Liga,23,1996,18.8,42,2.24,35,0,1,0,6,0,5,0.27,4,0,0,0,1,0
827,Zouhair Feddal\Zouhair-Feddal,ma MAR,DF,Betis,es La Liga,30,1989,15.9,15,0.94,11,0,0,2,0,2,4,0.25,3,0,0,1,0,0
828,Ljubomir Fejsa\Ljubomir-Fejsa,rs SRB,MF,Alavés,es La Liga,30,1988,8.7,3,0.34,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
829,Nabil Fekir\Nabil-Fekir,fr FRA,MFFW,Betis,es La Liga,26,1993,29.3,115,3.92,68,2,16,11,14,4,11,0.38,6,0,0,1,4,0
830,Felipe\Felipe,br BRA,DF,Atlético Madrid,es La Liga,30,1989,23.4,12,0.51,6,0,1,5,0,0,2,0.09,0,0,0,2,0,0
831,Luiz Felipe\Luiz-Felipe,br BRA,DF,Lazio,it Serie A,22,1997,22.5,15,0.67,13,1,1,0,0,0,6,0.27,5,0,1,0,0,0
832,Lucas Felippe\Lucas-Felippe,br BRA,MFDF,Hellas Verona,it Serie A,19,2000,0.3,1,3.21,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
833,Ohis Felix Uduokhai\Ohis-Felix-Uduokhai,de GER,DF,Augsburg,de Bundesliga,21,1997,21.8,6,0.27,4,2,0,0,0,0,0,0.00,0,0,0,0,0,0
834,João Félix\Joao-Felix,pt POR,FWMF,Atlético Madrid,es La Liga,19,1999,19.4,50,2.58,30,2,4,6,8,0,4,0.21,1,1,1,0,1,0
835,Kiko Femenía\Kiko-Femenia,es ESP,DF,Watford,eng Premier League,28,1991,24.9,33,1.33,27,3,1,0,1,1,3,0.12,0,1,1,0,1,0
836,Zinedine Ferhat\Zinedine-Ferhat,dz ALG,FWMF,Nîmes,fr Ligue 1,26,1993,25.0,91,3.65,48,19,13,4,5,2,6,0.24,4,0,1,1,0,0
837,Bruno Fernandes\Bruno-Fernandes,pt POR,MF,Manchester Utd,eng Premier League,24,1994,13.2,58,4.40,39,12,1,2,3,1,12,0.91,6,3,0,0,3,0
838,Edimilson Fernandes\Edimilson-Fernandes,ch SUI,MFDF,Mainz 05,de Bundesliga,23,1996,16.5,32,1.94,26,0,3,1,1,1,1,0.06,1,0,0,0,0,0
839,Gedson Fernandes\Gedson-Fernandes,pt POR,MFDF,Tottenham,eng Premier League,20,1999,0.8,3,3.97,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
840,Gelson Fernandes\Gelson-Fernandes,ch SUI,MF,Eint Frankfurt,de Bundesliga,32,1986,8.6,6,0.70,5,0,0,0,0,1,0,0.00,0,0,0,0,0,0
841,Matheus Fernandes\Matheus-Fernandes,br BRA,MF,Valladolid,es La Liga,21,1998,1.8,1,0.54,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
842,Aitor Fernández\Aitor-Fernandez,es ESP,GK,Levante,es La Liga,28,1991,36.0,4,0.11,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
843,Andrés Fernández\Andres-Fernandez,es ESP,GK,Villarreal,es La Liga,32,1986,4.0,1,0.25,1,0,0,0,0,0,1,0.25,1,0,0,0,0,0
844,Carlos Fernández\Carlos-Fernandez,es ESP,FWMF,Granada,es La Liga,23,1996,24.5,47,1.92,28,1,4,6,5,3,11,0.45,4,0,1,1,3,2
845,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,eng Premier League,30,1989,29.1,10,0.34,6,0,1,3,0,0,3,0.10,1,0,0,2,0,0
846,Gabriel Fernández\Gabriel-Fernandez,uy URU,FWMF,Celta Vigo,es La Liga,25,1994,6.2,4,0.64,3,0,1,0,0,0,1,0.16,1,0,0,0,0,0
847,Joaquín Fernández\Joaquin-Fernandez,es ESP,MFDF,Valladolid,es La Liga,23,1996,18.4,14,0.76,12,1,0,0,1,0,2,0.11,1,0,0,0,1,0
848,Fernandinho\Fernandinho,br BRA,DF,Manchester City,eng Premier League,34,1985,26.6,27,1.01,24,0,0,3,0,0,5,0.19,5,0,0,0,0,0
849,Fernando\Fernando,br BRA,MF,Sevilla,es La Liga,32,1987,29.5,31,1.05,26,0,1,3,1,0,3,0.10,3,0,0,0,0,0
850,Juan Ferney Otero\Juan-Ferney-Otero,co COL,FWMF,Amiens,fr Ligue 1,24,1995,13.4,29,2.17,18,0,5,1,4,1,3,0.22,2,0,0,0,1,0
851,Alex Ferrari\Alex-Ferrari,it ITA,DF,Sampdoria,it Serie A,25,1994,11.2,5,0.45,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
852,Facundo Ferreyra\Facundo-Ferreyra,ar ARG,FW,Espanyol,es La Liga,28,1991,6.4,9,1.41,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0
853,Jordan Ferri\Jordan-Ferri,fr FRA,MF,Montpellier,fr Ligue 1,27,1992,12.8,34,2.66,24,4,2,1,3,0,0,0.00,0,0,0,0,0,0
854,Oliver Fink\Oliver-Fink,de GER,MFFW,Düsseldorf,de Bundesliga,37,1982,7.5,22,2.93,15,0,1,1,3,2,3,0.40,2,0,0,0,1,0
855,Alfreð Finnbogason\Alfred-Finnbogason,is ISL,FW,Augsburg,de Bundesliga,30,1989,10.7,32,2.98,24,0,1,5,1,1,4,0.37,4,0,0,0,0,0
856,Roberto Firmino\Roberto-Firmino,br BRA,FW,Liverpool,eng Premier League,27,1991,33.2,97,2.92,72,0,15,4,3,3,19,0.57,14,0,4,1,0,0
857,Junior Firpo\Junior-Firpo,es ESP,DF,Barcelona,es La Liga,22,1996,11.3,15,1.33,14,0,1,0,0,0,3,0.27,2,0,1,0,0,0
858,John Fleck\John-Fleck,sco SCO,MF,Sheffield Utd,eng Premier League,27,1991,28.0,73,2.61,48,16,5,2,0,2,5,0.18,4,0,1,0,0,0
859,Mark Flekken\Mark-Flekken,nl NED,GK,Freiburg,de Bundesliga,26,1993,10.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
860,Sergio Floccari\Sergio-Floccari,it ITA,FW,SPAL,it Serie A,37,1981,10.5,22,2.10,17,0,3,1,1,0,0,0.00,0,0,0,0,0,0
861,Alessandro Florenzi\Alessandro-Florenzi,it ITA,DFFW,Roma,it Serie A,28,1991,11.1,24,2.17,22,1,0,1,0,0,2,0.18,2,0,0,0,0,0
862,Alessandro Florenzi\Alessandro-Florenzi,it ITA,DF,Valencia,es La Liga,28,1991,8.4,7,0.84,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
863,Phil Foden\Phil-Foden,eng ENG,FWMF,Manchester City,eng Premier League,19,2000,10.0,45,4.50,35,2,3,1,3,1,8,0.80,8,0,0,0,0,0
864,Mamadou Fofana\Mamadou-Fofana,ml MLI,DFMF,Metz,fr Ligue 1,21,1998,17.6,13,0.74,9,0,2,2,0,0,0,0.00,0,0,0,0,0,0
865,Seko Fofana\Seko-Fofana,ci CIV,MF,Udinese,it Serie A,24,1995,25.0,91,3.64,75,1,10,2,3,0,8,0.32,7,0,1,0,0,0
866,Wesley Fofana\Wesley-Fofana,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2000,13.5,7,0.52,6,0,0,0,1,0,0,0.00,0,0,0,0,0,0
867,Youssouf Fofana\Youssouf-Fofana,fr FRA,MF,Strasbourg,fr Ligue 1,20,1999,11.2,16,1.43,14,0,1,0,0,1,0,0.00,0,0,0,0,0,0
868,Youssouf Fofana\Youssouf-Fofana,fr FRA,MF,Monaco,fr Ligue 1,20,1999,6.8,12,1.77,9,0,1,1,1,0,2,0.30,2,0,0,0,0,0
869,Thomas Foket\Thomas-Foket,be BEL,DF,Reims,fr Ligue 1,24,1994,27.0,44,1.63,37,4,1,0,0,2,3,0.11,3,0,0,0,0,0
870,Lamine Fomba\Lamine-Fomba,fr FRA,MF,Nîmes,fr Ligue 1,21,1998,15.3,22,1.44,18,0,2,0,0,2,0,0.00,0,0,0,0,0,0
871,José Fonte\Jose-Fonte,pt POR,DF,Lille,fr Ligue 1,35,1983,24.5,12,0.49,9,0,0,3,0,0,1,0.04,1,0,0,0,0,0
872,Pablo Fornals\Pablo-Fornals,es ESP,MFFW,West Ham,eng Premier League,23,1996,24.1,48,1.99,38,4,1,2,3,0,9,0.37,9,0,0,0,0,0
873,Emil Forsberg\Emil-Forsberg,se SWE,MFFW,RB Leipzig,de Bundesliga,27,1991,12.7,51,4.02,36,6,3,1,4,1,4,0.32,3,0,0,0,1,0
874,Hernâni Fortes\Hernani-Fortes,pt POR,MFFW,Levante,es La Liga,27,1991,7.3,22,3.03,14,1,5,0,2,0,0,0.00,0,0,0,0,0,0
875,Ben Foster\Ben-Foster,eng ENG,GK,Watford,eng Premier League,36,1983,38.0,5,0.13,2,3,0,0,0,0,1,0.03,1,0,0,0,0,0
876,Lyle Foster\Lyle-Foster,za RSA,FW,Monaco,fr Ligue 1,18,2000,0.7,1,1.45,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0
877,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Manchester Utd,eng Premier League,21,1998,1.5,3,1.99,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
878,Dimitri Foulquier\Dimitri-Foulquier,fr FRA,MFDF,Watford,eng Premier League,26,1993,0.7,1,1.53,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
879,Dimitri Foulquier\Dimitri-Foulquier,fr FRA,DF,Granada,es La Liga,26,1993,12.4,11,0.88,10,0,1,0,0,0,0,0.00,0,0,0,0,0,0
880,Juan Foyth\Juan-Foyth,ar ARG,DF,Tottenham,eng Premier League,21,1998,0.8,1,1.32,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
881,Gianluca Frabotta\Gianluca-Frabotta,it ITA,DF,Juventus,it Serie A,20,1999,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
