Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,SCA,SCA/90,PassLiveSh,PassDeadSh,DribSh,ShSh,FldSh,DefSh,GCA,GCA/90,PassLiveG,PassDeadG,DribG,ShG,FldG,DefG
699,Assane Dioussé,SEN,MF,AS Saint-Étienne,Ligue 1,21,1997,1.3,2,1.50,2,0,0,0,0,0,1,0.75,1,0,0,0,0,0
700,Axel Disasi,FRA,DF,Stade Reims,Ligue 1,21,1998,27.0,17,0.63,16,1,0,0,0,0,1,0.04,0,1,0,0,0,0
701,Tiago Djaló,PRT,DF,LOSC Lille,Ligue 1,19,2000,7.3,3,0.41,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0
702,Djené,TGO,DF,Getafe CF,La Liga,27,1991,34.0,11,0.32,9,1,0,0,0,1,0,0.00,0,0,0,0,0,0
703,Moussa Djenepo,MLI,MF,Southampton FC,Premier League,21,1998,10.3,40,3.88,19,0,11,1,8,1,6,0.58,3,0,2,0,1,0
704,Koffi Djidji,CIV,DF,Torino FC,Serie A,26,1992,9.5,3,0.32,3,0,0,0,0,0,1,0.11,1,0,0,0,0,0
705,Alexander Djiku,GHA,DF,RC Strasbourg Alsace,Ligue 1,24,1994,22.9,16,0.70,13,0,0,0,1,2,1,0.04,1,0,0,0,0,0
706,Berat Djimsiti,ALB,DF,Atalanta BC,Serie A,26,1993,30.9,26,0.84,22,1,0,3,0,0,1,0.03,0,0,0,1,0,0
707,Näis Djouahra,FRA,FW,Real Sociedad,La Liga,19,1999,0.3,3,9.31,2,0,1,0,0,0,1,3.10,1,0,0,0,0,0
708,Marko Dmitrovic,SRB,GK,SD Eibar,La Liga,27,1992,35.0,8,0.23,2,5,0,1,0,0,0,0.00,0,0,0,0,0,0
709,Matt Doherty,IRL,DF,Wolverhampton Wanderers,Premier League,27,1992,31.5,64,2.03,48,1,6,7,2,0,15,0.48,7,0,3,4,1,0
710,Kasper Dolberg,DNK,FW,OGC Nice,Ligue 1,21,1997,21.0,26,1.24,14,0,3,4,5,0,6,0.29,3,0,1,1,1,0
711,Keagan Dolly,ZAF,MF,Montpellier HSC,Ligue 1,26,1993,1.6,7,4.26,4,1,1,0,0,1,0,0.00,0,0,0,0,0,0
712,Jaume Doménech,ESP,GK,Valencia CF,La Liga,28,1990,14.7,1,0.07,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
713,Nicolás Domínguez,ARG,MF,Bologna FC 1909,Serie A,21,1998,7.8,20,2.58,19,0,1,0,0,0,1,0.13,1,0,0,0,0,0
714,Giulio Donati,ITA,DF,US Lecce,Serie A,29,1990,19.6,41,2.10,33,2,2,2,2,0,6,0.31,3,1,0,1,1,0
715,Dong-won Ji,KOR,FW,1.FSV Mainz 05,Bundesliga,28,1991,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
716,Anastasios Donis,GRC,FW,Stade Reims,Ligue 1,22,1996,6.8,12,1.77,5,1,4,2,0,0,0,0.00,0,0,0,0,0,0
717,Alfredo Donnarumma,ITA,FW,Brescia Calcio,Serie A,28,1990,18.7,45,2.40,30,0,4,2,6,3,5,0.27,4,0,0,0,1,0
718,Gianluigi Donnarumma,ITA,GK,AC Milan,Serie A,20,1999,35.6,1,0.03,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
719,Gabriel,BRA,DF,LOSC Lille,Ligue 1,21,1997,23.2,15,0.65,11,1,0,1,1,1,2,0.09,1,0,0,0,0,1
720,Mathieu Dossevi,TGO,MF,FC Toulouse,Ligue 1,31,1988,19.5,74,3.80,41,24,6,1,1,1,4,0.21,4,0,0,0,0,0
721,Bas Dost,NLD,FW,Eintracht Frankfurt,Bundesliga,30,1989,16.4,41,2.50,33,0,2,3,3,0,6,0.37,4,0,1,1,0,0
722,Abdoulaye Doucouré,FRA,MF,Watford FC,Premier League,26,1993,35.1,84,2.40,59,0,10,8,3,4,6,0.17,4,0,0,2,0,0
723,Mamadou Doucouré,FRA,MF,Borussia Mönchengladbach,Bundesliga,21,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
724,Moussa Doumbia,MLI,FW,Stade Reims,Ligue 1,24,1994,19.1,61,3.20,41,2,5,3,7,3,4,0.21,1,0,1,0,1,1
725,Souleyman Doumbia,CIV,DF,SCO Angers,Ligue 1,22,1996,5.0,7,1.40,5,0,2,0,0,0,2,0.40,2,0,0,0,0,0
726,Souleyman Doumbia,CIV,DF,Stade Rennais FC,Ligue 1,22,1996,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
727,Tommy Doyle,ENG,MF,Manchester City,Premier League,17,2001,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
728,Mohamed Dräger,TUN,DF,SC Paderborn 07,Bundesliga,23,1996,16.2,26,1.61,18,4,1,2,1,0,5,0.31,4,0,0,1,0,0
729,Aleksandar Dragovic,AUT,DF,Bayer 04 Leverkusen,Bundesliga,28,1991,11.4,13,1.14,12,0,0,0,0,1,0,0.00,0,0,0,0,0,0
730,Bartlomiej Dragowski,POL,GK,ACF Fiorentina,Serie A,21,1997,31.0,7,0.23,5,2,0,0,0,0,1,0.03,1,0,0,0,0,0
731,Julian Draxler,DEU,MF,Paris Saint-Germain,Ligue 1,25,1993,7.6,21,2.76,15,2,2,1,0,0,8,1.05,4,1,1,1,0,0
732,Dominick Drexler,DEU,MF,1. FC Köln,Bundesliga,29,1990,17.6,58,3.29,45,4,3,1,3,2,6,0.34,5,0,0,0,1,0
733,Danny Drinkwater,ENG,MF,Aston Villa,Premier League,29,1990,2.9,4,1.39,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
734,Danny Drinkwater,ENG,MF,Burnley FC,Premier League,29,1990,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
735,Josip Drmic,CHE,FW,Norwich City,Premier League,26,1992,7.2,12,1.67,7,0,1,2,1,1,2,0.28,0,0,1,0,0,1
736,Domingos Duarte,PRT,DF,Granada CF,La Liga,24,1995,34.3,5,0.15,4,1,0,0,0,0,1,0.03,1,0,0,0,0,0
737,Léo Duarte,BRA,DF,AC Milan,Serie A,23,1996,4.5,1,0.22,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
738,Óscar Duarte,CRI,DF,Levante UD,La Liga,30,1989,5.4,4,0.74,3,0,0,1,0,0,1,0.19,1,0,0,0,0,0
739,Rubén Duarte,ESP,DF,Deportivo Alavés,La Liga,23,1995,29.6,37,1.25,24,3,0,4,5,1,6,0.20,2,1,0,1,2,0
740,Edgaras Dubickas,LTU,DF,US Lecce,Serie A,21,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
741,Léo Dubois,FRA,DF,Olympique Lyon,Ligue 1,24,1994,15.0,24,1.60,21,1,1,0,1,0,1,0.07,1,0,0,0,0,0
742,Martin Dubravka,SVK,GK,Newcastle United,Premier League,30,1989,38.0,2,0.05,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
743,Ondrej Duda,SVK,MF,Norwich City,Premier League,24,1994,8.0,26,3.23,15,6,1,2,1,1,2,0.25,1,0,0,1,0,0
744,Ondrej Duda,SVK,MF,Hertha BSC,Bundesliga,24,1994,5.0,17,3.42,10,1,3,2,1,0,2,0.40,2,0,0,0,0,0
745,Shane Duffy,IRL,DF,Brighton & Hove Albion,Premier League,27,1992,13.8,5,0.36,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
746,Haris Duljevic,BIH,FW,Nîmes Olympique,Ligue 1,25,1993,5.8,24,4.15,20,0,3,1,0,0,6,1.04,5,0,1,0,0,0
747,Paul Dummett,WAL,DF,Newcastle United,Premier League,27,1991,13.6,6,0.44,5,0,0,0,1,0,1,0.07,1,0,0,0,0,0
748,Alfred Duncan,GHA,MF,ACF Fiorentina,Serie A,26,1993,9.9,20,2.03,17,0,1,0,2,0,2,0.20,1,0,0,0,1,0
749,Alfred Duncan,GHA,MF,US Sassuolo,Serie A,26,1993,9.4,27,2.88,27,0,0,0,0,0,6,0.64,6,0,0,0,0,0
750,Lewis Dunk,ENG,DF,Brighton & Hove Albion,Premier League,27,1991,35.9,26,0.72,23,2,0,0,0,1,3,0.08,3,0,0,0,0,0
751,Erik Durm,DEU,DF,Eintracht Frankfurt,Bundesliga,27,1992,5.7,9,1.59,6,0,1,2,0,0,1,0.18,1,0,0,0,0,0
752,Riza Durmisi,DNK,DF,OGC Nice,Ligue 1,25,1994,1.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
753,Hugo Duro,ESP,FW,Getafe CF,La Liga,19,1999,4.2,7,1.67,3,0,0,0,4,0,2,0.48,1,0,0,0,1,0
754,Jean-Kevin Duverne,FRA,DF,Stade Brest 29,Ligue 1,22,1997,13.1,11,0.84,9,0,1,0,0,0,2,0.15,1,0,0,0,0,0
755,Paulo Dybala,ARG,FW,Juventus FC,Serie A,25,1993,23.9,151,6.31,96,18,14,7,12,3,25,1.04,10,2,4,2,4,2
756,Edin Dzeko,BIH,FW,AS Roma,Serie A,33,1986,31.7,112,3.53,79,1,12,9,10,1,18,0.57,11,0,1,2,4,0
757,Blerim Dzemaili,CHE,MF,Bologna FC 1909,Serie A,33,1986,7.8,31,4.00,26,1,0,0,2,2,1,0.13,1,0,0,0,0,0
758,Bruno Ecuele Manga,GAB,DF,Dijon FCO,Ligue 1,31,1988,28.0,11,0.39,8,0,0,3,0,0,1,0.04,0,0,0,1,0,0
759,Simone Edera,ITA,MF,Torino FC,Serie A,22,1997,4.4,17,3.84,6,6,1,2,2,0,2,0.45,1,0,0,1,0,0
760,Ederson,BRA,GK,Manchester City,Premier League,25,1993,34.1,4,0.12,4,0,0,0,0,0,1,0.03,1,0,0,0,0,0
761,John Egan,IRL,DF,Sheffield United,Premier League,26,1992,35.4,6,0.17,3,0,0,3,0,0,1,0.03,0,0,0,1,0,0
762,Johannes Eggestein,DEU,MF,SV Werder Bremen,Bundesliga,21,1998,5.7,11,1.94,7,1,1,2,0,0,0,0.00,0,0,0,0,0,0
763,Maximilian Eggestein,DEU,MF,SV Werder Bremen,Bundesliga,22,1996,31.7,69,2.18,53,0,5,7,2,2,7,0.22,5,0,0,1,0,1
764,Kingsley Ehizibue,NLD,DF,1. FC Köln,Bundesliga,24,1995,25.9,40,1.55,27,4,5,1,2,1,4,0.15,3,0,1,0,0,0
765,Albin Ekdal,SWE,MF,UC Sampdoria,Serie A,30,1989,26.5,57,2.15,49,0,0,2,5,1,7,0.26,4,0,0,0,3,0
766,Harvey Elliott,ENG,DF,Liverpool FC,Premier League,16,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
767,Eljif Elmas,MKD,MF,SSC Napoli,Serie A,19,1999,12.6,46,3.65,31,0,8,2,3,1,4,0.32,2,0,0,0,0,1
768,Ilay Elmkies,ISR,MF,TSG 1899 Hoffenheim,Bundesliga,19,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
769,Ahmed Elmohamady,EGY,DF,Aston Villa,Premier League,31,1987,11.5,28,2.44,27,1,0,0,0,0,1,0.09,1,0,0,0,0,0
770,Aritz Elustondo,ESP,DF,Real Sociedad,La Liga,25,1994,16.8,10,0.60,8,0,0,1,1,0,3,0.18,2,0,0,1,0,0
771,Nico Elvedi,CHE,DF,Borussia Mönchengladbach,Bundesliga,22,1996,29.1,8,0.28,7,0,0,1,0,0,1,0.03,1,0,0,0,0,0
772,Rodrigo Ely,BRA,DF,Deportivo Alavés,La Liga,25,1993,23.6,2,0.08,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
773,Adrián Embarba,ESP,MF,RCD Espanyol Barcelona,La Liga,27,1992,15.2,33,2.17,17,5,4,2,5,0,4,0.26,4,0,0,0,0,0
774,Breel Embolo,CHE,FW,Borussia Mönchengladbach,Bundesliga,22,1997,17.2,57,3.31,35,0,5,6,9,1,12,0.70,7,0,0,1,2,1
775,Emerson Royal,BRA,DF,Real Betis Balompié,La Liga,20,1999,31.5,60,1.90,47,0,3,2,5,3,8,0.25,6,0,1,0,1,0
776,Renaud Emond,BEL,FW,FC Nantes,Ligue 1,27,1991,3.2,6,1.85,3,0,0,0,2,0,1,0.31,0,0,0,0,0,0
777,Alan Empereur,BRA,DF,Hellas Verona,Serie A,25,1994,9.5,4,0.42,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
778,Youssef En-Nesyri,MAR,FW,CD Leganés,La Liga,22,1997,15.4,24,1.56,14,0,2,3,3,2,5,0.32,3,0,0,1,0,1
779,Youssef En-Nesyri,MAR,FW,Sevilla FC,La Liga,22,1997,8.8,6,0.68,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0
780,Björn Engels,BEL,DF,Aston Villa,Premier League,24,1994,16.1,6,0.37,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0
781,Sergi Enrich,ESP,FW,SD Eibar,La Liga,29,1990,20.7,19,0.92,12,0,1,3,3,0,5,0.24,3,0,0,1,1,0
782,Javi Eraso,ESP,MF,CD Leganés,La Liga,29,1990,9.1,14,1.55,9,3,0,0,2,0,0,0.00,0,0,0,0,0,0
783,Christian Eriksen,DNK,MF,Tottenham Hotspur,Premier League,27,1992,12.2,41,3.36,31,8,1,0,0,1,3,0.25,2,1,0,0,0,0
784,Christian Eriksen,DNK,MF,Inter Milan,Serie A,27,1992,7.8,37,4.74,24,9,1,1,1,1,6,0.77,5,0,0,1,0,0
785,Gonzalo Escalante,ARG,MF,SD Eibar,La Liga,26,1993,18.6,18,0.97,10,1,1,1,4,1,3,0.16,1,0,0,0,2,0
786,Aarón Escandell,ESP,GK,Granada CF,La Liga,23,1995,3.0,2,0.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
787,Sergio Escudero,ESP,DF,Sevilla FC,La Liga,29,1989,8.6,12,1.40,9,0,2,1,0,0,1,0.12,0,0,0,1,0,0
788,Gabriel Strefezza,BRA,DF,SPAL,Serie A,22,1997,23.4,69,2.94,42,1,11,6,5,4,6,0.26,2,0,0,2,0,2
789,Bernardo Espinosa,COL,DF,RCD Espanyol Barcelona,La Liga,30,1989,25.1,8,0.32,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
790,Sebastiano Esposito,ITA,FW,Inter Milan,Serie A,17,2002,2.2,7,3.17,4,0,0,2,0,1,0,0.00,0,0,0,0,0,0
791,Vicente Esquerdo,ESP,MF,Valencia CF,La Liga,20,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
792,Alexander Esswein,DEU,FW,Hertha BSC,Bundesliga,29,1990,2.4,4,1.69,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
793,Pervis Estupiñán,ECU,DF,CA Osasuna,La Liga,21,1998,33.1,76,2.30,64,6,3,2,0,1,10,0.30,7,2,0,1,0,0
794,Peter Etebo,NGA,MF,Getafe CF,La Liga,23,1995,6.4,7,1.10,6,0,0,1,0,0,1,0.16,1,0,0,0,0,0
795,Beñat Etxebarria,ESP,MF,Athletic Bilbao,La Liga,32,1987,4.4,12,2.74,2,10,0,0,0,0,1,0.23,1,0,0,0,0,0
796,Xabi Etxeita,ESP,DF,Getafe CF,La Liga,31,1987,16.1,5,0.31,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0
797,Antony Evans,ENG,MF,SC Paderborn 07,Bundesliga,20,1998,1.7,8,4.62,4,4,0,0,0,0,0,0.00,0,0,0,0,0,0
798,Jonny Evans,NIR,DF,Leicester City,Premier League,31,1988,37.6,23,0.61,17,0,1,3,1,1,4,0.11,3,0,0,0,1,0
799,Edu Expósito,ESP,MF,SD Eibar,La Liga,22,1996,25.7,44,1.71,31,0,3,6,2,2,3,0.12,2,0,0,1,0,0
800,Valentin Eysseric,FRA,MF,Hellas Verona,Serie A,27,1992,3.9,18,4.59,13,4,1,0,0,0,1,0.25,1,0,0,0,0,0
801,Valentin Eysseric,FRA,MF,ACF Fiorentina,Serie A,27,1992,0.5,4,8.57,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
802,Lukasz Fabianski,POL,GK,West Ham United,Premier League,34,1985,23.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
803,Fabinho,BRA,MF,Liverpool FC,Premier League,25,1993,23.1,34,1.47,30,0,1,0,1,2,3,0.13,3,0,0,0,0,0
804,Fábio,BRA,DF,FC Nantes,Ligue 1,29,1990,9.3,14,1.51,12,0,0,1,0,1,0,0.00,0,0,0,0,0,0
805,Cesc Fàbregas,ESP,MF,AS Monaco,Ligue 1,32,1987,10.3,45,4.35,35,8,1,0,0,1,8,0.77,7,1,0,0,0,0
806,Fabri,ESP,GK,RCD Mallorca,La Liga,31,1987,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
807,Ralf Fährmann,DEU,GK,Norwich City,Premier League,30,1988,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
808,Fayçal Fajr,MAR,MF,Getafe CF,La Liga,30,1988,4.5,18,4.02,12,6,0,0,0,0,0,0.00,0,0,0,0,0,0
809,Luca Falbo,ITA,DF,SS Lazio,Serie A,19,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
810,Filippo Falco,ITA,FW,US Lecce,Serie A,27,1992,22.4,125,5.59,87,15,8,8,6,1,13,0.58,7,4,0,2,0,0
811,Eliseo Falcón,ESP,DF,Levante UD,La Liga,22,1997,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
812,Wladimiro Falcone,ITA,GK,UC Sampdoria,Serie A,24,1995,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
813,Simon Falette,GIN,DF,Eintracht Frankfurt,Bundesliga,27,1992,1.0,2,2.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
814,Iago Falque,ESP,MF,Torino FC,Serie A,29,1990,1.1,3,2.65,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
815,Iago Falque,ESP,MF,Genoa CFC,Serie A,29,1990,5.8,18,3.12,14,1,1,1,0,1,1,0.17,1,0,0,0,0,0
816,Akin Famewo,ENG,MF,Norwich City,Premier League,20,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
817,Andri Fannar Baldursson,ISL,MF,Bologna FC 1909,Serie A,17,2002,1.6,4,2.52,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
818,Paolo Faragò,ITA,DF,Cagliari Calcio,Serie A,26,1993,14.9,27,1.81,21,4,0,0,1,1,4,0.27,3,0,0,0,0,1
819,Davide Faraoni,ITA,DF,Hellas Verona,Serie A,27,1991,35.9,60,1.67,43,8,3,3,3,0,4,0.11,3,1,0,0,0,0
820,Mohamed Fares,DZA,DF,SPAL,Serie A,23,1996,4.7,5,1.07,5,0,0,0,0,0,1,0.21,1,0,0,0,0,0
821,Diego Farias,BRA,FW,US Lecce,Serie A,29,1990,9.2,37,4.04,26,3,5,1,2,0,4,0.44,1,0,1,0,2,0
822,Ansu Fati,ESP,FW,FC Barcelona,La Liga,16,2002,11.4,38,3.33,24,2,7,2,3,0,3,0.26,1,0,2,0,0,0
823,Julien Faussurier,FRA,DF,Stade Brest 29,Ligue 1,32,1987,22.0,55,2.50,43,8,0,2,1,1,7,0.32,3,2,0,1,0,1
824,Andrea Favilli,ITA,FW,Genoa CFC,Serie A,22,1997,7.3,12,1.64,10,0,0,0,2,0,0,0.00,0,0,0,0,0,0
825,Federico Fazio,ARG,DF,AS Roma,Serie A,32,1987,13.5,7,0.52,6,1,0,0,0,0,3,0.22,2,1,0,0,0,0
826,Aleix Febas,ESP,MF,RCD Mallorca,La Liga,23,1996,18.8,42,2.24,35,0,1,0,6,0,5,0.27,4,0,0,0,1,0
827,Zouhair Feddal,MAR,DF,Real Betis Balompié,La Liga,30,1989,15.9,15,0.94,11,0,0,2,0,2,4,0.25,3,0,0,1,0,0
828,Ljubomir Fejsa,SRB,MF,Deportivo Alavés,La Liga,30,1988,8.7,3,0.34,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
829,Nabil Fekir,FRA,MF,Real Betis Balompié,La Liga,26,1993,29.3,115,3.92,68,2,16,11,14,4,11,0.38,6,0,0,1,4,0
830,Felipe,BRA,DF,Atlético de Madrid,La Liga,30,1989,23.4,12,0.51,6,0,1,5,0,0,2,0.09,0,0,0,2,0,0
831,Luiz Felipe,BRA,DF,SS Lazio,Serie A,22,1997,22.5,15,0.67,13,1,1,0,0,0,6,0.27,5,0,1,0,0,0
832,Lucas Felippe,BRA,MF,Hellas Verona,Serie A,19,2000,0.3,1,3.21,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
833,Felix Uduokhai,DEU,DF,FC Augsburg,Bundesliga,21,1997,21.8,6,0.27,4,2,0,0,0,0,0,0.00,0,0,0,0,0,0
834,João Félix,PRT,FW,Atlético de Madrid,La Liga,19,1999,19.4,50,2.58,30,2,4,6,8,0,4,0.21,1,1,1,0,1,0
835,Kiko Femenía,ESP,DF,Watford FC,Premier League,28,1991,24.9,33,1.33,27,3,1,0,1,1,3,0.12,0,1,1,0,1,0
836,Zinedine Ferhat,DZA,FW,Nîmes Olympique,Ligue 1,26,1993,25.0,91,3.65,48,19,13,4,5,2,6,0.24,4,0,1,1,0,0
837,Bruno Fernandes,PRT,MF,Manchester United,Premier League,24,1994,13.2,58,4.40,39,12,1,2,3,1,12,0.91,6,3,0,0,3,0
838,Edimilson Fernandes,CHE,MF,1.FSV Mainz 05,Bundesliga,23,1996,16.5,32,1.94,26,0,3,1,1,1,1,0.06,1,0,0,0,0,0
839,Gedson Fernandes,PRT,MF,Tottenham Hotspur,Premier League,20,1999,0.8,3,3.97,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
840,Gelson Fernandes,CHE,MF,Eintracht Frankfurt,Bundesliga,32,1986,8.6,6,0.70,5,0,0,0,0,1,0,0.00,0,0,0,0,0,0
841,Matheus Fernandes,BRA,MF,Real Valladolid CF,La Liga,21,1998,1.8,1,0.54,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
842,Aitor Fernández,ESP,GK,Levante UD,La Liga,28,1991,36.0,4,0.11,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
843,Andrés Fernández,ESP,GK,Villarreal CF,La Liga,32,1986,4.0,1,0.25,1,0,0,0,0,0,1,0.25,1,0,0,0,0,0
844,Carlos Fernández,ESP,FW,Granada CF,La Liga,23,1996,24.5,47,1.92,28,1,4,6,5,3,11,0.45,4,0,1,1,3,2
845,Federico Fernández,ARG,DF,Newcastle United,Premier League,30,1989,29.1,10,0.34,6,0,1,3,0,0,3,0.10,1,0,0,2,0,0
846,Gabriel Fernández,URY,FW,Celta de Vigo,La Liga,25,1994,6.2,4,0.64,3,0,1,0,0,0,1,0.16,1,0,0,0,0,0
847,Joaquín Fernández,ESP,MF,Real Valladolid CF,La Liga,23,1996,18.4,14,0.76,12,1,0,0,1,0,2,0.11,1,0,0,0,1,0
848,Fernandinho,BRA,DF,Manchester City,Premier League,34,1985,26.6,27,1.01,24,0,0,3,0,0,5,0.19,5,0,0,0,0,0
849,Fernando Reges,BRA,MF,Sevilla FC,La Liga,32,1987,29.5,31,1.05,26,0,1,3,1,0,3,0.10,3,0,0,0,0,0
850,Juan Ferney Otero,COL,FW,Amiens SC,Ligue 1,24,1995,13.4,29,2.17,18,0,5,1,4,1,3,0.22,2,0,0,0,1,0
851,Alex Ferrari,ITA,DF,UC Sampdoria,Serie A,25,1994,11.2,5,0.45,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
852,Facundo Ferreyra,ARG,FW,RCD Espanyol Barcelona,La Liga,28,1991,6.4,9,1.41,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0
853,Jordan Ferri,FRA,MF,Montpellier HSC,Ligue 1,27,1992,12.8,34,2.66,24,4,2,1,3,0,0,0.00,0,0,0,0,0,0
854,Oliver Fink,DEU,MF,Fortuna Düsseldorf,Bundesliga,37,1982,7.5,22,2.93,15,0,1,1,3,2,3,0.40,2,0,0,0,1,0
855,Alfred Finnbogason,ISL,FW,FC Augsburg,Bundesliga,30,1989,10.7,32,2.98,24,0,1,5,1,1,4,0.37,4,0,0,0,0,0
856,Roberto Firmino,BRA,FW,Liverpool FC,Premier League,27,1991,33.2,97,2.92,72,0,15,4,3,3,19,0.57,14,0,4,1,0,0
857,Júnior Firpo,ESP,DF,FC Barcelona,La Liga,22,1996,11.3,15,1.33,14,0,1,0,0,0,3,0.27,2,0,1,0,0,0
858,John Fleck,SCO,MF,Sheffield United,Premier League,27,1991,28.0,73,2.61,48,16,5,2,0,2,5,0.18,4,0,1,0,0,0
859,Mark Flekken,NLD,GK,SC Freiburg,Bundesliga,26,1993,10.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
860,Sergio Floccari,ITA,FW,SPAL,Serie A,37,1981,10.5,22,2.10,17,0,3,1,1,0,0,0.00,0,0,0,0,0,0
861,Alessandro Florenzi,ITA,DF,AS Roma,Serie A,28,1991,11.1,24,2.17,22,1,0,1,0,0,2,0.18,2,0,0,0,0,0
862,Alessandro Florenzi,ITA,DF,Valencia CF,La Liga,28,1991,8.4,7,0.84,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
863,Phil Foden,ENG,FW,Manchester City,Premier League,19,2000,10.0,45,4.50,35,2,3,1,3,1,8,0.80,8,0,0,0,0,0
864,Mamadou Fofana,MLI,DF,FC Metz,Ligue 1,21,1998,17.6,13,0.74,9,0,2,2,0,0,0,0.00,0,0,0,0,0,0
865,Seko Fofana,CIV,MF,Udinese Calcio,Serie A,24,1995,25.0,91,3.64,75,1,10,2,3,0,8,0.32,7,0,1,0,0,0
866,Wesley Fofana,FRA,DF,AS Saint-Étienne,Ligue 1,18,2000,13.5,7,0.52,6,0,0,0,1,0,0,0.00,0,0,0,0,0,0
867,Youssouf Fofana,FRA,MF,RC Strasbourg Alsace,Ligue 1,20,1999,11.2,16,1.43,14,0,1,0,0,1,0,0.00,0,0,0,0,0,0
868,Youssouf Fofana,FRA,MF,AS Monaco,Ligue 1,20,1999,6.8,12,1.77,9,0,1,1,1,0,2,0.30,2,0,0,0,0,0
869,Thomas Foket,BEL,DF,Stade Reims,Ligue 1,24,1994,27.0,44,1.63,37,4,1,0,0,2,3,0.11,3,0,0,0,0,0
870,Lamine Fomba,FRA,MF,Nîmes Olympique,Ligue 1,21,1998,15.3,22,1.44,18,0,2,0,0,2,0,0.00,0,0,0,0,0,0
871,José Fonte,PRT,DF,LOSC Lille,Ligue 1,35,1983,24.5,12,0.49,9,0,0,3,0,0,1,0.04,1,0,0,0,0,0
872,Pablo Fornals,ESP,MF,West Ham United,Premier League,23,1996,24.1,48,1.99,38,4,1,2,3,0,9,0.37,9,0,0,0,0,0
873,Emil Forsberg,SWE,MF,RB Leipzig,Bundesliga,27,1991,12.7,51,4.02,36,6,3,1,4,1,4,0.32,3,0,0,0,1,0
874,Hernâni,PRT,MF,Levante UD,La Liga,27,1991,7.3,22,3.03,14,1,5,0,2,0,0,0.00,0,0,0,0,0,0
875,Ben Foster,ENG,GK,Watford FC,Premier League,36,1983,38.0,5,0.13,2,3,0,0,0,0,1,0.03,1,0,0,0,0,0
876,Lyle Foster,ZAF,FW,AS Monaco,Ligue 1,18,2000,0.7,1,1.45,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0
877,Timothy Fosu-Mensah,NLD,DF,Manchester United,Premier League,21,1998,1.5,3,1.99,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
878,Dimitri Foulquier,FRA,MF,Watford FC,Premier League,26,1993,0.7,1,1.53,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
