Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
789,Bernardo Espinosa,COL,DF,RCD Espanyol Barcelona,La Liga,30,1989,25.1,3,22,8,36.4,0.88,0.32,0.14,0.38,9.5,0,0,0,1.8,1.8,0.08,+1.2,+1.2
790,Sebastiano Esposito,ITA,FW,Inter Milan,Serie A,17,2002,2.2,1,10,3,30.0,4.52,1.36,0.00,0.00,19.3,1,1,1,1.7,1.0,0.10,-0.7,-1.0
791,Vicente Esquerdo,ESP,MF,Valencia CF,La Liga,20,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
792,Alexander Esswein,DEU,FW,Hertha BSC,Bundesliga,29,1990,2.4,0,2,1,50.0,0.85,0.42,0.00,0.00,35.0,0,0,0,0.3,0.3,0.17,-0.3,-0.3
793,Pervis Estupiñán,ECU,DF,CA Osasuna,La Liga,21,1998,33.1,1,18,3,16.7,0.54,0.09,0.06,0.33,18.1,1,0,0,1.2,1.2,0.07,-0.2,-0.2
794,Peter Etebo,NGA,MF,Getafe CF,La Liga,23,1995,6.4,1,9,3,33.3,1.42,0.47,0.11,0.33,16.2,0,0,0,0.6,0.6,0.06,+0.4,+0.4
795,Beñat Etxebarria,ESP,MF,Athletic Bilbao,La Liga,32,1987,4.4,0,5,2,40.0,1.14,0.46,0.00,0.00,26.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1
796,Xabi Etxeita,ESP,DF,Getafe CF,La Liga,31,1987,16.1,0,7,2,28.6,0.44,0.12,0.00,0.00,11.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3
797,Antony Evans,ENG,MF,SC Paderborn 07,Bundesliga,20,1998,1.7,0,2,1,50.0,1.15,0.58,0.00,0.00,23.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
798,Jonny Evans,NIR,DF,Leicester City,Premier League,31,1988,37.6,1,24,10,41.7,0.64,0.27,0.04,0.10,7.7,0,0,0,2.6,2.6,0.11,-1.6,-1.6
799,Edu Expósito,ESP,MF,SD Eibar,La Liga,22,1996,25.7,4,33,16,48.5,1.28,0.62,0.09,0.19,24.0,0,1,2,2.8,1.1,0.03,+1.2,+1.9
800,Valentin Eysseric,FRA,MF,Hellas Verona,Serie A,27,1992,3.9,0,5,1,20.0,1.27,0.25,0.00,0.00,18.8,1,0,0,0.5,0.5,0.11,-0.5,-0.5
801,Valentin Eysseric,FRA,MF,ACF Fiorentina,Serie A,27,1992,0.5,0,2,1,50.0,4.29,2.14,0.00,0.00,25.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
802,Lukasz Fabianski,POL,GK,West Ham United,Premier League,34,1985,23.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
803,Fabinho,BRA,MF,Liverpool FC,Premier League,25,1993,23.1,2,12,4,33.3,0.52,0.17,0.17,0.50,26.7,2,0,0,0.4,0.4,0.03,+1.6,+1.6
804,Fábio,BRA,DF,FC Nantes,Ligue 1,29,1990,9.3,0,4,0,0.0,0.43,0.00,0.00,,25.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
805,Cesc Fàbregas,ESP,MF,AS Monaco,Ligue 1,32,1987,10.3,0,9,1,11.1,0.87,0.10,0.00,0.00,21.7,1,0,0,0.5,0.5,0.05,-0.5,-0.5
806,Fabri,ESP,GK,RCD Mallorca,La Liga,31,1987,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
807,Ralf Fährmann,DEU,GK,Norwich City,Premier League,30,1988,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
808,Fayçal Fajr,MAR,MF,Getafe CF,La Liga,30,1988,4.5,0,8,2,25.0,1.79,0.45,0.00,0.00,22.9,2,0,0,0.4,0.4,0.06,-0.4,-0.4
809,Luca Falbo,ITA,DF,SS Lazio,Serie A,19,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
810,Filippo Falco,ITA,FW,US Lecce,Serie A,27,1992,22.4,4,57,22,38.6,2.55,0.98,0.07,0.18,21.2,5,0,0,3.1,3.1,0.05,+0.9,+0.9
811,Eliseo Falcón,ESP,DF,Levante UD,La Liga,22,1997,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
812,Wladimiro Falcone,ITA,GK,UC Sampdoria,Serie A,24,1995,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
813,Simon Falette,GIN,DF,Eintracht Frankfurt,Bundesliga,27,1992,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
814,Iago Falque,ESP,MF,Torino FC,Serie A,29,1990,1.1,0,3,2,66.7,2.65,1.76,0.00,0.00,20.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2
815,Iago Falque,ESP,MF,Genoa CFC,Serie A,29,1990,5.8,2,12,2,16.7,2.08,0.35,0.00,0.00,24.9,2,2,3,3.1,0.8,0.07,-1.1,-0.8
816,Akin Famewo,ENG,MF,Norwich City,Premier League,20,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
817,Andri Fannar Baldursson,ISL,MF,Bologna FC 1909,Serie A,17,2002,1.6,0,2,0,0.0,1.26,0.00,0.00,,21.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1
818,Paolo Faragò,ITA,DF,Cagliari Calcio,Serie A,26,1993,14.9,1,13,4,30.8,0.87,0.27,0.08,0.25,14.3,0,0,0,1.5,1.5,0.12,-0.5,-0.5
819,Davide Faraoni,ITA,DF,Hellas Verona,Serie A,27,1991,35.9,5,42,13,31.0,1.17,0.36,0.12,0.38,17.3,0,0,0,4.5,4.5,0.11,+0.5,+0.5
820,Mohamed Fares,DZA,DF,SPAL,Serie A,23,1996,4.7,0,6,1,16.7,1.28,0.21,0.00,0.00,26.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1
821,Diego Farias,BRA,FW,US Lecce,Serie A,29,1990,9.2,2,23,6,26.1,2.51,0.66,0.09,0.33,19.5,0,0,0,1.7,1.7,0.07,+0.3,+0.3
822,Ansu Fati,ESP,FW,FC Barcelona,La Liga,16,2002,11.4,7,33,12,36.4,2.89,1.05,0.21,0.58,15.1,0,0,0,3.7,3.7,0.11,+3.3,+3.3
823,Julien Faussurier,FRA,DF,Stade Brest 29,Ligue 1,32,1987,22.0,2,10,5,50.0,0.45,0.23,0.20,0.40,15.9,0,0,0,0.5,0.5,0.05,+1.5,+1.5
824,Andrea Favilli,ITA,FW,Genoa CFC,Serie A,22,1997,7.3,0,14,3,21.4,1.91,0.41,0.00,0.00,13.3,0,0,0,1.6,1.6,0.11,-1.6,-1.6
825,Federico Fazio,ARG,DF,AS Roma,Serie A,32,1987,13.5,1,4,1,25.0,0.30,0.07,0.25,1.00,7.8,0,0,0,0.3,0.3,0.08,+0.7,+0.7
826,Aleix Febas,ESP,MF,RCD Mallorca,La Liga,23,1996,18.8,0,8,3,37.5,0.43,0.16,0.00,0.00,20.2,0,0,0,0.6,0.6,0.08,-0.6,-0.6
827,Zouhair Feddal,MAR,DF,Real Betis Balompié,La Liga,30,1989,15.9,1,9,3,33.3,0.57,0.19,0.11,0.33,12.7,0,0,0,0.8,0.8,0.08,+0.2,+0.2
828,Ljubomir Fejsa,SRB,MF,Deportivo Alavés,La Liga,30,1988,8.7,0,1,0,0.0,0.11,0.00,0.00,,29.2,0,0,0,0.0,0.0,0.01,0.0,0.0
829,Nabil Fekir,FRA,MF,Real Betis Balompié,La Liga,26,1993,29.3,7,101,40,39.6,3.45,1.36,0.06,0.15,20.7,8,1,1,7.4,6.6,0.07,-0.4,-0.6
830,Felipe,BRA,DF,Atlético de Madrid,La Liga,30,1989,23.4,1,20,5,25.0,0.86,0.21,0.05,0.20,10.8,0,0,0,1.1,1.1,0.06,-0.1,-0.1
831,Luiz Felipe,BRA,DF,SS Lazio,Serie A,22,1997,22.5,1,8,1,12.5,0.36,0.04,0.13,1.00,11.9,0,0,0,0.5,0.5,0.06,+0.5,+0.5
832,Lucas Felippe,BRA,MF,Hellas Verona,Serie A,19,2000,0.3,0,1,0,0.0,3.21,0.00,0.00,,22.2,0,0,0,0.0,0.0,0.04,0.0,0.0
833,Felix Uduokhai,DEU,DF,FC Augsburg,Bundesliga,21,1997,21.8,0,5,0,0.0,0.23,0.00,0.00,,14.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2
834,João Félix,PRT,FW,Atlético de Madrid,La Liga,19,1999,19.4,6,64,18,28.1,3.30,0.93,0.09,0.33,18.2,2,0,0,7.4,7.4,0.12,-1.4,-1.4
835,Kiko Femenía,ESP,DF,Watford FC,Premier League,28,1991,24.9,0,5,1,20.0,0.20,0.04,0.00,0.00,26.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1
836,Zinedine Ferhat,DZA,FW,Nîmes Olympique,Ligue 1,26,1993,25.0,3,45,14,31.1,1.80,0.56,0.07,0.21,18.7,3,0,0,3.1,3.1,0.07,-0.1,-0.1
837,Bruno Fernandes,PRT,MF,Manchester United,Premier League,24,1994,13.2,8,40,14,35.0,3.04,1.06,0.10,0.29,24.2,7,4,4,5.8,2.8,0.07,+2.2,+1.2
838,Edimilson Fernandes,CHE,MF,1.FSV Mainz 05,Bundesliga,23,1996,16.5,1,22,2,9.1,1.33,0.12,0.05,0.50,25.0,0,0,0,0.8,0.8,0.04,+0.2,+0.2
839,Gedson Fernandes,PRT,MF,Tottenham Hotspur,Premier League,20,1999,0.8,0,2,0,0.0,2.65,0.00,0.00,,20.4,0,0,0,0.0,0.0,0.02,0.0,0.0
840,Gelson Fernandes,CHE,MF,Eintracht Frankfurt,Bundesliga,32,1986,8.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
841,Matheus Fernandes,BRA,MF,Real Valladolid CF,La Liga,21,1998,1.8,0,2,0,0.0,1.08,0.00,0.00,,11.7,0,0,0,0.5,0.5,0.27,-0.5,-0.5
842,Aitor Fernández,ESP,GK,Levante UD,La Liga,28,1991,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
843,Andrés Fernández,ESP,GK,Villarreal CF,La Liga,32,1986,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
844,Carlos Fernández,ESP,FW,Granada CF,La Liga,23,1996,24.5,10,45,18,40.0,1.84,0.74,0.20,0.50,15.0,3,1,1,8.7,8.0,0.18,+1.3,+1.0
845,Federico Fernández,ARG,DF,Newcastle United,Premier League,30,1989,29.1,2,16,6,37.5,0.55,0.21,0.13,0.33,10.7,0,0,0,1.7,1.7,0.11,+0.3,+0.3
846,Gabriel Fernández,URY,FW,Celta de Vigo,La Liga,25,1994,6.2,1,7,3,42.9,1.12,0.48,0.14,0.33,10.3,0,0,0,1.0,1.0,0.14,0.0,0.0
847,Joaquín Fernández,ESP,MF,Real Valladolid CF,La Liga,23,1996,18.4,2,10,4,40.0,0.54,0.22,0.20,0.50,17.3,0,0,0,0.7,0.7,0.07,+1.3,+1.3
848,Fernandinho,BRA,DF,Manchester City,Premier League,34,1985,26.6,0,17,2,11.8,0.64,0.08,0.00,0.00,13.2,0,0,0,1.1,1.1,0.06,-1.1,-1.1
849,Fernando Reges,BRA,MF,Sevilla FC,La Liga,32,1987,29.5,2,14,6,42.9,0.47,0.20,0.14,0.33,10.1,0,0,0,2.1,2.1,0.15,-0.1,-0.1
850,Juan Ferney Otero,COL,FW,Amiens SC,Ligue 1,24,1995,13.4,1,18,6,33.3,1.35,0.45,0.06,0.17,21.9,1,0,0,1.5,1.5,0.08,-0.5,-0.5
851,Alex Ferrari,ITA,DF,UC Sampdoria,Serie A,25,1994,11.2,0,4,1,25.0,0.36,0.09,0.00,0.00,11.9,0,0,0,0.3,0.3,0.07,-0.3,-0.3
852,Facundo Ferreyra,ARG,FW,RCD Espanyol Barcelona,La Liga,28,1991,6.4,1,7,6,85.7,1.10,0.94,0.14,0.17,15.6,0,0,0,1.2,1.2,0.17,-0.2,-0.2
853,Jordan Ferri,FRA,MF,Montpellier HSC,Ligue 1,27,1992,12.8,0,11,4,36.4,0.86,0.31,0.00,0.00,22.7,0,0,0,0.5,0.5,0.05,-0.5,-0.5
854,Oliver Fink,DEU,MF,Fortuna Düsseldorf,Bundesliga,37,1982,7.5,0,10,0,0.0,1.33,0.00,0.00,,13.6,0,0,0,0.6,0.6,0.06,-0.6,-0.6
855,Alfred Finnbogason,ISL,FW,FC Augsburg,Bundesliga,30,1989,10.7,3,18,7,38.9,1.68,0.65,0.11,0.29,12.3,0,1,1,4.3,3.5,0.19,-1.3,-1.5
856,Roberto Firmino,BRA,FW,Liverpool FC,Premier League,27,1991,33.2,9,100,37,37.0,3.01,1.11,0.09,0.24,13.3,0,0,0,13.5,13.5,0.13,-4.5,-4.5
857,Júnior Firpo,ESP,DF,FC Barcelona,La Liga,22,1996,11.3,1,4,1,25.0,0.36,0.09,0.25,1.00,14.7,0,0,0,0.6,0.6,0.14,+0.4,+0.4
858,John Fleck,SCO,MF,Sheffield United,Premier League,27,1991,28.0,5,32,12,37.5,1.14,0.43,0.16,0.42,19.3,0,0,0,3.6,3.6,0.11,+1.4,+1.4
859,Mark Flekken,NLD,GK,SC Freiburg,Bundesliga,26,1993,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
860,Sergio Floccari,ITA,FW,SPAL,Serie A,37,1981,10.5,1,17,5,29.4,1.62,0.48,0.06,0.20,15.7,0,0,0,1.2,1.2,0.07,-0.2,-0.2
861,Alessandro Florenzi,ITA,DF,AS Roma,Serie A,28,1991,11.1,0,14,2,14.3,1.26,0.18,0.00,0.00,25.5,0,0,0,0.6,0.6,0.04,-0.6,-0.6
862,Alessandro Florenzi,ITA,DF,Valencia CF,La Liga,28,1991,8.4,0,8,1,12.5,0.96,0.12,0.00,0.00,19.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3
863,Phil Foden,ENG,FW,Manchester City,Premier League,19,2000,10.0,5,34,14,41.2,3.40,1.40,0.15,0.36,16.0,0,0,0,4.3,4.3,0.13,+0.7,+0.7
864,Mamadou Fofana,MLI,DF,FC Metz,Ligue 1,21,1998,17.6,0,10,0,0.0,0.57,0.00,0.00,,21.6,0,0,0,0.4,0.4,0.04,-0.4,-0.4
865,Seko Fofana,CIV,MF,Udinese Calcio,Serie A,24,1995,25.0,3,46,13,28.3,1.84,0.52,0.07,0.23,21.7,0,0,0,2.7,2.7,0.06,+0.3,+0.3
866,Wesley Fofana,FRA,DF,AS Saint-Étienne,Ligue 1,18,2000,13.5,1,6,1,16.7,0.44,0.07,0.17,1.00,7.7,0,0,0,0.7,0.7,0.11,+0.3,+0.3
867,Youssouf Fofana,FRA,MF,RC Strasbourg Alsace,Ligue 1,20,1999,11.2,1,15,4,26.7,1.34,0.36,0.07,0.25,21.0,0,0,0,0.8,0.8,0.05,+0.2,+0.2
868,Youssouf Fofana,FRA,MF,AS Monaco,Ligue 1,20,1999,6.8,0,7,2,28.6,1.03,0.30,0.00,0.00,27.5,0,0,0,0.3,0.3,0.04,-0.3,-0.3
869,Thomas Foket,BEL,DF,Stade Reims,Ligue 1,24,1994,27.0,0,8,1,12.5,0.30,0.04,0.00,0.00,18.6,0,0,0,0.5,0.5,0.07,-0.5,-0.5
870,Lamine Fomba,FRA,MF,Nîmes Olympique,Ligue 1,21,1998,15.3,0,14,3,21.4,0.92,0.20,0.00,0.00,19.7,0,0,0,1.2,1.2,0.09,-1.2,-1.2
871,José Fonte,PRT,DF,LOSC Lille,Ligue 1,35,1983,24.5,1,18,6,33.3,0.73,0.24,0.06,0.17,10.1,0,0,0,1.9,1.9,0.10,-0.9,-0.9
872,Pablo Fornals,ESP,MF,West Ham United,Premier League,23,1996,24.1,2,37,12,32.4,1.53,0.50,0.05,0.17,16.8,0,0,0,2.9,2.9,0.08,-0.9,-0.9
873,Emil Forsberg,SWE,MF,RB Leipzig,Bundesliga,27,1991,12.7,5,24,8,33.3,1.89,0.63,0.13,0.38,20.5,3,2,2,4.3,2.8,0.12,+0.7,+0.2
874,Hernâni,PRT,MF,Levante UD,La Liga,27,1991,7.3,2,22,9,40.9,3.03,1.24,0.09,0.22,18.9,0,0,0,1.6,1.6,0.07,+0.4,+0.4
875,Ben Foster,ENG,GK,Watford FC,Premier League,36,1983,38.0,0,1,1,100.0,0.03,0.03,0.00,0.00,9.0,0,0,0,0.1,0.1,0.09,-0.1,-0.1
876,Lyle Foster,ZAF,FW,AS Monaco,Ligue 1,18,2000,0.7,0,2,0,0.0,2.90,0.00,0.00,,17.3,0,0,0,0.2,0.2,0.11,-0.2,-0.2
877,Timothy Fosu-Mensah,NLD,DF,Manchester United,Premier League,21,1998,1.5,0,1,0,0.0,0.66,0.00,0.00,,10.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1
878,Dimitri Foulquier,FRA,MF,Watford FC,Premier League,26,1993,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
879,Dimitri Foulquier,FRA,DF,Granada CF,La Liga,26,1993,12.4,1,5,2,40.0,0.40,0.16,0.20,0.50,18.0,0,0,0,0.2,0.2,0.05,+0.8,+0.8
880,Juan Foyth,ARG,DF,Tottenham Hotspur,Premier League,21,1998,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
881,Gianluca Frabotta,ITA,DF,Juventus FC,Serie A,20,1999,1.0,0,1,0,0.0,1.00,0.00,0.00,,18.4,0,0,0,0.0,0.0,0.04,0.0,0.0
882,Raphael Framberger,DEU,DF,FC Augsburg,Bundesliga,23,1995,13.1,0,1,0,0.0,0.08,0.00,0.00,,14.8,0,0,0,0.3,0.3,0.30,-0.3,-0.3
883,Simon Francis,ENG,DF,AFC Bournemouth,Premier League,34,1985,10.8,0,3,0,0.0,0.28,0.00,0.00,,12.4,0,0,0,0.2,0.2,0.07,-0.2,-0.2
884,Mike Frantz,DEU,MF,SC Freiburg,Bundesliga,32,1986,3.9,0,3,0,0.0,0.77,0.00,0.00,,14.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2
885,Ryan Fraser,SCO,MF,AFC Bournemouth,Premier League,25,1994,23.0,1,27,12,44.4,1.18,0.52,0.04,0.08,17.3,2,0,0,3.3,3.3,0.12,-2.3,-2.3
886,Fred,BRA,MF,Manchester United,Premier League,26,1993,24.0,0,40,10,25.0,1.66,0.42,0.00,0.00,22.9,3,0,0,2.0,2.0,0.05,-2.0,-2.0
887,Ryan Fredericks,ENG,DF,West Ham United,Premier League,26,1992,24.9,0,3,0,0.0,0.12,0.00,0.00,,21.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1
888,Kieron Freeman,WAL,FW,Sheffield United,Premier League,27,1992,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
889,Luke Freeman,ENG,MF,Sheffield United,Premier League,27,1992,4.1,0,3,0,0.0,0.74,0.00,0.00,,29.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1
890,Remo Freuler,CHE,MF,Atalanta BC,Serie A,27,1992,26.0,2,19,7,36.8,0.73,0.27,0.11,0.29,16.8,0,0,0,1.9,1.9,0.11,+0.1,+0.1
891,Marco Friedl,AUT,DF,SV Werder Bremen,Bundesliga,21,1998,24.3,1,12,3,25.0,0.49,0.12,0.08,0.33,18.3,1,0,0,1.2,1.2,0.10,-0.2,-0.2
892,Marvin Friedrich,DEU,DF,1.FC Union Berlin,Bundesliga,23,1995,31.0,2,28,5,17.9,0.90,0.16,0.07,0.40,12.6,0,0,0,1.7,1.7,0.06,+0.3,+0.3
893,Samúel Fridjónsson,ISL,MF,SC Paderborn 07,Bundesliga,23,1996,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
894,Jorge de Frutos,ESP,MF,Real Valladolid CF,La Liga,22,1997,0.7,0,1,0,0.0,1.53,0.00,0.00,,10.6,0,0,0,0.1,0.1,0.12,-0.1,-0.1
895,Christian Fuchs,AUT,DF,Leicester City,Premier League,33,1986,8.6,0,5,1,20.0,0.58,0.12,0.00,0.00,26.1,2,0,0,0.2,0.2,0.03,-0.2,-0.2
896,Angelo Fulgini,FRA,MF,SCO Angers,Ligue 1,22,1996,17.5,1,34,16,47.1,1.94,0.91,0.03,0.06,18.1,0,0,0,3.1,3.1,0.09,-2.1,-2.1
897,Niclas Füllkrug,DEU,FW,SV Werder Bremen,Bundesliga,26,1993,4.5,4,18,9,50.0,4.02,2.01,0.22,0.44,11.7,0,0,0,2.6,2.6,0.14,+1.4,+1.4
898,Ramiro Funes Mori,ARG,DF,Villarreal CF,La Liga,28,1991,5.0,0,3,0,0.0,0.60,0.00,0.00,,26.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1
899,Daniel Fuzato,BRA,GK,AS Roma,Serie A,22,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
900,Matteo Gabbia,ITA,DF,AC Milan,Serie A,19,1999,7.6,0,4,2,50.0,0.53,0.26,0.00,0.00,15.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2
901,Manolo Gabbiadini,ITA,FW,UC Sampdoria,Serie A,27,1991,22.6,11,87,35,40.2,3.85,1.55,0.11,0.29,20.4,12,1,1,8.0,7.3,0.08,+3.0,+2.7
902,Gabriel,BRA,GK,US Lecce,Serie A,26,1992,33.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
903,Ruben Gabrielsen,NOR,DF,FC Toulouse,Ligue 1,27,1992,7.3,0,4,1,25.0,0.55,0.14,0.00,0.00,7.9,0,0,0,0.4,0.4,0.09,-0.4,-0.4
904,Mijat Gacinovic,SRB,MF,Eintracht Frankfurt,Bundesliga,24,1995,11.6,0,25,7,28.0,2.15,0.60,0.00,0.00,19.2,2,0,0,2.1,2.1,0.09,-2.1,-2.1
905,Luca Gagliano,ITA,FW,Cagliari Calcio,Serie A,19,2000,0.6,1,2,2,100.0,3.46,3.46,0.50,0.50,13.4,0,0,0,0.4,0.4,0.18,+0.6,+0.6
906,Roberto Gagliardini,ITA,MF,Inter Milan,Serie A,25,1994,20.0,4,34,17,50.0,1.70,0.85,0.12,0.24,15.2,0,0,0,4.8,4.5,0.13,-0.8,-0.5
907,Riccardo Gagliolo,SWE,DF,Parma Calcio 1913,Serie A,29,1990,28.9,3,31,8,25.8,1.07,0.28,0.10,0.38,18.8,0,0,0,2.6,2.6,0.08,+0.4,+0.4
908,Nico Gaitán,ARG,MF,LOSC Lille,Ligue 1,31,1988,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
909,Marvin Gakpa,FRA,MF,FC Metz,Ligue 1,25,1993,5.2,0,13,2,15.4,2.50,0.38,0.00,0.00,24.7,2,0,0,0.5,0.5,0.04,-0.5,-0.5
910,Enric Gallego,ESP,FW,CA Osasuna,La Liga,32,1986,9.8,3,21,7,33.3,2.15,0.72,0.14,0.43,11.6,0,0,0,2.4,2.4,0.11,+0.6,+0.6
911,Enric Gallego,ESP,FW,Getafe CF,La Liga,32,1986,1.8,0,3,1,33.3,1.65,0.55,0.00,0.00,11.2,0,0,0,0.2,0.2,0.07,-0.2,-0.2
912,Kévin Gameiro,FRA,FW,Valencia CF,La Liga,32,1987,17.6,6,19,10,52.6,1.08,0.57,0.32,0.60,13.7,0,0,1,5.4,4.6,0.24,+0.6,+1.4
913,Fran Gámez,ESP,DF,RCD Mallorca,La Liga,28,1991,19.6,0,15,2,13.3,0.76,0.10,0.00,0.00,19.9,0,0,0,1.0,1.0,0.07,-1.0,-1.0
914,Idrissa Gueye,SEN,MF,Paris Saint-Germain,Ligue 1,29,1989,18.4,1,11,3,27.3,0.60,0.16,0.09,0.33,17.6,0,0,0,1.2,1.2,0.11,-0.2,-0.2
915,Ignatius Ganago,CMR,FW,OGC Nice,Ligue 1,20,1999,13.8,3,17,6,35.3,1.23,0.44,0.18,0.50,17.0,0,0,0,3.0,3.0,0.17,0.0,0.0
916,Ezequiel Garay,ARG,DF,Valencia CF,La Liga,32,1986,16.0,0,7,3,42.9,0.44,0.19,0.00,0.00,11.3,0,0,0,0.5,0.5,0.07,-0.5,-0.5
917,Dani García,ESP,MF,Athletic Bilbao,La Liga,29,1990,33.7,0,14,0,0.0,0.42,0.00,0.00,,21.5,0,0,0,0.5,0.5,0.04,-0.5,-0.5
918,David García,ESP,DF,CA Osasuna,La Liga,25,1994,31.0,0,19,5,26.3,0.61,0.16,0.00,0.00,10.3,0,0,0,1.2,1.2,0.06,-1.2,-1.2
919,Eric García,ESP,DF,Manchester City,Premier League,18,2001,8.8,0,2,1,50.0,0.23,0.11,0.00,0.00,6.5,0,0,0,0.5,0.5,0.26,-0.5,-0.5
920,Javi García,ESP,MF,Real Betis Balompié,La Liga,32,1987,4.2,0,4,1,25.0,0.95,0.24,0.00,0.00,12.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2
921,Manu García,ESP,MF,Deportivo Alavés,La Liga,33,1986,21.9,0,20,7,35.0,0.92,0.32,0.00,0.00,12.8,0,0,0,2.0,2.0,0.10,-2.0,-2.0
922,Raúl Carnero,ESP,DF,Real Valladolid CF,La Liga,30,1989,11.2,0,8,3,37.5,0.71,0.27,0.00,0.00,28.5,1,0,0,0.2,0.2,0.03,-0.2,-0.2
923,Raúl Carnero,ESP,DF,Getafe CF,La Liga,30,1989,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
924,Raúl García,ESP,MF,Athletic Bilbao,La Liga,33,1986,31.9,15,75,27,36.0,2.35,0.85,0.11,0.30,18.7,0,7,7,10.8,5.4,0.07,+4.2,+2.6
925,Rubén García,ESP,MF,CA Osasuna,La Liga,26,1993,24.3,8,52,19,36.5,2.14,0.78,0.13,0.37,19.7,9,1,1,6.5,5.7,0.11,+1.5,+1.3
926,Unai García,ESP,DF,CA Osasuna,La Liga,27,1992,6.0,1,2,1,50.0,0.34,0.17,0.50,1.00,7.0,0,0,0,0.2,0.2,0.10,+0.8,+0.8
927,Víctor García,ESP,FW,Real Valladolid CF,La Liga,22,1997,1.0,1,2,1,50.0,2.05,1.02,0.50,1.00,10.3,0,0,0,0.1,0.1,0.06,+0.9,+0.9
928,James Garner,ENG,MF,Manchester United,Premier League,18,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
929,Manu Garrido,ESP,FW,CD Leganés,La Liga,18,2000,1.3,0,1,1,100.0,0.78,0.78,0.00,0.00,14.0,0,0,0,0.3,0.3,0.28,-0.3,-0.3
930,Mario Gaspar,ESP,DF,Villarreal CF,La Liga,28,1990,21.8,0,14,1,7.1,0.64,0.05,0.00,0.00,17.4,0,0,0,0.9,0.9,0.07,-0.9,-0.9
931,Daniele Gastaldello,ITA,DF,Brescia Calcio,Serie A,36,1983,4.3,0,1,0,0.0,0.23,0.00,0.00,,14.6,0,0,0,0.0,0.0,0.04,0.0,0.0
932,Dwight Gayle,ENG,FW,Newcastle United,Premier League,29,1989,9.4,4,23,10,43.5,2.44,1.06,0.17,0.40,11.7,1,0,0,4.4,4.4,0.19,-0.4,-0.4
933,Paulo Gazzaniga,ARG,GK,Tottenham Hotspur,Premier League,27,1992,17.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
