Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,CrdY,CrdR,2CrdY,FlsCom,FlsRec,Off,Crs,Int,TklW,PKRec,PKCom,OG,Recov,AWon,ALost,AWon%
2009,Pedro Porro,ESP,DF,Real Valladolid CF,La Liga,19,1999,8.2,1,0,0,4,12,0,24,3,14,0,0,0,64,5,9,35.7
2010,Francisco Portillo,ESP,MF,Getafe CF,La Liga,29,1990,4.2,3,0,0,10,3,1,5,3,5,0,1,0,33,3,8,27.3
2011,Portu,ESP,FW,Real Sociedad,La Liga,27,1992,26.6,5,0,0,31,23,21,69,12,23,0,0,0,121,19,42,31.1
2012,Stefan Posch,AUT,DF,TSG 1899 Hoffenheim,Bundesliga,22,1997,25.6,9,0,0,40,21,0,7,28,42,0,2,0,252,58,47,55.2
2013,Sergio Postigo,ESP,DF,Levante UD,La Liga,30,1988,26.4,6,0,0,22,13,2,2,26,21,0,1,0,216,35,27,56.5
2014,Florent Poulolo,FRA,MF,Getafe CF,La Liga,22,1997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015,Yussuf Poulsen,DNK,FW,RB Leipzig,Bundesliga,25,1994,13.6,2,0,0,29,28,1,10,7,11,1,0,0,64,36,54,40.0
2016,Maxime Poundjé,FRA,DF,FC Girondins Bordeaux,Ligue 1,26,1992,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2017,Darío Poveda,ESP,FW,Atlético de Madrid,La Liga,22,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,66.7
2018,Alejandro Pozo,ESP,DF,RCD Mallorca,La Liga,20,1999,16.6,0,0,0,21,17,1,50,18,32,0,2,0,148,4,17,19.0
2019,Alejandro Pozo,ESP,FW,Sevilla FC,La Liga,20,1999,0.4,0,0,0,0,0,0,3,0,1,0,0,0,4,0,0,
2020,Percy Prado,PER,DF,FC Nantes,Ligue 1,23,1996,2.1,1,0,0,2,1,0,1,1,3,0,0,0,19,1,2,33.3
2021,Dennis Praet,BEL,MF,Leicester City,Premier League,25,1994,12.6,2,0,0,17,13,1,9,13,18,0,1,0,144,5,9,35.7
2022,Abdón Prats,ESP,FW,RCD Mallorca,La Liga,26,1992,3.1,1,0,0,7,2,0,1,0,0,0,0,0,13,16,21,43.2
2023,Sanjin Prcic,BIH,MF,RC Strasbourg Alsace,Ligue 1,25,1993,0.9,0,0,0,1,2,0,0,1,0,0,0,0,14,1,0,100.0
2024,Nicolas de Préville,FRA,MF,FC Girondins Bordeaux,Ligue 1,28,1991,22.2,4,0,0,47,67,2,46,7,25,0,0,0,130,40,42,48.8
2025,Sebastian Prödl,AUT,DF,Watford FC,Premier League,32,1987,0.6,0,0,0,1,0,0,0,0,0,0,0,0,5,4,1,80.0
2026,Kai Pröger,DEU,MF,SC Paderborn 07,Bundesliga,27,1992,23.1,0,0,0,12,25,10,85,14,23,1,0,0,155,6,19,24.0
2027,Grischa Prömel,DEU,MF,1.FC Union Berlin,Bundesliga,24,1995,10.3,2,0,0,21,29,1,1,6,15,0,0,0,113,10,9,52.6
2028,Davy Pröpper,NLD,MF,Brighton & Hove Albion,Premier League,27,1991,31.4,4,0,0,31,18,0,28,32,38,0,0,0,365,24,26,48.0
2029,Antonio Puertas,ESP,FW,Granada CF,La Liga,27,1992,28.5,7,0,0,39,37,5,42,9,24,0,0,0,179,49,88,35.8
2030,Riqui Puig,ESP,MF,FC Barcelona,La Liga,19,1999,5.7,1,0,0,9,11,0,0,3,6,0,0,0,36,0,6,0.0
2031,Teemu Pukki,FIN,FW,Norwich City,Premier League,29,1990,32.1,3,0,0,23,15,17,14,8,12,0,0,0,113,6,50,10.7
2032,Erick Pulgar,CHL,MF,ACF Fiorentina,Serie A,25,1994,32.8,9,0,0,42,35,4,49,36,39,0,0,0,364,28,24,53.8
2033,Christian Pulisic,USA,FW,Chelsea FC,Premier League,20,1998,19.1,0,0,0,13,30,3,26,2,19,2,0,0,101,16,47,25.4
2034,Ignacio Pussetto,ARG,FW,Watford FC,Premier League,23,1995,0.8,1,0,0,3,2,0,4,3,3,0,0,0,14,1,3,25.0
2035,Ignacio Pussetto,ARG,FW,Udinese Calcio,Serie A,23,1995,3.8,1,0,0,9,10,3,8,2,3,0,0,0,32,16,22,42.1
2036,Fabio Quagliarella,ITA,FW,UC Sampdoria,Serie A,36,1983,25.3,2,0,0,20,32,21,29,5,5,4,0,0,97,31,52,37.3
2037,Robin Quaison,SWE,FW,1.FSV Mainz 05,Bundesliga,25,1993,28.9,2,0,0,26,34,17,12,13,13,0,0,0,156,27,62,30.3
2038,Domingos Quina,PRT,MF,Watford FC,Premier League,19,1999,0.2,0,0,0,1,1,0,0,0,0,0,0,0,4,0,2,0.0
2039,Quini,ESP,DF,Granada CF,La Liga,29,1989,8.0,2,0,0,8,6,0,11,6,12,0,0,0,79,8,6,57.1
2040,Xavi Quintillà,ESP,DF,Villarreal CF,La Liga,22,1996,17.5,6,0,0,26,12,1,63,7,11,0,0,0,123,8,29,21.6
2041,Quique González,ESP,FW,SD Eibar,La Liga,29,1990,5.4,0,0,0,10,13,3,3,1,2,0,0,0,18,21,37,36.2
2042,Adrien Rabiot,FRA,MF,Juventus FC,Serie A,24,1995,21.2,7,1,1,49,28,0,20,26,39,0,0,0,164,23,15,60.5
2043,Nemanja Radoja,SRB,MF,Levante UD,La Liga,26,1993,22.1,3,0,0,28,17,2,3,14,22,0,0,0,212,43,27,61.4
2044,Nemanja Radonjic,SRB,FW,Olympique Marseille,Ligue 1,23,1996,9.8,3,0,0,15,11,3,21,3,7,0,0,0,54,5,13,27.8
2045,Ivan Radovanovic,SRB,MF,Genoa CFC,Serie A,30,1988,14.6,3,0,0,15,16,0,10,13,18,0,0,0,155,23,22,51.1
2046,Ionut Radu,ROU,GK,Genoa CFC,Serie A,22,1997,17.0,1,0,0,0,0,0,0,0,0,0,0,0,58,0,0,
2047,Stefan Radu,ROU,DF,SS Lazio,Serie A,32,1986,25.6,8,0,0,31,21,0,30,18,28,0,1,0,237,33,28,54.1
2048,Boris Radunović,SRB,GK,Hellas Verona,Serie A,23,1996,3.0,1,0,0,1,0,0,0,0,0,0,1,0,14,0,0,
2049,Rafael,BRA,DF,Olympique Lyon,Ligue 1,29,1990,7.8,3,0,0,16,12,0,9,7,18,0,0,0,73,16,11,59.3
2050,Rafael,BRA,GK,Cagliari Calcio,Serie A,37,1982,5.0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,
2051,Raffael,BRA,MF,Borussia Mönchengladbach,Bundesliga,34,1985,0.7,0,0,0,1,3,0,1,0,0,0,0,0,13,0,3,0.0
2052,Rafinha,BRA,FW,FC Barcelona,La Liga,26,1993,2.1,0,0,0,3,12,0,5,1,3,0,0,0,19,0,4,0.0
2053,Rafinha,BRA,MF,Celta de Vigo,La Liga,26,1993,23.5,5,0,0,35,97,2,26,15,53,0,0,0,261,31,26,54.4
2054,Daniele Ragatzu,ITA,MF,Cagliari Calcio,Serie A,27,1991,3.5,1,0,0,1,5,2,8,0,2,0,0,0,30,0,0,
2055,Abdul Rahman Baba,GHA,DF,RCD Mallorca,La Liga,25,1994,1.2,1,0,0,1,0,0,4,2,2,0,0,0,14,1,3,25.0
2056,Antonio Raíllo,ESP,DF,RCD Mallorca,La Liga,27,1991,30.8,9,1,1,32,16,3,1,11,32,0,2,0,262,63,34,64.9
2057,Predrag Rajkovic,SRB,GK,Stade Reims,Ligue 1,23,1995,27.0,1,0,0,0,10,0,0,0,1,0,0,0,136,0,0,
2058,Ivan Rakitic,HRV,MF,FC Barcelona,La Liga,31,1988,17.7,5,0,0,20,38,1,13,10,19,0,0,0,170,18,16,52.9
2059,Benito Raman,BEL,FW,FC Schalke 04,Bundesliga,24,1994,17.8,2,0,0,19,9,18,12,7,7,0,0,0,95,3,22,12.0
2060,Gastón Ramírez,URY,MF,UC Sampdoria,Serie A,28,1990,15.5,5,0,0,32,42,3,33,6,20,0,1,0,93,27,39,40.9
2061,Sandro Ramírez,ESP,FW,Real Valladolid CF,La Liga,24,1995,14.5,2,0,0,15,42,10,19,5,9,1,0,0,77,7,24,22.6
2062,Iván Ramis,ESP,DF,SD Eibar,La Liga,34,1984,5.1,1,0,0,4,5,0,1,4,2,0,0,0,64,20,8,71.4
2063,Adrián Ramos,COL,FW,Granada CF,La Liga,33,1986,2.5,0,0,0,5,6,3,2,0,1,0,0,0,10,12,23,34.3
2064,Sergio Ramos,ESP,DF,Real Madrid,La Liga,33,1986,33.5,10,0,0,52,28,7,3,31,46,1,1,0,368,66,45,59.5
2065,Aaron Ramsdale,ENG,GK,AFC Bournemouth,Premier League,21,1998,37.0,0,0,0,0,3,0,0,0,0,0,0,0,198,0,0,
2066,Aaron Ramsey,WAL,MF,Juventus FC,Serie A,28,1990,11.7,2,0,0,22,18,2,13,9,19,0,0,0,90,14,8,63.6
2067,Darren Randolph,IRL,GK,West Ham United,Premier League,32,1987,2.0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
2068,Luca Ranieri,ITA,DF,ACF Fiorentina,Serie A,20,1999,2.6,2,1,1,5,1,0,3,1,2,0,0,0,23,6,3,66.7
2069,Andrea Ranocchia,ITA,DF,Inter Milan,Serie A,31,1988,5.8,3,0,0,9,4,0,0,1,9,0,0,0,57,27,5,84.4
2070,Tobias Raschl,DEU,MF,Borussia Dortmund,Bundesliga,19,2000,0.3,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,
2071,Marcus Rashford,ENG,FW,Manchester United,Premier League,21,1997,29.4,3,0,0,21,45,13,29,8,6,4,0,0,140,20,46,30.3
2072,Milot Rashica,XXK,FW,SV Werder Bremen,Bundesliga,23,1996,25.2,2,0,0,28,48,8,73,14,16,0,0,0,157,7,37,15.9
2073,Giacomo Raspadori,ITA,MF,US Sassuolo,Serie A,19,2000,2.9,0,0,0,2,6,1,1,1,8,0,0,0,14,0,8,0.0
2074,Raúl García,ESP,FW,Real Betis Balompié,La Liga,18,2000,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,33.3
2075,Ante Rebic,HRV,FW,Eintracht Frankfurt,Bundesliga,25,1993,1.0,1,0,0,5,1,1,1,0,0,0,0,0,2,0,6,0.0
2076,Ante Rebic,HRV,FW,AC Milan,Serie A,25,1993,15.5,5,0,0,27,15,3,45,10,12,0,0,0,77,18,25,41.9
2077,Arkadiusz Reca,POL,DF,SPAL,Serie A,24,1995,21.4,2,0,0,26,12,3,68,17,26,0,1,0,173,16,17,48.5
2078,Recio,ESP,MF,CD Leganés,La Liga,28,1991,17.4,11,0,0,45,43,1,15,16,23,0,0,0,183,11,13,45.8
2079,Daishawn Redan,NLD,FW,Hertha BSC,Bundesliga,18,2001,0.2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,
2080,Nathan Redmond,ENG,MF,Southampton FC,Premier League,25,1994,30.7,2,0,0,23,31,5,48,14,46,0,0,0,250,20,57,26.0
2081,Fabian Reese,DEU,FW,FC Schalke 04,Bundesliga,21,1997,1.0,0,0,0,0,1,1,3,0,1,0,0,0,5,3,5,37.5
2082,Vasco Regini,ITA,DF,UC Sampdoria,Serie A,28,1990,1.9,0,0,0,2,1,0,0,1,1,0,0,0,22,3,2,60.0
2083,Vasco Regini,ITA,DF,Parma Calcio 1913,Serie A,28,1990,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,100.0
2084,Sergio Reguilón,ESP,DF,Sevilla FC,La Liga,22,1996,27.9,8,0,0,56,46,4,98,20,33,0,0,0,264,42,34,55.3
2085,Ken Reichel,DEU,DF,1.FC Union Berlin,Bundesliga,32,1986,5.9,0,0,0,9,9,0,12,6,7,0,0,0,57,10,10,50.0
2086,Manolo Reina,ESP,GK,RCD Mallorca,La Liga,34,1985,36.0,4,0,0,0,7,0,0,0,0,0,0,0,203,0,0,
2087,Pepe Reina,ESP,GK,Aston Villa,Premier League,36,1982,12.0,1,0,0,1,4,0,0,0,0,0,0,0,51,0,0,
2088,Pepe Reina,ESP,GK,AC Milan,Serie A,36,1982,1.0,0,1,0,1,0,0,0,0,0,0,1,0,3,0,0,
2089,Jeff Reine-Adélaïde,FRA,MF,Olympique Lyon,Ligue 1,21,1998,8.7,3,0,0,13,14,0,10,4,8,0,0,0,54,4,10,28.6
2090,Jeff Reine-Adélaïde,FRA,MF,SCO Angers,Ligue 1,21,1998,0.9,0,0,0,1,2,0,0,0,1,0,0,0,8,1,0,100.0
2091,Karim Rekik,NLD,DF,Hertha BSC,Bundesliga,24,1994,14.0,0,0,0,9,11,0,4,14,11,0,2,1,120,29,14,67.4
2092,Álex Remiro,ESP,GK,Real Sociedad,La Liga,24,1995,25.0,0,0,0,0,5,0,0,0,0,0,0,0,109,0,0,
2093,Loïc Rémy,FRA,FW,LOSC Lille,Ligue 1,32,1987,10.7,2,0,0,15,11,9,5,0,4,0,0,0,34,14,15,48.3
2094,Panagiotis Retsos,GRC,DF,Bayer 04 Leverkusen,Bundesliga,20,1998,1.3,0,0,0,1,0,0,0,0,0,0,0,0,18,2,0,100.0
2095,Marco Reus,DEU,MF,Borussia Dortmund,Bundesliga,30,1989,16.6,1,0,0,17,17,7,27,13,22,0,0,0,70,5,31,13.9
2096,Elvis Rexhbecaj,DEU,MF,1. FC Köln,Bundesliga,21,1997,6.9,3,0,0,8,13,0,11,4,9,0,0,0,60,9,15,37.5
2097,Giovanni Reyna,USA,MF,Borussia Dortmund,Bundesliga,16,2002,3.9,2,0,0,4,13,0,5,1,4,0,0,0,34,2,10,16.7
2098,Baptiste Reynet,FRA,GK,FC Toulouse,Ligue 1,28,1990,22.6,1,0,0,0,0,0,0,0,0,0,0,0,135,1,0,100.0
2099,Nico Melamed,ESP,FW,RCD Espanyol Barcelona,La Liga,18,2001,2.0,1,0,0,5,7,0,3,0,1,0,0,0,16,1,6,14.3
2100,Franck Ribéry,FRA,FW,ACF Fiorentina,Serie A,36,1983,15.7,3,0,0,21,39,3,19,2,12,0,0,0,100,4,17,19.0
2101,Davide Riccardi,ITA,DF,US Lecce,Serie A,23,1996,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
2102,Declan Rice,ENG,MF,West Ham United,Premier League,20,1999,38.0,6,0,0,41,7,2,22,50,89,0,1,0,450,51,33,60.7
2103,Chris Richards,USA,DF,Bayern Munich,Bundesliga,19,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2104,Richarlison,BRA,FW,Everton FC,Premier League,22,1997,34.1,8,0,0,43,72,17,35,9,45,0,1,0,223,68,126,35.1
2105,Marco Richter,DEU,MF,FC Augsburg,Bundesliga,21,1997,25.3,2,0,0,32,40,3,38,15,15,0,0,0,197,23,36,39.0
2106,Diego Rico,ESP,DF,AFC Bournemouth,Premier League,26,1993,25.9,6,0,0,18,22,2,77,32,42,0,0,0,315,37,25,59.7
2107,Sergio Rico,ESP,GK,Paris Saint-Germain,Ligue 1,25,1993,2.0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,
2108,Jairo Riedewald,NLD,DF,Crystal Palace,Premier League,22,1996,8.5,0,0,0,3,2,0,6,11,12,0,0,0,90,6,2,75.0
2109,Emiliano Rigoni,ARG,MF,UC Sampdoria,Serie A,26,1993,4.8,2,0,0,4,7,1,22,4,5,0,0,0,30,5,9,35.7
2110,Tomás Rincón,VEN,MF,Torino FC,Serie A,31,1988,30.0,10,0,0,69,48,1,23,24,35,0,0,0,309,67,33,67.0
2111,Luis Rioja,ESP,MF,Deportivo Alavés,La Liga,25,1993,18.2,3,0,0,20,16,2,36,9,14,0,0,0,108,11,22,33.3
2112,Renaud Ripart,FRA,FW,Nîmes Olympique,Ligue 1,26,1993,22.5,0,0,0,23,48,7,22,10,15,0,0,0,149,76,111,40.6
2113,Rodrigo Riquelme,ESP,MF,Atlético de Madrid,La Liga,19,2000,0.1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0.0
2114,Andrea Rispoli,ITA,DF,US Lecce,Serie A,30,1988,21.2,6,0,0,22,13,2,68,18,22,0,0,0,161,23,13,63.9
2115,Marcel Risse,DEU,MF,1. FC Köln,Bundesliga,29,1989,1.5,1,0,0,3,0,0,6,3,1,0,0,0,18,0,0,
2116,Mihailo Ristic,SRB,DF,Montpellier HSC,Ligue 1,23,1995,9.0,1,0,0,15,5,1,19,2,8,0,0,0,69,12,14,46.2
2117,Matt Ritchie,SCO,DF,Newcastle United,Premier League,29,1989,14.6,4,0,0,26,16,0,38,17,17,0,1,0,117,20,19,51.3
2118,Marlon Ritter,DEU,MF,SC Paderborn 07,Bundesliga,24,1994,4.8,3,0,0,4,10,0,6,7,3,0,0,0,40,1,6,14.3
2119,Christian Rivera,ESP,MF,CD Leganés,La Liga,22,1997,3.5,3,0,0,6,5,0,1,3,3,0,0,0,31,4,3,57.1
2120,Maxence Rivera,FRA,MF,AS Saint-Étienne,Ligue 1,17,2002,0.3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
2121,Rober Pier,ESP,DF,Levante UD,La Liga,24,1995,2.1,0,0,0,1,0,0,0,1,2,0,0,0,19,4,7,36.4
2122,Roberto,ESP,GK,West Ham United,Premier League,33,1986,7.6,0,0,0,0,1,0,0,0,0,0,0,1,51,0,0,
2123,Roberto,ESP,GK,Deportivo Alavés,La Liga,33,1986,8.8,1,0,0,0,2,0,0,0,1,0,0,0,35,0,0,
2124,Sergi Roberto,ESP,DF,FC Barcelona,La Liga,27,1992,26.0,8,0,0,18,39,2,33,19,19,0,0,0,217,22,24,47.8
2125,Patrick Roberts,ENG,MF,Norwich City,Premier League,22,1997,0.3,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,
2126,Andrew Robertson,SCO,DF,Liverpool FC,Premier League,25,1994,34.6,2,0,0,18,13,2,130,30,32,0,0,0,340,25,32,43.9
2127,Callum Robinson,IRL,FW,Sheffield United,Premier League,24,1995,7.5,1,0,0,11,4,1,12,3,4,0,0,0,32,3,21,12.5
2128,Jack Robinson,ENG,DF,Sheffield United,Premier League,25,1993,5.6,0,0,0,4,4,1,7,2,3,0,0,0,60,13,7,65.0
2129,Joel Robles,ESP,GK,Real Betis Balompié,La Liga,29,1990,32.1,3,1,0,1,1,0,0,0,0,0,0,0,166,0,0,
2130,Marc Roca,ESP,MF,RCD Espanyol Barcelona,La Liga,22,1996,33.4,8,0,0,78,23,0,21,30,61,0,0,0,394,32,41,43.8
2131,Rubén Rochina,ESP,MF,Levante UD,La Liga,28,1991,20.8,5,0,0,29,47,2,36,13,25,1,0,0,167,19,20,48.7
2132,Sebastian Rode,DEU,MF,Eintracht Frankfurt,Bundesliga,28,1990,21.5,6,0,0,40,24,1,9,29,41,0,1,0,265,20,34,37.0
2133,Rodri,ESP,MF,Manchester City,Premier League,23,1996,27.6,8,0,0,43,32,0,4,15,44,0,0,0,372,69,33,67.6
2134,Rodrigo,ESP,FW,Valencia CF,La Liga,28,1991,20.9,2,1,0,19,27,8,30,7,7,1,0,0,71,33,47,41.3
2135,Kévin Rodrigues,PRT,DF,CD Leganés,La Liga,25,1994,21.5,6,1,1,42,29,2,74,17,32,0,0,0,182,21,48,30.4
2136,Kévin Rodrigues,PRT,DF,Real Sociedad,La Liga,25,1994,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
2137,Óscar Rodríguez,ESP,MF,CD Leganés,La Liga,21,1998,21.3,6,1,0,32,39,1,46,10,10,0,0,0,174,15,36,29.4
2138,Ángel Rodríguez,ESP,FW,Getafe CF,La Liga,32,1987,15.6,6,0,0,52,26,29,19,6,12,0,0,0,73,25,84,22.9
2139,Dani Rodríguez,ESP,MF,RCD Mallorca,La Liga,31,1988,33.8,7,0,0,62,73,6,41,18,36,3,0,0,261,33,59,35.9
2140,Guido Rodríguez,ARG,MF,Real Betis Balompié,La Liga,25,1994,10.4,5,0,0,16,20,2,2,6,21,0,0,0,108,19,12,61.3
2141,James Rodríguez,COL,MF,Real Madrid,La Liga,28,1991,4.7,1,0,0,5,7,2,18,4,11,0,0,0,25,4,6,40.0
2142,Jay Rodríguez,ENG,FW,Burnley FC,Premier League,30,1989,22.4,1,0,0,26,15,22,12,4,17,0,0,0,118,74,139,34.7
2143,Mario Rodríguez,ESP,FW,Granada CF,La Liga,22,1997,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
2144,Ricardo Rodríguez,CHE,DF,AC Milan,Serie A,26,1992,4.3,0,0,0,3,3,0,8,5,4,0,0,0,40,6,2,75.0
2145,Rodrygo,BRA,FW,Real Madrid,La Liga,18,2001,11.3,0,0,0,8,19,5,35,8,4,0,0,0,55,10,22,31.3
2146,Jack Rodwell,ENG,MF,Sheffield United,Premier League,28,1991,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2147,Marko Rog,HRV,MF,Cagliari Calcio,Serie A,24,1995,25.7,10,0,0,60,43,0,16,29,62,0,1,0,250,21,16,56.8
2148,Agustín Rogel,URY,DF,FC Toulouse,Ligue 1,21,1997,9.5,0,0,0,5,3,0,0,1,7,0,0,0,57,21,15,58.3
2149,Rogério,BRA,DF,US Sassuolo,Serie A,21,1998,11.3,6,0,0,19,17,0,30,2,12,0,0,0,75,9,15,37.5
2150,Marcos Rojo,ARG,DF,Manchester United,Premier League,29,1990,1.4,1,0,0,2,1,0,2,1,1,0,0,0,7,3,1,75.0
2151,Filippo Romagna,ITA,DF,US Sassuolo,Serie A,22,1997,16.4,3,0,0,6,13,0,0,5,7,0,1,0,142,24,19,55.8
2152,Alessio Romagnoli,ITA,DF,AC Milan,Serie A,24,1995,34.3,4,0,0,42,22,1,0,39,25,0,1,0,305,85,45,65.4
2153,Alaixys Romao,TGO,MF,Stade Reims,Ligue 1,35,1984,19.8,11,2,2,47,61,1,5,18,36,0,0,0,219,25,37,40.3
2154,Cristian Romero,ARG,DF,Genoa CFC,Serie A,21,1998,28.6,15,1,1,48,23,2,5,56,37,1,1,0,248,76,39,66.1
2155,Luka Romero,ARG,MF,RCD Mallorca,La Liga,14,2004,0.1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
2156,Oriol Romeu,ESP,MF,Southampton FC,Premier League,27,1991,20.7,5,0,0,39,16,1,6,21,39,0,0,0,302,41,32,56.2
2157,Rômulo,ITA,MF,Brescia Calcio,Serie A,32,1987,19.1,3,0,0,27,24,8,31,7,16,0,0,0,124,5,10,33.3
2158,Rômulo,ITA,DF,Genoa CFC,Serie A,32,1987,0.2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,
2159,Cristiano Ronaldo,PRT,FW,Juventus FC,Serie A,34,1985,32.4,3,0,0,25,58,31,33,6,10,2,0,0,111,37,38,49.3
2160,Facundo Roncaglia,ARG,DF,CA Osasuna,La Liga,32,1987,14.2,4,2,1,17,13,0,11,19,18,0,2,0,196,33,27,55.0
2161,Valentin Rongier,FRA,MF,Olympique Marseille,Ligue 1,24,1994,19.9,3,0,0,34,18,0,6,22,51,0,0,0,230,24,22,52.2
2162,Valentin Rongier,FRA,MF,FC Nantes,Ligue 1,24,1994,3.0,0,0,0,5,3,0,4,0,3,0,0,0,31,1,1,50.0
2163,Marten de Roon,NLD,MF,Atalanta BC,Serie A,28,1991,30.2,12,0,0,59,20,1,14,28,49,0,2,1,356,42,35,54.5
2164,Roberto Rosales,VEN,DF,CD Leganés,La Liga,30,1988,20.8,7,0,0,33,7,2,55,10,23,0,0,0,182,24,42,36.4
2165,Antonio Rosati,ITA,GK,Torino FC,Serie A,36,1983,1.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
2166,Danny Rose,ENG,DF,Tottenham Hotspur,Premier League,29,1990,9.9,5,0,0,14,17,0,31,6,13,0,0,0,93,9,6,60.0
2167,Danny Rose,ENG,DF,Newcastle United,Premier League,29,1990,9.6,2,0,0,11,22,0,6,8,15,0,0,0,86,9,12,42.9
2168,Luca Rossettini,ITA,DF,US Lecce,Serie A,34,1985,25.1,5,0,0,17,8,0,0,18,16,0,1,0,172,40,33,54.8
2169,Francesco Rossi,ITA,GK,Atalanta BC,Serie A,28,1991,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2170,Jérôme Roussillon,FRA,DF,VfL Wolfsburg,Bundesliga,26,1993,26.3,4,0,0,18,27,4,64,15,27,0,0,0,239,18,25,41.9
2171,Nolan Roux,FRA,FW,Nîmes Olympique,Ligue 1,31,1988,6.5,0,0,0,8,3,2,5,4,1,0,0,0,33,9,28,24.3
2172,Nicolò Rovella,ITA,MF,Genoa CFC,Serie A,17,2001,1.2,0,0,0,0,3,0,1,3,1,0,0,0,16,0,0,
2173,Amir Rrahmani,XXK,DF,Hellas Verona,Serie A,25,1994,35.9,5,0,0,50,17,1,10,25,39,0,0,0,374,122,44,73.5
2174,Rubén Martínez,ESP,GK,CA Osasuna,La Liga,35,1984,17.6,0,0,0,0,2,0,0,0,0,0,0,0,100,0,0,
2175,Waldo Rubio,ESP,MF,Real Valladolid CF,La Liga,23,1995,9.8,6,0,0,19,5,4,30,9,9,0,0,0,66,4,9,30.8
2176,Antonio Rüdiger,DEU,DF,Chelsea FC,Premier League,26,1993,19.0,3,0,0,19,8,0,4,3,24,0,0,1,233,61,26,70.1
2177,Sebastian Rudy,DEU,MF,TSG 1899 Hoffenheim,Bundesliga,29,1990,30.4,9,0,0,28,34,1,32,19,53,0,1,0,298,24,22,52.2
2178,Stéphane Ruffier,FRA,GK,AS Saint-Étienne,Ligue 1,32,1986,22.0,1,0,0,0,0,0,0,0,0,0,0,0,103,0,0,
2179,Dion Ruffo Luci,ITA,MF,Bologna FC 1909,Serie A,18,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2180,Daniele Rugani,ITA,DF,Juventus FC,Serie A,25,1994,7.7,2,0,0,8,1,0,0,4,6,0,1,0,77,39,14,73.6
2181,Mário Rui,PRT,DF,SSC Napoli,Serie A,28,1991,21.8,8,0,0,22,56,2,83,13,25,0,2,0,217,16,22,42.1
2182,Aitor Ruibal,ESP,DF,CD Leganés,La Liga,23,1996,13.6,4,0,0,28,13,6,29,11,18,0,0,0,102,8,20,28.6
2183,Fabián Ruiz,ESP,MF,SSC Napoli,Serie A,23,1996,29.8,2,0,0,21,27,0,19,18,33,0,0,0,259,13,9,59.1
2184,Gerónimo Rulli,ARG,GK,Montpellier HSC,Ligue 1,27,1992,25.0,0,0,0,2,7,0,0,0,0,0,2,0,141,0,0,
2185,Lukas Rupp,DEU,FW,Norwich City,Premier League,28,1991,7.7,1,0,0,10,6,0,4,9,9,0,0,0,69,4,17,19.0
2186,Lukas Rupp,DEU,MF,TSG 1899 Hoffenheim,Bundesliga,28,1991,3.8,0,0,0,10,6,1,1,5,3,0,0,0,31,2,6,25.0
2187,Mathew Ryan,AUS,GK,Brighton & Hove Albion,Premier League,27,1992,38.0,0,0,0,0,4,0,0,0,0,0,0,0,184,0,0,
2188,Julian Ryerson,NOR,DF,1.FC Union Berlin,Bundesliga,21,1997,4.1,2,0,0,8,6,0,11,5,5,0,0,0,37,7,8,46.7
2189,Frederik Rönnow,DNK,GK,Eintracht Frankfurt,Bundesliga,26,1992,9.0,0,0,0,0,1,0,0,0,0,0,0,0,56,0,0,
2190,João Victor,BRA,MF,VfL Wolfsburg,Bundesliga,25,1994,18.1,4,0,0,26,27,8,22,13,22,0,0,0,138,25,51,32.9
2191,Roli Pereira de Sa,FRA,MF,FC Nantes,Ligue 1,22,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2192,Youssouf Sabaly,SEN,DF,FC Girondins Bordeaux,Ligue 1,26,1993,10.1,1,0,0,11,14,0,22,9,19,0,0,0,110,11,11,50.0
