Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,SCA,SCA/90,PassLiveSh,PassDeadSh,DribSh,ShSh,FldSh,DefSh,GCA,GCA/90,PassLiveG,PassDeadG,DribG,ShG,FldG,DefG
2217,Ezequiel Schelotto,ITA,DF,Chievo Verona,Serie A,29,1989,1.6,6,3.78,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2218,Nicolás Schiappacasse,URY,FW,Parma Calcio 1913,Serie A,19,1999,0.9,1,1.11,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
2219,Pasquale Schiattarella,ITA,MF,SPAL,Serie A,31,1987,20.5,62,3.03,40,17,1,0,3,1,5,0.24,3,2,0,0,0,0
2220,Patrik Schick,CZE,FW,AS Roma,Serie A,22,1996,14.6,32,2.19,21,0,4,4,3,0,5,0.34,1,0,1,1,2,0
2221,Julian Schieber,DEU,FW,FC Augsburg,Bundesliga,29,1989,2.9,6,2.09,4,0,0,1,1,0,0,0.00,0,0,0,0,0,0
2222,Christopher Schindler,DEU,DF,Huddersfield Town,Premier League,28,1990,36.2,14,0.39,10,1,0,1,0,1,2,0.06,1,0,0,0,0,0
2223,Keven Schlotterbeck,DEU,DF,SC Freiburg,Bundesliga,21,1997,8.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2224,Nico Schlotterbeck,DEU,DF,SC Freiburg,Bundesliga,18,1999,2.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2225,Jeffrey Schlupp,GHA,MF,Crystal Palace,Premier League,25,1992,18.6,26,1.40,22,0,2,1,1,0,3,0.16,1,0,1,0,1,0
2226,Kasper Schmeichel,DNK,GK,Leicester City,Premier League,31,1986,38.0,2,0.05,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2227,Marcel Schmelzer,DEU,DF,Borussia Dortmund,Bundesliga,30,1988,6.3,7,1.11,5,1,0,1,0,0,2,0.32,2,0,0,0,0,0
2228,Jonathan Schmid,FRA,DF,FC Augsburg,Bundesliga,28,1990,28.0,74,2.64,43,26,1,1,1,2,10,0.36,7,3,0,0,0,0
2229,Morgan Schneiderlin,FRA,MF,Everton FC,Premier League,28,1989,9.3,14,1.51,12,1,0,0,1,0,2,0.22,2,0,0,0,0,0
2230,Alessandro Schöpf,AUT,MF,FC Schalke 04,Bundesliga,24,1994,11.2,26,2.33,22,0,1,2,1,0,1,0.09,0,0,0,0,1,0
2231,Nico Schulz,DEU,DF,TSG 1899 Hoffenheim,Bundesliga,25,1993,28.2,107,3.80,87,2,7,3,5,3,12,0.43,8,1,1,0,1,1
2232,André Schürrle,DEU,FW,Fulham FC,Premier League,27,1990,18.2,41,2.25,34,0,3,2,2,0,2,0.11,2,0,0,0,0,0
2233,Pirmin Schwegler,CHE,MF,Hannover 96,Bundesliga,31,1987,23.1,65,2.82,27,31,0,1,3,3,2,0.09,1,1,0,0,0,0
2234,Alexander Schwolow,DEU,GK,SC Freiburg,Bundesliga,26,1992,33.0,6,0.18,4,2,0,0,0,0,1,0.03,0,1,0,0,0,0
2235,Matteo Scozzarella,ITA,MF,Parma Calcio 1913,Serie A,30,1988,16.2,33,2.04,15,14,1,2,0,1,6,0.37,3,2,0,0,0,1
2236,Simone Scuffet,ITA,GK,Udinese Calcio,Serie A,22,1996,9.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2237,Andrea Seculin,ITA,GK,Chievo Verona,Serie A,28,1990,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2238,Stanley Segarel,FRA,FW,Amiens SC,Ligue 1,24,1994,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2239,Davie Selke,DEU,FW,Hertha BSC,Bundesliga,23,1995,19.3,43,2.23,24,0,9,4,4,2,10,0.52,5,0,3,1,1,0
2240,Ole Selnaes,NOR,MF,AS Saint-Étienne,Ligue 1,24,1994,18.5,38,2.05,31,4,0,1,1,1,7,0.38,4,1,0,1,0,1
2241,Matz Sels,BEL,GK,RC Strasbourg Alsace,Ligue 1,26,1992,37.0,4,0.11,1,3,0,0,0,0,0,0.00,0,0,0,0,0,0
2242,Ken Sema,SWE,FW,Watford FC,Premier League,24,1993,8.4,20,2.39,13,0,4,3,0,0,2,0.24,2,0,0,0,0,0
2243,Alfa Semedo,GNB,MF,RCD Espanyol Barcelona,La Liga,20,1997,0.5,1,2.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2244,Nélson Semedo,PRT,DF,FC Barcelona,La Liga,24,1993,17.8,17,0.96,13,1,1,0,2,0,2,0.11,0,0,0,0,2,0
2245,Rúben Semedo,PRT,DF,SD Huesca,La Liga,24,1994,9.4,3,0.32,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2246,Adrian Semper,HRV,GK,Chievo Verona,Serie A,20,1998,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2247,Stefano Sensi,ITA,MF,US Sassuolo,Serie A,22,1995,21.9,91,4.15,61,19,3,2,2,4,7,0.32,5,1,0,0,1,0
2248,Luigi Sepe,ITA,GK,Parma Calcio 1913,Serie A,27,1991,37.0,3,0.08,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
2249,Suat Serdar,DEU,MF,FC Schalke 04,Bundesliga,21,1997,19.2,33,1.72,22,0,3,2,5,1,2,0.10,1,0,0,0,1,0
2250,Jean Michaël Seri,CIV,MF,Fulham FC,Premier League,27,1991,24.9,87,3.49,60,25,0,2,0,0,6,0.24,4,2,0,0,0,0
2251,Leonardo Sernicola,ITA,FW,US Sassuolo,Serie A,21,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2252,Julien Serrano,FRA,MF,AS Monaco,Ligue 1,20,1998,1.3,1,0.76,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2253,Grégory Sertic,FRA,MF,Olympique Marseille,Ligue 1,28,1989,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2254,Ryan Sessegnon,ENG,FW,Fulham FC,Premier League,18,2000,25.6,70,2.74,43,12,9,3,1,2,9,0.35,6,1,1,1,0,0
2255,Seung-ho Paik,KOR,FW,Girona FC,La Liga,21,1997,0.7,1,1.50,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
2256,Stephan El Shaarawy,ITA,FW,AS Roma,Serie A,25,1992,23.4,89,3.81,66,1,11,8,3,0,12,0.51,7,0,2,1,2,0
2257,Meritan Shabani,ALB,FW,Bayern Munich,Bundesliga,19,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2258,Xherdan Shaqiri,CHE,FW,Liverpool FC,Premier League,26,1991,11.8,36,3.05,25,5,3,1,1,0,11,0.93,6,1,2,1,0,0
2259,Luke Shaw,ENG,DF,Manchester United,Premier League,23,1995,28.8,67,2.33,52,5,6,3,0,1,10,0.35,5,1,2,1,0,1
2260,Jonjo Shelvey,ENG,MF,Newcastle United,Premier League,26,1992,10.5,40,3.80,22,9,4,3,0,2,1,0.09,1,0,0,0,0,0
2261,Gaku Shibasaki,JPN,MF,Getafe CF,La Liga,26,1992,4.3,7,1.62,3,2,0,1,0,1,1,0.23,0,0,0,1,0,0
2262,Gen Shoji,JPN,DF,FC Toulouse,Ligue 1,25,1992,18.0,6,0.33,4,2,0,0,0,0,0,0.00,0,0,0,0,0,0
2263,Djibril Sidibé,FRA,DF,AS Monaco,Ligue 1,26,1992,23.1,60,2.60,49,2,2,3,3,1,4,0.17,3,0,0,1,0,0
2264,Kalidou Sidibé,FRA,MF,FC Toulouse,Ligue 1,19,1999,14.0,8,0.57,6,0,0,0,0,2,0,0.00,0,0,0,0,0,0
2265,Sidnei,BRA,DF,Real Betis Balompié,La Liga,28,1989,19.4,10,0.52,8,0,2,0,0,0,1,0.05,0,0,1,0,0,0
2266,Jordan Siebatcheu,USA,FW,Stade Rennais FC,Ligue 1,22,1996,6.8,8,1.18,5,0,0,1,2,0,1,0.15,1,0,0,0,0,0
2267,Francisco Sierralta,CHL,DF,Parma Calcio 1913,Serie A,21,1997,3.0,4,1.34,2,0,0,0,0,2,1,0.33,0,0,0,0,0,1
2268,Gylfi Sigurdsson,ISL,MF,Everton FC,Premier League,28,1989,34.6,131,3.78,71,35,7,9,8,1,13,0.38,9,1,1,2,0,0
2269,Luca Siligardi,ITA,FW,Parma Calcio 1913,Serie A,30,1988,18.2,47,2.58,22,9,7,1,4,4,6,0.33,2,2,0,0,2,0
2270,Adrien Silva,PRT,MF,Leicester City,Premier League,29,1989,1.0,1,1.02,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2271,Adrien Silva,PRT,MF,AS Monaco,Ligue 1,29,1989,13.2,19,1.44,15,1,1,1,1,0,1,0.08,1,0,0,0,0,0
2272,André Silva,PRT,FW,Sevilla FC,La Liga,22,1995,24.0,60,2.50,45,0,6,2,5,2,6,0.25,3,0,0,1,2,0
2273,Bernardo Silva,PRT,MF,Manchester City,Premier League,23,1994,31.7,122,3.85,103,7,8,1,2,1,12,0.38,11,0,0,0,1,0
2274,David Silva,ESP,MF,Manchester City,Premier League,32,1986,26.7,144,5.40,116,8,6,9,3,2,19,0.71,18,1,0,0,0,0
2275,Gabriel Silva,BRA,DF,AS Saint-Étienne,Ligue 1,27,1991,15.9,15,0.94,10,3,1,0,0,1,4,0.25,3,1,0,0,0,0
2276,Jonathan Silva,ARG,DF,CD Leganés,La Liga,24,1994,30.0,75,2.50,45,21,3,3,2,1,9,0.30,7,2,0,0,0,0
2277,Matheus Pereira,BRA,MF,Juventus FC,Serie A,20,1998,1.0,2,1.96,1,1,0,0,0,0,1,0.98,1,0,0,0,0,0
2278,Thiago Silva,BRA,DF,Paris Saint-Germain,Ligue 1,33,1984,23.1,24,1.04,22,1,0,0,1,0,4,0.17,4,0,0,0,0,0
2279,Xande Silva,PRT,FW,West Ham United,Premier League,21,1997,0.2,2,10.00,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2280,Matías Silvestre,ARG,DF,FC Empoli,Serie A,33,1984,34.0,13,0.38,10,0,0,2,0,0,2,0.06,0,0,0,1,0,0
2281,Giovanni Simeone,ARG,FW,ACF Fiorentina,Serie A,23,1995,27.3,69,2.53,48,0,6,6,5,3,7,0.26,4,0,1,0,1,0
2282,Lorenco Simic,HRV,DF,SPAL,Serie A,22,1996,2.6,1,0.38,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2283,Moses Simon,NGA,DF,Levante UD,La Liga,23,1995,8.7,13,1.49,8,1,2,1,0,1,1,0.11,1,0,0,0,0,0
2284,Unai Simón,ESP,GK,Athletic Bilbao,La Liga,21,1997,7.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2285,Danny Simpson,ENG,DF,Leicester City,Premier League,31,1987,3.2,2,0.62,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2286,Jack Simpson,ENG,DF,AFC Bournemouth,Premier League,21,1996,4.5,3,0.67,3,0,0,0,0,0,1,0.22,1,0,0,0,0,0
2287,Josh Sims,ENG,FW,Southampton FC,Premier League,21,1997,2.4,4,1.70,4,0,0,0,0,0,3,1.27,3,0,0,0,0,0
2288,Giovanni Sio,CIV,FW,Montpellier HSC,Ligue 1,29,1989,0.7,3,4.29,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2289,Dimitrios Siovas,GRC,DF,CD Leganés,La Liga,29,1988,32.9,23,0.70,21,1,0,0,1,0,1,0.03,1,0,0,0,0,0
2290,Salvatore Sirigu,ITA,GK,Torino FC,Serie A,31,1987,35.2,5,0.14,3,2,0,0,0,0,0,0.00,0,0,0,0,0,0
2291,Ibrahima Sissoko,FRA,MF,RC Strasbourg Alsace,Ligue 1,20,1997,29.6,62,2.09,52,0,2,3,1,4,7,0.24,5,0,0,0,0,2
2292,Moussa Sissoko,FRA,MF,Tottenham Hotspur,Premier League,28,1989,25.9,43,1.66,38,0,2,0,2,1,4,0.15,4,0,0,0,0,0
2293,Pione Sisto,DNK,FW,Celta de Vigo,La Liga,23,1995,9.4,31,3.31,23,4,1,1,2,0,3,0.32,2,0,1,0,0,0
2294,Antonio Sivera,ESP,GK,Deportivo Alavés,La Liga,21,1996,3.0,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2295,Ellyes Skhiri,TUN,MF,Montpellier HSC,Ligue 1,23,1995,34.3,71,2.07,56,1,1,2,7,4,8,0.23,5,0,0,1,1,1
2296,Oliver Skipp,ENG,MF,Tottenham Hotspur,Premier League,17,2000,2.4,2,0.82,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2297,Lukasz Skorupski,POL,GK,Bologna FC 1909,Serie A,27,1991,38.0,2,0.05,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2298,Milan Skriniar,SVK,DF,Inter Milan,Serie A,23,1995,35.0,19,0.54,16,0,0,1,0,2,1,0.03,1,0,0,0,0,0
2299,Steven Skrzybski,DEU,FW,FC Schalke 04,Bundesliga,25,1992,7.4,18,2.44,13,0,1,1,1,2,3,0.41,1,0,0,0,0,2
2300,Petar Skuletic,SRB,FW,Montpellier HSC,Ligue 1,28,1990,6.7,17,2.54,10,0,2,3,2,0,3,0.45,0,0,1,1,1,0
2301,Callum Slattery,ENG,MF,Southampton FC,Premier League,19,1999,1.2,3,2.41,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2302,Naïm Sliti,TUN,MF,Dijon FCO,Ligue 1,26,1992,25.4,135,5.31,59,35,18,8,14,1,11,0.43,4,3,1,2,1,0
2303,Chris Smalling,ENG,DF,Manchester United,Premier League,28,1989,23.6,8,0.34,8,0,0,0,0,0,2,0.08,2,0,0,0,0,0
2304,Adam Smith,ENG,DF,AFC Bournemouth,Premier League,27,1991,23.0,34,1.48,23,3,2,0,6,0,3,0.13,2,1,0,0,0,0
2305,Tommy Smith,ENG,DF,Huddersfield Town,Premier League,26,1992,12.7,16,1.26,13,0,1,1,0,1,1,0.08,0,0,0,1,0,0
2306,Emile Smith Rowe,ENG,MF,RB Leipzig,Bundesliga,18,2000,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2307,Robert Snodgrass,SCO,MF,West Ham United,Premier League,30,1987,24.7,92,3.73,43,40,0,5,3,1,9,0.36,6,3,0,0,0,0
2308,Cédric Soares,PRT,DF,Southampton FC,Premier League,26,1991,16.6,26,1.57,23,2,0,1,0,0,3,0.18,3,0,0,0,0,0
2309,Cédric Soares,PRT,DF,Inter Milan,Serie A,26,1991,2.9,9,3.13,4,2,0,2,1,0,2,0.69,0,0,0,2,0,0
2310,Ramadan Sobhi,EGY,FW,Huddersfield Town,Premier League,21,1997,0.9,8,9.11,6,0,2,0,0,0,0,0.00,0,0,0,0,0,0
2311,Marcel Sobottka,DEU,MF,Fortuna Düsseldorf,Bundesliga,24,1994,10.5,7,0.67,5,0,0,0,1,1,2,0.19,1,0,0,0,0,1
2312,Rubén Sobrino,ESP,FW,Deportivo Alavés,La Liga,26,1992,10.7,19,1.77,13,0,2,2,2,0,2,0.19,1,0,0,1,0,0
2313,Rubén Sobrino,ESP,FW,Valencia CF,La Liga,26,1992,2.1,3,1.40,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2314,Danilo Soddimo,ITA,MF,Frosinone Calcio,Serie A,30,1987,2.8,11,3.93,7,2,0,2,0,0,1,0.36,1,0,0,0,0,0
2315,Álex Sola,ESP,DF,Real Sociedad,La Liga,19,1999,1.0,6,6.00,4,1,0,0,1,0,1,1.00,1,0,0,0,0,0
2316,Dominic Solanke,ENG,FW,AFC Bournemouth,Premier League,20,1997,3.9,17,4.41,12,0,3,0,1,1,2,0.52,1,0,0,0,0,1
2317,Andrés Solano,COL,DF,Atlético de Madrid,La Liga,20,1998,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2318,Carlos Soler,ESP,MF,Valencia CF,La Liga,21,1997,27.3,60,2.20,42,3,6,3,6,0,9,0.33,5,1,0,1,2,0
2319,Oumar Solet,FRA,DF,Olympique Lyon,Ligue 1,18,2000,0.7,1,1.53,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2320,Yann Sommer,CHE,GK,Borussia Mönchengladbach,Bundesliga,29,1988,34.0,4,0.12,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2321,Kévin Soni,CMR,FW,Girona FC,La Liga,20,1998,0.9,5,5.49,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
2322,Jérémy Sorbon,FRA,DF,EA Guingamp,Ligue 1,34,1983,29.4,9,0.31,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2323,Oliver Sorg,DEU,DF,Hannover 96,Bundesliga,28,1990,17.6,15,0.85,13,1,0,0,1,0,0,0.00,0,0,0,0,0,0
2324,David Soria,ESP,GK,Getafe CF,La Liga,25,1993,37.0,5,0.14,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2325,Juan Soriano,ESP,GK,Sevilla FC,La Liga,20,1997,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2326,Roberto Soriano,ITA,MF,Torino FC,Serie A,27,1991,5.2,17,3.27,12,0,0,1,2,2,2,0.38,2,0,0,0,0,0
2327,Roberto Soriano,ITA,MF,Bologna FC 1909,Serie A,27,1991,16.5,47,2.84,34,1,4,3,3,2,7,0.42,4,0,1,0,1,1
2328,Stefano Sorrentino,ITA,GK,Chievo Verona,Serie A,39,1979,31.0,3,0.10,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2329,Borna Sosa,HRV,DF,VfB Stuttgart,Bundesliga,20,1998,6.8,24,3.51,21,3,0,0,0,0,2,0.29,1,1,0,0,0,0
2330,Sebastian Soto,USA,MF,Hannover 96,Bundesliga,18,2000,0.3,1,3.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2331,Riccardo Sottil,ITA,FW,ACF Fiorentina,Serie A,19,1999,0.2,1,4.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2332,Pape Souaré,SEN,DF,Crystal Palace,Premier League,28,1990,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2333,Adama Soumaoro,FRA,DF,LOSC Lille,Ligue 1,26,1992,19.1,5,0.26,4,0,0,1,0,0,1,0.05,1,0,0,0,0,0
2334,Boubakary Soumaré,FRA,MF,LOSC Lille,Ligue 1,19,1999,6.3,13,2.07,10,0,0,0,2,1,5,0.80,3,0,0,0,1,1
2335,Caglar Söyüncü,TUR,DF,Leicester City,Premier League,22,1996,4.1,1,0.24,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2336,Julián Speroni,ARG,GK,Crystal Palace,Premier League,39,1979,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2337,Leonardo Spinazzola,ITA,DF,Juventus FC,Serie A,25,1993,6.7,20,3.00,16,0,1,3,0,0,2,0.30,1,0,0,1,0,0
2338,Nicolás Spolli,ARG,DF,Genoa CFC,Serie A,35,1983,6.0,2,0.33,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2339,Marco Sportiello,ITA,GK,Frosinone Calcio,Serie A,26,1992,35.0,5,0.14,2,3,0,0,0,0,0,0.00,0,0,0,0,0,0
2340,Mattia Sprocati,ITA,FW,Parma Calcio 1913,Serie A,25,1993,7.2,22,3.07,15,2,0,2,3,0,2,0.28,0,0,0,0,2,0
2341,Bassem Srarfi,TUN,FW,OGC Nice,Ligue 1,21,1997,9.1,21,2.31,12,2,2,1,3,1,0,0.00,0,0,0,0,0,0
2342,Darijo Srna,HRV,DF,Cagliari Calcio,Serie A,36,1982,23.2,61,2.63,42,15,0,1,3,0,5,0.22,3,2,0,0,0,0
2343,Konstantinos Stafylidis,GRC,DF,FC Augsburg,Bundesliga,24,1993,10.2,17,1.66,9,6,0,2,0,0,2,0.20,1,0,0,1,0,0
2344,Benjamin Stambouli,FRA,DF,FC Schalke 04,Bundesliga,27,1990,19.6,20,1.02,16,1,1,0,0,2,2,0.10,2,0,0,0,0,0
2345,Jozo Stanic,HRV,DF,FC Augsburg,Bundesliga,19,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2346,Junior Stanislas,ENG,MF,AFC Bournemouth,Premier League,28,1989,11.5,32,2.79,24,3,2,2,1,0,4,0.35,4,0,0,0,0,0
2347,Niklas Stark,DEU,DF,Hertha BSC,Bundesliga,23,1995,20.8,11,0.53,9,1,0,1,0,0,0,0.00,0,0,0,0,0,0
2348,Timo Stavitski,FIN,FW,SM Caen,Ligue 1,19,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2349,Renato Steffen,CHE,FW,VfL Wolfsburg,Bundesliga,26,1991,16.7,37,2.22,26,3,5,1,2,0,3,0.18,3,0,0,0,0,0
2350,Marc Stendera,DEU,MF,Eintracht Frankfurt,Bundesliga,22,1995,1.2,4,3.27,4,0,0,0,0,0,1,0.82,1,0,0,0,0,0
2351,Pascal Stenzel,DEU,DF,SC Freiburg,Bundesliga,22,1996,16.1,32,1.99,25,2,1,3,0,1,3,0.19,3,0,0,0,0,0
2352,Dale Stephens,ENG,MF,Brighton & Hove Albion,Premier League,29,1989,27.6,33,1.20,29,2,0,1,0,1,2,0.07,2,0,0,0,0,0
2353,Jack Stephens,ENG,DF,Southampton FC,Premier League,24,1994,18.9,11,0.58,10,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2354,Mariusz Stepinski,POL,FW,Chievo Verona,Serie A,23,1995,27.5,60,2.18,47,0,4,3,6,0,4,0.15,2,0,1,0,1,0
2355,Raheem Sterling,ENG,FW,Manchester City,Premier League,23,1994,30.8,130,4.22,89,0,22,8,9,1,27,0.88,18,0,4,0,4,0
2356,Lars Stindl,DEU,FW,Borussia Mönchengladbach,Bundesliga,29,1988,16.8,61,3.64,50,1,2,5,2,0,11,0.66,7,0,1,1,1,0
2357,Kevin Stöger,AUT,MF,Fortuna Düsseldorf,Bundesliga,24,1993,23.5,94,3.99,60,21,4,5,2,2,8,0.34,7,1,0,0,0,0
2358,John Stones,ENG,DF,Manchester City,Premier League,24,1994,19.6,15,0.77,14,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2359,Thomas Strakosha,ALB,GK,SS Lazio,Serie A,23,1995,35.0,8,0.23,7,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2360,Tobias Strobl,DEU,MF,Borussia Mönchengladbach,Bundesliga,28,1990,25.5,33,1.30,31,1,0,1,0,0,5,0.20,4,0,0,1,0,0
2361,Kevin Strootman,NLD,MF,Olympique Marseille,Ligue 1,28,1990,21.6,36,1.67,24,6,2,4,0,0,7,0.32,4,1,1,1,0,0
2362,Kevin Strootman,NLD,MF,AS Roma,Serie A,28,1990,1.0,2,2.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2363,Jens Stryger Larsen,DNK,DF,Udinese Calcio,Serie A,27,1991,35.9,58,1.61,52,2,1,2,0,1,7,0.19,7,0,0,0,0,0
2364,Cristhian Stuani,URY,FW,Girona FC,La Liga,31,1986,30.3,48,1.58,23,1,6,4,14,0,8,0.26,4,0,1,0,3,0
2365,Leo Stulac,SVN,MF,Parma Calcio 1913,Serie A,23,1994,16.1,38,2.36,23,11,3,0,1,0,3,0.19,3,0,0,0,0,0
2366,Stefano Sturaro,ITA,MF,Genoa CFC,Serie A,25,1993,2.4,9,3.80,5,3,0,0,0,1,0,0.00,0,0,0,0,0,0
2367,Daniel Sturridge,ENG,FW,Liverpool FC,Premier League,28,1989,5.7,15,2.65,14,0,1,0,0,0,3,0.53,3,0,0,0,0,0
2368,Damián Suárez,URY,DF,Getafe CF,La Liga,30,1988,36.0,95,2.64,37,52,2,1,1,2,7,0.19,3,4,0,0,0,0
2369,Denis Suárez,ESP,FW,Arsenal FC,Premier League,24,1994,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2370,Denis Suárez,ESP,MF,FC Barcelona,La Liga,24,1994,0.2,3,14.21,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
2371,Leo Suárez,ARG,FW,Real Valladolid CF,La Liga,22,1996,5.7,14,2.44,10,0,1,1,2,0,3,0.52,2,0,0,0,1,0
2372,Luis Suárez,URY,FW,FC Barcelona,La Liga,31,1987,31.4,128,4.07,87,0,13,7,18,3,27,0.86,16,0,4,1,5,1
2373,Mario Suárez,ESP,MF,Rayo Vallecano,La Liga,31,1987,11.4,22,1.93,20,1,0,0,0,1,1,0.09,1,0,0,0,0,0
2374,Mathías Suárez,URY,DF,Montpellier HSC,Ligue 1,22,1996,6.1,11,1.80,7,1,0,0,3,0,1,0.16,1,0,0,0,0,0
2375,Danijel Subasic,HRV,GK,AS Monaco,Ligue 1,33,1984,12.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2376,Neven Subotic,SRB,DF,AS Saint-Étienne,Ligue 1,29,1988,23.9,13,0.54,9,1,0,3,0,0,0,0.00,0,0,0,0,0,0
2377,Isaac Success,NGA,FW,Watford FC,Premier League,22,1996,11.7,40,3.42,27,0,3,0,8,2,1,0.09,1,0,0,0,0,0
2378,Niklas Süle,DEU,DF,Bayern Munich,Bundesliga,22,1995,29.5,27,0.92,25,0,1,0,1,0,4,0.14,4,0,0,0,0,0
2379,Sung-yueng Ki,KOR,MF,Newcastle United,Premier League,29,1989,14.5,34,2.35,19,13,0,1,1,0,3,0.21,2,0,0,1,0,0
2380,Andrew Surman,ENG,MF,AFC Bournemouth,Premier League,31,1986,16.0,22,1.38,21,0,0,0,0,1,1,0.06,1,0,0,0,0,0
2381,Sam Surridge,ENG,FW,AFC Bournemouth,Premier League,20,1998,0.1,2,13.85,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
2382,Markel Susaeta,ESP,FW,Athletic Bilbao,La Liga,30,1987,15.3,54,3.52,27,17,4,1,5,0,5,0.33,2,1,0,0,2,0
2383,Suso,ESP,FW,AC Milan,Serie A,24,1993,33.5,195,5.82,140,18,26,4,5,1,21,0.63,17,1,1,1,0,0
2384,Markus Suttner,AUT,DF,Fortuna Düsseldorf,Bundesliga,31,1987,5.4,11,2.02,5,5,0,0,1,0,1,0.18,1,0,0,0,0,0
2385,Mattias Svanberg,SWE,MF,Bologna FC 1909,Serie A,19,1999,13.1,33,2.53,20,5,2,1,3,2,4,0.31,3,0,0,1,0,0
2386,Sanasi Sy,FRA,MF,Amiens SC,Ligue 1,19,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2387,Seydou Sy,SEN,GK,AS Monaco,Ligue 1,22,1995,2.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2388,Issiaga Sylla,GIN,DF,FC Toulouse,Ligue 1,24,1994,22.2,33,1.49,26,1,2,2,1,1,2,0.09,0,1,1,0,0,0
2389,Moussa Sylla,FRA,FW,AS Monaco,Ligue 1,18,1999,8.5,29,3.39,20,1,4,1,2,1,3,0.35,1,0,1,0,1,0
2390,Eddy Sylvestre,FRA,FW,OGC Nice,Ligue 1,18,1999,3.0,8,2.71,7,0,1,0,0,0,2,0.68,2,0,0,0,0,0
2391,Ádám Szalai,HUN,FW,TSG 1899 Hoffenheim,Bundesliga,30,1987,18.1,59,3.26,42,2,3,9,3,0,7,0.39,3,0,1,3,0,0
2392,Wojciech Szczesny,POL,GK,Juventus FC,Serie A,28,1990,28.0,2,0.07,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2393,Alexander Sörloth,NOR,FW,Crystal Palace,Premier League,22,1995,2.1,5,2.43,5,0,0,0,0,0,1,0.49,1,0,0,0,0,0
