Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2194,Yaya Sanogo,FRA,FW,FC Toulouse,Ligue 1,25,1993,13.8,3,42,16,38.1,3.04,1.16,0.05,0.13,10.7,0,1,1,6.4,5.6,0.13,-3.4,-3.6
2195,Morgan Sanson,FRA,MF,Olympique Marseille,Ligue 1,23,1994,26.7,5,38,11,28.9,1.42,0.41,0.13,0.45,21.3,0,0,0,2.6,2.6,0.07,+2.4,+2.4
2196,Nicola Sansone,ITA,FW,Villarreal CF,La Liga,26,1991,0.4,1,2,1,50.0,4.86,2.43,0.50,1.00,18.7,0,0,0,0.1,0.1,0.05,+0.9,+0.9
2197,Nicola Sansone,ITA,FW,Bologna FC 1909,Serie A,26,1991,12.7,2,29,11,37.9,2.29,0.87,0.07,0.18,18.3,1,0,0,2.2,2.2,0.07,-0.2,-0.2
2198,Baptiste Santamaria,FRA,MF,SCO Angers,Ligue 1,23,1995,36.1,1,25,5,20.0,0.69,0.14,0.04,0.20,23.6,0,0,0,1.1,1.1,0.04,-0.1,-0.1
2199,Roberto Santamaría,ESP,GK,SD Huesca,La Liga,33,1985,20.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2200,Federico Santander,PRY,FW,Bologna FC 1909,Serie A,27,1991,22.9,8,74,26,35.1,3.23,1.13,0.11,0.31,13.8,4,0,0,8.9,8.9,0.12,-0.9,-0.9
2201,Davide Santon,ITA,DF,AS Roma,Serie A,27,1991,11.2,0,3,1,33.3,0.27,0.09,0.00,0.00,20.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2202,Michael Santos,URY,FW,CD Leganés,La Liga,25,1993,6.2,1,16,5,31.3,2.59,0.81,0.06,0.20,12.1,0,0,0,1.6,1.6,0.10,-0.6,-0.6
2203,Samir,BRA,DF,Udinese Calcio,Serie A,23,1994,20.0,2,8,3,37.5,0.40,0.15,0.25,0.67,12.4,0,0,0,0.5,0.5,0.06,+1.5,+1.5
2204,Riccardo Saponara,ITA,MF,UC Sampdoria,Serie A,26,1991,10.1,2,26,6,23.1,2.59,0.60,0.08,0.33,19.4,0,0,0,1.6,1.6,0.06,+0.4,+0.4
2205,Pablo Sarabia,ESP,MF,Sevilla FC,La Liga,26,1992,30.3,13,74,31,41.9,2.44,1.02,0.16,0.39,16.4,3,1,1,10.8,10.0,0.14,+2.2,+2.0
2206,Marcelo Saracchi,URY,DF,RB Leipzig,Bundesliga,20,1998,7.3,0,2,0,0.0,0.28,0.00,0.00,,16.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2207,Josh Sargent,USA,FW,SV Werder Bremen,Bundesliga,18,2000,2.4,2,4,2,50.0,1.70,0.85,0.50,1.00,5.7,0,0,0,1.5,1.5,0.38,+0.5,+0.5
2208,Bouna Sarr,GIN,DF,Olympique Marseille,Ligue 1,26,1992,24.9,1,21,2,9.5,0.84,0.08,0.05,0.50,20.3,0,0,0,1.7,1.7,0.08,-0.7,-0.7
2209,Ismaïla Sarr,SEN,FW,Stade Rennais FC,Ligue 1,20,1998,31.0,8,52,20,38.5,1.68,0.65,0.13,0.35,16.6,0,1,1,6.6,5.8,0.11,+1.4,+1.2
2210,Malang Sarr,FRA,DF,OGC Nice,Ligue 1,19,1999,33.3,1,10,1,10.0,0.30,0.03,0.10,1.00,19.0,3,0,0,1.2,1.2,0.12,-0.2,-0.2
2211,Lluis Sastre,ESP,MF,SD Huesca,La Liga,32,1986,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2212,Marco Sau,ITA,MF,UC Sampdoria,Serie A,30,1987,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2213,Marco Sau,ITA,FW,Cagliari Calcio,Serie A,30,1987,6.2,1,11,3,27.3,1.77,0.48,0.09,0.33,12.4,0,0,0,1.9,1.9,0.17,-0.9,-0.9
2214,Téji Savanier,FRA,MF,Nîmes Olympique,Ligue 1,26,1991,31.8,6,63,17,27.0,1.98,0.53,0.03,0.12,29.2,16,4,4,5.4,2.4,0.04,+0.6,-0.4
2215,Stefan Savic,MNE,DF,Atlético de Madrid,La Liga,27,1991,15.5,0,7,0,0.0,0.45,0.00,0.00,,7.9,0,0,0,0.8,0.8,0.12,-0.8,-0.8
2216,Fabian Schär,CHE,DF,Newcastle United,Premier League,26,1991,22.2,4,23,7,30.4,1.04,0.32,0.17,0.57,19.6,1,0,0,1.7,1.7,0.07,+2.3,+2.3
2217,Ezequiel Schelotto,ITA,DF,Chievo Verona,Serie A,29,1989,1.6,0,1,1,100.0,0.63,0.63,0.00,0.00,23.0,0,0,0,0.0,0.0,0.02,0.0,0.0
2218,Nicolás Schiappacasse,URY,FW,Parma Calcio 1913,Serie A,19,1999,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2219,Pasquale Schiattarella,ITA,MF,SPAL,Serie A,31,1987,20.5,0,15,4,26.7,0.73,0.20,0.00,0.00,22.7,1,0,0,0.6,0.6,0.04,-0.6,-0.6
2220,Patrik Schick,CZE,FW,AS Roma,Serie A,22,1996,14.6,3,34,14,41.2,2.33,0.96,0.09,0.21,10.2,0,0,0,4.7,4.7,0.14,-1.7,-1.7
2221,Julian Schieber,DEU,FW,FC Augsburg,Bundesliga,29,1989,2.9,1,5,1,20.0,1.74,0.35,0.20,1.00,13.4,0,0,0,0.4,0.4,0.08,+0.6,+0.6
2222,Christopher Schindler,DEU,DF,Huddersfield Town,Premier League,28,1990,36.2,1,14,3,21.4,0.39,0.08,0.07,0.33,9.5,0,0,0,1.4,1.4,0.10,-0.4,-0.4
2223,Keven Schlotterbeck,DEU,DF,SC Freiburg,Bundesliga,21,1997,8.6,0,2,1,50.0,0.23,0.12,0.00,0.00,8.0,0,0,0,0.2,0.2,0.09,-0.2,-0.2
2224,Nico Schlotterbeck,DEU,DF,SC Freiburg,Bundesliga,18,1999,2.5,0,1,0,0.0,0.40,0.00,0.00,,32.2,0,0,0,0.0,0.0,0.02,0.0,0.0
2225,Jeffrey Schlupp,GHA,MF,Crystal Palace,Premier League,25,1992,18.6,4,29,9,31.0,1.56,0.49,0.14,0.44,13.5,0,0,0,3.0,3.0,0.10,+1.0,+1.0
2226,Kasper Schmeichel,DNK,GK,Leicester City,Premier League,31,1986,38.0,0,1,0,0.0,0.03,0.00,0.00,,9.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
2227,Marcel Schmelzer,DEU,DF,Borussia Dortmund,Bundesliga,30,1988,6.3,0,4,0,0.0,0.64,0.00,0.00,,18.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2228,Jonathan Schmid,FRA,DF,FC Augsburg,Bundesliga,28,1990,28.0,3,15,8,53.3,0.54,0.29,0.20,0.38,25.9,7,0,0,0.6,0.6,0.04,+2.4,+2.4
2229,Morgan Schneiderlin,FRA,MF,Everton FC,Premier League,28,1989,9.3,0,3,0,0.0,0.32,0.00,0.00,,16.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
2230,Alessandro Schöpf,AUT,MF,FC Schalke 04,Bundesliga,24,1994,11.2,1,19,3,15.8,1.70,0.27,0.05,0.33,18.6,0,0,0,1.4,1.4,0.07,-0.4,-0.4
2231,Nico Schulz,DEU,DF,TSG 1899 Hoffenheim,Bundesliga,25,1993,28.2,1,29,8,27.6,1.03,0.28,0.03,0.13,17.7,0,0,0,2.1,2.1,0.07,-1.1,-1.1
2232,André Schürrle,DEU,FW,Fulham FC,Premier League,27,1990,18.2,6,56,17,30.4,3.07,0.93,0.11,0.35,21.8,4,0,0,3.4,3.4,0.06,+2.6,+2.6
2233,Pirmin Schwegler,CHE,MF,Hannover 96,Bundesliga,31,1987,23.1,0,12,1,8.3,0.52,0.04,0.00,0.00,25.5,0,0,0,0.4,0.4,0.03,-0.4,-0.4
2234,Alexander Schwolow,DEU,GK,SC Freiburg,Bundesliga,26,1992,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2235,Matteo Scozzarella,ITA,MF,Parma Calcio 1913,Serie A,30,1988,16.2,0,9,1,11.1,0.56,0.06,0.00,0.00,28.6,1,0,0,0.3,0.3,0.03,-0.3,-0.3
2236,Simone Scuffet,ITA,GK,Udinese Calcio,Serie A,22,1996,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2237,Andrea Seculin,ITA,GK,Chievo Verona,Serie A,28,1990,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2238,Stanley Segarel,FRA,FW,Amiens SC,Ligue 1,24,1994,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2239,Davie Selke,DEU,FW,Hertha BSC,Bundesliga,23,1995,19.3,3,45,20,44.4,2.33,1.04,0.07,0.15,13.3,0,0,0,6.5,6.5,0.15,-3.5,-3.5
2240,Ole Selnaes,NOR,MF,AS Saint-Étienne,Ligue 1,24,1994,18.5,0,13,3,23.1,0.70,0.16,0.00,0.00,24.2,0,0,0,0.6,0.6,0.04,-0.6,-0.6
2241,Matz Sels,BEL,GK,RC Strasbourg Alsace,Ligue 1,26,1992,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2242,Ken Sema,SWE,FW,Watford FC,Premier League,24,1993,8.4,1,10,3,30.0,1.19,0.36,0.10,0.33,16.3,0,0,0,0.8,0.8,0.08,+0.2,+0.2
2243,Alfa Semedo,GNB,MF,RCD Espanyol Barcelona,La Liga,20,1997,0.5,0,1,0,0.0,2.00,0.00,0.00,,18.4,0,0,0,0.0,0.0,0.02,0.0,0.0
2244,Nélson Semedo,PRT,DF,FC Barcelona,La Liga,24,1993,17.8,1,6,2,33.3,0.34,0.11,0.17,0.50,17.7,0,0,0,0.5,0.5,0.08,+0.5,+0.5
2245,Rúben Semedo,PRT,DF,SD Huesca,La Liga,24,1994,9.4,0,7,0,0.0,0.74,0.00,0.00,,9.1,0,0,0,0.5,0.5,0.08,-0.5,-0.5
2246,Adrian Semper,HRV,GK,Chievo Verona,Serie A,20,1998,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2247,Stefano Sensi,ITA,MF,US Sassuolo,Serie A,22,1995,21.9,2,37,8,21.6,1.69,0.37,0.05,0.25,22.1,6,0,0,2.0,2.0,0.05,0.0,0.0
2248,Luigi Sepe,ITA,GK,Parma Calcio 1913,Serie A,27,1991,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2249,Suat Serdar,DEU,MF,FC Schalke 04,Bundesliga,21,1997,19.2,2,28,8,28.6,1.46,0.42,0.07,0.25,18.7,0,0,0,2.4,2.4,0.09,-0.4,-0.4
2250,Jean Michaël Seri,CIV,MF,Fulham FC,Premier League,27,1991,24.9,1,18,6,33.3,0.72,0.24,0.06,0.17,25.7,3,0,0,1.1,1.1,0.06,-0.1,-0.1
2251,Leonardo Sernicola,ITA,FW,US Sassuolo,Serie A,21,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2252,Julien Serrano,FRA,MF,AS Monaco,Ligue 1,20,1998,1.3,0,1,0,0.0,0.76,0.00,0.00,,6.0,0,0,0,0.3,0.3,0.27,-0.3,-0.3
2253,Grégory Sertic,FRA,MF,Olympique Marseille,Ligue 1,28,1989,1.2,0,1,0,0.0,0.83,0.00,0.00,,12.0,0,0,0,0.0,0.0,0.05,0.0,0.0
2254,Ryan Sessegnon,ENG,FW,Fulham FC,Premier League,18,2000,25.6,2,28,10,35.7,1.10,0.39,0.07,0.20,14.4,0,0,0,3.2,3.2,0.11,-1.2,-1.2
2255,Seung-ho Paik,KOR,FW,Girona FC,La Liga,21,1997,0.7,0,1,0,0.0,1.50,0.00,0.00,,19.4,0,0,0,0.0,0.0,0.03,0.0,0.0
2256,Stephan El Shaarawy,ITA,FW,AS Roma,Serie A,25,1992,23.4,11,69,29,42.0,2.95,1.24,0.16,0.38,16.5,0,0,0,7.4,7.4,0.11,+3.6,+3.6
2257,Meritan Shabani,ALB,FW,Bayern Munich,Bundesliga,19,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2258,Xherdan Shaqiri,CHE,FW,Liverpool FC,Premier League,26,1991,11.8,6,26,10,38.5,2.20,0.85,0.23,0.60,19.1,5,0,0,3.7,3.7,0.14,+2.3,+2.3
2259,Luke Shaw,ENG,DF,Manchester United,Premier League,23,1995,28.8,1,20,6,30.0,0.69,0.21,0.05,0.17,19.6,0,0,0,1.0,1.0,0.05,0.0,0.0
2260,Jonjo Shelvey,ENG,MF,Newcastle United,Premier League,26,1992,10.5,1,24,8,33.3,2.28,0.76,0.04,0.13,28.6,5,0,0,1.0,1.0,0.04,0.0,0.0
2261,Gaku Shibasaki,JPN,MF,Getafe CF,La Liga,26,1992,4.3,0,6,1,16.7,1.39,0.23,0.00,0.00,23.0,0,0,0,0.4,0.4,0.06,-0.4,-0.4
2262,Gen Shoji,JPN,DF,FC Toulouse,Ligue 1,25,1992,18.0,0,2,0,0.0,0.11,0.00,0.00,,33.5,0,0,0,0.0,0.0,0.01,0.0,0.0
2263,Djibril Sidibé,FRA,DF,AS Monaco,Ligue 1,26,1992,23.1,0,18,3,16.7,0.78,0.13,0.00,0.00,18.8,1,0,0,1.4,1.4,0.08,-1.4,-1.4
2264,Kalidou Sidibé,FRA,MF,FC Toulouse,Ligue 1,19,1999,14.0,1,6,2,33.3,0.43,0.14,0.17,0.50,14.8,0,0,0,0.3,0.3,0.05,+0.7,+0.7
2265,Sidnei,BRA,DF,Real Betis Balompié,La Liga,28,1989,19.4,1,9,2,22.2,0.46,0.10,0.11,0.50,11.9,0,0,0,1.3,1.3,0.15,-0.3,-0.3
2266,Jordan Siebatcheu,USA,FW,Stade Rennais FC,Ligue 1,22,1996,6.8,3,20,10,50.0,2.96,1.48,0.15,0.30,9.1,0,0,0,3.8,3.8,0.19,-0.8,-0.8
2267,Francisco Sierralta,CHL,DF,Parma Calcio 1913,Serie A,21,1997,3.0,0,1,0,0.0,0.33,0.00,0.00,,40.0,0,0,0,0.0,0.0,0.01,0.0,0.0
2268,Gylfi Sigurdsson,ISL,MF,Everton FC,Premier League,28,1989,34.6,13,81,29,35.8,2.34,0.84,0.14,0.38,19.4,7,2,5,10.9,6.9,0.09,+2.1,+4.1
2269,Luca Siligardi,ITA,FW,Parma Calcio 1913,Serie A,30,1988,18.2,1,36,7,19.4,1.98,0.38,0.03,0.14,22.9,1,0,0,1.8,1.8,0.05,-0.8,-0.8
2270,Adrien Silva,PRT,MF,Leicester City,Premier League,29,1989,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2271,Adrien Silva,PRT,MF,AS Monaco,Ligue 1,29,1989,13.2,0,9,3,33.3,0.68,0.23,0.00,0.00,26.6,1,0,0,0.2,0.2,0.03,-0.2,-0.2
2272,André Silva,PRT,FW,Sevilla FC,La Liga,22,1995,24.0,9,61,25,41.0,2.54,1.04,0.15,0.36,12.2,0,0,0,9.6,9.6,0.16,-0.6,-0.6
2273,Bernardo Silva,PRT,MF,Manchester City,Premier League,23,1994,31.7,7,64,22,34.4,2.02,0.69,0.11,0.32,14.7,0,0,0,6.4,6.4,0.10,+0.6,+0.6
2274,David Silva,ESP,MF,Manchester City,Premier League,32,1986,26.7,6,50,18,36.0,1.87,0.67,0.12,0.33,13.4,4,0,0,6.9,6.9,0.14,-0.9,-0.9
2275,Gabriel Silva,BRA,DF,AS Saint-Étienne,Ligue 1,27,1991,15.9,0,8,0,0.0,0.50,0.00,0.00,,20.6,0,0,0,0.6,0.6,0.08,-0.6,-0.6
2276,Jonathan Silva,ARG,DF,CD Leganés,La Liga,24,1994,30.0,3,23,9,39.1,0.77,0.30,0.13,0.33,17.7,0,0,0,1.6,1.6,0.07,+1.4,+1.4
2277,Matheus Pereira,BRA,MF,Juventus FC,Serie A,20,1998,1.0,0,2,0,0.0,1.96,0.00,0.00,,18.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
2278,Thiago Silva,BRA,DF,Paris Saint-Germain,Ligue 1,33,1984,23.1,0,13,0,0.0,0.56,0.00,0.00,,9.7,0,0,0,0.9,0.9,0.07,-0.9,-0.9
2279,Xande Silva,PRT,FW,West Ham United,Premier League,21,1997,0.2,0,2,0,0.0,10.00,0.00,0.00,,14.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2280,Matías Silvestre,ARG,DF,FC Empoli,Serie A,33,1984,34.0,2,10,5,50.0,0.29,0.15,0.20,0.40,8.6,0,0,0,0.8,0.8,0.08,+1.2,+1.2
2281,Giovanni Simeone,ARG,FW,ACF Fiorentina,Serie A,23,1995,27.3,6,69,28,40.6,2.53,1.03,0.09,0.21,12.6,0,0,0,10.7,10.7,0.16,-4.7,-4.7
2282,Lorenco Simic,HRV,DF,SPAL,Serie A,22,1996,2.6,0,5,0,0.0,1.89,0.00,0.00,,7.9,0,0,0,0.9,0.9,0.18,-0.9,-0.9
2283,Moses Simon,NGA,DF,Levante UD,La Liga,23,1995,8.7,0,14,5,35.7,1.61,0.57,0.00,0.00,17.8,0,0,0,1.1,1.1,0.08,-1.1,-1.1
2284,Unai Simón,ESP,GK,Athletic Bilbao,La Liga,21,1997,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2285,Danny Simpson,ENG,DF,Leicester City,Premier League,31,1987,3.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2286,Jack Simpson,ENG,DF,AFC Bournemouth,Premier League,21,1996,4.5,0,2,1,50.0,0.45,0.22,0.00,0.00,8.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1
2287,Josh Sims,ENG,FW,Southampton FC,Premier League,21,1997,2.4,0,5,1,20.0,2.12,0.42,0.00,0.00,16.3,0,0,0,0.6,0.6,0.12,-0.6,-0.6
2288,Giovanni Sio,CIV,FW,Montpellier HSC,Ligue 1,29,1989,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2289,Dimitrios Siovas,GRC,DF,CD Leganés,La Liga,29,1988,32.9,1,21,4,19.0,0.64,0.12,0.05,0.25,11.4,0,0,0,1.6,1.6,0.08,-0.6,-0.6
2290,Salvatore Sirigu,ITA,GK,Torino FC,Serie A,31,1987,35.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2291,Ibrahima Sissoko,FRA,MF,RC Strasbourg Alsace,Ligue 1,20,1997,29.6,3,28,8,28.6,0.95,0.27,0.11,0.38,21.3,0,0,0,1.5,1.5,0.05,+1.5,+1.5
2292,Moussa Sissoko,FRA,MF,Tottenham Hotspur,Premier League,28,1989,25.9,0,15,3,20.0,0.58,0.12,0.00,0.00,23.8,0,0,0,1.2,1.2,0.08,-1.2,-1.2
2293,Pione Sisto,DNK,FW,Celta de Vigo,La Liga,23,1995,9.4,2,18,9,50.0,1.92,0.96,0.11,0.22,21.3,2,0,0,1.4,1.4,0.08,+0.6,+0.6
2294,Antonio Sivera,ESP,GK,Deportivo Alavés,La Liga,21,1996,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2295,Ellyes Skhiri,TUN,MF,Montpellier HSC,Ligue 1,23,1995,34.3,3,27,6,22.2,0.79,0.17,0.11,0.50,23.1,0,0,0,1.2,1.2,0.04,+1.8,+1.8
2296,Oliver Skipp,ENG,MF,Tottenham Hotspur,Premier League,17,2000,2.4,0,2,0,0.0,0.82,0.00,0.00,,13.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2297,Lukasz Skorupski,POL,GK,Bologna FC 1909,Serie A,27,1991,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2298,Milan Skriniar,SVK,DF,Inter Milan,Serie A,23,1995,35.0,0,13,3,23.1,0.37,0.09,0.00,0.00,9.4,0,0,0,1.0,1.0,0.07,-1.0,-1.0
2299,Steven Skrzybski,DEU,FW,FC Schalke 04,Bundesliga,25,1992,7.4,3,16,7,43.8,2.17,0.95,0.19,0.43,15.0,0,0,0,2.3,2.3,0.14,+0.7,+0.7
2300,Petar Skuletic,SRB,FW,Montpellier HSC,Ligue 1,28,1990,6.7,1,32,12,37.5,4.78,1.79,0.03,0.08,14.6,0,0,0,3.3,3.3,0.10,-2.3,-2.3
2301,Callum Slattery,ENG,MF,Southampton FC,Premier League,19,1999,1.2,0,2,0,0.0,1.61,0.00,0.00,,11.3,0,0,0,0.2,0.2,0.09,-0.2,-0.2
2302,Naïm Sliti,TUN,MF,Dijon FCO,Ligue 1,26,1992,25.4,3,62,20,32.3,2.44,0.79,0.03,0.10,23.1,18,1,1,5.4,4.6,0.07,-2.4,-2.6
2303,Chris Smalling,ENG,DF,Manchester United,Premier League,28,1989,23.6,1,12,4,33.3,0.51,0.17,0.08,0.25,8.4,0,0,0,1.1,1.1,0.09,-0.1,-0.1
2304,Adam Smith,ENG,DF,AFC Bournemouth,Premier League,27,1991,23.0,1,8,1,12.5,0.35,0.04,0.13,1.00,21.1,0,0,0,0.4,0.4,0.05,+0.6,+0.6
2305,Tommy Smith,ENG,DF,Huddersfield Town,Premier League,26,1992,12.7,0,2,0,0.0,0.16,0.00,0.00,,27.1,0,0,0,0.0,0.0,0.02,0.0,0.0
2306,Emile Smith Rowe,ENG,MF,RB Leipzig,Bundesliga,18,2000,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2307,Robert Snodgrass,SCO,MF,West Ham United,Premier League,30,1987,24.7,2,31,8,25.8,1.26,0.32,0.06,0.25,19.0,4,0,0,2.3,2.3,0.07,-0.3,-0.3
2308,Cédric Soares,PRT,DF,Southampton FC,Premier League,26,1991,16.6,1,10,3,30.0,0.60,0.18,0.10,0.33,28.5,1,0,0,0.3,0.3,0.03,+0.7,+0.7
2309,Cédric Soares,PRT,DF,Inter Milan,Serie A,26,1991,2.9,0,4,0,0.0,1.39,0.00,0.00,,20.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2
2310,Ramadan Sobhi,EGY,FW,Huddersfield Town,Premier League,21,1997,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2311,Marcel Sobottka,DEU,MF,Fortuna Düsseldorf,Bundesliga,24,1994,10.5,0,6,2,33.3,0.57,0.19,0.00,0.00,12.4,0,0,0,0.6,0.6,0.10,-0.6,-0.6
2312,Rubén Sobrino,ESP,FW,Valencia CF,La Liga,26,1992,2.1,0,3,0,0.0,1.40,0.00,0.00,,13.5,0,0,0,0.2,0.2,0.08,-0.2,-0.2
2313,Rubén Sobrino,ESP,FW,Deportivo Alavés,La Liga,26,1992,10.7,3,20,7,35.0,1.87,0.65,0.15,0.43,15.1,0,0,0,2.3,2.3,0.12,+0.7,+0.7
2314,Danilo Soddimo,ITA,MF,Frosinone Calcio,Serie A,30,1987,2.8,0,5,1,20.0,1.79,0.36,0.00,0.00,28.7,1,0,0,0.2,0.2,0.04,-0.2,-0.2
2315,Álex Sola,ESP,DF,Real Sociedad,La Liga,19,1999,1.0,0,2,1,50.0,2.00,1.00,0.00,0.00,21.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1
2316,Dominic Solanke,ENG,FW,AFC Bournemouth,Premier League,20,1997,3.9,0,9,3,33.3,2.33,0.78,0.00,0.00,13.8,0,0,0,0.9,0.9,0.10,-0.9,-0.9
2317,Andrés Solano,COL,DF,Atlético de Madrid,La Liga,20,1998,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2318,Carlos Soler,ESP,MF,Valencia CF,La Liga,21,1997,27.3,2,41,14,34.1,1.50,0.51,0.05,0.14,18.9,0,0,0,3.1,3.1,0.08,-1.1,-1.1
2319,Oumar Solet,FRA,DF,Olympique Lyon,Ligue 1,18,2000,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2320,Yann Sommer,CHE,GK,Borussia Mönchengladbach,Bundesliga,29,1988,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2321,Kévin Soni,CMR,FW,Girona FC,La Liga,20,1998,0.9,0,4,1,25.0,4.39,1.10,0.00,0.00,21.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2
2322,Jérémy Sorbon,FRA,DF,EA Guingamp,Ligue 1,34,1983,29.4,1,8,1,12.5,0.27,0.03,0.13,1.00,6.4,0,0,0,1.5,1.5,0.19,-0.5,-0.5
2323,Oliver Sorg,DEU,DF,Hannover 96,Bundesliga,28,1990,17.6,0,4,2,50.0,0.23,0.11,0.00,0.00,29.8,0,0,0,0.1,0.1,0.01,-0.1,-0.1
2324,David Soria,ESP,GK,Getafe CF,La Liga,25,1993,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2325,Juan Soriano,ESP,GK,Sevilla FC,La Liga,20,1997,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2326,Roberto Soriano,ITA,MF,Torino FC,Serie A,27,1991,5.2,0,5,1,20.0,0.96,0.19,0.00,0.00,20.7,0,0,0,0.3,0.3,0.06,-0.3,-0.3
2327,Roberto Soriano,ITA,MF,Bologna FC 1909,Serie A,27,1991,16.5,2,29,6,20.7,1.75,0.36,0.07,0.33,14.3,0,0,0,3.2,3.2,0.11,-1.2,-1.2
2328,Stefano Sorrentino,ITA,GK,Chievo Verona,Serie A,39,1979,31.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2329,Borna Sosa,HRV,DF,VfB Stuttgart,Bundesliga,20,1998,6.8,0,5,3,60.0,0.73,0.44,0.00,0.00,19.3,1,0,0,0.3,0.3,0.06,-0.3,-0.3
2330,Sebastian Soto,USA,MF,Hannover 96,Bundesliga,18,2000,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2331,Riccardo Sottil,ITA,FW,ACF Fiorentina,Serie A,19,1999,0.2,0,1,0,0.0,4.50,0.00,0.00,,12.0,0,0,0,0.2,0.2,0.20,-0.2,-0.2
2332,Pape Souaré,SEN,DF,Crystal Palace,Premier League,28,1990,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2333,Adama Soumaoro,FRA,DF,LOSC Lille,Ligue 1,26,1992,19.1,0,7,0,0.0,0.37,0.00,0.00,,10.1,0,0,0,0.5,0.5,0.07,-0.5,-0.5
2334,Boubakary Soumaré,FRA,MF,LOSC Lille,Ligue 1,19,1999,6.3,1,5,1,20.0,0.80,0.16,0.20,1.00,11.7,0,0,0,1.0,1.0,0.19,0.0,0.0
2335,Caglar Söyüncü,TUR,DF,Leicester City,Premier League,22,1996,4.1,0,2,1,50.0,0.48,0.24,0.00,0.00,8.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1
2336,Julián Speroni,ARG,GK,Crystal Palace,Premier League,39,1979,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2337,Leonardo Spinazzola,ITA,DF,Juventus FC,Serie A,25,1993,6.7,0,8,0,0.0,1.20,0.00,0.00,,18.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3
