Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,P_Cmp,P_Att,P_Cmp%,P_TotDist,P_PrgDist,PS_Cmp,PS_Att,PS_Cmp%,PM_Cmp,PM_Att,PM_Cmp%,PL_Cmp,PL_Att,PL_Cmp%,Ast,xA,A-xA,P_KP,P_1/3,P_PPA,P_CrsPA,P_Prog
2270,Adrien Silva,PRT,MF,Leicester City,Premier League,29,1989,1.0,70,79,88.6,1225,319,36,39,92.3,25,27,92.6,9,11,81.8,0,0.0,0.0,0,9,1,0,6
2271,Adrien Silva,PRT,MF,AS Monaco,Ligue 1,29,1989,13.2,606,726,83.5,12120,3196,230,263,87.5,262,292,89.7,106,150,70.7,0,0.5,-0.5,6,75,5,0,76
2272,André Silva,PRT,FW,Sevilla FC,La Liga,22,1995,24.0,399,550,72.5,5551,1557,264,332,79.5,108,145,74.5,16,33,48.5,0,4.0,-4.0,28,30,26,3,60
2273,Bernardo Silva,PRT,MF,Manchester City,Premier League,23,1994,31.7,1513,1798,84.1,25650,5777,740,815,90.8,608,699,87.0,138,213,64.8,7,7.5,-0.5,70,96,57,5,153
2274,David Silva,ESP,MF,Manchester City,Premier League,32,1986,26.7,1783,2083,85.6,29033,6374,920,1030,89.3,718,814,88.2,128,189,67.7,8,9.0,-1.0,73,136,84,5,186
2275,Gabriel Silva,BRA,DF,AS Saint-Étienne,Ligue 1,27,1991,15.9,484,627,77.2,8707,2933,233,265,87.9,174,225,77.3,67,117,57.3,2,1.4,+0.6,8,22,13,4,34
2276,Jonathan Silva,ARG,DF,CD Leganés,La Liga,24,1994,30.0,869,1290,67.4,16393,8234,400,475,84.2,326,436,74.8,125,320,39.1,6,3.4,+2.6,46,69,35,23,88
2277,Matheus Pereira,BRA,MF,Juventus FC,Serie A,20,1998,1.0,35,45,77.8,654,192,15,17,88.2,15,18,83.3,5,7,71.4,0,0.0,0.0,1,7,2,1,5
2278,Thiago Silva,BRA,DF,Paris Saint-Germain,Ligue 1,33,1984,23.1,1763,1880,93.8,35493,13731,578,607,95.2,917,950,96.5,252,301,83.7,1,0.6,+0.4,5,171,10,0,131
2279,Xande Silva,PRT,FW,West Ham United,Premier League,21,1997,0.2,3,5,60.0,35,2,3,4,75.0,0,0,,0,1,0.0,0,0.0,0.0,1,0,0,0,0
2280,Matías Silvestre,ARG,DF,FC Empoli,Serie A,33,1984,34.0,1267,1484,85.4,30310,8619,272,294,92.5,660,718,91.9,327,449,72.8,0,0.1,-0.1,4,76,1,0,69
2281,Giovanni Simeone,ARG,FW,ACF Fiorentina,Serie A,23,1995,27.3,248,366,67.8,3563,736,141,190,74.2,89,128,69.5,10,18,55.6,3,3.0,0.0,34,14,14,3,22
2282,Lorenco Simic,HRV,DF,SPAL,Serie A,22,1996,2.6,121,145,83.4,2503,775,41,46,89.1,59,65,90.8,20,32,62.5,0,0.0,0.0,0,8,0,0,6
2283,Moses Simon,NGA,DF,Levante UD,La Liga,23,1995,8.7,212,299,70.9,3640,1414,102,123,82.9,86,113,76.1,20,46,43.5,1,0.5,+0.5,6,18,5,1,25
2284,Unai Simón,ESP,GK,Athletic Bilbao,La Liga,21,1997,7.0,112,183,61.2,4122,2874,13,13,100.0,48,50,96.0,51,120,42.5,0,0.0,0.0,0,2,0,0,0
2285,Danny Simpson,ENG,DF,Leicester City,Premier League,31,1987,3.2,108,154,70.1,2075,913,36,51,70.6,54,71,76.1,14,26,53.8,0,0.0,0.0,1,5,0,0,7
2286,Jack Simpson,ENG,DF,AFC Bournemouth,Premier League,21,1996,4.5,191,225,84.9,4173,1490,50,57,87.7,104,116,89.7,35,48,72.9,0,0.1,-0.1,1,12,1,0,10
2287,Josh Sims,ENG,FW,Southampton FC,Premier League,21,1997,2.4,36,46,78.3,532,153,18,23,78.3,14,16,87.5,2,4,50.0,1,0.5,+0.5,2,1,2,2,1
2288,Giovanni Sio,CIV,FW,Montpellier HSC,Ligue 1,29,1989,0.7,17,22,77.3,339,52,7,10,70.0,7,8,87.5,2,3,66.7,0,0.0,0.0,2,0,1,0,4
2289,Dimitrios Siovas,GRC,DF,CD Leganés,La Liga,29,1988,32.9,1052,1448,72.7,23423,8871,288,343,84.0,537,653,82.2,215,421,51.1,0,1.3,-1.3,12,87,10,2,107
2290,Salvatore Sirigu,ITA,GK,Torino FC,Serie A,31,1987,35.2,703,1119,62.8,27202,18347,46,46,100.0,234,243,96.3,420,824,51.0,0,0.0,0.0,1,17,0,0,1
2291,Ibrahima Sissoko,FRA,MF,RC Strasbourg Alsace,Ligue 1,20,1997,29.6,1038,1274,81.5,19564,4427,437,513,85.2,435,508,85.6,145,206,70.4,2,2.7,-0.7,24,120,21,6,97
2292,Moussa Sissoko,FRA,MF,Tottenham Hotspur,Premier League,28,1989,25.9,1205,1397,86.3,20391,4909,562,625,89.9,495,553,89.5,116,161,72.0,3,2.4,+0.6,23,106,13,3,95
2293,Pione Sisto,DNK,FW,Celta de Vigo,La Liga,23,1995,9.4,379,456,83.1,6376,1391,210,228,92.1,121,142,85.2,41,66,62.1,1,1.2,-0.2,15,25,10,1,32
2294,Antonio Sivera,ESP,GK,Deportivo Alavés,La Liga,21,1996,3.0,47,102,46.1,2387,1994,3,3,100.0,7,7,100.0,37,92,40.2,0,0.1,-0.1,1,0,0,0,0
2295,Ellyes Skhiri,TUN,MF,Montpellier HSC,Ligue 1,23,1995,34.3,1461,1683,86.8,26094,6175,661,741,89.2,600,670,89.6,170,225,75.6,2,1.5,+0.5,26,110,23,4,124
2296,Oliver Skipp,ENG,MF,Tottenham Hotspur,Premier League,17,2000,2.4,116,137,84.7,2054,451,49,58,84.5,55,59,93.2,10,13,76.9,0,0.0,0.0,1,7,0,0,5
2297,Lukasz Skorupski,POL,GK,Bologna FC 1909,Serie A,27,1991,38.0,764,1126,67.9,27681,17463,52,54,96.3,301,305,98.7,408,764,53.4,0,0.0,0.0,0,11,0,0,0
2298,Milan Skriniar,SVK,DF,Inter Milan,Serie A,23,1995,35.0,2227,2400,92.8,43957,15225,787,821,95.9,1123,1180,95.2,307,378,81.2,1,0.3,+0.7,6,129,5,1,130
2299,Steven Skrzybski,DEU,FW,FC Schalke 04,Bundesliga,25,1992,7.4,99,142,69.7,1564,399,50,70,71.4,38,49,77.6,8,12,66.7,1,1.4,-0.4,9,7,1,0,9
2300,Petar Skuletic,SRB,FW,Montpellier HSC,Ligue 1,28,1990,6.7,116,168,69.0,1753,337,63,88,71.6,36,52,69.2,9,15,60.0,1,0.8,+0.2,6,7,2,0,9
2301,Callum Slattery,ENG,MF,Southampton FC,Premier League,19,1999,1.2,21,32,65.6,363,92,10,12,83.3,8,11,72.7,2,6,33.3,0,0.0,0.0,0,3,1,0,3
2302,Naïm Sliti,TUN,MF,Dijon FCO,Ligue 1,26,1992,25.4,668,959,69.7,12559,4509,298,363,82.1,251,328,76.5,100,223,44.8,4,6.3,-2.3,68,67,41,5,102
2303,Chris Smalling,ENG,DF,Manchester United,Premier League,28,1989,23.6,800,924,86.6,16968,4212,216,245,88.2,440,480,91.7,134,182,73.6,0,0.4,-0.4,3,21,1,0,36
2304,Adam Smith,ENG,DF,AFC Bournemouth,Premier League,27,1991,23.0,860,1072,80.2,14416,5450,432,499,86.6,351,418,84.0,69,124,55.6,1,0.8,+0.2,10,73,16,3,84
2305,Tommy Smith,ENG,DF,Huddersfield Town,Premier League,26,1992,12.7,470,618,76.1,8737,3011,207,241,85.9,184,235,78.3,75,127,59.1,0,0.5,-0.5,9,32,7,4,33
2306,Emile Smith Rowe,ENG,MF,RB Leipzig,Bundesliga,18,2000,0.3,13,16,81.3,132,40,10,13,76.9,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,1
2307,Robert Snodgrass,SCO,MF,West Ham United,Premier League,30,1987,24.7,875,1156,75.7,14746,4474,408,471,86.6,308,398,77.4,101,200,50.5,5,4.9,+0.1,61,81,31,6,81
2308,Cédric Soares,PRT,DF,Southampton FC,Premier League,26,1991,16.6,577,822,70.2,10022,4230,304,358,84.9,205,267,76.8,63,167,37.7,2,1.2,+0.8,13,50,20,10,55
2309,Cédric Soares,PRT,DF,Inter Milan,Serie A,26,1991,2.9,157,206,76.2,3207,1062,58,60,96.7,74,89,83.1,23,48,47.9,1,0.3,+0.7,4,14,4,1,9
2310,Ramadan Sobhi,EGY,FW,Huddersfield Town,Premier League,21,1997,0.9,37,44,84.1,456,165,24,26,92.3,10,15,66.7,0,0,,0,0.3,-0.3,4,0,3,1,4
2311,Marcel Sobottka,DEU,MF,Fortuna Düsseldorf,Bundesliga,24,1994,10.5,267,340,78.5,5044,1597,111,133,83.5,118,144,81.9,35,54,64.8,0,0.1,-0.1,2,15,2,0,29
2312,Rubén Sobrino,ESP,FW,Deportivo Alavés,La Liga,26,1992,10.7,178,253,70.4,2573,542,102,140,72.9,55,75,73.3,11,20,55.0,1,1.1,-0.1,9,12,4,2,13
2313,Rubén Sobrino,ESP,FW,Valencia CF,La Liga,26,1992,2.1,35,48,72.9,494,75,19,25,76.0,15,19,78.9,0,1,0.0,0,0.1,-0.1,1,2,0,0,2
2314,Danilo Soddimo,ITA,MF,Frosinone Calcio,Serie A,30,1987,2.8,90,126,71.4,1715,556,35,44,79.5,37,50,74.0,15,25,60.0,1,0.4,+0.6,7,6,6,3,11
2315,Álex Sola,ESP,DF,Real Sociedad,La Liga,19,1999,1.0,61,76,80.3,953,404,33,37,89.2,26,34,76.5,2,3,66.7,0,0.1,-0.1,1,5,1,1,3
2316,Dominic Solanke,ENG,FW,AFC Bournemouth,Premier League,20,1997,3.9,73,101,72.3,894,185,46,55,83.6,21,27,77.8,1,6,16.7,1,0.6,+0.4,8,3,2,0,6
2317,Andrés Solano,COL,DF,Atlético de Madrid,La Liga,20,1998,0.5,22,27,81.5,423,140,9,9,100.0,11,15,73.3,2,3,66.7,0,0.0,0.0,0,0,0,0,2
2318,Carlos Soler,ESP,MF,Valencia CF,La Liga,21,1997,27.3,749,983,76.2,13195,4483,356,423,84.2,290,365,79.5,87,154,56.5,6,3.9,+2.1,33,69,34,12,104
2319,Oumar Solet,FRA,DF,Olympique Lyon,Ligue 1,18,2000,0.7,44,48,91.7,912,173,7,7,100.0,33,34,97.1,4,7,57.1,0,0.0,0.0,0,2,0,0,4
2320,Yann Sommer,CHE,GK,Borussia Mönchengladbach,Bundesliga,29,1988,34.0,1265,1596,79.3,35965,18761,158,160,98.8,683,688,99.3,423,747,56.6,0,0.0,0.0,1,11,2,0,1
2321,Kévin Soni,CMR,FW,Girona FC,La Liga,20,1998,0.9,19,26,73.1,287,49,12,14,85.7,6,8,75.0,1,4,25.0,0,0.2,-0.2,3,1,0,0,1
2322,Jérémy Sorbon,FRA,DF,EA Guingamp,Ligue 1,34,1983,29.4,859,1005,85.5,18924,6483,222,262,84.7,473,516,91.7,157,214,73.4,0,0.4,-0.4,5,53,1,0,58
2323,Oliver Sorg,DEU,DF,Hannover 96,Bundesliga,28,1990,17.6,655,867,75.5,14461,5508,205,231,88.7,296,363,81.5,146,249,58.6,0,0.4,-0.4,7,60,9,4,69
2324,David Soria,ESP,GK,Getafe CF,La Liga,25,1993,37.0,454,1071,42.4,24759,20646,4,7,57.1,60,62,96.8,390,1001,39.0,0,0.1,-0.1,2,62,4,0,0
2325,Juan Soriano,ESP,GK,Sevilla FC,La Liga,20,1997,4.0,78,145,53.8,2605,1566,10,11,90.9,31,32,96.9,36,100,36.0,0,0.0,0.0,0,0,0,0,0
2326,Roberto Soriano,ITA,MF,Torino FC,Serie A,27,1991,5.2,191,235,81.3,2612,733,114,133,85.7,60,71,84.5,7,17,41.2,2,0.8,+1.2,8,13,8,1,23
2327,Roberto Soriano,ITA,MF,Bologna FC 1909,Serie A,27,1991,16.5,509,633,80.4,7403,2216,319,370,86.2,152,188,80.9,29,44,65.9,2,1.7,+0.3,21,37,22,2,70
2328,Stefano Sorrentino,ITA,GK,Chievo Verona,Serie A,39,1979,31.0,589,895,65.8,21372,15015,31,33,93.9,215,221,97.3,342,640,53.4,0,0.1,-0.1,2,4,0,0,0
2329,Borna Sosa,HRV,DF,VfB Stuttgart,Bundesliga,20,1998,6.8,280,397,70.5,5232,2678,112,139,80.6,127,164,77.4,37,85,43.5,1,1.3,-0.3,16,25,16,6,44
2330,Sebastian Soto,USA,MF,Hannover 96,Bundesliga,18,2000,0.3,4,5,80.0,43,8,3,3,100.0,1,2,50.0,0,0,,0,0.0,0.0,1,1,0,0,0
2331,Riccardo Sottil,ITA,FW,ACF Fiorentina,Serie A,19,1999,0.2,7,9,77.8,124,13,2,4,50.0,5,5,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
2332,Pape Souaré,SEN,DF,Crystal Palace,Premier League,28,1990,0.0,3,3,100.0,88,0,0,0,,2,2,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0
2333,Adama Soumaoro,FRA,DF,LOSC Lille,Ligue 1,26,1992,19.1,862,926,93.1,19161,5134,190,210,90.5,510,532,95.9,158,177,89.3,1,0.6,+0.4,2,12,1,0,19
2334,Boubakary Soumaré,FRA,MF,LOSC Lille,Ligue 1,19,1999,6.3,316,359,88.0,5861,1543,139,155,89.7,135,146,92.5,38,50,76.0,1,0.7,+0.3,6,45,4,1,34
2335,Caglar Söyüncü,TUR,DF,Leicester City,Premier League,22,1996,4.1,183,215,85.1,3477,1215,61,66,92.4,95,102,93.1,23,41,56.1,0,0.0,0.0,0,11,2,1,14
2336,Julián Speroni,ARG,GK,Crystal Palace,Premier League,39,1979,1.0,16,36,44.4,809,687,0,0,,1,1,100.0,15,35,42.9,0,0.0,0.0,0,2,0,0,0
2337,Leonardo Spinazzola,ITA,DF,Juventus FC,Serie A,25,1993,6.7,303,383,79.1,5428,1591,140,164,85.4,134,149,89.9,27,54,50.0,1,0.4,+0.6,7,16,17,6,35
2338,Nicolás Spolli,ARG,DF,Genoa CFC,Serie A,35,1983,6.0,167,201,83.1,3762,971,38,48,79.2,94,106,88.7,35,45,77.8,0,0.0,0.0,1,5,0,0,5
2339,Marco Sportiello,ITA,GK,Frosinone Calcio,Serie A,26,1992,35.0,818,1229,66.6,26036,15904,88,88,100.0,395,401,98.5,331,736,45.0,0,0.0,0.0,0,10,0,0,0
2340,Mattia Sprocati,ITA,FW,Parma Calcio 1913,Serie A,25,1993,7.2,148,219,67.6,2265,901,84,108,77.8,50,76,65.8,10,25,40.0,0,0.6,-0.6,10,12,11,3,28
2341,Bassem Srarfi,TUN,FW,OGC Nice,Ligue 1,21,1997,9.1,262,332,78.9,4493,871,139,161,86.3,94,119,79.0,27,36,75.0,0,1.0,-1.0,9,13,7,2,20
2342,Darijo Srna,HRV,DF,Cagliari Calcio,Serie A,36,1982,23.2,1248,1639,76.1,24884,12297,474,538,88.1,555,665,83.5,203,383,53.0,3,4.0,-1.0,43,102,47,22,161
2343,Konstantinos Stafylidis,GRC,DF,FC Augsburg,Bundesliga,24,1993,10.2,442,565,78.2,9628,3593,148,167,88.6,203,237,85.7,88,152,57.9,0,1.0,-1.0,8,28,5,4,41
2344,Benjamin Stambouli,FRA,DF,FC Schalke 04,Bundesliga,27,1990,19.6,759,984,77.1,15935,5751,227,270,84.1,392,448,87.5,133,249,53.4,2,0.4,+1.6,9,83,11,1,92
2345,Jozo Stanic,HRV,DF,FC Augsburg,Bundesliga,19,1999,0.0,3,3,100.0,82,34,0,0,,2,2,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0
2346,Junior Stanislas,ENG,MF,AFC Bournemouth,Premier League,28,1989,11.5,409,537,76.2,6607,2288,218,258,84.5,145,183,79.2,37,64,57.8,3,2.1,+0.9,15,30,29,5,54
2347,Niklas Stark,DEU,DF,Hertha BSC,Bundesliga,23,1995,20.8,880,1049,83.9,18209,7118,285,318,89.6,464,516,89.9,126,202,62.4,0,0.4,-0.4,3,73,5,0,79
2348,Timo Stavitski,FIN,FW,SM Caen,Ligue 1,19,1999,0.2,1,1,100.0,8,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
2349,Renato Steffen,CHE,FW,VfL Wolfsburg,Bundesliga,26,1991,16.7,437,581,75.2,7975,2086,194,240,80.8,189,240,78.8,48,75,64.0,1,1.7,-0.7,14,35,24,8,48
2350,Marc Stendera,DEU,MF,Eintracht Frankfurt,Bundesliga,22,1995,1.2,81,95,85.3,1441,513,36,40,90.0,34,36,94.4,7,14,50.0,0,0.2,-0.2,1,10,0,0,11
2351,Pascal Stenzel,DEU,DF,SC Freiburg,Bundesliga,22,1996,16.1,718,884,81.2,17151,5421,186,212,87.7,339,391,86.7,186,262,71.0,2,1.4,+0.6,16,48,21,12,69
2352,Dale Stephens,ENG,MF,Brighton & Hove Albion,Premier League,29,1989,27.6,1145,1369,83.6,25024,6533,354,415,85.3,558,616,90.6,223,306,72.9,1,0.8,+0.2,21,140,11,0,122
2353,Jack Stephens,ENG,DF,Southampton FC,Premier League,24,1994,18.9,599,793,75.5,12501,5043,206,235,87.7,277,340,81.5,109,204,53.4,0,0.1,-0.1,4,51,4,0,49
2354,Mariusz Stepinski,POL,FW,Chievo Verona,Serie A,23,1995,27.5,438,586,74.7,6417,984,246,294,83.7,141,187,75.4,26,47,55.3,2,1.4,+0.6,27,23,12,3,24
2355,Raheem Sterling,ENG,FW,Manchester City,Premier League,23,1994,30.8,1099,1337,82.2,15362,3204,694,764,90.8,356,434,82.0,32,78,41.0,9,9.2,-0.2,58,22,52,5,87
2356,Lars Stindl,DEU,FW,Borussia Mönchengladbach,Bundesliga,29,1988,16.8,602,732,82.2,10896,1788,261,319,81.8,251,287,87.5,79,96,82.3,1,2.9,-1.9,24,56,18,1,58
2357,Kevin Stöger,AUT,MF,Fortuna Düsseldorf,Bundesliga,24,1993,23.5,1181,1420,83.2,25614,7556,437,492,88.8,471,543,86.7,261,354,73.7,7,6.0,+1.0,54,148,36,7,161
2358,John Stones,ENG,DF,Manchester City,Premier League,24,1994,19.6,1646,1741,94.5,33895,9566,522,547,95.4,852,885,96.3,264,299,88.3,0,0.2,-0.2,5,111,5,0,85
2359,Thomas Strakosha,ALB,GK,SS Lazio,Serie A,23,1995,35.0,754,1081,69.8,23852,15667,120,122,98.4,301,312,96.5,325,637,51.0,0,0.0,0.0,1,20,1,0,1
2360,Tobias Strobl,DEU,MF,Borussia Mönchengladbach,Bundesliga,28,1990,25.5,1346,1493,90.2,30809,8294,318,347,91.6,741,777,95.4,280,354,79.1,4,1.5,+2.5,14,126,13,0,125
2361,Kevin Strootman,NLD,MF,Olympique Marseille,Ligue 1,28,1990,21.6,957,1190,80.4,16249,4685,483,553,87.3,376,448,83.9,91,157,58.0,5,1.3,+3.7,20,92,14,1,101
2362,Kevin Strootman,NLD,MF,AS Roma,Serie A,28,1990,1.0,30,38,78.9,471,101,15,17,88.2,13,16,81.3,2,4,50.0,0,0.1,-0.1,1,2,1,0,2
2363,Jens Stryger Larsen,DNK,DF,Udinese Calcio,Serie A,27,1991,35.9,1262,1649,76.5,23430,11701,521,595,87.6,597,718,83.1,135,292,46.2,4,1.8,+2.2,31,132,35,14,172
2364,Cristhian Stuani,URY,FW,Girona FC,La Liga,31,1986,30.3,352,501,70.3,5096,606,216,277,78.0,100,156,64.1,19,32,59.4,0,1.0,-1.0,14,19,5,0,18
2365,Leo Stulac,SVN,MF,Parma Calcio 1913,Serie A,23,1994,16.1,564,702,80.3,12112,3177,180,205,87.8,263,302,87.1,113,179,63.1,2,2.1,-0.1,22,41,5,1,47
2366,Stefano Sturaro,ITA,MF,Genoa CFC,Serie A,25,1993,2.4,43,72,59.7,775,299,20,26,76.9,15,28,53.6,7,12,58.3,0,0.2,-0.2,2,2,0,0,5
2367,Daniel Sturridge,ENG,FW,Liverpool FC,Premier League,28,1989,5.7,148,188,78.7,2544,746,75,89,84.3,53,66,80.3,16,22,72.7,1,1.2,-0.2,8,13,11,0,31
2368,Damián Suárez,URY,DF,Getafe CF,La Liga,30,1988,36.0,1333,1966,67.8,28744,15942,523,620,84.4,542,734,73.8,257,555,46.3,3,4.3,-1.3,62,126,52,21,164
2369,Denis Suárez,ESP,FW,Arsenal FC,Premier League,24,1994,0.8,32,35,91.4,444,69,20,20,100.0,8,10,80.0,2,2,100.0,0,0.0,0.0,0,2,1,0,1
2370,Denis Suárez,ESP,MF,FC Barcelona,La Liga,24,1994,0.2,14,20,70.0,225,62,8,10,80.0,5,7,71.4,1,1,100.0,0,0.1,-0.1,1,0,2,1,1
2371,Leo Suárez,ARG,FW,Real Valladolid CF,La Liga,22,1996,5.7,114,149,76.5,1921,518,55,68,80.9,45,57,78.9,13,19,68.4,0,0.4,-0.4,3,15,4,0,17
2372,Luis Suárez,URY,FW,FC Barcelona,La Liga,31,1987,31.4,767,1025,74.8,12821,2315,424,523,81.1,233,307,75.9,85,114,74.6,6,6.7,-0.7,50,38,39,5,69
2373,Mario Suárez,ESP,MF,Rayo Vallecano,La Liga,31,1987,11.4,454,558,81.4,8709,2588,179,200,89.5,200,243,82.3,66,100,66.0,0,0.6,-0.6,9,43,6,0,42
2374,Mathías Suárez,URY,DF,Montpellier HSC,Ligue 1,22,1996,6.1,222,295,75.3,3521,1471,123,143,86.0,72,90,80.0,22,47,46.8,0,0.4,-0.4,4,11,4,3,15
2375,Danijel Subasic,HRV,GK,AS Monaco,Ligue 1,33,1984,12.6,209,315,66.3,7555,5131,8,8,100.0,89,90,98.9,111,216,51.4,0,0.0,0.0,0,6,0,0,0
2376,Neven Subotic,SRB,DF,AS Saint-Étienne,Ligue 1,29,1988,23.9,960,1147,83.7,22647,6725,197,231,85.3,530,583,90.9,225,318,70.8,0,0.3,-0.3,5,40,3,0,41
2377,Isaac Success,NGA,FW,Watford FC,Premier League,22,1996,11.7,262,369,71.0,4137,885,140,184,76.1,89,115,77.4,23,40,57.5,1,2.1,-1.1,19,14,22,4,31
2378,Niklas Süle,DEU,DF,Bayern Munich,Bundesliga,22,1995,29.5,2371,2547,93.1,54476,16051,531,561,94.7,1275,1336,95.4,555,631,88.0,0,0.3,-0.3,6,222,11,0,148
2379,Sung-yueng Ki,KOR,MF,Newcastle United,Premier League,29,1989,14.5,520,644,80.7,11230,3045,179,200,89.5,223,253,88.1,112,178,62.9,1,0.9,+0.1,15,52,8,0,56
2380,Andrew Surman,ENG,MF,AFC Bournemouth,Premier League,31,1986,16.0,725,839,86.4,13930,3962,285,320,89.1,325,355,91.5,105,146,71.9,0,0.7,-0.7,9,66,18,1,80
2381,Sam Surridge,ENG,FW,AFC Bournemouth,Premier League,20,1998,0.1,3,5,60.0,34,0,2,4,50.0,1,1,100.0,0,0,,0,0.1,-0.1,1,0,0,0,0
2382,Markel Susaeta,ESP,FW,Athletic Bilbao,La Liga,30,1987,15.3,474,651,72.8,7638,2061,251,291,86.3,170,213,79.8,43,115,37.4,2,2.4,-0.4,33,27,22,8,26
2383,Suso,ESP,FW,AC Milan,Serie A,24,1993,33.5,1327,1768,75.1,25249,8461,597,688,86.8,524,664,78.9,183,348,52.6,10,8.9,+1.1,99,138,112,38,234
2384,Markus Suttner,AUT,DF,Fortuna Düsseldorf,Bundesliga,31,1987,5.4,175,260,67.3,4050,1591,58,68,85.3,75,96,78.1,42,95,44.2,1,0.8,+0.2,8,12,5,3,16
2385,Mattias Svanberg,SWE,MF,Bologna FC 1909,Serie A,19,1999,13.1,260,346,75.1,4484,1341,133,153,86.9,86,121,71.1,36,53,67.9,3,1.1,+1.9,13,15,8,1,23
2386,Sanasi Sy,FRA,MF,Amiens SC,Ligue 1,19,1999,0.0,1,1,100.0,27,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,1,0,0,0
2387,Seydou Sy,SEN,GK,AS Monaco,Ligue 1,22,1995,2.5,49,63,77.8,1354,875,10,10,100.0,18,18,100.0,21,35,60.0,0,0.0,0.0,0,0,0,0,0
2388,Issiaga Sylla,GIN,DF,FC Toulouse,Ligue 1,24,1994,22.2,860,1134,75.8,14338,5694,446,511,87.3,328,430,76.3,73,146,50.0,0,1.2,-1.2,15,52,14,8,87
2389,Moussa Sylla,FRA,FW,AS Monaco,Ligue 1,18,1999,8.5,114,176,64.8,1664,282,67,90,74.4,36,55,65.5,7,15,46.7,0,1.7,-1.7,14,2,2,0,9
2390,Eddy Sylvestre,FRA,FW,OGC Nice,Ligue 1,18,1999,3.0,87,109,79.8,1190,179,56,64,87.5,25,32,78.1,4,6,66.7,1,0.1,+0.9,2,7,1,1,6
2391,Ádám Szalai,HUN,FW,TSG 1899 Hoffenheim,Bundesliga,30,1987,18.1,298,411,72.5,4060,848,183,232,78.9,73,109,67.0,23,35,65.7,3,2.4,+0.6,23,18,9,0,29
2392,Wojciech Szczesny,POL,GK,Juventus FC,Serie A,28,1990,28.0,585,731,80.0,18815,10520,56,56,100.0,273,275,99.3,256,399,64.2,0,0.0,0.0,0,4,1,0,0
2393,Alexander Sörloth,NOR,FW,Crystal Palace,Premier League,22,1995,2.1,41,62,66.1,575,126,21,31,67.7,15,22,68.2,2,4,50.0,0,0.6,-0.6,3,2,1,0,5
2394,Franck Tabanou,FRA,DF,EA Guingamp,Ligue 1,29,1989,2.0,53,68,77.9,1140,533,11,12,91.7,33,35,94.3,9,20,45.0,0,0.0,0.0,0,2,1,0,7
2395,Jonathan Tah,DEU,DF,Bayer 04 Leverkusen,Bundesliga,22,1996,32.6,2217,2471,89.7,47170,11803,568,622,91.3,1291,1385,93.2,345,435,79.3,1,0.8,+0.2,8,195,9,1,138
2396,Flavien Tait,FRA,MF,SCO Angers,Ligue 1,25,1993,33.2,1139,1560,73.0,19591,6723,598,696,85.9,390,532,73.3,141,283,49.8,7,7.1,-0.1,73,102,46,13,140
2397,Adrien Tamèze,CMR,MF,OGC Nice,Ligue 1,24,1994,32.7,1659,1868,88.8,29625,6366,769,833,92.3,676,730,92.6,190,251,75.7,3,1.7,+1.3,26,124,14,3,118
2398,Strahinja Tanasijevic,SRB,DF,Chievo Verona,Serie A,21,1997,0.2,13,14,92.9,272,98,2,2,100.0,9,9,100.0,2,3,66.7,0,0.0,0.0,0,1,0,0,0
2399,Matt Targett,ENG,DF,Southampton FC,Premier League,22,1995,13.2,456,688,66.3,8192,4023,220,269,81.8,169,251,67.3,60,140,42.9,3,2.5,+0.5,22,34,14,8,56
2400,Rodri Tarín,ESP,DF,CD Leganés,La Liga,22,1996,15.9,392,525,74.7,8235,3022,119,140,85.0,209,255,82.0,59,113,52.2,0,0.0,0.0,1,22,3,1,22
2401,James Tarkowski,ENG,DF,Burnley FC,Premier League,25,1992,34.3,790,1117,70.7,19562,7659,188,241,78.0,385,472,81.6,213,389,54.8,1,0.3,+0.7,6,91,13,0,98
2402,Ciprian Tatarusanu,ROU,GK,FC Nantes,Ligue 1,32,1986,26.6,580,828,70.0,19646,13847,45,47,95.7,268,271,98.9,267,509,52.5,0,0.2,-0.2,1,3,1,1,0
2403,Julio Tavarès,CPV,FW,Dijon FCO,Ligue 1,29,1988,31.2,450,731,61.6,6464,1306,276,402,68.7,142,240,59.2,18,41,43.9,4,2.3,+1.7,22,25,13,2,43
2404,Júnior Tavares,BRA,DF,UC Sampdoria,Serie A,21,1996,2.0,174,198,87.9,2918,1044,78,83,94.0,82,94,87.2,12,16,75.0,0,0.2,-0.2,2,16,6,1,21
2405,Taleb Tawatha,ISR,DF,Eintracht Frankfurt,Bundesliga,26,1992,1.4,29,48,60.4,586,333,12,18,66.7,12,17,70.6,5,11,45.5,0,0.0,0.0,0,3,0,0,5
2406,Charlie Taylor,ENG,DF,Burnley FC,Premier League,24,1993,36.0,1224,1707,71.7,22327,9588,596,678,87.9,464,623,74.5,156,346,45.1,1,1.1,-0.1,12,66,22,13,88
