Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog
2284,Unai Simón\Unai-Simon,es ESP,GK,Athletic Club,es La Liga,21,1997,7.0,112,183,61.2,4122,2874,13,13,100.0,48,50,96.0,51,120,42.5,0,0.0,0.0,0,2,0,0,0
2285,Danny Simpson\Danny-Simpson,eng ENG,DF,Leicester City,eng Premier League,31,1987,3.2,108,154,70.1,2075,913,36,51,70.6,54,71,76.1,14,26,53.8,0,0.0,0.0,1,5,0,0,7
2286,Jack Simpson\Jack-Simpson,eng ENG,DF,Bournemouth,eng Premier League,21,1996,4.5,191,225,84.9,4173,1490,50,57,87.7,104,116,89.7,35,48,72.9,0,0.1,-0.1,1,12,1,0,10
2287,Josh Sims\Josh-Sims,eng ENG,FWMF,Southampton,eng Premier League,21,1997,2.4,36,46,78.3,532,153,18,23,78.3,14,16,87.5,2,4,50.0,1,0.5,+0.5,2,1,2,2,1
2288,Giovanni Sio\Giovanni-Sio,ci CIV,FW,Montpellier,fr Ligue 1,29,1989,0.7,17,22,77.3,339,52,7,10,70.0,7,8,87.5,2,3,66.7,0,0.0,0.0,2,0,1,0,4
2289,Dimitris Siovas\Dimitris-Siovas,gr GRE,DF,Leganés,es La Liga,29,1988,32.9,1052,1448,72.7,23423,8871,288,343,84.0,537,653,82.2,215,421,51.1,0,1.3,-1.3,12,87,10,2,107
2290,Salvatore Sirigu\Salvatore-Sirigu,it ITA,GK,Torino,it Serie A,31,1987,35.2,703,1119,62.8,27202,18347,46,46,100.0,234,243,96.3,420,824,51.0,0,0.0,0.0,1,17,0,0,1
2291,Ibrahima Sissoko\Ibrahima-Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,20,1997,29.6,1038,1274,81.5,19564,4427,437,513,85.2,435,508,85.6,145,206,70.4,2,2.7,-0.7,24,120,21,6,97
2292,Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Tottenham,eng Premier League,28,1989,25.9,1205,1397,86.3,20391,4909,562,625,89.9,495,553,89.5,116,161,72.0,3,2.4,+0.6,23,106,13,3,95
2293,Pione Sisto\Pione-Sisto,dk DEN,FWMF,Celta Vigo,es La Liga,23,1995,9.4,379,456,83.1,6376,1391,210,228,92.1,121,142,85.2,41,66,62.1,1,1.2,-0.2,15,25,10,1,32
2294,Antonio Sivera\Antonio-Sivera,es ESP,GK,Alavés,es La Liga,21,1996,3.0,47,102,46.1,2387,1994,3,3,100.0,7,7,100.0,37,92,40.2,0,0.1,-0.1,1,0,0,0,0
2295,Ellyes Skhiri\Ellyes-Skhiri,tn TUN,MF,Montpellier,fr Ligue 1,23,1995,34.3,1461,1683,86.8,26094,6175,661,741,89.2,600,670,89.6,170,225,75.6,2,1.5,+0.5,26,110,23,4,124
2296,Oliver Skipp\Oliver-Skipp,eng ENG,MFFW,Tottenham,eng Premier League,17,2000,2.4,116,137,84.7,2054,451,49,58,84.5,55,59,93.2,10,13,76.9,0,0.0,0.0,1,7,0,0,5
2297,Łukasz Skorupski\Lukasz-Skorupski,pl POL,GK,Bologna,it Serie A,27,1991,38.0,764,1126,67.9,27681,17463,52,54,96.3,301,305,98.7,408,764,53.4,0,0.0,0.0,0,11,0,0,0
2298,Milan Škriniar\Milan-Skriniar,sk SVK,DF,Inter,it Serie A,23,1995,35.0,2227,2400,92.8,43957,15225,787,821,95.9,1123,1180,95.2,307,378,81.2,1,0.3,+0.7,6,129,5,1,130
2299,Steven Skrzybski\Steven-Skrzybski,de GER,FWMF,Schalke 04,de Bundesliga,25,1992,7.4,99,142,69.7,1564,399,50,70,71.4,38,49,77.6,8,12,66.7,1,1.4,-0.4,9,7,1,0,9
2300,Petar Škuletić\Petar-Skuletic,rs SRB,FWMF,Montpellier,fr Ligue 1,28,1990,6.7,116,168,69.0,1753,337,63,88,71.6,36,52,69.2,9,15,60.0,1,0.8,+0.2,6,7,2,0,9
2301,Callum Slattery\Callum-Slattery,eng ENG,MF,Southampton,eng Premier League,19,1999,1.2,21,32,65.6,363,92,10,12,83.3,8,11,72.7,2,6,33.3,0,0.0,0.0,0,3,1,0,3
2302,Naïm Sliti\Naim-Sliti,tn TUN,MFFW,Dijon,fr Ligue 1,26,1992,25.4,668,959,69.7,12559,4509,298,363,82.1,251,328,76.5,100,223,44.8,4,6.3,-2.3,68,67,41,5,102
2303,Chris Smalling\Chris-Smalling,eng ENG,DF,Manchester Utd,eng Premier League,28,1989,23.6,800,924,86.6,16968,4212,216,245,88.2,440,480,91.7,134,182,73.6,0,0.4,-0.4,3,21,1,0,36
2304,Adam Smith\Adam-Smith,eng ENG,DF,Bournemouth,eng Premier League,27,1991,23.0,860,1072,80.2,14416,5450,432,499,86.6,351,418,84.0,69,124,55.6,1,0.8,+0.2,10,73,16,3,84
2305,Tommy Smith\Tommy-Smith,eng ENG,DF,Huddersfield,eng Premier League,26,1992,12.7,470,618,76.1,8737,3011,207,241,85.9,184,235,78.3,75,127,59.1,0,0.5,-0.5,9,32,7,4,33
2306,Emile Smith-Rowe\Emile-Smith-Rowe,eng ENG,MF,RB Leipzig,de Bundesliga,18,2000,0.3,13,16,81.3,132,40,10,13,76.9,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,1
2307,Robert Snodgrass\Robert-Snodgrass,sco SCO,MFFW,West Ham,eng Premier League,30,1987,24.7,875,1156,75.7,14746,4474,408,471,86.6,308,398,77.4,101,200,50.5,5,4.9,+0.1,61,81,31,6,81
2308,Cédric Soares\Cedric-Soares,pt POR,DF,Southampton,eng Premier League,26,1991,16.6,577,822,70.2,10022,4230,304,358,84.9,205,267,76.8,63,167,37.7,2,1.2,+0.8,13,50,20,10,55
2309,Cédric Soares\Cedric-Soares,pt POR,DF,Inter,it Serie A,26,1991,2.9,157,206,76.2,3207,1062,58,60,96.7,74,89,83.1,23,48,47.9,1,0.3,+0.7,4,14,4,1,9
2310,Ramadan Sobhi\Ramadan-Sobhi,eg EGY,FW,Huddersfield,eng Premier League,21,1997,0.9,37,44,84.1,456,165,24,26,92.3,10,15,66.7,0,0,,0,0.3,-0.3,4,0,3,1,4
2311,Marcel Sobottka\Marcel-Sobottka,de GER,MF,Düsseldorf,de Bundesliga,24,1994,10.5,267,340,78.5,5044,1597,111,133,83.5,118,144,81.9,35,54,64.8,0,0.1,-0.1,2,15,2,0,29
2312,Rubén Sobrino\Ruben-Sobrino,es ESP,FWMF,Alavés,es La Liga,26,1992,10.7,178,253,70.4,2573,542,102,140,72.9,55,75,73.3,11,20,55.0,1,1.1,-0.1,9,12,4,2,13
2313,Rubén Sobrino\Ruben-Sobrino,es ESP,FWMF,Valencia,es La Liga,26,1992,2.1,35,48,72.9,494,75,19,25,76.0,15,19,78.9,0,1,0.0,0,0.1,-0.1,1,2,0,0,2
2314,Danilo Soddimo\Danilo-Soddimo,it ITA,MF,Frosinone,it Serie A,30,1987,2.8,90,126,71.4,1715,556,35,44,79.5,37,50,74.0,15,25,60.0,1,0.4,+0.6,7,6,6,3,11
2315,Alex Sola\Alex-Sola,es ESP,DF,Real Sociedad,es La Liga,19,1999,1.0,61,76,80.3,953,404,33,37,89.2,26,34,76.5,2,3,66.7,0,0.1,-0.1,1,5,1,1,3
2316,Dominic Solanke\Dominic-Solanke,eng ENG,FW,Bournemouth,eng Premier League,20,1997,3.9,73,101,72.3,894,185,46,55,83.6,21,27,77.8,1,6,16.7,1,0.6,+0.4,8,3,2,0,6
2317,Andrés Solano\Andres-Solano,co COL,DF,Atlético Madrid,es La Liga,20,1998,0.5,22,27,81.5,423,140,9,9,100.0,11,15,73.3,2,3,66.7,0,0.0,0.0,0,0,0,0,2
2318,Carlos Soler\Carlos-Soler,es ESP,MF,Valencia,es La Liga,21,1997,27.3,749,983,76.2,13195,4483,356,423,84.2,290,365,79.5,87,154,56.5,6,3.9,+2.1,33,69,34,12,104
2319,Oumar Solet\Oumar-Solet,fr FRA,DF,Lyon,fr Ligue 1,18,2000,0.7,44,48,91.7,912,173,7,7,100.0,33,34,97.1,4,7,57.1,0,0.0,0.0,0,2,0,0,4
2320,Yann Sommer\Yann-Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,29,1988,34.0,1265,1596,79.3,35965,18761,158,160,98.8,683,688,99.3,423,747,56.6,0,0.0,0.0,1,11,2,0,1
2321,Kévin Soni\Kevin-Soni,cm CMR,FWDF,Girona,es La Liga,20,1998,0.9,19,26,73.1,287,49,12,14,85.7,6,8,75.0,1,4,25.0,0,0.2,-0.2,3,1,0,0,1
2322,Jérémy Sorbon\Jeremy-Sorbon,fr FRA,DF,Guingamp,fr Ligue 1,34,1983,29.4,859,1005,85.5,18924,6483,222,262,84.7,473,516,91.7,157,214,73.4,0,0.4,-0.4,5,53,1,0,58
2323,Oliver Sorg\Oliver-Sorg,de GER,DF,Hannover 96,de Bundesliga,28,1990,17.6,655,867,75.5,14461,5508,205,231,88.7,296,363,81.5,146,249,58.6,0,0.4,-0.4,7,60,9,4,69
2324,David Soria\David-Soria,es ESP,GK,Getafe,es La Liga,25,1993,37.0,454,1071,42.4,24759,20646,4,7,57.1,60,62,96.8,390,1001,39.0,0,0.1,-0.1,2,62,4,0,0
2325,Juan Soriano\Juan-Soriano,es ESP,GK,Sevilla,es La Liga,20,1997,4.0,78,145,53.8,2605,1566,10,11,90.9,31,32,96.9,36,100,36.0,0,0.0,0.0,0,0,0,0,0
2326,Roberto Soriano\Roberto-Soriano,it ITA,MFFW,Torino,it Serie A,27,1991,5.2,191,235,81.3,2612,733,114,133,85.7,60,71,84.5,7,17,41.2,2,0.8,+1.2,8,13,8,1,23
2327,Roberto Soriano\Roberto-Soriano,it ITA,MF,Bologna,it Serie A,27,1991,16.5,509,633,80.4,7403,2216,319,370,86.2,152,188,80.9,29,44,65.9,2,1.7,+0.3,21,37,22,2,70
2328,Stefano Sorrentino\Stefano-Sorrentino,it ITA,GK,Chievo,it Serie A,39,1979,31.0,589,895,65.8,21372,15015,31,33,93.9,215,221,97.3,342,640,53.4,0,0.1,-0.1,2,4,0,0,0
2329,Borna Sosa\Borna-Sosa,hr CRO,DFMF,Stuttgart,de Bundesliga,20,1998,6.8,280,397,70.5,5232,2678,112,139,80.6,127,164,77.4,37,85,43.5,1,1.3,-0.3,16,25,16,6,44
2330,Sebastian Soto\Sebastian-Soto,us USA,MF,Hannover 96,de Bundesliga,18,2000,0.3,4,5,80.0,43,8,3,3,100.0,1,2,50.0,0,0,,0,0.0,0.0,1,1,0,0,0
2331,Riccardo Sottil\Riccardo-Sottil,it ITA,FWMF,Fiorentina,it Serie A,19,1999,0.2,7,9,77.8,124,13,2,4,50.0,5,5,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
2332,Pape Souaré\Pape-Souare,sn SEN,DF,Crystal Palace,eng Premier League,28,1990,0.0,3,3,100.0,88,0,0,0,,2,2,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0
2333,Adama Soumaoro\Adama-Soumaoro,fr FRA,DF,Lille,fr Ligue 1,26,1992,19.1,862,926,93.1,19161,5134,190,210,90.5,510,532,95.9,158,177,89.3,1,0.6,+0.4,2,12,1,0,19
2334,Boubakary Soumaré\Boubakary-Soumare,fr FRA,MF,Lille,fr Ligue 1,19,1999,6.3,316,359,88.0,5861,1543,139,155,89.7,135,146,92.5,38,50,76.0,1,0.7,+0.3,6,45,4,1,34
2335,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Leicester City,eng Premier League,22,1996,4.1,183,215,85.1,3477,1215,61,66,92.4,95,102,93.1,23,41,56.1,0,0.0,0.0,0,11,2,1,14
2336,Julián Speroni\Julian-Speroni,ar ARG,GK,Crystal Palace,eng Premier League,39,1979,1.0,16,36,44.4,809,687,0,0,,1,1,100.0,15,35,42.9,0,0.0,0.0,0,2,0,0,0
2337,Leonardo Spinazzola\Leonardo-Spinazzola,it ITA,DF,Juventus,it Serie A,25,1993,6.7,303,383,79.1,5428,1591,140,164,85.4,134,149,89.9,27,54,50.0,1,0.4,+0.6,7,16,17,6,35
2338,Nicolás Spolli\Nicolas-Spolli,ar ARG,DF,Genoa,it Serie A,35,1983,6.0,167,201,83.1,3762,971,38,48,79.2,94,106,88.7,35,45,77.8,0,0.0,0.0,1,5,0,0,5
2339,Marco Sportiello\Marco-Sportiello,it ITA,GK,Frosinone,it Serie A,26,1992,35.0,818,1229,66.6,26036,15904,88,88,100.0,395,401,98.5,331,736,45.0,0,0.0,0.0,0,10,0,0,0
2340,Mattia Sprocati\Mattia-Sprocati,it ITA,FWMF,Parma,it Serie A,25,1993,7.2,148,219,67.6,2265,901,84,108,77.8,50,76,65.8,10,25,40.0,0,0.6,-0.6,10,12,11,3,28
2341,Bassem Srarfi\Bassem-Srarfi,tn TUN,FWMF,Nice,fr Ligue 1,21,1997,9.1,262,332,78.9,4493,871,139,161,86.3,94,119,79.0,27,36,75.0,0,1.0,-1.0,9,13,7,2,20
2342,Darijo Srna\Darijo-Srna,hr CRO,DF,Cagliari,it Serie A,36,1982,23.2,1248,1639,76.1,24884,12297,474,538,88.1,555,665,83.5,203,383,53.0,3,4.0,-1.0,43,102,47,22,161
2343,Kostas Stafylidis\Kostas-Stafylidis,gr GRE,DF,Augsburg,de Bundesliga,24,1993,10.2,442,565,78.2,9628,3593,148,167,88.6,203,237,85.7,88,152,57.9,0,1.0,-1.0,8,28,5,4,41
2344,Benjamin Stambouli\Benjamin-Stambouli,fr FRA,DFMF,Schalke 04,de Bundesliga,27,1990,19.6,759,984,77.1,15935,5751,227,270,84.1,392,448,87.5,133,249,53.4,2,0.4,+1.6,9,83,11,1,92
2345,Jozo Stanić\Jozo-Stanic,hr CRO,DF,Augsburg,de Bundesliga,19,1999,0.0,3,3,100.0,82,34,0,0,,2,2,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0
2346,Junior Stanislas\Junior-Stanislas,eng ENG,MFFW,Bournemouth,eng Premier League,28,1989,11.5,409,537,76.2,6607,2288,218,258,84.5,145,183,79.2,37,64,57.8,3,2.1,+0.9,15,30,29,5,54
2347,Niklas Stark\Niklas-Stark,de GER,DF,Hertha BSC,de Bundesliga,23,1995,20.8,880,1049,83.9,18209,7118,285,318,89.6,464,516,89.9,126,202,62.4,0,0.4,-0.4,3,73,5,0,79
2348,Timo Stavitski\Timo-Stavitski,fi FIN,FW,Caen,fr Ligue 1,19,1999,0.2,1,1,100.0,8,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
2349,Renato Steffen\Renato-Steffen,ch SUI,FWDF,Wolfsburg,de Bundesliga,26,1991,16.7,437,581,75.2,7975,2086,194,240,80.8,189,240,78.8,48,75,64.0,1,1.7,-0.7,14,35,24,8,48
2350,Marc Stendera\Marc-Stendera,de GER,MF,Eint Frankfurt,de Bundesliga,22,1995,1.2,81,95,85.3,1441,513,36,40,90.0,34,36,94.4,7,14,50.0,0,0.2,-0.2,1,10,0,0,11
2351,Pascal Stenzel\Pascal-Stenzel,de GER,DF,Freiburg,de Bundesliga,22,1996,16.1,718,884,81.2,17151,5421,186,212,87.7,339,391,86.7,186,262,71.0,2,1.4,+0.6,16,48,21,12,69
2352,Dale Stephens\Dale-Stephens,eng ENG,MF,Brighton,eng Premier League,29,1989,27.6,1145,1369,83.6,25024,6533,354,415,85.3,558,616,90.6,223,306,72.9,1,0.8,+0.2,21,140,11,0,122
2353,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,eng Premier League,24,1994,18.9,599,793,75.5,12501,5043,206,235,87.7,277,340,81.5,109,204,53.4,0,0.1,-0.1,4,51,4,0,49
2354,Mariusz Stępiński\Mariusz-Stepinski,pl POL,FW,Chievo,it Serie A,23,1995,27.5,438,586,74.7,6417,984,246,294,83.7,141,187,75.4,26,47,55.3,2,1.4,+0.6,27,23,12,3,24
2355,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,eng Premier League,23,1994,30.8,1099,1337,82.2,15362,3204,694,764,90.8,356,434,82.0,32,78,41.0,9,9.2,-0.2,58,22,52,5,87
2356,Lars Stindl\Lars-Stindl,de GER,FWMF,M'Gladbach,de Bundesliga,29,1988,16.8,602,732,82.2,10896,1788,261,319,81.8,251,287,87.5,79,96,82.3,1,2.9,-1.9,24,56,18,1,58
2357,Kevin Stöger\Kevin-Stoger,at AUT,MF,Düsseldorf,de Bundesliga,24,1993,23.5,1181,1420,83.2,25614,7556,437,492,88.8,471,543,86.7,261,354,73.7,7,6.0,+1.0,54,148,36,7,161
2358,John Stones\John-Stones,eng ENG,DF,Manchester City,eng Premier League,24,1994,19.6,1646,1741,94.5,33895,9566,522,547,95.4,852,885,96.3,264,299,88.3,0,0.2,-0.2,5,111,5,0,85
2359,Thomas Strakosha\Thomas-Strakosha,al ALB,GK,Lazio,it Serie A,23,1995,35.0,754,1081,69.8,23852,15667,120,122,98.4,301,312,96.5,325,637,51.0,0,0.0,0.0,1,20,1,0,1
2360,Tobias Strobl\Tobias-Strobl,de GER,MFDF,M'Gladbach,de Bundesliga,28,1990,25.5,1346,1493,90.2,30809,8294,318,347,91.6,741,777,95.4,280,354,79.1,4,1.5,+2.5,14,126,13,0,125
2361,Kevin Strootman\Kevin-Strootman,nl NED,MF,Marseille,fr Ligue 1,28,1990,21.6,957,1190,80.4,16249,4685,483,553,87.3,376,448,83.9,91,157,58.0,5,1.3,+3.7,20,92,14,1,101
2362,Kevin Strootman\Kevin-Strootman,nl NED,MF,Roma,it Serie A,28,1990,1.0,30,38,78.9,471,101,15,17,88.2,13,16,81.3,2,4,50.0,0,0.1,-0.1,1,2,1,0,2
2363,Jens Stryger Larsen\Jens-Stryger-Larsen,dk DEN,DFMF,Udinese,it Serie A,27,1991,35.9,1262,1649,76.5,23430,11701,521,595,87.6,597,718,83.1,135,292,46.2,4,1.8,+2.2,31,132,35,14,172
2364,Cristhian Stuani\Cristhian-Stuani,uy URU,FW,Girona,es La Liga,31,1986,30.3,352,501,70.3,5096,606,216,277,78.0,100,156,64.1,19,32,59.4,0,1.0,-1.0,14,19,5,0,18
2365,Leo Štulac\Leo-Stulac,si SVN,MF,Parma,it Serie A,23,1994,16.1,564,702,80.3,12112,3177,180,205,87.8,263,302,87.1,113,179,63.1,2,2.1,-0.1,22,41,5,1,47
2366,Stefano Sturaro\Stefano-Sturaro,it ITA,MF,Genoa,it Serie A,25,1993,2.4,43,72,59.7,775,299,20,26,76.9,15,28,53.6,7,12,58.3,0,0.2,-0.2,2,2,0,0,5
2367,Daniel Sturridge\Daniel-Sturridge,eng ENG,FWMF,Liverpool,eng Premier League,28,1989,5.7,148,188,78.7,2544,746,75,89,84.3,53,66,80.3,16,22,72.7,1,1.2,-0.2,8,13,11,0,31
2368,Damián Suárez\Damian-Suarez,uy URU,DF,Getafe,es La Liga,30,1988,36.0,1333,1966,67.8,28744,15942,523,620,84.4,542,734,73.8,257,555,46.3,3,4.3,-1.3,62,126,52,21,164
2369,Denis Suárez\Denis-Suarez,es ESP,FW,Arsenal,eng Premier League,24,1994,0.8,32,35,91.4,444,69,20,20,100.0,8,10,80.0,2,2,100.0,0,0.0,0.0,0,2,1,0,1
2370,Denis Suárez\Denis-Suarez,es ESP,MF,Barcelona,es La Liga,24,1994,0.2,14,20,70.0,225,62,8,10,80.0,5,7,71.4,1,1,100.0,0,0.1,-0.1,1,0,2,1,1
2371,Leonardo Suárez\Leonardo-Suarez,ar ARG,FWMF,Valladolid,es La Liga,22,1996,5.7,114,149,76.5,1921,518,55,68,80.9,45,57,78.9,13,19,68.4,0,0.4,-0.4,3,15,4,0,17
2372,Luis Suárez\Luis-Suarez,uy URU,FW,Barcelona,es La Liga,31,1987,31.4,767,1025,74.8,12821,2315,424,523,81.1,233,307,75.9,85,114,74.6,6,6.7,-0.7,50,38,39,5,69
2373,Mario Suárez\Mario-Suarez,es ESP,MF,Rayo Vallecano,es La Liga,31,1987,11.4,454,558,81.4,8709,2588,179,200,89.5,200,243,82.3,66,100,66.0,0,0.6,-0.6,9,43,6,0,42
2374,Mathías Suárez\Mathias-Suarez,uy URU,DF,Montpellier,fr Ligue 1,22,1996,6.1,222,295,75.3,3521,1471,123,143,86.0,72,90,80.0,22,47,46.8,0,0.4,-0.4,4,11,4,3,15
2375,Danijel Subašić\Danijel-Subasic,hr CRO,GK,Monaco,fr Ligue 1,33,1984,12.6,209,315,66.3,7555,5131,8,8,100.0,89,90,98.9,111,216,51.4,0,0.0,0.0,0,6,0,0,0
2376,Neven Subotić\Neven-Subotic,rs SRB,DF,Saint-Étienne,fr Ligue 1,29,1988,23.9,960,1147,83.7,22647,6725,197,231,85.3,530,583,90.9,225,318,70.8,0,0.3,-0.3,5,40,3,0,41
2377,Isaac Success\Isaac-Success,ng NGA,FWMF,Watford,eng Premier League,22,1996,11.7,262,369,71.0,4137,885,140,184,76.1,89,115,77.4,23,40,57.5,1,2.1,-1.1,19,14,22,4,31
2378,Niklas Süle\Niklas-Sule,de GER,DF,Bayern Munich,de Bundesliga,22,1995,29.5,2371,2547,93.1,54476,16051,531,561,94.7,1275,1336,95.4,555,631,88.0,0,0.3,-0.3,6,222,11,0,148
2379,Ki Sung-yueng\Ki-Sung-yueng,kr KOR,MF,Newcastle Utd,eng Premier League,29,1989,14.5,520,644,80.7,11230,3045,179,200,89.5,223,253,88.1,112,178,62.9,1,0.9,+0.1,15,52,8,0,56
2380,Andrew Surman\Andrew-Surman,eng ENG,MF,Bournemouth,eng Premier League,31,1986,16.0,725,839,86.4,13930,3962,285,320,89.1,325,355,91.5,105,146,71.9,0,0.7,-0.7,9,66,18,1,80
2381,Sam Surridge\Sam-Surridge,eng ENG,FWDF,Bournemouth,eng Premier League,20,1998,0.1,3,5,60.0,34,0,2,4,50.0,1,1,100.0,0,0,,0,0.1,-0.1,1,0,0,0,0
2382,Markel Susaeta\Markel-Susaeta,es ESP,FW,Athletic Club,es La Liga,30,1987,15.3,474,651,72.8,7638,2061,251,291,86.3,170,213,79.8,43,115,37.4,2,2.4,-0.4,33,27,22,8,26
2383,Suso\Suso,es ESP,FWMF,Milan,it Serie A,24,1993,33.5,1327,1768,75.1,25249,8461,597,688,86.8,524,664,78.9,183,348,52.6,10,8.9,+1.1,99,138,112,38,234
2384,Markus Suttner\Markus-Suttner,at AUT,DFMF,Düsseldorf,de Bundesliga,31,1987,5.4,175,260,67.3,4050,1591,58,68,85.3,75,96,78.1,42,95,44.2,1,0.8,+0.2,8,12,5,3,16
2385,Mattias Svanberg\Mattias-Svanberg,se SWE,MF,Bologna,it Serie A,19,1999,13.1,260,346,75.1,4484,1341,133,153,86.9,86,121,71.1,36,53,67.9,3,1.1,+1.9,13,15,8,1,23
2386,Sanasi Sy\Sanasi-Sy,fr FRA,MF,Amiens,fr Ligue 1,19,1999,0.0,1,1,100.0,27,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,1,0,0,0
2387,Seydou Sy\Seydou-Sy,sn SEN,GK,Monaco,fr Ligue 1,22,1995,2.5,49,63,77.8,1354,875,10,10,100.0,18,18,100.0,21,35,60.0,0,0.0,0.0,0,0,0,0,0
2388,Issiaga Sylla\Issiaga-Sylla,gn GUI,DFMF,Toulouse,fr Ligue 1,24,1994,22.2,860,1134,75.8,14338,5694,446,511,87.3,328,430,76.3,73,146,50.0,0,1.2,-1.2,15,52,14,8,87
2389,Moussa Sylla\Moussa-Sylla,fr FRA,FWMF,Monaco,fr Ligue 1,18,1999,8.5,114,176,64.8,1664,282,67,90,74.4,36,55,65.5,7,15,46.7,0,1.7,-1.7,14,2,2,0,9
2390,Eddy Sylvestre\Eddy-Sylvestre,fr FRA,FW,Nice,fr Ligue 1,18,1999,3.0,87,109,79.8,1190,179,56,64,87.5,25,32,78.1,4,6,66.7,1,0.1,+0.9,2,7,1,1,6
2391,Ádám Szalai\Adam-Szalai,hu HUN,FW,Hoffenheim,de Bundesliga,30,1987,18.1,298,411,72.5,4060,848,183,232,78.9,73,109,67.0,23,35,65.7,3,2.4,+0.6,23,18,9,0,29
2392,Wojciech Szczęsny\Wojciech-Szczesny,pl POL,GK,Juventus,it Serie A,28,1990,28.0,585,731,80.0,18815,10520,56,56,100.0,273,275,99.3,256,399,64.2,0,0.0,0.0,0,4,1,0,0
2393,Alexander Sørloth\Alexander-Sorloth,no NOR,FWMF,Crystal Palace,eng Premier League,22,1995,2.1,41,62,66.1,575,126,21,31,67.7,15,22,68.2,2,4,50.0,0,0.6,-0.6,3,2,1,0,5
2394,Franck Tabanou\Franck-Tabanou,fr FRA,DF,Guingamp,fr Ligue 1,29,1989,2.0,53,68,77.9,1140,533,11,12,91.7,33,35,94.3,9,20,45.0,0,0.0,0.0,0,2,1,0,7
2395,Jonathan Tah\Jonathan-Tah,de GER,DF,Leverkusen,de Bundesliga,22,1996,32.6,2217,2471,89.7,47170,11803,568,622,91.3,1291,1385,93.2,345,435,79.3,1,0.8,+0.2,8,195,9,1,138
2396,Flavien Tait\Flavien-Tait,fr FRA,MFFW,Angers,fr Ligue 1,25,1993,33.2,1139,1560,73.0,19591,6723,598,696,85.9,390,532,73.3,141,283,49.8,7,7.1,-0.1,73,102,46,13,140
2397,Adrien Tameze\Adrien-Tameze,cm CMR,MF,Nice,fr Ligue 1,24,1994,32.7,1659,1868,88.8,29625,6366,769,833,92.3,676,730,92.6,190,251,75.7,3,1.7,+1.3,26,124,14,3,118
2398,Strahinja Tanasijević\Strahinja-Tanasijevic,rs SRB,DF,Chievo,it Serie A,21,1997,0.2,13,14,92.9,272,98,2,2,100.0,9,9,100.0,2,3,66.7,0,0.0,0.0,0,1,0,0,0
2399,Matt Targett\Matt-Targett,eng ENG,DFMF,Southampton,eng Premier League,22,1995,13.2,456,688,66.3,8192,4023,220,269,81.8,169,251,67.3,60,140,42.9,3,2.5,+0.5,22,34,14,8,56
2400,Rodrigo Tarín\Rodrigo-Tarin,es ESP,DF,Leganés,es La Liga,22,1996,15.9,392,525,74.7,8235,3022,119,140,85.0,209,255,82.0,59,113,52.2,0,0.0,0.0,1,22,3,1,22
2401,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,eng Premier League,25,1992,34.3,790,1117,70.7,19562,7659,188,241,78.0,385,472,81.6,213,389,54.8,1,0.3,+0.7,6,91,13,0,98
2402,Ciprian Tătărușanu\Ciprian-Tatarusanu,ro ROU,GK,Nantes,fr Ligue 1,32,1986,26.6,580,828,70.0,19646,13847,45,47,95.7,268,271,98.9,267,509,52.5,0,0.2,-0.2,1,3,1,1,0
2403,Júlio Tavares\Julio-Tavares,cv CPV,FW,Dijon,fr Ligue 1,29,1988,31.2,450,731,61.6,6464,1306,276,402,68.7,142,240,59.2,18,41,43.9,4,2.3,+1.7,22,25,13,2,43
2404,Júnior Tavares\Junior-Tavares,br BRA,DF,Sampdoria,it Serie A,21,1996,2.0,174,198,87.9,2918,1044,78,83,94.0,82,94,87.2,12,16,75.0,0,0.2,-0.2,2,16,6,1,21
2405,Taleb Tawatha\Taleb-Tawatha,il ISR,DFFW,Eint Frankfurt,de Bundesliga,26,1992,1.4,29,48,60.4,586,333,12,18,66.7,12,17,70.6,5,11,45.5,0,0.0,0.0,0,3,0,0,5
2406,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,eng Premier League,24,1993,36.0,1224,1707,71.7,22327,9588,596,678,87.9,464,623,74.5,156,346,45.1,1,1.1,-0.1,12,66,22,13,88
2407,Malik Tchokounté\Malik-Tchokounte,fr FRA,FWMF,Caen,fr Ligue 1,29,1988,16.4,310,461,67.2,4488,767,193,263,73.4,80,123,65.0,25,45,55.6,2,0.5,+1.5,7,17,2,0,19
