Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks
706,Leo Dubois\Leo-Dubois,fr FRA,DF,Lyon,fr Ligue 1,23,1994,22.7,1494,1277,217,17,0,219,22,78,2,0,1,0,981,287,226,191,1025,62,198,1,1247,7,22,30,45
707,Martin Dúbravka\Martin-Dubravka,sk SVK,GK,Newcastle Utd,eng Premier League,29,1989,38.0,1152,736,416,98,0,120,30,0,0,0,0,0,395,43,714,68,870,1,0,144,686,3,31,4,6
708,Marvin Ducksch\Marvin-Ducksch,de GER,FW,Düsseldorf,de Bundesliga,24,1994,9.1,276,242,34,6,2,39,11,16,10,0,0,0,151,65,60,39,179,42,1,6,182,1,6,10,16
709,Ondrej Duda\Ondrej-Duda,sk SVK,MF,Hertha BSC,de Bundesliga,23,1994,28.5,1276,1199,77,22,5,249,44,25,38,11,4,4,840,221,215,136,1017,71,8,23,958,4,25,36,33
710,Shane Duffy\Shane-Duffy,ie IRL,DF,Brighton,eng Premier League,26,1992,34.3,1268,1239,29,23,0,191,58,5,0,0,0,0,793,139,336,66,990,128,6,13,990,5,31,7,12
711,Demeaco Duhaney\Demeaco-Duhaney,eng ENG,DF,Huddersfield,eng Premier League,19,1998,0.5,28,22,6,0,0,8,0,1,0,0,0,0,15,4,9,0,20,2,6,0,20,0,2,0,1
712,Paul Dummett\Paul-Dummett,wal WAL,DF,Newcastle Utd,eng Premier League,26,1991,22.1,884,760,124,14,1,122,15,16,3,0,0,0,462,124,298,642,37,77,107,1,639,1,16,15,23
713,Alfred Duncan\Alfred-Duncan,gh GHA,MF,Sassuolo,it Serie A,25,1993,20.5,863,842,21,10,5,120,27,22,1,0,0,0,612,126,125,729,82,31,10,3,690,3,21,15,16
714,Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,eng Premier League,26,1991,35.0,1489,1433,56,41,1,175,107,7,1,0,0,0,994,170,325,65,1255,110,14,17,1240,6,35,15,20
715,Maxime Dupé\Maxime-Dupe,fr FRA,GK,Nantes,fr Ligue 1,25,1993,10.4,301,174,127,36,0,20,3,0,0,0,0,0,91,11,199,26,222,0,0,38,172,3,7,0,0
716,Erik Durm\Erik-Durm,de GER,DF,Huddersfield,eng Premier League,26,1992,22.8,1072,818,254,8,0,177,16,53,2,0,1,0,501,230,341,207,556,49,244,2,748,5,32,19,49
717,Jimmy Durmaz\Jimmy-Durmaz,se SWE,MFFW,Toulouse,fr Ligue 1,29,1989,21.1,1217,1080,137,60,2,226,43,40,47,10,9,2,786,185,246,898,248,40,23,5,896,8,33,27,38
718,Riza Durmisi\Riza-Durmisi,dk DEN,DFMF,Lazio,it Serie A,24,1994,3.6,164,137,27,6,0,31,7,11,1,0,0,0,100,24,40,114,23,7,20,0,121,1,4,1,2
719,Hugo Duro\Hugo-Duro,es ESP,MFFW,Getafe,es La Liga,18,1999,4.6,68,63,5,0,0,17,1,2,4,0,2,0,34,18,16,34,17,8,1,1,46,0,1,1,3
720,Raphael Dwamena\Raphael-Dwamena,gh GHA,FW,Levante,es La Liga,22,1995,2.5,49,47,2,0,0,13,1,6,0,0,0,0,29,13,7,34,9,1,0,3,31,0,2,0,5
721,Paulo Dybala\Paulo-Dybala,ar ARG,FWMF,Juventus,it Serie A,24,1993,23.7,1282,1143,139,26,3,198,96,42,57,0,2,0,885,180,217,1093,140,16,20,8,1079,8,5,22,35
722,Edin Džeko\Edin-Dzeko,ba BIH,FW,Roma,it Serie A,32,1986,28.7,737,674,63,0,5,204,31,28,0,0,0,0,445,163,129,128,476,44,2,17,513,4,15,19,33
723,Blerim Džemaili\Blerim-Dzemaili,ch SUI,MF,Bologna,it Serie A,32,1986,19.4,710,673,37,24,4,159,25,5,3,0,0,0,537,68,105,130,532,29,7,1,549,3,13,10,37
724,Félix Eboa Eboa\Felix-Eboa-Eboa,cm CMR,DF,Guingamp,fr Ligue 1,21,1997,27.0,1005,947,58,19,0,145,20,10,0,0,0,0,606,127,272,157,640,125,39,1,777,4,32,10,22
725,Dennis Eckert\Dennis-Eckert,de GER,FW,Celta Vigo,es La Liga,21,1997,2.4,43,40,3,0,0,10,0,0,0,0,0,0,27,8,8,3,28,6,1,0,30,1,2,0,5
726,Bruno Ecuele Manga\Bruno-Ecuele-Manga,ga GAB,DF,Cardiff City,eng Premier League,30,1988,37.5,1110,957,153,40,1,164,23,15,0,0,0,0,482,192,436,123,723,110,112,3,706,7,56,23,27
727,Simone Edera\Simone-Edera,it ITA,FWMF,Torino,it Serie A,21,1997,0.9,34,29,5,4,0,8,1,1,1,0,0,0,25,1,8,29,4,1,0,0,29,0,0,0,0
728,Simone Edera\Simone-Edera,it ITA,FW,Bologna,it Serie A,21,1997,2.2,81,72,9,1,0,12,3,3,7,0,0,1,52,13,16,68,8,3,1,0,58,0,0,2,3
729,Ederson\Ederson,br BRA,GK,Manchester City,eng Premier League,24,1993,38.0,1071,852,219,49,3,111,44,0,0,0,0,0,786,50,235,693,178,1,0,173,918,4,19,3,3
730,Johannes Eggestein\Johannes-Eggestein,de GER,FWMF,Werder Bremen,de Bundesliga,20,1998,12.4,347,343,4,3,1,78,4,13,0,0,0,0,225,75,47,74,238,26,1,3,242,1,10,9,27
731,Maximilian Eggestein\Maximilian-Eggestein,de GER,MF,Werder Bremen,de Bundesliga,21,1996,33.9,1653,1603,50,31,6,306,33,35,1,0,0,0,1245,193,215,249,1276,87,15,4,1314,4,31,31,61
732,Albin Ekdal\Albin-Ekdal,se SWE,MF,Sampdoria,it Serie A,29,1989,29.4,1673,1606,67,66,0,239,24,4,0,0,0,0,1307,197,169,254,1301,74,1,9,1457,2,18,29,26
733,Josip Elez\Josip-Elez,hr CRO,DF,Hannover 96,de Bundesliga,24,1994,7.2,319,290,29,22,0,48,10,1,0,0,0,0,202,41,76,61,222,20,7,3,246,0,9,8,5
734,Harvey Elliot\Harvey-Elliot,eng ENG,MF,Fulham,eng Premier League,15,2003,0.2,12,12,0,0,1,1,0,1,0,0,0,0,9,1,2,11,1,0,0,0,10,0,1,0,0
735,Mohamed Elneny\Mohamed-Elneny,eg EGY,MF,Arsenal,eng Premier League,26,1992,4.2,287,279,8,5,0,50,7,1,0,0,0,0,234,29,24,11,266,5,3,0,259,2,1,2,4
736,Aritz Elustondo\Aritz-Elustondo,es ESP,DF,Real Sociedad,es La Liga,24,1994,25.0,1219,1092,127,33,1,174,29,20,0,0,0,0,811,170,238,125,907,73,94,0,973,3,25,14,35
737,Gorka Elustondo\Gorka-Elustondo,es ESP,MF,Rayo Vallecano,es La Liga,31,1987,3.2,133,128,5,3,0,23,4,1,0,0,0,0,90,9,34,29,88,10,2,1,107,1,2,1,4
738,Nico Elvedi\Nico-Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,21,1996,29.1,2102,2042,60,44,2,324,45,1,1,0,0,0,1811,135,156,639,1306,100,15,5,1945,2,16,11,22
739,Rodrigo Ely\Rodrigo-Ely,br BRA,DF,Alavés,es La Liga,24,1993,4.8,135,125,10,10,0,24,11,0,0,0,0,0,63,20,52,18,92,16,0,0,100,0,7,0,2
740,Mohamed Elyounoussi\Mohamed-Elyounoussi,no NOR,MFFW,Southampton,eng Premier League,23,1994,8.8,270,237,33,6,1,53,13,14,22,0,0,0,159,47,64,76,169,16,2,1,176,1,5,8,15
741,Adri Embarba\Adri-Embarba,es ESP,FWMF,Rayo Vallecano,es La Liga,26,1992,25.4,837,672,165,43,3,142,59,102,105,11,21,3,436,103,298,152,615,32,13,10,510,3,25,16,50
742,Breel Embolo\Breel-Embolo,ch SUI,FW,Schalke 04,de Bundesliga,21,1997,14.9,280,269,11,1,4,59,3,9,0,0,0,0,188,60,32,21,202,25,2,17,188,3,6,4,17
743,Emerson\Emerson,br BRA,DF,Betis,es La Liga,19,1999,3.5,202,157,45,7,1,40,0,6,0,0,0,0,117,64,21,6,148,5,38,0,164,0,7,4,6
744,Youssef En-Nesyri\Youssef-En-Nesyri,ma MAR,FW,Leganés,es La Liga,21,1997,23.4,495,476,19,1,1,146,18,30,0,0,0,0,209,161,125,259,52,101,8,5,278,3,17,15,39
745,Björn Engels\Bjorn-Engels,be BEL,DF,Reims,fr Ligue 1,23,1994,33.0,1267,1220,47,46,0,137,57,4,0,0,0,0,916,131,220,66,1072,91,1,8,1081,2,17,14,5
746,Sergi Enrich\Sergi-Enrich,es ESP,FW,Eibar,es La Liga,28,1990,28.7,926,892,34,2,0,243,15,5,0,0,0,0,478,249,199,48,595,135,6,39,683,3,13,18,37
747,Javier Eraso\Javier-Eraso,es ESP,MFFW,Leganés,es La Liga,28,1990,7.0,229,200,29,4,1,42,8,11,15,2,1,1,165,26,38,32,182,10,2,1,175,2,4,2,9
748,Christian Eriksen\Christian-Eriksen,dk DEN,MFFW,Tottenham,eng Premier League,26,1992,30.8,1985,1834,151,55,8,380,73,58,71,9,11,0,1370,239,376,462,1432,77,6,2,1540,9,26,42,60
749,Patrick Erras\Patrick-Erras,de GER,MF,Nürnberg,de Bundesliga,23,1995,13.6,453,444,9,6,2,62,10,1,2,0,2,0,290,71,92,70,310,48,0,2,365,1,8,5,3
750,Gonzalo Escalante\Gonzalo-Escalante,ar ARG,MF,Eibar,es La Liga,25,1993,19.9,768,762,6,6,3,119,15,10,0,0,0,0,478,128,162,80,543,111,0,7,597,5,13,12,24
751,Sergio Escudero\Sergio-Escudero,es ESP,DFMF,Sevilla,es La Liga,28,1989,17.2,951,764,187,21,1,188,31,37,3,0,0,0,510,226,215,644,84,47,163,1,752,6,12,19,20
752,Bernardo Espinosa\Bernardo-Espinosa,co COL,DF,Girona,es La Liga,29,1989,30.3,1365,1331,34,32,1,155,34,3,0,0,0,0,992,157,216,213,994,89,2,9,1203,3,23,6,10
753,Michael Esser\Michael-Esser,de GER,GK,Hannover 96,de Bundesliga,30,1987,32.0,1231,856,375,91,0,117,31,1,0,0,0,0,556,38,637,113,917,0,0,141,867,4,27,7,5
754,Alexander Esswein\Alexander-Esswein,de GER,FWMF,Stuttgart,de Bundesliga,28,1990,13.9,450,424,26,3,1,97,19,43,10,1,1,0,236,114,100,82,318,27,9,5,308,1,3,10,25
755,Neil Etheridge\Neil-Etheridge,ph PHI,GK,Cardiff City,eng Premier League,28,1990,38.0,1188,719,469,150,1,99,20,0,0,0,0,0,49,19,1120,46,926,0,0,49,396,6,61,7,2
756,Beñat Etxebarria\Benat-Etxebarria,es ESP,MF,Athletic Club,es La Liga,31,1987,22.6,1241,1079,162,78,2,184,76,34,68,3,11,1,764,136,341,91,1088,40,1,5,996,10,20,13,19
757,Xabier Etxeita\Xabier-Etxeita,es ESP,DF,Huesca,es La Liga,30,1987,29.7,866,826,40,37,0,117,23,10,0,0,0,0,502,92,272,174,579,80,3,2,659,8,18,12,12
758,Lucas Evangelista\Lucas-Evangelista,br BRA,FWMF,Nantes,fr Ligue 1,23,1995,8.0,313,310,3,2,0,72,11,17,0,0,0,0,218,35,60,244,30,26,0,1,228,0,6,10,10
759,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,eng Premier League,30,1988,22.2,1013,972,41,39,2,130,37,1,1,0,0,0,732,72,209,294,616,74,1,3,867,1,22,7,7
760,Ewerton\Ewerton,br BRA,DF,Nürnberg,de Bundesliga,29,1989,14.9,576,554,22,21,0,149,18,0,0,0,0,0,422,54,100,468,61,20,1,3,493,3,6,6,4
761,Valentin Eysseric\Valentin-Eysseric,fr FRA,FWMF,Fiorentina,it Serie A,26,1992,4.0,177,166,11,2,0,26,11,7,8,0,0,0,130,19,28,34,136,3,1,0,134,2,4,6,6
762,Valentin Eysseric\Valentin-Eysseric,fr FRA,MFFW,Nantes,fr Ligue 1,26,1992,2.3,110,85,25,9,0,34,5,4,10,0,1,1,65,20,25,18,89,2,1,0,76,0,4,2,4
763,Marco Fabián\Marco-Fabian,mx MEX,FW,Eint Frankfurt,de Bundesliga,29,1989,0.7,13,11,2,2,0,3,0,1,0,0,0,0,13,0,0,1,12,0,0,0,8,0,1,1,1
764,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,eng Premier League,33,1985,38.0,1204,749,455,152,0,74,55,0,0,0,0,0,318,65,821,50,907,1,0,142,651,12,46,6,2
765,Fabinho\Fabinho,br BRA,MF,Liverpool,eng Premier League,24,1993,22.4,1631,1587,44,39,3,268,52,10,0,0,0,0,1183,164,284,77,1444,70,4,2,1403,3,21,18,25
766,Fábio\Fabio,br BRA,DF,Nantes,fr Ligue 1,28,1990,14.2,635,488,147,17,1,105,20,32,0,0,0,0,323,144,168,79,378,34,130,4,482,2,15,14,13
767,Cesc Fàbregas\Cesc-Fabregas,es ESP,MF,Chelsea,eng Premier League,31,1987,2.0,193,182,11,8,3,20,6,0,1,0,0,0,156,13,24,12,177,0,2,0,165,2,1,5,2
768,Cesc Fàbregas\Cesc-Fabregas,es ESP,MF,Monaco,fr Ligue 1,31,1987,10.7,752,671,81,46,2,153,34,5,29,5,4,1,497,124,131,68,653,20,6,2,620,2,14,15,10
769,Fabricio\Fabricio,es ESP,GK,Fulham,eng Premier League,30,1987,2.0,50,39,11,3,0,4,2,0,0,0,0,0,22,0,28,7,26,0,0,12,34,0,2,0,0
770,Ralf Fährmann\Ralf-Fahrmann,de GER,GK,Schalke 04,de Bundesliga,29,1988,16.3,514,355,159,41,0,23,16,0,0,0,0,0,226,28,260,19,407,0,0,68,366,3,4,0,0
771,Romain Faivre\Romain-Faivre,fr FRA,MFFW,Monaco,fr Ligue 1,20,1998,1.0,43,43,0,0,1,8,0,0,0,0,0,0,31,7,5,38,2,3,0,0,35,0,1,0,0
772,Fayçal Fajr\Faycal-Fajr,ma MAR,MF,Caen,fr Ligue 1,29,1988,36.0,2097,1776,321,203,5,386,221,64,101,7,12,3,1140,259,698,145,1867,57,11,8,1596,6,54,31,37
773,Radamel Falcao\Radamel-Falcao,co COL,FW,Monaco,fr Ligue 1,32,1986,28.4,657,585,72,3,2,169,6,7,0,0,0,0,439,134,84,118,434,45,5,20,510,3,8,10,26
774,Diego Falcinelli\Diego-Falcinelli,it ITA,FW,Bologna,it Serie A,27,1991,7.8,151,142,9,1,0,21,2,8,0,0,0,0,97,33,21,71,59,8,0,6,115,0,1,0,6
775,Simon Falette\Simon-Falette,gn GUI,DF,Eint Frankfurt,de Bundesliga,26,1992,6.7,308,286,22,11,0,34,8,1,0,0,0,0,194,45,69,211,41,36,11,2,228,0,16,8,4
776,Iago Falque\Iago-Falque,es ESP,FWMF,Torino,it Serie A,28,1990,17.9,917,814,103,39,3,150,39,63,39,5,2,0,679,71,167,767,119,18,3,5,709,7,17,13,24
777,Paolo Faragò\Paolo-Farago,it ITA,MFDF,Cagliari,it Serie A,25,1993,18.9,864,781,83,11,1,155,27,50,0,0,0,0,462,187,215,177,503,71,72,6,626,3,28,15,26
778,Mohamed Fares\Mohamed-Fares,dz ALG,DFMF,SPAL,it Serie A,22,1996,32.8,1504,1263,241,17,1,258,48,125,20,1,1,0,861,320,323,1078,142,55,204,7,1132,2,29,22,64
779,Diego Farias\Diego-Farias,br BRA,FW,Empoli,it Serie A,28,1990,13.3,335,323,12,3,4,74,6,17,1,0,1,0,272,38,25,42,276,10,3,4,266,0,6,8,18
780,Diego Farias\Diego-Farias,br BRA,FW,Cagliari,it Serie A,28,1990,7.8,243,228,15,2,0,53,7,10,5,0,0,0,187,39,17,24,206,6,4,2,188,0,5,3,7
781,Andrea Favilli\Andrea-Favilli,it ITA,FWMF,Genoa,it Serie A,21,1997,1.9,50,45,5,0,0,9,1,5,0,0,0,0,29,12,9,30,6,8,3,0,37,0,1,0,0
782,Federico Fazio\Federico-Fazio,ar ARG,DF,Roma,it Serie A,31,1987,31.2,1414,1362,52,43,0,193,32,5,0,0,0,0,1043,150,221,196,1060,102,9,8,1210,1,32,14,10
783,Zouhair Feddal\Zouhair-Feddal,ma MAR,DF,Betis,es La Liga,29,1989,18.9,1282,1213,69,63,0,188,49,6,0,0,0,0,931,132,219,1036,142,63,6,7,1104,5,28,14,6
784,Nabil Fekir\Nabil-Fekir,fr FRA,MF,Lyon,fr Ligue 1,25,1993,22.1,1088,984,104,44,7,220,48,38,52,10,6,4,858,68,162,930,125,18,5,2,893,3,13,30,19
785,Yassin Fekir\Yassin-Fekir,fr FRA,FW,Lyon,fr Ligue 1,21,1997,0.1,17,17,0,0,0,0,1,1,0,0,0,0,16,0,1,2,15,0,0,0,14,0,0,1,0
786,Felipe\Felipe,br BRA,DF,Hannover 96,de Bundesliga,31,1987,12.2,497,475,22,20,0,60,27,3,0,0,0,0,307,58,132,371,66,43,2,1,377,1,11,5,10
787,Luiz Felipe\Luiz-Felipe,br BRA,DF,Lazio,it Serie A,21,1997,14.3,703,667,36,18,1,123,13,5,0,0,0,0,549,50,104,79,571,28,18,0,589,0,5,8,15
788,Ohis Felix Uduokhai\Ohis-Felix-Uduokhai,de GER,DF,Wolfsburg,de Bundesliga,20,1997,2.7,142,119,23,7,0,12,1,2,0,0,0,0,93,16,33,93,21,10,16,0,115,0,6,3,2
789,Marouane Fellaini\Marouane-Fellaini,be BEL,MF,Manchester Utd,eng Premier League,30,1987,8.4,433,430,3,1,0,73,7,4,0,0,0,0,321,51,61,61,304,42,2,4,347,2,11,2,17
790,Kiko Femenía\Kiko-Femenia,es ESP,DF,Watford,eng Premier League,27,1991,22.8,1174,965,209,15,1,166,30,58,7,1,5,0,722,235,217,97,831,55,187,0,950,3,24,22,27
791,Edimilson Fernandes\Edimilson-Fernandes,ch SUI,MF,Fiorentina,it Serie A,22,1996,21.9,894,882,12,6,1,149,22,12,0,0,0,0,721,77,96,111,729,37,1,8,750,0,12,13,17
792,Gelson Fernandes\Gelson-Fernandes,ch SUI,MF,Eint Frankfurt,de Bundesliga,31,1986,24.7,849,840,9,7,0,136,5,3,0,0,0,0,635,96,118,77,661,83,1,2,719,0,6,9,20
793,Aitor Fernández\Aitor-Fernandez,es ESP,GK,Levante,es La Liga,27,1991,16.0,455,239,216,53,0,13,16,0,0,0,0,0,144,33,278,29,316,0,0,74,272,3,24,4,1
794,Andrés Fernández\Andres-Fernandez,es ESP,GK,Villarreal,es La Liga,31,1986,6.0,187,111,76,27,0,9,11,0,0,0,0,0,74,7,106,9,151,0,0,18,133,1,6,0,0
795,Borja Fernández\Borja-Fernandez,es ESP,MFDF,Valladolid,es La Liga,37,1981,9.3,391,380,11,11,0,69,23,3,0,0,0,0,248,50,93,57,279,34,0,0,308,1,13,6,5
796,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,eng Premier League,29,1989,16.5,622,603,19,18,0,78,24,5,0,0,0,0,403,39,180,30,524,55,1,0,483,4,18,4,10
797,Joaquín Fernández\Joaquin-Fernandez,es ESP,DFMF,Valladolid,es La Liga,22,1996,9.3,300,289,11,7,0,50,6,0,0,0,0,0,219,31,50,29,238,18,4,1,244,0,2,2,8
798,Fernandinho\Fernandinho,br BRA,MF,Manchester City,eng Premier League,33,1985,26.4,2068,2031,37,30,14,323,37,6,1,0,0,0,1655,172,241,277,1668,82,6,7,1804,9,25,22,34
799,Juan Ferney Otero\Juan-Ferney-Otero,co COL,FWMF,Amiens,fr Ligue 1,23,1995,24.2,758,716,42,14,0,186,20,61,15,1,0,0,509,102,147,84,578,56,8,6,530,1,30,11,44
800,Alex Ferrari\Alex-Ferrari,it ITA,DF,Sampdoria,it Serie A,24,1994,6.0,327,309,18,13,0,36,11,2,0,0,0,0,245,37,45,60,240,15,5,2,288,1,7,2,5
801,David Ferreiro\David-Ferreiro,es ESP,FWMF,Huesca,es La Liga,30,1988,25.3,1033,875,158,50,2,123,76,146,71,9,7,2,495,156,382,157,798,31,36,6,645,9,27,20,40
802,Facundo Ferreyra\Facundo-Ferreyra,ar ARG,FWMF,Espanyol,es La Liga,27,1991,2.3,47,44,3,0,0,24,0,2,0,0,0,0,21,21,5,3,26,8,1,1,32,0,0,1,3
803,Jordan Ferri\Jordan-Ferri,fr FRA,MF,Nîmes,fr Ligue 1,26,1992,20.8,1066,1041,25,12,5,213,40,14,0,0,0,0,725,158,183,48,924,63,13,6,876,1,13,20,34
804,Jordan Ferri\Jordan-Ferri,fr FRA,MF,Lyon,fr Ligue 1,26,1992,1.3,92,92,0,0,0,6,3,3,0,0,0,0,76,4,12,3,87,2,0,0,78,0,1,3,3
805,Oliver Fink\Oliver-Fink,de GER,MF,Düsseldorf,de Bundesliga,36,1982,11.7,393,388,5,1,2,106,4,11,1,0,0,0,188,105,100,102,182,59,3,4,242,3,16,11,18
806,Alfreð Finnbogason\Alfred-Finnbogason,is ISL,FW,Augsburg,de Bundesliga,29,1989,14.8,332,295,37,0,1,72,3,6,0,0,0,0,206,72,54,50,219,38,2,12,220,1,6,16,26
807,Roberto Firmino\Roberto-Firmino,br BRA,FWMF,Liverpool,eng Premier League,26,1991,29.0,1303,1278,25,1,13,283,9,24,1,0,0,0,1024,168,111,165,1046,52,16,10,1056,6,14,40,41
808,Junior Firpo\Junior-Firpo,es ESP,DFMF,Betis,es La Liga,21,1996,21.5,1132,961,171,14,1,154,11,58,0,0,0,0,772,208,152,755,158,40,157,3,915,4,8,27,32
809,Mathieu Flamini\Mathieu-Flamini,fr FRA,MF,Getafe,es La Liga,34,1984,5.0,131,127,4,3,0,31,5,0,0,0,0,0,53,37,41,31,73,14,0,3,90,1,5,3,0
810,Mark Flekken\Mark-Flekken,nl NED,GK,Freiburg,de Bundesliga,25,1993,1.0,29,23,6,1,0,5,0,0,0,0,0,0,13,0,16,8,20,0,0,1,23,0,0,0,0
811,Sergio Floccari\Sergio-Floccari,it ITA,FW,SPAL,it Serie A,36,1981,10.8,237,220,17,0,1,55,3,6,0,0,0,0,192,21,24,51,168,6,0,1,187,1,4,7,13
812,Alessandro Florenzi\Alessandro-Florenzi,it ITA,DFFW,Roma,it Serie A,27,1991,24.2,1471,1213,258,29,8,202,43,84,24,2,8,0,739,323,409,56,1149,47,205,5,1137,2,32,20,38
813,Phil Foden\Phil-Foden,eng ENG,MF,Manchester City,eng Premier League,18,2000,3.7,235,231,4,0,1,40,2,5,3,0,0,0,199,24,12,196,31,3,1,3,202,1,3,8,7
814,Guessouma Fofana\Guessouma-Fofana,fr FRA,MF,Amiens,fr Ligue 1,25,1992,2.1,60,59,1,1,0,17,3,2,0,0,0,0,46,4,10,8,46,1,0,1,45,0,2,1,0
815,Guessouma Fofana\Guessouma-Fofana,fr FRA,MF,Guingamp,fr Ligue 1,25,1992,5.3,128,127,1,1,0,15,1,3,0,0,0,0,92,19,17,13,94,18,0,0,99,0,3,2,4
816,Seko Fofana\Seko-Fofana,ci CIV,MF,Udinese,it Serie A,23,1995,29.3,1159,1140,19,8,3,197,44,33,1,0,0,0,932,114,113,168,944,26,9,5,976,2,17,27,31
817,Wesley Fofana\Wesley-Fofana,fr FRA,DF,Saint-Étienne,fr Ligue 1,17,2000,1.8,80,69,11,4,0,3,1,1,0,0,0,0,62,5,13,1,72,0,7,0,70,0,0,1,0
818,Youssouf Fofana\Youssouf-Fofana,fr FRA,MF,Strasbourg,fr Ligue 1,19,1999,10.1,351,339,12,5,0,91,12,4,0,0,0,0,256,61,34,60,270,10,7,1,277,3,3,4,10
819,Thomas Foket\Thomas-Foket,be BEL,DF,Reims,fr Ligue 1,23,1994,32.0,1429,1096,333,14,2,208,17,32,0,0,0,0,733,340,356,109,905,84,319,3,1085,3,27,25,40
820,Thomas Fontaine\Thomas-Fontaine,mg MAD,DFMF,Reims,fr Ligue 1,27,1991,4.7,198,193,5,5,0,37,14,0,0,0,0,0,150,15,33,141,41,13,0,1,166,0,5,1,3
821,José Fonte\Jose-Fonte,pt POR,DF,Lille,fr Ligue 1,34,1983,34.6,2172,2078,94,84,1,246,52,3,0,0,0,0,1755,135,282,215,1806,95,10,8,1921,2,37,16,22
822,Rui Fonte\Rui-Fonte,pt POR,FW,Lille,fr Ligue 1,28,1990,7.0,190,176,14,2,0,41,4,3,0,0,0,0,122,31,37,18,134,14,1,5,151,0,2,0,4
823,Pablo Fornals\Pablo-Fornals,es ESP,MFFW,Villarreal,es La Liga,22,1996,27.5,1194,1158,36,10,9,205,31,30,10,0,0,0,879,144,171,136,990,42,8,7,926,11,20,36,52
824,Emil Forsberg\Emil-Forsberg,se SWE,MFFW,RB Leipzig,de Bundesliga,26,1991,13.9,531,471,60,19,6,91,16,18,33,7,13,1,398,43,90,46,455,17,3,4,405,5,8,15,19
825,Fraser Forster\Fraser-Forster,eng ENG,GK,Southampton,eng Premier League,30,1988,1.0,23,12,11,4,0,0,0,0,0,0,0,0,5,0,18,3,15,0,0,4,10,0,2,0,0
826,Steven Fortes\Steven-Fortes,cv CPV,DF,Toulouse,fr Ligue 1,26,1992,1.5,55,53,2,2,0,7,0,0,0,0,0,0,43,4,8,4,44,5,0,0,45,0,3,1,0
827,Iver Fossum\Iver-Fossum,no NOR,MFFW,Hannover 96,de Bundesliga,22,1996,5.1,254,221,33,11,2,24,10,7,21,0,0,0,171,26,57,23,215,15,0,0,199,0,0,3,6
828,Ben Foster\Ben-Foster,eng ENG,GK,Watford,eng Premier League,35,1983,38.0,1242,754,488,188,0,87,48,0,0,0,0,0,224,55,963,818,217,0,0,99,600,17,42,7,7
829,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Fulham,eng Premier League,20,1998,8.8,471,413,58,4,0,52,9,10,0,0,0,0,323,39,109,29,369,18,54,1,372,2,18,9,8
830,Dimitri Foulquier\Dimitri-Foulquier,fr FRA,MFFW,Getafe,es La Liga,25,1993,20.0,475,438,37,6,1,92,5,21,0,0,0,0,256,96,123,68,305,55,29,2,291,5,22,12,43
831,Juan Foyth\Juan-Foyth,ar ARG,DF,Tottenham,eng Premier League,20,1998,9.9,588,561,27,11,0,101,21,6,0,0,0,0,468,47,73,51,473,32,16,2,506,3,9,7,11
832,Raphael Framberger\Raphael-Framberger,de GER,DFMF,Augsburg,de Bundesliga,22,1995,6.1,281,215,66,4,1,58,5,20,0,0,0,0,140,62,79,15,191,9,62,2,181,2,8,14,19
833,Simon Francis\Simon-Francis,eng ENG,DF,Bournemouth,eng Premier League,33,1985,13.7,815,676,139,16,1,102,20,37,2,0,0,0,422,146,247,76,519,71,121,2,598,3,22,23,24
834,Mike Frantz\Mike-Frantz,de GER,MFFW,Freiburg,de Bundesliga,31,1986,24.6,671,628,43,11,0,94,13,30,0,0,0,0,423,97,151,106,439,62,30,5,509,0,14,10,24
835,Ryan Fraser\Ryan-Fraser,sco SCO,MFFW,Bournemouth,eng Premier League,24,1994,35.2,1505,1289,216,59,3,239,75,156,112,9,13,2,923,195,387,251,1173,55,16,5,1019,6,31,49,76
836,Pierluigi Frattali\Pierluigi-Frattali,it ITA,GK,Parma,it Serie A,32,1985,1.0,38,23,15,0,0,0,0,0,0,0,0,0,21,2,15,2,28,0,0,6,27,0,1,0,0
837,Fred\Fred,br BRA,MF,Manchester Utd,eng Premier League,25,1993,11.6,769,741,28,21,0,136,35,6,4,0,0,0,573,89,107,534,217,13,2,2,656,5,17,11,16
838,Ryan Fredericks\Ryan-Fredericks,eng ENG,DF,West Ham,eng Premier League,25,1992,12.1,548,442,106,7,0,103,5,20,0,0,0,0,297,89,162,43,359,37,99,0,397,1,15,8,20
839,Remo Freuler\Remo-Freuler,ch SUI,MF,Atalanta,it Serie A,26,1992,33.6,2262,2145,117,100,4,317,41,17,1,0,0,0,1887,197,178,332,1812,75,15,6,1987,9,29,41,30
840,Nicolas Frey\Nicolas-Frey,fr FRA,DF,Chievo,it Serie A,34,1984,2.5,122,97,25,4,0,14,1,1,0,0,0,0,58,14,50,10,86,3,21,0,98,0,3,1,2
